team_id,team_url,team,players_used_away,minutes_90s_away,passes_away,passes_live_away,passes_dead_away,passes_free_kicks_away,through_balls_away,passes_switches_away,crosses_away,throw_ins_away,corner_kicks_away,corner_kicks_in_away,corner_kicks_out_away,corner_kicks_straight_away,passes_completed_away,passes_offsides_away,passes_blocked_away,competition_id,season_id,id
922493f3,/en/squads/922493f3/2019-2020/Atalanta-Stats,vs Atalanta,30,38.0,16331,14347,1925,547,39,109,468,743,121,45,43,0,12397,59,323,11,2019-2020,1f42cd32-56e5-4589-9c4b-473d2cd66f77
1d8099f8,/en/squads/1d8099f8/2019-2020/Bologna-Stats,vs Bologna,31,38.0,16783,14633,2093,644,27,154,664,818,185,72,71,0,12886,57,327,11,2019-2020,1f42cd32-56e5-4589-9c4b-473d2cd66f77
4ef57aeb,/en/squads/4ef57aeb/2019-2020/Brescia-Stats,vs Brescia,32,38.0,21731,19785,1885,533,48,225,891,764,242,100,100,1,18024,61,306,11,2019-2020,1f42cd32-56e5-4589-9c4b-473d2cd66f77
c4260e09,/en/squads/c4260e09/2019-2020/Cagliari-Stats,vs Cagliari,33,38.0,20192,18195,1907,539,22,209,867,732,236,84,89,1,16537,90,347,11,2019-2020,1f42cd32-56e5-4589-9c4b-473d2cd66f77
421387cf,/en/squads/421387cf/2019-2020/Fiorentina-Stats,vs Fiorentina,33,38.0,19046,17110,1855,551,54,128,705,705,185,66,69,0,15326,81,318,11,2019-2020,1f42cd32-56e5-4589-9c4b-473d2cd66f77
658bf2de,/en/squads/658bf2de/2019-2020/Genoa-Stats,vs Genoa,34,38.0,18722,16842,1828,588,28,138,761,714,192,76,82,0,14984,52,311,11,2019-2020,1f42cd32-56e5-4589-9c4b-473d2cd66f77
0e72edf2,/en/squads/0e72edf2/2019-2020/Hellas-Verona-Stats,vs Hellas Verona,30,38.0,17787,15785,1955,615,19,115,719,752,194,89,59,0,13629,47,252,11,2019-2020,1f42cd32-56e5-4589-9c4b-473d2cd66f77
d609edc0,/en/squads/d609edc0/2019-2020/Internazionale-Stats,vs Inter,29,38.0,17809,15956,1823,627,19,194,720,608,167,66,54,1,14365,30,316,11,2019-2020,1f42cd32-56e5-4589-9c4b-473d2cd66f77
e0652b02,/en/squads/e0652b02/2019-2020/Juventus-Stats,vs Juventus,30,38.0,16896,14994,1850,547,23,243,613,673,184,73,53,0,13534,52,325,11,2019-2020,1f42cd32-56e5-4589-9c4b-473d2cd66f77
7213da33,/en/squads/7213da33/2019-2020/Lazio-Stats,vs Lazio,27,38.0,19233,17465,1723,493,19,173,615,624,173,80,66,0,15858,45,322,11,2019-2020,1f42cd32-56e5-4589-9c4b-473d2cd66f77
ffcbe334,/en/squads/ffcbe334/2019-2020/Lecce-Stats,vs Lecce,30,38.0,21240,19394,1775,502,52,188,874,637,275,100,122,1,17729,71,313,11,2019-2020,1f42cd32-56e5-4589-9c4b-473d2cd66f77
dc56fe14,/en/squads/dc56fe14/2019-2020/Milan-Stats,vs Milan,32,38.0,16945,15010,1845,576,20,188,649,664,179,59,78,1,13233,90,314,11,2019-2020,1f42cd32-56e5-4589-9c4b-473d2cd66f77
d48ad4ff,/en/squads/d48ad4ff/2019-2020/Napoli-Stats,vs Napoli,25,38.0,16890,15155,1666,452,26,120,538,616,148,52,63,2,13614,69,283,11,2019-2020,1f42cd32-56e5-4589-9c4b-473d2cd66f77
eab4234c,/en/squads/eab4234c/2019-2020/Parma-Stats,vs Parma,25,38.0,20518,18532,1936,538,20,181,901,784,227,91,92,1,16942,50,326,11,2019-2020,1f42cd32-56e5-4589-9c4b-473d2cd66f77
cf74a709,/en/squads/cf74a709/2019-2020/Roma-Stats,vs Roma,31,38.0,17495,15541,1855,555,33,160,609,682,173,67,56,0,14005,99,288,11,2019-2020,1f42cd32-56e5-4589-9c4b-473d2cd66f77
8ff9e3b3,/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats,vs Sampdoria,31,38.0,21460,19425,1938,579,32,176,842,732,220,80,81,2,17462,97,359,11,2019-2020,1f42cd32-56e5-4589-9c4b-473d2cd66f77
e2befd26,/en/squads/e2befd26/2019-2020/Sassuolo-Stats,vs Sassuolo,31,38.0,16147,14252,1824,525,27,146,728,677,213,82,81,0,12820,71,339,11,2019-2020,1f42cd32-56e5-4589-9c4b-473d2cd66f77
1d2fe027,/en/squads/1d2fe027/2019-2020/SPAL-Stats,vs SPAL,34,38.0,19334,17362,1896,548,39,187,789,747,242,85,103,3,15695,76,264,11,2019-2020,1f42cd32-56e5-4589-9c4b-473d2cd66f77
105360fe,/en/squads/105360fe/2019-2020/Torino-Stats,vs Torino,27,38.0,18163,16041,2056,634,43,158,811,801,256,70,105,2,14163,66,344,11,2019-2020,1f42cd32-56e5-4589-9c4b-473d2cd66f77
04eea015,/en/squads/04eea015/2019-2020/Udinese-Stats,vs Udinese,25,38.0,21237,19387,1819,536,32,169,737,689,233,72,102,0,17605,31,340,11,2019-2020,1f42cd32-56e5-4589-9c4b-473d2cd66f77
