team_id,team_url,team,players_used_away,gk_games_away,gk_games_starts_away,gk_minutes_away,minutes_90s_away,gk_goals_against_away,gk_goals_against_per90_away,gk_shots_on_target_against_away,gk_saves_away,gk_save_pct_away,gk_wins_away,gk_ties_away,gk_losses_away,gk_clean_sheets_away,gk_clean_sheets_pct_away,gk_pens_att_away,gk_pens_allowed_away,gk_pens_saved_away,gk_pens_missed_away,gk_pens_save_pct_away,competition_id,season_id,id
922493f3,/en/squads/922493f3/2024-2025/Atalanta-Stats,vs Atalanta,3,38,38,"3,420",38.0,78,2.05,188,110,61.2,8,8,22,7,18.4,7,5,2,0,28.6,11,2024-2025,267eb684-3691-4009-9384-ef4d749614de
squads,/en/squads/1d8099f8/Bologna-Stats,vs Bologna,2,38,38,"3,420",38.0,57,1.50,173,116,70.5,8,14,16,7,18.4,7,6,1,0,14.3,11,2024-2025,267eb684-3691-4009-9384-ef4d749614de
squads,/en/squads/c4260e09/Cagliari-Stats,vs Cagliari,4,38,38,"3,420",38.0,40,1.05,118,80,68.6,20,9,9,15,39.5,3,3,0,0,0.0,11,2024-2025,267eb684-3691-4009-9384-ef4d749614de
squads,/en/squads/28c9c3cd/Como-Stats,vs Como,3,38,38,"3,420",38.0,49,1.29,177,132,72.3,15,10,13,8,21.1,2,0,1,1,100.0,11,2024-2025,267eb684-3691-4009-9384-ef4d749614de
squads,/en/squads/a3d88bd8/Empoli-Stats,vs Empoli,3,38,38,"3,420",38.0,33,0.87,110,78,71.8,19,13,6,15,39.5,3,2,1,0,33.3,11,2024-2025,267eb684-3691-4009-9384-ef4d749614de
squads,/en/squads/421387cf/Fiorentina-Stats,vs Fiorentina,2,37,37,"3,330",38.0,57,1.54,167,111,69.5,11,8,18,8,21.6,8,6,1,1,14.3,11,2024-2025,267eb684-3691-4009-9384-ef4d749614de
squads,/en/squads/658bf2de/Genoa-Stats,vs Genoa,4,38,38,"3,420",38.0,37,0.97,119,82,68.9,15,13,10,13,34.2,2,0,2,0,100.0,11,2024-2025,267eb684-3691-4009-9384-ef4d749614de
squads,/en/squads/0e72edf2/Hellas-Verona-Stats,vs Hellas Verona,2,38,38,"3,420",38.0,34,0.89,97,66,67.0,21,7,10,17,44.7,2,2,0,0,0.0,11,2024-2025,267eb684-3691-4009-9384-ef4d749614de
d609edc0,/en/squads/d609edc0/2024-2025/Internazionale-Stats,vs Inter,2,37,37,"3,330",38.0,79,2.14,185,109,61.6,4,9,24,3,8.1,9,8,0,1,0.0,11,2024-2025,267eb684-3691-4009-9384-ef4d749614de
e0652b02,/en/squads/e0652b02/2024-2025/Juventus-Stats,vs Juventus,2,38,38,"3,420",38.0,58,1.53,181,125,71.3,4,16,18,7,18.4,6,6,0,0,0.0,11,2024-2025,267eb684-3691-4009-9384-ef4d749614de
squads,/en/squads/7213da33/Lazio-Stats,vs Lazio,2,38,38,"3,420",38.0,61,1.61,192,131,71.4,9,11,18,6,15.8,7,6,1,0,14.3,11,2024-2025,267eb684-3691-4009-9384-ef4d749614de
squads,/en/squads/ffcbe334/Lecce-Stats,vs Lecce,1,38,38,"3,420",38.0,27,0.71,123,95,80.5,20,10,8,18,47.4,4,3,1,0,25.0,11,2024-2025,267eb684-3691-4009-9384-ef4d749614de
squads,/en/squads/dc56fe14/Milan-Stats,vs Milan,2,38,38,"3,420",38.0,61,1.61,193,130,70.5,11,9,18,5,13.2,8,4,4,0,50.0,11,2024-2025,267eb684-3691-4009-9384-ef4d749614de
squads,/en/squads/21680aa4/Monza-Stats,vs Monza,3,38,38,"3,420",38.0,28,0.74,102,75,75.5,26,9,3,17,44.7,3,3,0,0,0.0,11,2024-2025,267eb684-3691-4009-9384-ef4d749614de
d48ad4ff,/en/squads/d48ad4ff/2024-2025/Napoli-Stats,vs Napoli,3,38,38,"3,330",38.0,59,1.59,155,98,64.5,4,10,24,6,15.8,5,4,1,0,20.0,11,2024-2025,267eb684-3691-4009-9384-ef4d749614de
squads,/en/squads/eab4234c/Parma-Stats,vs Parma,2,38,38,"3,420",38.0,44,1.16,146,103,74.0,16,15,7,11,28.9,7,6,0,1,0.0,11,2024-2025,267eb684-3691-4009-9384-ef4d749614de
squads,/en/squads/cf74a709/Roma-Stats,vs Roma,1,38,38,"3,420",38.0,56,1.47,170,115,71.8,9,9,20,6,15.8,8,8,0,0,0.0,11,2024-2025,267eb684-3691-4009-9384-ef4d749614de
squads,/en/squads/105360fe/Torino-Stats,vs Torino,2,38,38,"3,420",38.0,39,1.03,126,89,70.6,14,14,10,13,34.2,4,2,1,1,33.3,11,2024-2025,267eb684-3691-4009-9384-ef4d749614de
squads,/en/squads/04eea015/Udinese-Stats,vs Udinese,3,38,38,"3,420",38.0,41,1.08,141,98,72.3,18,8,12,12,31.6,4,2,2,0,50.0,11,2024-2025,267eb684-3691-4009-9384-ef4d749614de
squads,/en/squads/af5d5982/Venezia-Stats,vs Venezia,3,38,38,"3,420",38.0,32,0.84,125,93,77.6,19,14,5,17,44.7,5,4,1,0,20.0,11,2024-2025,267eb684-3691-4009-9384-ef4d749614de
