team_id,team_url,team,players_used,gk_games,gk_games_starts,gk_minutes,minutes_90s,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,competition_id,season_id,id
922493f3,/en/squads/922493f3/2018-2019/Atalanta-Stats,Atalanta,3,38,38,"3,420",38.0,46,1.21,133,90,68.4,20,9,9,9,23.7,5,4,0,1,0.0,11,2018-2019,18262901-8053-4228-ad80-38e6f7a0b734
1d8099f8,/en/squads/1d8099f8/2018-2019/Bologna-Stats,Bologna,1,38,38,"3,420",38.0,56,1.47,173,118,69.9,11,11,16,10,26.3,4,4,0,0,0.0,11,2018-2019,18262901-8053-4228-ad80-38e6f7a0b734
c4260e09,/en/squads/c4260e09/2018-2019/Cagliari-Stats,Cagliari,1,38,38,"3,420",38.0,54,1.42,205,151,77.6,10,11,17,7,18.4,10,8,2,0,20.0,11,2018-2019,18262901-8053-4228-ad80-38e6f7a0b734
cc919b35,/en/squads/cc919b35/2018-2019/Chievo-Stats,Chievo,3,38,38,"3,420",38.0,75,1.97,211,136,65.4,2,14,22,7,18.4,4,2,2,0,50.0,11,2018-2019,18262901-8053-4228-ad80-38e6f7a0b734
a3d88bd8,/en/squads/a3d88bd8/2018-2019/Empoli-Stats,Empoli,3,38,38,"3,420",38.0,70,1.84,235,166,72.8,10,8,20,5,13.2,8,6,1,1,14.3,11,2018-2019,18262901-8053-4228-ad80-38e6f7a0b734
421387cf,/en/squads/421387cf/2018-2019/Fiorentina-Stats,Fiorentina,3,38,38,"3,420",38.0,45,1.18,147,104,72.8,8,17,13,9,23.7,6,5,1,0,16.7,11,2018-2019,18262901-8053-4228-ad80-38e6f7a0b734
6a7ad59d,/en/squads/6a7ad59d/2018-2019/Frosinone-Stats,Frosinone,2,38,38,"3,420",38.0,69,1.82,213,145,70.0,5,10,23,9,23.7,5,5,0,0,0.0,11,2018-2019,18262901-8053-4228-ad80-38e6f7a0b734
658bf2de,/en/squads/658bf2de/2018-2019/Genoa-Stats,Genoa,3,38,38,"3,420",38.0,57,1.50,170,113,69.4,8,14,16,7,18.4,6,5,1,0,16.7,11,2018-2019,18262901-8053-4228-ad80-38e6f7a0b734
d609edc0,/en/squads/d609edc0/2018-2019/Internazionale-Stats,Inter,1,38,38,"3,420",38.0,33,0.87,127,97,76.4,20,9,9,17,44.7,5,3,0,2,0.0,11,2018-2019,18262901-8053-4228-ad80-38e6f7a0b734
e0652b02,/en/squads/e0652b02/2018-2019/Juventus-Stats,Juventus,3,38,38,"3,420",38.0,30,0.79,111,81,74.8,28,6,4,16,42.1,4,2,1,1,33.3,11,2018-2019,18262901-8053-4228-ad80-38e6f7a0b734
7213da33,/en/squads/7213da33/2018-2019/Lazio-Stats,Lazio,3,38,38,"3,420",38.0,46,1.21,149,105,72.5,17,8,13,10,26.3,6,5,1,0,16.7,11,2018-2019,18262901-8053-4228-ad80-38e6f7a0b734
dc56fe14,/en/squads/dc56fe14/2018-2019/Milan-Stats,Milan,2,38,38,"3,420",38.0,36,0.95,140,104,77.1,19,11,8,12,31.6,5,4,1,0,20.0,11,2018-2019,18262901-8053-4228-ad80-38e6f7a0b734
d48ad4ff,/en/squads/d48ad4ff/2018-2019/Napoli-Stats,Napoli,3,38,38,"3,417",38.0,36,0.95,137,101,76.6,24,7,7,14,36.8,4,4,0,0,0.0,11,2018-2019,18262901-8053-4228-ad80-38e6f7a0b734
eab4234c,/en/squads/eab4234c/2018-2019/Parma-Stats,Parma,2,38,38,"3,420",38.0,61,1.61,205,149,74.1,10,11,17,10,26.3,8,8,0,0,0.0,11,2018-2019,18262901-8053-4228-ad80-38e6f7a0b734
cf74a709,/en/squads/cf74a709/2018-2019/Roma-Stats,Roma,2,38,38,"3,420",38.0,48,1.26,164,116,73.2,18,12,8,10,26.3,7,4,1,2,20.0,11,2018-2019,18262901-8053-4228-ad80-38e6f7a0b734
8ff9e3b3,/en/squads/8ff9e3b3/2018-2019/Sampdoria-Stats,Sampdoria,2,38,38,"3,420",38.0,51,1.34,149,98,70.5,15,8,15,13,34.2,8,7,1,0,12.5,11,2018-2019,18262901-8053-4228-ad80-38e6f7a0b734
e2befd26,/en/squads/e2befd26/2018-2019/Sassuolo-Stats,Sassuolo,2,38,38,"3,415",38.0,60,1.58,167,106,66.5,9,16,13,12,31.6,8,4,3,1,42.9,11,2018-2019,18262901-8053-4228-ad80-38e6f7a0b734
1d2fe027,/en/squads/1d2fe027/2018-2019/SPAL-Stats,SPAL,4,38,38,"3,417",38.0,56,1.47,176,120,71.0,11,9,18,10,26.3,5,5,0,0,0.0,11,2018-2019,18262901-8053-4228-ad80-38e6f7a0b734
105360fe,/en/squads/105360fe/2018-2019/Torino-Stats,Torino,2,38,38,"3,420",38.0,37,0.97,145,106,76.6,16,15,7,15,39.5,5,3,2,0,40.0,11,2018-2019,18262901-8053-4228-ad80-38e6f7a0b734
04eea015,/en/squads/04eea015/2018-2019/Udinese-Stats,Udinese,2,38,38,"3,420",38.0,53,1.39,182,130,75.8,11,10,17,9,23.7,9,9,0,0,0.0,11,2018-2019,18262901-8053-4228-ad80-38e6f7a0b734
