team_id,team_url,team,players_used_away,avg_age_away,games_away,minutes_away,minutes_per_game_away,minutes_pct_away,minutes_90s_away,games_starts_away,minutes_per_start_away,games_complete_away,games_subs_away,minutes_per_sub_away,unused_subs_away,points_per_game_away,on_goals_for_away,on_goals_against_away,plus_minus_away,plus_minus_per90_away,on_xg_for_away,on_xg_against_away,xg_plus_minus_away,xg_plus_minus_per90_away,competition_id,season_id,id
922493f3,/en/squads/922493f3/2023-2024/Atalanta-Stats,vs Atalanta,29,26.4,38,"3,420",90,100,38.0,418,80,241,177,21,287,1.03,42,72,-30,-0.79,41.1,57.8,-16.7,-0.44,11,2023-2024,a21f9547-bca4-4359-b83d-021c12dbaafc
1d8099f8,/en/squads/1d8099f8/2023-2024/Bologna-Stats,vs Bologna,28,26.6,38,"3,420",90,100,38.0,418,82,234,184,22,292,0.84,32,54,-22,-0.58,37.1,47.9,-10.9,-0.29,11,2023-2024,a21f9547-bca4-4359-b83d-021c12dbaafc
c4260e09,/en/squads/c4260e09/2023-2024/Cagliari-Stats,vs Cagliari,29,26.5,38,"3,420",90,100,38.0,418,80,243,176,22,279,1.74,68,42,+26,+0.68,54.5,42.9,+11.6,+0.30,11,2023-2024,a21f9547-bca4-4359-b83d-021c12dbaafc
a3d88bd8,/en/squads/a3d88bd8/2023-2024/Empoli-Stats,vs Empoli,34,26.4,38,"3,420",90,100,38.0,418,80,240,176,20,289,1.82,54,29,+25,+0.66,52.9,36.2,+16.7,+0.44,11,2023-2024,a21f9547-bca4-4359-b83d-021c12dbaafc
421387cf,/en/squads/421387cf/2023-2024/Fiorentina-Stats,vs Fiorentina,30,26.4,38,"3,420",90,100,38.0,418,81,242,176,22,294,1.18,46,61,-15,-0.39,48.2,51.7,-3.6,-0.09,11,2023-2024,a21f9547-bca4-4359-b83d-021c12dbaafc
6a7ad59d,/en/squads/6a7ad59d/2023-2024/Frosinone-Stats,vs Frosinone,34,26.7,38,"3,420",90,100,38.0,418,82,240,179,22,287,1.79,69,44,+25,+0.66,57.7,45.8,+12.0,+0.32,11,2023-2024,a21f9547-bca4-4359-b83d-021c12dbaafc
658bf2de,/en/squads/658bf2de/2023-2024/Genoa-Stats,vs Genoa,34,26.4,38,"3,420",90,100,38.0,418,83,232,182,22,287,1.37,45,45,0,0.00,42.8,35.7,+7.1,+0.19,11,2023-2024,a21f9547-bca4-4359-b83d-021c12dbaafc
0e72edf2,/en/squads/0e72edf2/2023-2024/Hellas-Verona-Stats,vs Hellas Verona,36,26.5,38,"3,420",90,100,38.0,418,81,238,180,22,285,1.71,51,38,+13,+0.34,48.7,38.0,+10.7,+0.28,11,2023-2024,a21f9547-bca4-4359-b83d-021c12dbaafc
d609edc0,/en/squads/d609edc0/2023-2024/Internazionale-Stats,vs Inter,27,26.2,38,"3,420",90,100,38.0,418,81,237,177,21,298,0.34,22,89,-67,-1.76,31.2,78.2,-47.1,-1.24,11,2023-2024,a21f9547-bca4-4359-b83d-021c12dbaafc
e0652b02,/en/squads/e0652b02/2023-2024/Juventus-Stats,vs Juventus,31,26.6,38,"3,420",90,100,38.0,418,81,243,174,19,302,0.76,31,54,-23,-0.61,30.1,54.6,-24.6,-0.65,11,2023-2024,a21f9547-bca4-4359-b83d-021c12dbaafc
7213da33,/en/squads/7213da33/2023-2024/Lazio-Stats,vs Lazio,22,26.5,38,"3,420",90,100,38.0,418,79,233,182,19,289,1.21,39,49,-10,-0.26,42.0,46.5,-4.5,-0.12,11,2023-2024,a21f9547-bca4-4359-b83d-021c12dbaafc
ffcbe334,/en/squads/ffcbe334/2023-2024/Lecce-Stats,vs Lecce,26,26.5,38,"3,420",90,100,38.0,418,80,238,177,23,278,1.63,54,32,+22,+0.58,53.3,43.1,+10.2,+0.27,11,2023-2024,a21f9547-bca4-4359-b83d-021c12dbaafc
dc56fe14,/en/squads/dc56fe14/2023-2024/Milan-Stats,vs Milan,35,26.4,38,"3,420",90,100,38.0,418,80,232,180,22,288,0.79,49,76,-27,-0.71,45.4,66.2,-20.8,-0.55,11,2023-2024,a21f9547-bca4-4359-b83d-021c12dbaafc
