team_id,team_url,team,players_used_away,minutes_90s_away,gk_goals_against_away,gk_pens_allowed_away,gk_free_kick_goals_against_away,gk_corner_kick_goals_against_away,gk_own_goals_against_away,gk_psxg_away,gk_psnpxg_per_shot_on_target_against_away,gk_psxg_net_away,gk_psxg_net_per90_away,gk_passes_completed_launched_away,gk_passes_launched_away,gk_passes_pct_launched_away,gk_passes_away,gk_passes_throws_away,gk_pct_passes_launched_away,gk_passes_length_avg_away,gk_goal_kicks_away,gk_pct_goal_kicks_launched_away,gk_goal_kick_length_avg_away,gk_crosses_away,gk_crosses_stopped_away,gk_crosses_stopped_pct_away,gk_def_actions_outside_pen_area_away,gk_def_actions_outside_pen_area_per90_away,gk_avg_distance_def_actions_away,competition_id,season_id,id
922493f3,/en/squads/922493f3/2019-2020/Atalanta-Stats,vs Atalanta,3,38.0,98,7,4,12,2,87.2,0.30,-8.8,-0.23,249,614,40.6,1030,172,42.6,36.1,379,46.2,38.3,578,19,3.3,35,0.92,14.3,11,2019-2020,632ca850-6ae5-49a5-8246-a7361ff24d7a
1d8099f8,/en/squads/1d8099f8/2019-2020/Bologna-Stats,vs Bologna,2,38.0,52,5,1,6,4,46.1,0.25,-1.9,-0.05,222,547,40.6,867,151,41.3,34.7,357,52.9,39.6,564,15,2.7,25,0.66,12.2,11,2019-2020,632ca850-6ae5-49a5-8246-a7361ff24d7a
4ef57aeb,/en/squads/4ef57aeb/2019-2020/Brescia-Stats,vs Brescia,3,38.0,35,4,1,6,1,36.5,0.23,+2.5,+0.07,161,356,45.2,790,179,31.1,31.1,273,40.3,35.2,496,31,6.3,31,0.82,13.2,11,2019-2020,632ca850-6ae5-49a5-8246-a7361ff24d7a
c4260e09,/en/squads/c4260e09/2019-2020/Cagliari-Stats,vs Cagliari,3,38.0,52,4,0,3,2,37.4,0.23,-12.6,-0.33,130,322,40.4,742,187,27.8,30.6,310,37.4,34.5,581,22,3.8,22,0.58,13.1,11,2019-2020,632ca850-6ae5-49a5-8246-a7361ff24d7a
421387cf,/en/squads/421387cf/2019-2020/Fiorentina-Stats,vs Fiorentina,3,38.0,51,9,1,9,3,51.4,0.23,+3.4,+0.09,147,383,38.4,873,186,30.7,32.0,325,35.4,32.8,554,19,3.4,35,0.92,13.9,11,2019-2020,632ca850-6ae5-49a5-8246-a7361ff24d7a
658bf2de,/en/squads/658bf2de/2019-2020/Genoa-Stats,vs Genoa,2,38.0,47,11,2,3,1,50.5,0.23,+4.5,+0.12,141,359,39.3,795,173,30.6,31.6,252,46.0,37.4,555,17,3.1,25,0.66,14.6,11,2019-2020,632ca850-6ae5-49a5-8246-a7361ff24d7a
0e72edf2,/en/squads/0e72edf2/2019-2020/Hellas-Verona-Stats,vs Hellas Verona,2,38.0,47,8,1,5,2,45.5,0.25,+0.5,+0.01,237,635,37.3,967,166,47.7,38.4,310,56.1,41.1,578,22,3.8,35,0.92,13.7,11,2019-2020,632ca850-6ae5-49a5-8246-a7361ff24d7a
d609edc0,/en/squads/d609edc0/2019-2020/Internazionale-Stats,vs Inter,2,38.0,81,10,0,11,1,70.3,0.27,-9.7,-0.25,181,463,39.1,904,182,36.7,35.1,302,43.4,36.6,591,21,3.6,27,0.71,12.3,11,2019-2020,632ca850-6ae5-49a5-8246-a7361ff24d7a
e0652b02,/en/squads/e0652b02/2019-2020/Juventus-Stats,vs Juventus,3,38.0,76,13,2,9,3,69.0,0.24,-4.0,-0.10,209,527,39.7,901,161,40.5,35.3,333,48.6,37.4,535,9,1.7,24,0.63,12.4,11,2019-2020,632ca850-6ae5-49a5-8246-a7361ff24d7a
7213da33,/en/squads/7213da33/2019-2020/Lazio-Stats,vs Lazio,1,38.0,79,15,2,6,2,78.7,0.28,+1.7,+0.04,118,318,37.1,789,194,26.9,31.2,318,33.3,33.6,608,23,3.8,37,0.97,13.6,11,2019-2020,632ca850-6ae5-49a5-8246-a7361ff24d7a
