team_id,team_url,team,players_used,minutes_90s,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,competition_id,season_id,id
922493f3,/en/squads/922493f3/2018-2019/Atalanta-Stats,Atalanta,27,38.0,22141,20066,2004,584,47,212,801,822,242,122,107,2,18142,71,406,11,2018-2019,b6be351f-bb99-4ca3-8373-6001997c2df8
1d8099f8,/en/squads/1d8099f8/2018-2019/Bologna-Stats,Bologna,29,38.0,15954,13825,2046,560,11,110,737,832,207,107,41,3,12019,83,369,11,2018-2019,b6be351f-bb99-4ca3-8373-6001997c2df8
c4260e09,/en/squads/c4260e09/2018-2019/Cagliari-Stats,Cagliari,30,38.0,18871,16789,2024,547,31,153,794,826,190,74,96,3,14474,58,369,11,2018-2019,b6be351f-bb99-4ca3-8373-6001997c2df8
cc919b35,/en/squads/cc919b35/2018-2019/Chievo-Stats,Chievo,36,38.0,16525,14562,1885,528,17,169,677,760,131,51,48,3,12531,78,354,11,2018-2019,b6be351f-bb99-4ca3-8373-6001997c2df8
a3d88bd8,/en/squads/a3d88bd8/2018-2019/Empoli-Stats,Empoli,29,38.0,18410,16384,1949,535,38,175,636,772,187,69,76,4,14608,77,385,11,2018-2019,b6be351f-bb99-4ca3-8373-6001997c2df8
421387cf,/en/squads/421387cf/2018-2019/Fiorentina-Stats,Fiorentina,27,38.0,17283,15287,1948,564,42,140,780,761,236,53,131,2,13307,48,341,11,2018-2019,b6be351f-bb99-4ca3-8373-6001997c2df8
6a7ad59d,/en/squads/6a7ad59d/2018-2019/Frosinone-Stats,Frosinone,33,38.0,15608,13580,1955,584,15,167,815,748,160,65,66,3,11532,73,385,11,2018-2019,b6be351f-bb99-4ca3-8373-6001997c2df8
658bf2de,/en/squads/658bf2de/2018-2019/Genoa-Stats,Genoa,31,38.0,15427,13430,1932,543,27,100,797,775,186,48,113,0,11171,65,320,11,2018-2019,b6be351f-bb99-4ca3-8373-6001997c2df8
d609edc0,/en/squads/d609edc0/2018-2019/Internazionale-Stats,Inter,23,38.0,23425,21373,1988,551,50,228,1092,801,301,126,97,2,19523,64,394,11,2018-2019,b6be351f-bb99-4ca3-8373-6001997c2df8
e0652b02,/en/squads/e0652b02/2018-2019/Juventus-Stats,Juventus,31,38.0,21878,20038,1765,494,52,322,867,672,244,88,86,3,18333,75,351,11,2018-2019,b6be351f-bb99-4ca3-8373-6001997c2df8
7213da33,/en/squads/7213da33/2018-2019/Lazio-Stats,Lazio,30,38.0,19752,17919,1736,429,51,167,738,723,226,76,113,2,15807,97,372,11,2018-2019,b6be351f-bb99-4ca3-8373-6001997c2df8
dc56fe14,/en/squads/dc56fe14/2018-2019/Milan-Stats,Milan,23,38.0,21047,19053,1931,534,32,233,752,769,230,112,46,1,17537,63,345,11,2018-2019,b6be351f-bb99-4ca3-8373-6001997c2df8
d48ad4ff,/en/squads/d48ad4ff/2018-2019/Napoli-Stats,Napoli,26,38.0,24763,22856,1822,484,59,233,774,733,255,95,91,2,21096,85,383,11,2018-2019,b6be351f-bb99-4ca3-8373-6001997c2df8
eab4234c,/en/squads/eab4234c/2018-2019/Parma-Stats,Parma,31,38.0,13707,11696,1920,464,27,122,511,731,144,80,46,1,9920,91,345,11,2018-2019,b6be351f-bb99-4ca3-8373-6001997c2df8
cf74a709,/en/squads/cf74a709/2018-2019/Roma-Stats,Roma,26,38.0,19082,17109,1923,521,45,210,855,783,228,74,105,1,15305,50,332,11,2018-2019,b6be351f-bb99-4ca3-8373-6001997c2df8
8ff9e3b3,/en/squads/8ff9e3b3/2018-2019/Sampdoria-Stats,Sampdoria,24,38.0,21032,19073,1889,625,44,123,641,696,168,94,45,0,17067,70,405,11,2018-2019,b6be351f-bb99-4ca3-8373-6001997c2df8
e2befd26,/en/squads/e2befd26/2018-2019/Sassuolo-Stats,Sassuolo,29,38.0,20009,17981,1955,621,50,143,660,737,185,62,112,3,16386,73,381,11,2018-2019,b6be351f-bb99-4ca3-8373-6001997c2df8
1d2fe027,/en/squads/1d2fe027/2018-2019/SPAL-Stats,SPAL,28,38.0,17829,15788,2004,666,7,122,863,713,196,85,78,1,14255,37,397,11,2018-2019,b6be351f-bb99-4ca3-8373-6001997c2df8
105360fe,/en/squads/105360fe/2018-2019/Torino-Stats,Torino,25,38.0,17064,14979,2010,621,25,187,751,803,182,59,37,3,12851,75,385,11,2018-2019,b6be351f-bb99-4ca3-8373-6001997c2df8
04eea015,/en/squads/04eea015/2018-2019/Udinese-Stats,Udinese,31,38.0,15218,13255,1897,511,25,153,585,725,164,55,66,1,11520,66,319,11,2018-2019,b6be351f-bb99-4ca3-8373-6001997c2df8
