team_id,team_url,team,players_used,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,competition_id,season_id,id
922493f3,/en/squads/922493f3/2021-2022/Atalanta-Stats,Atalanta,32,38.0,1078,28.37,776,98,69,87,32,16,110,2.89,88,2,8,8,3,1,11,2021-2022,e3c57eec-0546-4a6f-ab31-a27fc3056898
1d8099f8,/en/squads/1d8099f8/2021-2022/Bologna-Stats,Bologna,36,38.0,777,20.45,599,71,26,41,34,6,76,2.00,59,7,2,5,3,0,11,2021-2022,e3c57eec-0546-4a6f-ab31-a27fc3056898
c4260e09,/en/squads/c4260e09/2021-2022/Cagliari-Stats,Cagliari,33,38.0,742,19.53,521,86,25,63,34,13,61,1.61,43,5,2,5,5,1,11,2021-2022,e3c57eec-0546-4a6f-ab31-a27fc3056898
a3d88bd8,/en/squads/a3d88bd8/2021-2022/Empoli-Stats,Empoli,28,38.0,835,21.97,622,67,40,51,42,13,84,2.21,59,6,5,8,6,0,11,2021-2022,e3c57eec-0546-4a6f-ab31-a27fc3056898
421387cf,/en/squads/421387cf/2021-2022/Fiorentina-Stats,Fiorentina,28,38.0,908,23.89,655,85,40,60,59,9,99,2.61,67,3,4,13,9,3,11,2021-2022,e3c57eec-0546-4a6f-ab31-a27fc3056898
658bf2de,/en/squads/658bf2de/2021-2022/Genoa-Stats,Genoa,40,38.0,684,18.00,462,75,35,40,53,19,48,1.26,33,4,5,0,5,1,11,2021-2022,e3c57eec-0546-4a6f-ab31-a27fc3056898
0e72edf2,/en/squads/0e72edf2/2021-2022/Hellas-Verona-Stats,Hellas Verona,31,38.0,796,20.95,607,65,34,42,32,16,106,2.79,89,3,5,4,5,0,11,2021-2022,e3c57eec-0546-4a6f-ab31-a27fc3056898
d609edc0,/en/squads/d609edc0/2021-2022/Internazionale-Stats,Inter,27,38.0,1184,31.16,885,104,44,93,37,21,149,3.92,114,12,4,14,5,0,11,2021-2022,e3c57eec-0546-4a6f-ab31-a27fc3056898
e0652b02,/en/squads/e0652b02/2021-2022/Juventus-Stats,Juventus,32,38.0,917,24.13,677,60,62,57,49,12,99,2.61,73,5,9,7,5,0,11,2021-2022,e3c57eec-0546-4a6f-ab31-a27fc3056898
7213da33,/en/squads/7213da33/2021-2022/Lazio-Stats,Lazio,27,38.0,798,21.00,610,55,40,42,41,10,128,3.37,82,11,12,12,9,2,11,2021-2022,e3c57eec-0546-4a6f-ab31-a27fc3056898
dc56fe14,/en/squads/dc56fe14/2021-2022/Milan-Stats,Milan,28,38.0,1026,27.00,717,75,71,85,59,19,105,2.76,75,2,7,14,5,2,11,2021-2022,e3c57eec-0546-4a6f-ab31-a27fc3056898
d48ad4ff,/en/squads/d48ad4ff/2021-2022/Napoli-Stats,Napoli,27,38.0,1021,26.87,778,63,57,53,48,22,126,3.32,89,9,3,11,10,4,11,2021-2022,e3c57eec-0546-4a6f-ab31-a27fc3056898
cf74a709,/en/squads/cf74a709/2021-2022/Roma-Stats,Roma,29,38.0,1031,27.13,695,110,60,93,56,17,94,2.47,54,9,9,13,9,0,11,2021-2022,e3c57eec-0546-4a6f-ab31-a27fc3056898
c5577084,/en/squads/c5577084/2021-2022/Salernitana-Stats,Salernitana,42,38.0,739,19.45,500,85,35,55,54,10,58,1.53,33,7,3,8,7,0,11,2021-2022,e3c57eec-0546-4a6f-ab31-a27fc3056898
8ff9e3b3,/en/squads/8ff9e3b3/2021-2022/Sampdoria-Stats,Sampdoria,34,38.0,680,17.89,496,65,33,41,35,10,69,1.82,47,6,3,7,5,1,11,2021-2022,e3c57eec-0546-4a6f-ab31-a27fc3056898
e2befd26,/en/squads/e2befd26/2021-2022/Sassuolo-Stats,Sassuolo,29,38.0,1010,26.58,795,56,72,37,38,12,104,2.74,80,4,10,2,8,0,11,2021-2022,e3c57eec-0546-4a6f-ab31-a27fc3056898
68449f6d,/en/squads/68449f6d/2021-2022/Spezia-Stats,Spezia,30,38.0,663,17.45,469,59,45,40,38,12,61,1.61,39,4,3,9,3,3,11,2021-2022,e3c57eec-0546-4a6f-ab31-a27fc3056898
105360fe,/en/squads/105360fe/2021-2022/Torino-Stats,Torino,31,38.0,827,21.76,589,92,35,61,41,9,74,1.95,50,3,6,9,5,1,11,2021-2022,e3c57eec-0546-4a6f-ab31-a27fc3056898
04eea015,/en/squads/04eea015/2021-2022/Udinese-Stats,Udinese,29,38.0,860,22.63,582,88,58,68,51,13,92,2.42,54,8,8,13,8,1,11,2021-2022,e3c57eec-0546-4a6f-ab31-a27fc3056898
af5d5982,/en/squads/af5d5982/2021-2022/Venezia-Stats,Venezia,39,38.0,617,16.24,440,56,30,31,46,14,57,1.50,41,4,1,5,6,0,11,2021-2022,e3c57eec-0546-4a6f-ab31-a27fc3056898
