ranker,nationality,players,minutes,List,competition_id,season_id,id
1,itItaly,309,"254,918","Mattia Zaccagni,Giovanni Di Lorenzo,Ciro Immobile,Patrick Ciurria,Antonio Candreva,Francesco Caputo,Nicolò Barella,Tommaso Augello,Matteo Pessina,Federico Baschirotto...",11,2022-2023,a67c2304-6808-4141-b3c9-4961281333c9
2,frFrance,38,"40,938","Adrien Rabiot,Olivier Giroud,Theo Hernández,Armand Lauriente,Valentin Gendrey,Jonathan Ikone,Pierre Kalulu,Soualiho Meïté,Alexis Blin,Kelvin Amian...",11,2022-2023,a67c2304-6808-4141-b3c9-4961281333c9
3,arArgentina,23,"28,442","Lautaro Martínez,Roberto Pereyra,Paulo Dybala,Nehuén Pérez,Nicolás Domínguez,Lucas Martínez Quarta,Bruno Amione,Ángel Di María,Juan Musso,Nicolás González...",11,2022-2023,a67c2304-6808-4141-b3c9-4961281333c9
4,nlNetherlands,22,"28,159","Teun Koopmeiners,Marten de Roon,Tonny Vilhena,Jerdy Schouten,Denzel Dumfries,Perr Schuurs,Sam Lammers,Stefan de Vrij,Bram Nuytinck,Kingsley Ehizibue...",11,2022-2023,a67c2304-6808-4141-b3c9-4961281333c9
,,,,View Complete Nationalities Table,11,2022-2023,a67c2304-6808-4141-b3c9-4961281333c9
