team_id,team_url,team,players_used,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,competition_id,season_id,id
922493f3,/en/squads/922493f3/2021-2022/Atalanta-Stats,Atalanta,32,38.0,62,598,167,27.9,15.74,4.39,0.10,0.34,16.5,16,5,6,62.4,58.1,0.10,-0.4,-1.1,11,2021-2022,c4fb7da7-fe95-4add-bb8e-8dac09042635
1d8099f8,/en/squads/1d8099f8/2021-2022/Bologna-Stats,Bologna,36,38.0,43,434,143,32.9,11.42,3.76,0.09,0.27,18.1,14,4,5,44.9,41.0,0.10,-1.9,-2.0,11,2021-2022,c4fb7da7-fe95-4add-bb8e-8dac09042635
c4260e09,/en/squads/c4260e09/2021-2022/Cagliari-Stats,Cagliari,33,38.0,34,420,117,27.9,11.05,3.08,0.07,0.26,17.3,17,3,4,39.0,36.4,0.09,-5.0,-5.4,11,2021-2022,c4fb7da7-fe95-4add-bb8e-8dac09042635
a3d88bd8,/en/squads/a3d88bd8/2021-2022/Empoli-Stats,Empoli,28,38.0,47,490,151,30.8,12.89,3.97,0.08,0.26,18.5,16,7,7,44.9,39.3,0.08,+2.1,+0.7,11,2021-2022,c4fb7da7-fe95-4add-bb8e-8dac09042635
421387cf,/en/squads/421387cf/2021-2022/Fiorentina-Stats,Fiorentina,28,38.0,59,501,172,34.3,13.18,4.53,0.10,0.29,17.2,25,9,12,60.0,50.8,0.11,-1.0,-0.8,11,2021-2022,c4fb7da7-fe95-4add-bb8e-8dac09042635
658bf2de,/en/squads/658bf2de/2021-2022/Genoa-Stats,Genoa,40,38.0,26,397,106,26.7,10.45,2.79,0.05,0.19,18.8,12,6,7,37.2,31.8,0.08,-11.2,-11.8,11,2021-2022,c4fb7da7-fe95-4add-bb8e-8dac09042635
0e72edf2,/en/squads/0e72edf2/2021-2022/Hellas-Verona-Stats,Hellas Verona,31,38.0,63,455,152,33.4,11.97,4.00,0.12,0.37,16.9,15,7,8,50.4,44.2,0.10,+12.6,+11.8,11,2021-2022,c4fb7da7-fe95-4add-bb8e-8dac09042635
d609edc0,/en/squads/d609edc0/2021-2022/Internazionale-Stats,Inter,27,38.0,83,667,239,35.8,17.55,6.29,0.11,0.32,15.9,13,7,11,81.6,73.6,0.11,+1.4,+2.4,11,2021-2022,c4fb7da7-fe95-4add-bb8e-8dac09042635
e0652b02,/en/squads/e0652b02/2021-2022/Juventus-Stats,Juventus,32,38.0,56,517,166,32.1,13.61,4.37,0.10,0.31,17.5,18,5,6,51.4,46.7,0.09,+4.6,+4.3,11,2021-2022,c4fb7da7-fe95-4add-bb8e-8dac09042635
7213da33,/en/squads/7213da33/2021-2022/Lazio-Stats,Lazio,27,38.0,74,445,185,41.6,11.71,4.87,0.15,0.36,17.4,14,7,9,55.3,48.2,0.11,+18.7,+18.8,11,2021-2022,c4fb7da7-fe95-4add-bb8e-8dac09042635
