team_id,team_url,team,players_used,gk_games,gk_games_starts,gk_minutes,minutes_90s,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,competition_id,season_id,id
922493f3,/en/squads/922493f3/2015-2016/Atalanta-Stats,Atalanta,3,38,38,"3,420",38.0,47,1.24,151,104,68.9,11,12,15,11,28.9,,,,,,11,2015-2016,72b80963-66dd-4dd6-8205-0fdc98881a8f
1d8099f8,/en/squads/1d8099f8/2015-2016/Bologna-Stats,Bologna,2,38,38,"3,420",38.0,45,1.18,153,108,70.6,11,9,18,13,34.2,,,,,,11,2015-2016,72b80963-66dd-4dd6-8205-0fdc98881a8f
71f07916,/en/squads/71f07916/2015-2016/Carpi-Stats,Carpi,4,38,38,"3,420",38.0,57,1.50,165,108,65.5,9,11,18,8,21.1,,,,,,11,2015-2016,72b80963-66dd-4dd6-8205-0fdc98881a8f
cc919b35,/en/squads/cc919b35/2015-2016/Chievo-Stats,Chievo,2,38,38,"3,420",38.0,45,1.18,175,130,74.3,13,11,14,12,31.6,,,,,,11,2015-2016,72b80963-66dd-4dd6-8205-0fdc98881a8f
a3d88bd8,/en/squads/a3d88bd8/2015-2016/Empoli-Stats,Empoli,3,38,38,"3,420",38.0,49,1.29,164,115,70.1,12,10,16,12,31.6,,,,,,11,2015-2016,72b80963-66dd-4dd6-8205-0fdc98881a8f
421387cf,/en/squads/421387cf/2015-2016/Fiorentina-Stats,Fiorentina,2,38,38,"3,420",38.0,42,1.11,111,69,62.2,18,10,10,14,36.8,,,,,,11,2015-2016,72b80963-66dd-4dd6-8205-0fdc98881a8f
6a7ad59d,/en/squads/6a7ad59d/2015-2016/Frosinone-Stats,Frosinone,3,38,38,"3,420",38.0,76,2.00,223,147,65.9,8,7,23,7,18.4,,,,,,11,2015-2016,72b80963-66dd-4dd6-8205-0fdc98881a8f
658bf2de,/en/squads/658bf2de/2015-2016/Genoa-Stats,Genoa,2,38,38,"3,420",38.0,48,1.26,170,122,71.8,13,7,18,12,31.6,,,,,,11,2015-2016,72b80963-66dd-4dd6-8205-0fdc98881a8f
0e72edf2,/en/squads/0e72edf2/2015-2016/Hellas-Verona-Stats,Hellas Verona,3,38,38,"3,420",38.0,63,1.66,161,98,60.9,5,13,20,3,7.9,,,,,,11,2015-2016,72b80963-66dd-4dd6-8205-0fdc98881a8f
d609edc0,/en/squads/d609edc0/2015-2016/Internazionale-Stats,Inter,3,38,38,"3,420",38.0,38,1.00,153,115,75.2,20,7,11,15,39.5,,,,,,11,2015-2016,72b80963-66dd-4dd6-8205-0fdc98881a8f
e0652b02,/en/squads/e0652b02/2015-2016/Juventus-Stats,Juventus,2,38,38,"3,420",38.0,20,0.53,94,74,78.7,29,4,5,22,57.9,,,,,,11,2015-2016,72b80963-66dd-4dd6-8205-0fdc98881a8f
7213da33,/en/squads/7213da33/2015-2016/Lazio-Stats,Lazio,2,38,38,"3,420",38.0,52,1.37,155,103,66.5,15,9,14,12,31.6,,,,,,11,2015-2016,72b80963-66dd-4dd6-8205-0fdc98881a8f
dc56fe14,/en/squads/dc56fe14/2015-2016/Milan-Stats,Milan,3,38,38,"3,420",38.0,43,1.13,142,99,69.7,15,12,11,11,28.9,,,,,,11,2015-2016,72b80963-66dd-4dd6-8205-0fdc98881a8f
d48ad4ff,/en/squads/d48ad4ff/2015-2016/Napoli-Stats,Napoli,2,38,38,"3,420",38.0,34,0.89,94,60,63.8,25,7,6,15,39.5,,,,,,11,2015-2016,72b80963-66dd-4dd6-8205-0fdc98881a8f
ee058a17,/en/squads/ee058a17/2015-2016/Palermo-Stats,Palermo,4,38,38,"3,420",38.0,65,1.71,199,134,67.3,10,9,19,10,26.3,,,,,,11,2015-2016,72b80963-66dd-4dd6-8205-0fdc98881a8f
cf74a709,/en/squads/cf74a709/2015-2016/Roma-Stats,Roma,2,38,38,"3,420",38.0,41,1.08,147,106,72.1,23,11,4,8,21.1,,,,,,11,2015-2016,72b80963-66dd-4dd6-8205-0fdc98881a8f
8ff9e3b3,/en/squads/8ff9e3b3/2015-2016/Sampdoria-Stats,Sampdoria,2,38,38,"3,420",38.0,61,1.61,206,145,70.4,10,10,18,7,18.4,,,,,,11,2015-2016,72b80963-66dd-4dd6-8205-0fdc98881a8f
e2befd26,/en/squads/e2befd26/2015-2016/Sassuolo-Stats,Sassuolo,2,38,38,"3,420",38.0,40,1.05,140,100,71.4,16,13,9,11,28.9,,,,,,11,2015-2016,72b80963-66dd-4dd6-8205-0fdc98881a8f
105360fe,/en/squads/105360fe/2015-2016/Torino-Stats,Torino,2,38,38,"3,420",38.0,55,1.45,148,93,62.8,12,9,17,6,15.8,,,,,,11,2015-2016,72b80963-66dd-4dd6-8205-0fdc98881a8f
04eea015,/en/squads/04eea015/2015-2016/Udinese-Stats,Udinese,1,38,38,"3,420",38.0,60,1.58,169,109,64.5,10,9,19,8,21.1,,,,,,11,2015-2016,72b80963-66dd-4dd6-8205-0fdc98881a8f
