ranker,nationality,players,minutes,List,competition_id,season_id,id
1,itItaly,313,"283,373","Ciro Immobile,Francesco Caputo,João Pedro,Andrea Belotti,Domenico Berardi,Andrea Petagna,Federico Chiesa,Lorenzo Insigne,Davide Faraoni,Riccardo Orsolini...",11,2019-2020,44947524-56d4-4754-9fb6-3c39d237133d
2,brBrazil,40,"40,353","Gabriel,Dalbert Henrique,Danilo Larangeira,Hernani,Alex Sandro,Gleison Bremer,Rodrigo Becão,Gabriel Strefezza,Igor,Lucas Leiva...",11,2019-2020,44947524-56d4-4754-9fb6-3c39d237133d
3,arArgentina,25,"41,054","Papu Gómez,Giovanni Simeone,Rodrigo De Paul,Lautaro Martínez,Paulo Dybala,Juan Musso,Rodrigo Palacio,Germán Pezzella,Joaquín Correa,Gonzalo Higuaín...",11,2019-2020,44947524-56d4-4754-9fb6-3c39d237133d
4,plPoland,19,"26,856","Piotr Zieliński,Łukasz Skorupski,Bartłomiej Drągowski,Arkadiusz Milik,Karol Linetty,Wojciech Szczęsny,Bartosz Bereszyński,Thiago Cionek,Arkadiusz Reca,Krzysztof Piątek...",11,2019-2020,44947524-56d4-4754-9fb6-3c39d237133d
,,,,View Complete Nationalities Table,11,2019-2020,44947524-56d4-4754-9fb6-3c39d237133d
