team_id,team_url,team,players_used_away,minutes_90s_away,passes_away,passes_live_away,passes_dead_away,passes_free_kicks_away,through_balls_away,passes_switches_away,crosses_away,throw_ins_away,corner_kicks_away,corner_kicks_in_away,corner_kicks_out_away,corner_kicks_straight_away,passes_completed_away,passes_offsides_away,passes_blocked_away,competition_id,season_id,id
922493f3,/en/squads/922493f3/2023-2024/Atalanta-Stats,vs Atalanta,29,38.0,19211,17199,1954,519,52,85,571,862,147,71,56,0,15204,58,412,11,2023-2024,cf200852-a45d-46b8-96c9-26fe71b8318a
1d8099f8,/en/squads/1d8099f8/2023-2024/Bologna-Stats,vs Bologna,28,38.0,16289,14526,1714,482,37,83,641,695,165,60,81,3,12943,49,355,11,2023-2024,cf200852-a45d-46b8-96c9-26fe71b8318a
c4260e09,/en/squads/c4260e09/2023-2024/Cagliari-Stats,vs Cagliari,29,38.0,20551,18579,1881,501,62,154,761,744,217,80,88,1,16632,91,334,11,2023-2024,cf200852-a45d-46b8-96c9-26fe71b8318a
a3d88bd8,/en/squads/a3d88bd8/2023-2024/Empoli-Stats,vs Empoli,34,38.0,19821,17760,2012,581,36,166,814,879,234,97,87,0,15981,49,376,11,2023-2024,cf200852-a45d-46b8-96c9-26fe71b8318a
421387cf,/en/squads/421387cf/2023-2024/Fiorentina-Stats,vs Fiorentina,30,38.0,14943,13158,1696,490,27,90,457,701,116,36,65,0,11354,89,340,11,2023-2024,cf200852-a45d-46b8-96c9-26fe71b8318a
6a7ad59d,/en/squads/6a7ad59d/2023-2024/Frosinone-Stats,vs Frosinone,34,38.0,17938,16076,1791,408,43,108,676,794,180,73,74,1,13984,71,340,11,2023-2024,cf200852-a45d-46b8-96c9-26fe71b8318a
658bf2de,/en/squads/658bf2de/2023-2024/Genoa-Stats,vs Genoa,34,38.0,20157,18253,1836,470,38,122,774,812,203,69,79,0,16363,68,354,11,2023-2024,cf200852-a45d-46b8-96c9-26fe71b8318a
0e72edf2,/en/squads/0e72edf2/2023-2024/Hellas-Verona-Stats,vs Hellas Verona,36,38.0,18516,16354,2078,576,41,119,617,895,215,82,94,0,14365,84,320,11,2023-2024,cf200852-a45d-46b8-96c9-26fe71b8318a
d609edc0,/en/squads/d609edc0/2023-2024/Internazionale-Stats,vs Inter,27,38.0,16837,15132,1664,466,17,134,608,586,144,57,66,0,13716,41,310,11,2023-2024,cf200852-a45d-46b8-96c9-26fe71b8318a
e0652b02,/en/squads/e0652b02/2023-2024/Juventus-Stats,vs Juventus,31,38.0,19506,17692,1789,522,21,120,756,687,173,82,60,1,16182,25,300,11,2023-2024,cf200852-a45d-46b8-96c9-26fe71b8318a
7213da33,/en/squads/7213da33/2023-2024/Lazio-Stats,vs Lazio,22,38.0,18552,16735,1778,519,19,150,614,719,174,54,76,1,15117,39,349,11,2023-2024,cf200852-a45d-46b8-96c9-26fe71b8318a
ffcbe334,/en/squads/ffcbe334/2023-2024/Lecce-Stats,vs Lecce,26,38.0,19242,17302,1903,529,50,107,680,818,189,88,66,0,15354,37,372,11,2023-2024,cf200852-a45d-46b8-96c9-26fe71b8318a
dc56fe14,/en/squads/dc56fe14/2023-2024/Milan-Stats,vs Milan,35,38.0,15824,14180,1595,456,19,145,575,581,151,49,65,0,12734,49,274,11,2023-2024,cf200852-a45d-46b8-96c9-26fe71b8318a
21680aa4,/en/squads/21680aa4/2023-2024/Monza-Stats,vs Monza,31,38.0,17248,15602,1600,465,42,113,655,616,192,70,85,2,14208,46,277,11,2023-2024,cf200852-a45d-46b8-96c9-26fe71b8318a
d48ad4ff,/en/squads/d48ad4ff/2023-2024/Napoli-Stats,vs Napoli,29,38.0,14682,12925,1682,439,28,96,542,655,133,44,73,0,11370,75,302,11,2023-2024,cf200852-a45d-46b8-96c9-26fe71b8318a
cf74a709,/en/squads/cf74a709/2023-2024/Roma-Stats,vs Roma,30,38.0,16943,15312,1587,503,19,132,640,543,167,72,64,2,13816,44,282,11,2023-2024,cf200852-a45d-46b8-96c9-26fe71b8318a
c5577084,/en/squads/c5577084/2023-2024/Salernitana-Stats,vs Salernitana,39,38.0,20097,18226,1792,477,46,133,802,750,266,96,117,1,16368,79,307,11,2023-2024,cf200852-a45d-46b8-96c9-26fe71b8318a
e2befd26,/en/squads/e2befd26/2023-2024/Sassuolo-Stats,vs Sassuolo,30,38.0,20461,18661,1688,389,46,144,759,725,205,60,99,4,16777,112,318,11,2023-2024,cf200852-a45d-46b8-96c9-26fe71b8318a
105360fe,/en/squads/105360fe/2023-2024/Torino-Stats,vs Torino,30,38.0,17138,15380,1720,513,35,69,557,683,143,50,66,0,13419,38,250,11,2023-2024,cf200852-a45d-46b8-96c9-26fe71b8318a
04eea015,/en/squads/04eea015/2023-2024/Udinese-Stats,vs Udinese,32,38.0,20763,18697,2015,526,31,107,846,865,251,96,108,1,16929,51,384,11,2023-2024,cf200852-a45d-46b8-96c9-26fe71b8318a
