team_id,team_url,team,players_used,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,competition_id,season_id,id
922493f3,/en/squads/922493f3/2017-2018/Atalanta-Stats,Atalanta,25,38.0,16953,21308,79.6,305663,107817,7475,8565,87.3,6842,8106,84.4,2052,3350,61.3,38,44.7,41.9,-6.7,441,1374,418,91,1920,11,2017-2018,2e52ce9d-6603-4454-a40f-5810bc1ac9f2
4fcb34fd,/en/squads/4fcb34fd/2017-2018/Benevento-Stats,Benevento,41,38.0,14277,17943,79.6,255733,91920,6348,7157,88.7,5788,6733,86.0,1675,3011,55.6,23,28.8,24.3,-5.8,351,909,205,81,1216,11,2017-2018,2e52ce9d-6603-4454-a40f-5810bc1ac9f2
1d8099f8,/en/squads/1d8099f8/2017-2018/Bologna-Stats,Bologna,30,38.0,13650,17588,77.6,261157,105790,5623,6507,86.4,5876,6928,84.8,1845,3258,56.6,18,24.3,24.4,-6.3,251,1092,230,56,1344,11,2017-2018,2e52ce9d-6603-4454-a40f-5810bc1ac9f2
c4260e09,/en/squads/c4260e09/2017-2018/Cagliari-Stats,Cagliari,29,38.0,12229,16722,73.1,234578,98391,5081,6076,83.6,5083,6443,78.9,1758,3401,51.7,21,27.4,29.3,-6.4,278,1094,268,94,1348,11,2017-2018,2e52ce9d-6603-4454-a40f-5810bc1ac9f2
cc919b35,/en/squads/cc919b35/2017-2018/Chievo-Stats,Chievo,25,38.0,12721,16994,74.9,235170,93428,5507,6412,85.9,5064,6241,81.1,1739,3351,51.9,20,25.2,24.6,-5.2,296,995,271,114,1358,11,2017-2018,2e52ce9d-6603-4454-a40f-5810bc1ac9f2
3074d7b1,/en/squads/3074d7b1/2017-2018/Crotone-Stats,Crotone,29,38.0,10315,14929,69.1,196863,88263,4263,5279,80.8,4356,5643,77.2,1408,3131,45.0,21,23.4,22.9,-2.4,265,976,210,80,1250,11,2017-2018,2e52ce9d-6603-4454-a40f-5810bc1ac9f2
421387cf,/en/squads/421387cf/2017-2018/Fiorentina-Stats,Fiorentina,27,38.0,15445,19625,78.7,275319,103061,6651,7613,87.4,6736,7966,84.6,1596,2977,53.6,32,37.9,32.5,-5.9,464,1224,334,97,1695,11,2017-2018,2e52ce9d-6603-4454-a40f-5810bc1ac9f2
658bf2de,/en/squads/658bf2de/2017-2018/Genoa-Stats,Genoa,33,38.0,13335,17652,75.5,255078,101643,5468,6436,85.0,5846,7081,82.6,1763,3353,52.6,18,31.9,30.8,-13.9,316,1209,288,91,1475,11,2017-2018,2e52ce9d-6603-4454-a40f-5810bc1ac9f2
0e72edf2,/en/squads/0e72edf2/2017-2018/Hellas-Verona-Stats,Hellas Verona,32,38.0,11540,15669,73.6,217853,88425,5051,5956,84.8,4456,5516,80.8,1663,3290,50.5,19,21.1,17.1,-2.1,242,795,172,66,1077,11,2017-2018,2e52ce9d-6603-4454-a40f-5810bc1ac9f2
d609edc0,/en/squads/d609edc0/2017-2018/Internazionale-Stats,Inter,22,38.0,18939,22926,82.6,314570,111145,9314,10231,91.0,7242,8531,84.9,1718,2834,60.6,34,43.8,42.7,-9.8,451,1399,365,96,1877,11,2017-2018,2e52ce9d-6603-4454-a40f-5810bc1ac9f2
e0652b02,/en/squads/e0652b02/2017-2018/Juventus-Stats,Juventus,24,38.0,20215,23688,85.3,370631,112593,8311,9107,91.3,8854,9858,89.8,2422,3461,70.0,39,37.9,36.6,+1.1,405,1387,312,97,1704,11,2017-2018,2e52ce9d-6603-4454-a40f-5810bc1ac9f2
7213da33,/en/squads/7213da33/2017-2018/Lazio-Stats,Lazio,24,38.0,16436,20347,80.8,285651,107655,7668,8659,88.6,6466,7570,85.4,1760,2905,60.6,51,45.8,41.1,+5.2,446,1393,372,96,1802,11,2017-2018,2e52ce9d-6603-4454-a40f-5810bc1ac9f2
dc56fe14,/en/squads/dc56fe14/2017-2018/Milan-Stats,Milan,24,38.0,18086,21918,82.5,340658,119741,7209,8007,90.0,8362,9452,88.5,2212,3595,61.5,28,35.3,34.7,-7.3,455,1597,364,93,2016,11,2017-2018,2e52ce9d-6603-4454-a40f-5810bc1ac9f2
d48ad4ff,/en/squads/d48ad4ff/2017-2018/Napoli-Stats,Napoli,23,38.0,25306,29387,86.1,387545,129909,14135,15275,92.5,8157,9320,87.5,1928,2961,65.1,45,50.8,43.0,-5.8,524,2054,425,57,2468,11,2017-2018,2e52ce9d-6603-4454-a40f-5810bc1ac9f2
cf74a709,/en/squads/cf74a709/2017-2018/Roma-Stats,Roma,27,38.0,17482,21620,80.9,317322,114883,7481,8436,88.7,7193,8436,85.3,2187,3498,62.5,37,46.7,41.5,-9.7,489,1571,391,112,1989,11,2017-2018,2e52ce9d-6603-4454-a40f-5810bc1ac9f2
8ff9e3b3,/en/squads/8ff9e3b3/2017-2018/Sampdoria-Stats,Sampdoria,27,38.0,16259,20378,79.8,288968,110770,7299,8261,88.4,6773,7932,85.4,1761,3256,54.1,33,35.5,32.8,-2.5,333,1274,321,62,1627,11,2017-2018,2e52ce9d-6603-4454-a40f-5810bc1ac9f2
e2befd26,/en/squads/e2befd26/2017-2018/Sassuolo-Stats,Sassuolo,28,38.0,11605,15909,72.9,235466,95474,4262,5148,82.8,5348,6629,80.7,1819,3460,52.6,16,27.7,25.9,-11.7,362,1105,231,82,1492,11,2017-2018,2e52ce9d-6603-4454-a40f-5810bc1ac9f2
1d2fe027,/en/squads/1d2fe027/2017-2018/SPAL-Stats,SPAL,29,38.0,12213,15961,76.5,234078,88899,4909,5657,86.8,5287,6253,84.6,1690,3200,52.8,14,21.5,21.4,-7.5,253,982,198,60,1218,11,2017-2018,2e52ce9d-6603-4454-a40f-5810bc1ac9f2
105360fe,/en/squads/105360fe/2017-2018/Torino-Stats,Torino,27,38.0,14584,18605,78.4,260991,97027,6629,7542,87.9,5756,6887,83.6,1726,3032,56.9,36,35.1,29.8,+0.9,342,1014,282,70,1425,11,2017-2018,2e52ce9d-6603-4454-a40f-5810bc1ac9f2
04eea015,/en/squads/04eea015/2017-2018/Udinese-Stats,Udinese,27,38.0,12720,16838,75.5,244773,97767,5097,6015,84.7,5647,6840,82.6,1734,3255,53.3,27,29.4,23.8,-2.4,330,965,242,81,1364,11,2017-2018,2e52ce9d-6603-4454-a40f-5810bc1ac9f2
