team_id,team_url,team,players_used_away,gk_games_away,gk_games_starts_away,gk_minutes_away,minutes_90s_away,gk_goals_against_away,gk_goals_against_per90_away,gk_shots_on_target_against_away,gk_saves_away,gk_save_pct_away,gk_wins_away,gk_ties_away,gk_losses_away,gk_clean_sheets_away,gk_clean_sheets_pct_away,gk_pens_att_away,gk_pens_allowed_away,gk_pens_saved_away,gk_pens_missed_away,gk_pens_save_pct_away,competition_id,season_id,id
922493f3,/en/squads/922493f3/2016-2017/Atalanta-Stats,vs Atalanta,3,38,38,"3,420",38.0,62,1.63,193,137,70.5,8,9,21,5,13.2,6,5,1,0,16.7,11,2016-2017,f889f256-eeff-46c6-907d-1106df8c758b
1d8099f8,/en/squads/1d8099f8/2016-2017/Bologna-Stats,vs Bologna,2,38,38,"3,418",38.0,40,1.05,143,105,72.7,19,8,11,14,36.8,2,1,1,0,50.0,11,2016-2017,f889f256-eeff-46c6-907d-1106df8c758b
c4260e09,/en/squads/c4260e09/2016-2017/Cagliari-Stats,vs Cagliari,4,38,38,"3,420",38.0,55,1.45,167,117,69.5,19,5,14,10,26.3,6,4,1,1,20.0,11,2016-2017,f889f256-eeff-46c6-907d-1106df8c758b
cc919b35,/en/squads/cc919b35/2016-2017/Chievo-Stats,vs Chievo,2,38,38,"3,420",38.0,43,1.13,125,86,68.8,19,7,12,10,26.3,6,4,0,2,0.0,11,2016-2017,f889f256-eeff-46c6-907d-1106df8c758b
3074d7b1,/en/squads/3074d7b1/2016-2017/Crotone-Stats,vs Crotone,2,38,38,"3,420",38.0,34,0.89,125,96,76.0,22,7,9,15,39.5,5,4,1,0,20.0,11,2016-2017,f889f256-eeff-46c6-907d-1106df8c758b
a3d88bd8,/en/squads/a3d88bd8/2016-2017/Empoli-Stats,vs Empoli,2,38,38,"3,420",38.0,29,0.76,115,92,78.3,22,8,8,20,52.6,6,4,2,0,33.3,11,2016-2017,f889f256-eeff-46c6-907d-1106df8c758b
421387cf,/en/squads/421387cf/2016-2017/Fiorentina-Stats,vs Fiorentina,4,38,38,"3,420",38.0,63,1.66,211,157,73.0,10,12,16,6,15.8,10,6,3,1,33.3,11,2016-2017,f889f256-eeff-46c6-907d-1106df8c758b
658bf2de,/en/squads/658bf2de/2016-2017/Genoa-Stats,vs Genoa,3,38,38,"3,420",38.0,38,1.00,142,106,74.6,20,9,9,17,44.7,3,2,0,1,0.0,11,2016-2017,f889f256-eeff-46c6-907d-1106df8c758b
d609edc0,/en/squads/d609edc0/2016-2017/Internazionale-Stats,vs Inter,2,38,38,"3,420",38.0,72,1.89,203,135,66.0,14,5,19,6,15.8,5,3,1,1,25.0,11,2016-2017,f889f256-eeff-46c6-907d-1106df8c758b
e0652b02,/en/squads/e0652b02/2016-2017/Juventus-Stats,vs Juventus,3,38,38,"3,420",38.0,77,2.03,221,147,66.5,5,4,29,1,2.6,3,3,0,0,0.0,11,2016-2017,f889f256-eeff-46c6-907d-1106df8c758b
7213da33,/en/squads/7213da33/2016-2017/Lazio-Stats,vs Lazio,3,38,38,"3,420",38.0,74,1.95,201,139,69.2,10,7,21,8,21.1,14,12,0,2,0.0,11,2016-2017,f889f256-eeff-46c6-907d-1106df8c758b
dc56fe14,/en/squads/dc56fe14/2016-2017/Milan-Stats,vs Milan,1,38,38,"3,420",38.0,57,1.50,178,131,71.9,11,9,18,6,15.8,12,7,3,2,30.0,11,2016-2017,f889f256-eeff-46c6-907d-1106df8c758b
d48ad4ff,/en/squads/d48ad4ff/2016-2017/Napoli-Stats,vs Napoli,2,38,38,"3,420",38.0,94,2.47,248,160,64.1,4,8,26,3,7.9,6,5,1,0,16.7,11,2016-2017,f889f256-eeff-46c6-907d-1106df8c758b
ee058a17,/en/squads/ee058a17/2016-2017/Palermo-Stats,vs Palermo,2,38,38,"3,419",38.0,33,0.87,117,85,72.6,24,8,6,11,28.9,1,1,0,0,0.0,11,2016-2017,f889f256-eeff-46c6-907d-1106df8c758b
b985784c,/en/squads/b985784c/2016-2017/Pescara-Stats,vs Pescara,2,38,38,"3,420",38.0,34,0.89,134,106,76.1,26,9,3,14,36.8,7,2,4,1,66.7,11,2016-2017,f889f256-eeff-46c6-907d-1106df8c758b
cf74a709,/en/squads/cf74a709/2016-2017/Roma-Stats,vs Roma,1,38,38,"3,420",38.0,90,2.37,224,146,65.2,7,3,28,3,7.9,14,12,0,2,0.0,11,2016-2017,f889f256-eeff-46c6-907d-1106df8c758b
8ff9e3b3,/en/squads/8ff9e3b3/2016-2017/Sampdoria-Stats,vs Sampdoria,2,38,38,"3,420",38.0,49,1.29,160,119,73.8,14,12,12,6,15.8,8,7,1,0,12.5,11,2016-2017,f889f256-eeff-46c6-907d-1106df8c758b
e2befd26,/en/squads/e2befd26/2016-2017/Sassuolo-Stats,vs Sassuolo,1,38,38,"3,420",38.0,58,1.53,160,111,69.4,18,7,13,7,18.4,10,9,0,1,0.0,11,2016-2017,f889f256-eeff-46c6-907d-1106df8c758b
105360fe,/en/squads/105360fe/2016-2017/Torino-Stats,vs Torino,2,38,38,"3,420",38.0,71,1.87,170,108,61.2,11,14,13,6,15.8,12,5,4,3,44.4,11,2016-2017,f889f256-eeff-46c6-907d-1106df8c758b
04eea015,/en/squads/04eea015/2016-2017/Udinese-Stats,vs Udinese,2,38,38,"3,418",38.0,47,1.24,153,108,70.6,17,9,12,12,31.6,3,2,0,1,0.0,11,2016-2017,f889f256-eeff-46c6-907d-1106df8c758b
