team_id,team_url,team,players_used_away,possession_away,minutes_90s_away,touches_away,touches_def_pen_area_away,touches_def_3rd_away,touches_mid_3rd_away,touches_att_3rd_away,touches_att_pen_area_away,touches_live_ball_away,take_ons_away,take_ons_won_away,take_ons_won_pct_away,take_ons_tackled_away,take_ons_tackled_pct_away,carries_away,carries_distance_away,carries_progressive_distance_away,progressive_carries_away,carries_into_final_third_away,carries_into_penalty_area_away,miscontrols_away,dispossessed_away,passes_received_away,progressive_passes_received_away,competition_id,season_id,id
922493f3,/en/squads/922493f3/2017-2018/Atalanta-Stats,vs Atalanta,25,44.6,38.0,21700,2538,7403,10023,4550,575,21699,654,378,57.8,271,41.4,11374,65151,31774,581,469,136,605,450,12818,1309,11,2017-2018,867e0aa4-84b6-470b-ae4c-b93cc8d51a51
4fcb34fd,/en/squads/4fcb34fd/2017-2018/Benevento-Stats,vs Benevento,41,52.5,38.0,23954,1941,6117,11702,6372,829,23941,551,360,65.3,191,34.7,14175,75739,40878,778,616,168,477,390,16207,1838,11,2017-2018,867e0aa4-84b6-470b-ae4c-b93cc8d51a51
1d8099f8,/en/squads/1d8099f8/2017-2018/Bologna-Stats,vs Bologna,30,53.2,38.0,24171,1824,6290,12237,5919,836,24167,592,357,60.3,231,39.0,13846,76272,41094,756,533,156,525,429,15966,1830,11,2017-2018,867e0aa4-84b6-470b-ae4c-b93cc8d51a51
c4260e09,/en/squads/c4260e09/2017-2018/Cagliari-Stats,vs Cagliari,29,54.7,38.0,24734,2204,7155,11758,6077,828,24723,561,346,61.7,214,38.1,13745,71534,36805,709,546,152,608,426,16220,1723,11,2017-2018,867e0aa4-84b6-470b-ae4c-b93cc8d51a51
cc919b35,/en/squads/cc919b35/2017-2018/Chievo-Stats,vs Chievo,25,55.6,38.0,25386,2128,7112,12228,6306,865,25379,567,358,63.1,208,36.7,14408,80751,42100,873,614,176,546,335,16992,1699,11,2017-2018,867e0aa4-84b6-470b-ae4c-b93cc8d51a51
3074d7b1,/en/squads/3074d7b1/2017-2018/Crotone-Stats,vs Crotone,29,60.1,38.0,26848,2020,7301,13249,6590,898,26840,614,391,63.7,222,36.2,15934,85977,44453,810,607,168,611,474,17978,1880,11,2017-2018,867e0aa4-84b6-470b-ae4c-b93cc8d51a51
421387cf,/en/squads/421387cf/2017-2018/Fiorentina-Stats,vs Fiorentina,27,47.4,38.0,22009,2389,7044,10093,5143,576,22005,657,389,59.2,267,40.6,11711,67642,33936,685,537,128,533,474,13428,1428,11,2017-2018,867e0aa4-84b6-470b-ae4c-b93cc8d51a51
658bf2de,/en/squads/658bf2de/2017-2018/Genoa-Stats,vs Genoa,33,53.7,38.0,24918,2186,7200,12175,5780,692,24914,524,333,63.5,190,36.3,14466,80397,43282,801,588,160,596,359,16600,1749,11,2017-2018,867e0aa4-84b6-470b-ae4c-b93cc8d51a51
0e72edf2,/en/squads/0e72edf2/2017-2018/Hellas-Verona-Stats,vs Hellas Verona,32,58.1,38.0,25881,1799,6510,12831,6795,1053,25873,603,390,64.7,213,35.3,14949,83237,46673,895,696,177,477,451,17652,2111,11,2017-2018,867e0aa4-84b6-470b-ae4c-b93cc8d51a51
d609edc0,/en/squads/d609edc0/2017-2018/Internazionale-Stats,vs Inter,22,42.9,38.0,21532,2669,7376,9605,4820,579,21530,612,375,61.3,237,38.7,11661,64688,33293,664,537,122,510,395,13583,1367,11,2017-2018,867e0aa4-84b6-470b-ae4c-b93cc8d51a51
e0652b02,/en/squads/e0652b02/2017-2018/Juventus-Stats,vs Juventus,24,42.8,38.0,21315,2113,6385,10650,4505,438,21311,447,292,65.3,155,34.7,11643,65155,33377,605,521,94,492,362,14012,1312,11,2017-2018,867e0aa4-84b6-470b-ae4c-b93cc8d51a51
7213da33,/en/squads/7213da33/2017-2018/Lazio-Stats,vs Lazio,24,48.9,38.0,23853,2271,6998,12151,4962,544,23843,634,409,64.5,223,35.2,13322,73755,38834,714,573,118,527,454,15715,1454,11,2017-2018,867e0aa4-84b6-470b-ae4c-b93cc8d51a51
dc56fe14,/en/squads/dc56fe14/2017-2018/Milan-Stats,vs Milan,24,44.0,38.0,21363,2439,7023,10102,4473,573,21360,466,285,61.2,181,38.8,11472,64556,33828,587,462,119,507,352,13548,1338,11,2017-2018,867e0aa4-84b6-470b-ae4c-b93cc8d51a51
d48ad4ff,/en/squads/d48ad4ff/2017-2018/Napoli-Stats,vs Napoli,23,36.6,38.0,21069,3106,9194,8832,3307,398,21067,582,360,61.9,221,38.0,10994,56383,25796,463,334,82,567,378,12873,985,11,2017-2018,867e0aa4-84b6-470b-ae4c-b93cc8d51a51
cf74a709,/en/squads/cf74a709/2017-2018/Roma-Stats,vs Roma,27,42.0,38.0,20105,2792,7576,8653,4130,581,20101,470,287,61.1,183,38.9,10748,60512,31113,613,436,148,507,365,11714,1135,11,2017-2018,867e0aa4-84b6-470b-ae4c-b93cc8d51a51
8ff9e3b3,/en/squads/8ff9e3b3/2017-2018/Sampdoria-Stats,vs Sampdoria,27,46.4,38.0,21931,2498,8292,8820,5090,841,21921,602,377,62.6,223,37.0,11805,65694,33437,792,537,199,497,399,13548,1418,11,2017-2018,867e0aa4-84b6-470b-ae4c-b93cc8d51a51
e2befd26,/en/squads/e2befd26/2017-2018/Sassuolo-Stats,vs Sassuolo,28,57.1,38.0,25369,2337,8005,11580,6048,765,25365,595,390,65.5,204,34.3,14301,80663,43760,822,588,180,543,363,16871,1716,11,2017-2018,867e0aa4-84b6-470b-ae4c-b93cc8d51a51
1d2fe027,/en/squads/1d2fe027/2017-2018/SPAL-Stats,vs SPAL,29,55.3,38.0,23923,1851,6068,11816,6292,803,23911,542,330,60.9,209,38.6,14081,80301,44784,852,650,162,493,376,16163,1774,11,2017-2018,867e0aa4-84b6-470b-ae4c-b93cc8d51a51
105360fe,/en/squads/105360fe/2017-2018/Torino-Stats,vs Torino,27,48.9,38.0,21893,2022,6466,10395,5279,677,21885,465,283,60.9,182,39.1,11577,64651,33137,686,528,133,557,427,13653,1408,11,2017-2018,867e0aa4-84b6-470b-ae4c-b93cc8d51a51
04eea015,/en/squads/04eea015/2017-2018/Udinese-Stats,vs Udinese,27,55.3,38.0,24850,2049,6649,12591,5854,753,24844,564,340,60.3,223,39.5,13810,77447,39997,770,612,162,540,394,16566,1876,11,2017-2018,867e0aa4-84b6-470b-ae4c-b93cc8d51a51
