ranker,nationality,players,minutes,List,competition_id,season_id,id
1,itItaly,344,"264,060","Domenico Berardi,Ciro Immobile,João Pedro,Antonio Candreva,Gianluca Caprari,Francesco Caputo,Andrea Pinamonti,Nicolò Barella,Giacomo Raspadori,Lorenzo Insigne...",11,2021-2022,1d51f461-ab6c-4db3-a542-4fcff3ee36b4
2,brBrazil,26,"35,487","Felipe Anderson,Rodrigo Becão,Gleison Bremer,Roger Ibanez,Walace,Dalbert Henrique,Igor,Danilo,Junior Messias,Alex Sandro...",11,2021-2022,1d51f461-ab6c-4db3-a542-4fcff3ee36b4
3,frFrance,26,"31,877","Theo Hernández,Jordan Veretout,Maxime Lopez,Olivier Giroud,Thomas Henry,Mike Maignan,Kelvin Amian,Jean-Victor Makengo,Adrien Rabiot,Adama Soumaoro...",11,2021-2022,1d51f461-ab6c-4db3-a542-4fcff3ee36b4
4,arArgentina,21,"30,713","Giovanni Simeone,Lautaro Martínez,Nicolás González,Nahuel Molina,Paulo Dybala,Juan Musso,José Luis Palomino,Roberto Pereyra,Nicolás Domínguez,Ignacio Pussetto...",11,2021-2022,1d51f461-ab6c-4db3-a542-4fcff3ee36b4
,,,,View Complete Nationalities Table,11,2021-2022,1d51f461-ab6c-4db3-a542-4fcff3ee36b4
