team_id,team_url,team,players_used,possession,minutes_90s,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,competition_id,season_id,id
922493f3,/en/squads/922493f3/2018-2019/Atalanta-Stats,Atalanta,27,57.3,38.0,26487,1927,6923,12124,7708,1097,26483,654,363,55.5,291,44.5,16541,90108,46783,1104,849,263,652,464,18013,1929,11,2018-2019,948403fc-71ff-4ea2-84ae-d036a1265a7f
1d8099f8,/en/squads/1d8099f8/2018-2019/Bologna-Stats,Bologna,29,44.9,38.0,20309,2235,6440,9194,4926,721,20304,542,273,50.4,269,49.6,10638,62652,33445,675,499,142,557,360,11912,1312,11,2018-2019,948403fc-71ff-4ea2-84ae-d036a1265a7f
c4260e09,/en/squads/c4260e09/2018-2019/Cagliari-Stats,Cagliari,30,49.8,38.0,22949,2387,6843,11161,5130,653,22946,346,180,52.0,166,48.0,11486,59374,30384,555,447,84,540,368,14386,1282,11,2018-2019,948403fc-71ff-4ea2-84ae-d036a1265a7f
cc919b35,/en/squads/cc919b35/2018-2019/Chievo-Stats,Chievo,36,43.3,38.0,20666,2374,7142,9621,4092,499,20660,365,201,55.1,164,44.9,10531,54119,26992,500,386,75,544,358,12447,1217,11,2018-2019,948403fc-71ff-4ea2-84ae-d036a1265a7f
a3d88bd8,/en/squads/a3d88bd8/2018-2019/Empoli-Stats,Empoli,29,47.9,38.0,22252,2401,6708,10134,5680,835,22245,556,333,59.9,223,40.1,13042,74663,41211,801,603,185,544,367,14544,1556,11,2018-2019,948403fc-71ff-4ea2-84ae-d036a1265a7f
421387cf,/en/squads/421387cf/2018-2019/Fiorentina-Stats,Fiorentina,27,50.4,38.0,21739,2168,6436,10234,5304,830,21733,591,306,51.8,284,48.1,11891,70602,37679,801,549,192,601,376,13206,1531,11,2018-2019,948403fc-71ff-4ea2-84ae-d036a1265a7f
6a7ad59d,/en/squads/6a7ad59d/2018-2019/Frosinone-Stats,Frosinone,33,41.5,38.0,19629,2410,7126,8745,3979,524,19624,427,213,49.9,214,50.1,9849,51774,28579,520,407,72,482,348,11451,1207,11,2018-2019,948403fc-71ff-4ea2-84ae-d036a1265a7f
658bf2de,/en/squads/658bf2de/2018-2019/Genoa-Stats,Genoa,31,43.4,38.0,19557,2046,5834,8570,5408,745,19552,501,289,57.7,212,42.3,9899,57245,31380,690,551,124,497,329,11086,1261,11,2018-2019,948403fc-71ff-4ea2-84ae-d036a1265a7f
d609edc0,/en/squads/d609edc0/2018-2019/Internazionale-Stats,Inter,23,59.4,38.0,27339,2148,7205,13219,7153,1003,27330,512,285,55.7,225,43.9,16606,86555,46653,954,700,176,534,310,19396,1907,11,2018-2019,948403fc-71ff-4ea2-84ae-d036a1265a7f
e0652b02,/en/squads/e0652b02/2018-2019/Juventus-Stats,Juventus,31,55.9,38.0,25818,1991,6533,12752,6767,908,25810,637,376,59.0,260,40.8,15863,84024,44961,926,679,199,496,320,18223,1833,11,2018-2019,948403fc-71ff-4ea2-84ae-d036a1265a7f
7213da33,/en/squads/7213da33/2018-2019/Lazio-Stats,Lazio,30,50.8,38.0,24027,2131,6576,11161,6540,940,24021,612,344,56.2,268,43.8,13455,77688,42988,912,685,200,526,332,15712,1722,11,2018-2019,948403fc-71ff-4ea2-84ae-d036a1265a7f
dc56fe14,/en/squads/dc56fe14/2018-2019/Milan-Stats,Milan,23,54.1,38.0,25190,2419,7718,11864,5834,753,25186,543,341,62.8,202,37.2,16104,85328,45355,821,605,159,583,415,17446,1743,11,2018-2019,948403fc-71ff-4ea2-84ae-d036a1265a7f
d48ad4ff,/en/squads/d48ad4ff/2018-2019/Napoli-Stats,Napoli,26,59.1,38.0,28662,1986,6516,14900,7490,920,28658,570,336,58.9,234,41.1,18967,93730,52568,934,880,202,470,325,20995,2082,11,2018-2019,948403fc-71ff-4ea2-84ae-d036a1265a7f
eab4234c,/en/squads/eab4234c/2018-2019/Parma-Stats,Parma,31,37.7,38.0,17996,2754,7182,7560,3485,496,17991,519,279,53.8,237,45.7,9240,51969,26571,487,378,120,529,375,9827,979,11,2018-2019,948403fc-71ff-4ea2-84ae-d036a1265a7f
cf74a709,/en/squads/cf74a709/2018-2019/Roma-Stats,Roma,26,51.4,38.0,23184,2300,6646,10797,5977,938,23178,640,363,56.7,275,43.0,12309,70603,37094,838,600,196,549,347,15207,1664,11,2018-2019,948403fc-71ff-4ea2-84ae-d036a1265a7f
8ff9e3b3,/en/squads/8ff9e3b3/2018-2019/Sampdoria-Stats,Sampdoria,24,54.9,38.0,25094,2477,7136,12368,5814,716,25082,478,286,59.8,192,40.2,14304,72633,39028,630,513,100,526,461,16987,1679,11,2018-2019,948403fc-71ff-4ea2-84ae-d036a1265a7f
e2befd26,/en/squads/e2befd26/2018-2019/Sassuolo-Stats,Sassuolo,29,53.8,38.0,24071,2342,7530,11334,5455,661,24066,631,359,56.9,272,43.1,14144,76401,41505,721,541,164,553,388,16273,1504,11,2018-2019,948403fc-71ff-4ea2-84ae-d036a1265a7f
1d2fe027,/en/squads/1d2fe027/2018-2019/SPAL-Stats,SPAL,28,50.4,38.0,21867,2527,7337,9819,4984,616,21859,492,274,55.7,216,43.9,12589,73844,40762,910,641,137,541,397,14145,1248,11,2018-2019,948403fc-71ff-4ea2-84ae-d036a1265a7f
105360fe,/en/squads/105360fe/2018-2019/Torino-Stats,Torino,25,51.1,38.0,21591,2124,6337,10123,5403,758,21585,589,338,57.4,251,42.6,11107,66453,34465,770,588,136,629,450,12754,1387,11,2018-2019,948403fc-71ff-4ea2-84ae-d036a1265a7f
04eea015,/en/squads/04eea015/2018-2019/Udinese-Stats,Udinese,31,42.6,38.0,19764,2356,6652,9253,4105,596,19756,564,337,59.8,227,40.2,10731,62811,34053,713,506,137,605,374,11441,1072,11,2018-2019,948403fc-71ff-4ea2-84ae-d036a1265a7f
