team_id,team_url,team,players_used_away,minutes_90s_away,sca_away,sca_per90_away,sca_passes_live_away,sca_passes_dead_away,sca_take_ons_away,sca_shots_away,sca_fouled_away,sca_defense_away,gca_away,gca_per90_away,gca_passes_live_away,gca_passes_dead_away,gca_take_ons_away,gca_shots_away,gca_fouled_away,gca_defense_away,competition_id,season_id,id
922493f3,/en/squads/922493f3/2019-2020/Atalanta-Stats,vs Atalanta,30,38.0,713,18.76,499,56,58,37,53,10,75,1.97,51,4,6,3,8,3,11,2019-2020,8ad63256-5d94-46a2-9ad9-8f132cedf6b9
1d8099f8,/en/squads/1d8099f8/2019-2020/Bologna-Stats,vs Bologna,31,38.0,938,24.68,683,70,67,54,53,11,107,2.82,72,4,8,11,11,1,11,2019-2020,8ad63256-5d94-46a2-9ad9-8f132cedf6b9
4ef57aeb,/en/squads/4ef57aeb/2019-2020/Brescia-Stats,vs Brescia,32,38.0,1251,32.92,958,89,69,73,49,13,137,3.61,94,11,7,14,8,3,11,2019-2020,8ad63256-5d94-46a2-9ad9-8f132cedf6b9
c4260e09,/en/squads/c4260e09/2019-2020/Cagliari-Stats,vs Cagliari,33,38.0,1077,28.34,763,95,71,74,59,15,97,2.55,69,7,10,3,8,0,11,2019-2020,8ad63256-5d94-46a2-9ad9-8f132cedf6b9
421387cf,/en/squads/421387cf/2019-2020/Fiorentina-Stats,vs Fiorentina,33,38.0,779,20.50,546,74,44,47,54,14,83,2.18,53,3,9,6,11,1,11,2019-2020,8ad63256-5d94-46a2-9ad9-8f132cedf6b9
658bf2de,/en/squads/658bf2de/2019-2020/Genoa-Stats,vs Genoa,34,38.0,1058,27.84,772,91,65,54,65,11,125,3.29,82,11,14,7,11,0,11,2019-2020,8ad63256-5d94-46a2-9ad9-8f132cedf6b9
0e72edf2,/en/squads/0e72edf2/2019-2020/Hellas-Verona-Stats,vs Hellas Verona,30,38.0,1038,27.32,796,85,43,64,45,5,89,2.34,63,6,2,8,10,0,11,2019-2020,8ad63256-5d94-46a2-9ad9-8f132cedf6b9
d609edc0,/en/squads/d609edc0/2019-2020/Internazionale-Stats,vs Inter,29,38.0,813,21.39,596,54,53,51,51,8,54,1.42,33,1,10,7,3,0,11,2019-2020,8ad63256-5d94-46a2-9ad9-8f132cedf6b9
e0652b02,/en/squads/e0652b02/2019-2020/Juventus-Stats,vs Juventus,30,38.0,818,21.53,607,62,43,45,42,19,69,1.82,42,4,5,8,6,4,11,2019-2020,8ad63256-5d94-46a2-9ad9-8f132cedf6b9
7213da33,/en/squads/7213da33/2019-2020/Lazio-Stats,vs Lazio,27,38.0,913,24.03,680,72,50,48,52,11,68,1.79,45,5,5,9,3,1,11,2019-2020,8ad63256-5d94-46a2-9ad9-8f132cedf6b9
ffcbe334,/en/squads/ffcbe334/2019-2020/Lecce-Stats,vs Lecce,30,38.0,1232,32.42,915,111,58,76,53,19,139,3.66,97,9,4,19,9,1,11,2019-2020,8ad63256-5d94-46a2-9ad9-8f132cedf6b9
dc56fe14,/en/squads/dc56fe14/2019-2020/Milan-Stats,vs Milan,32,38.0,776,20.42,533,75,49,51,54,14,72,1.89,38,5,7,11,9,2,11,2019-2020,8ad63256-5d94-46a2-9ad9-8f132cedf6b9
d48ad4ff,/en/squads/d48ad4ff/2019-2020/Napoli-Stats,vs Napoli,25,38.0,709,18.66,511,65,49,42,35,7,87,2.29,65,4,5,6,6,1,11,2019-2020,8ad63256-5d94-46a2-9ad9-8f132cedf6b9
eab4234c,/en/squads/eab4234c/2019-2020/Parma-Stats,vs Parma,25,38.0,1236,32.53,910,102,87,64,56,17,99,2.61,63,8,8,12,7,1,11,2019-2020,8ad63256-5d94-46a2-9ad9-8f132cedf6b9
cf74a709,/en/squads/cf74a709/2019-2020/Roma-Stats,vs Roma,31,38.0,759,19.97,561,65,46,35,40,12,84,2.21,50,3,8,11,9,3,11,2019-2020,8ad63256-5d94-46a2-9ad9-8f132cedf6b9
8ff9e3b3,/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats,vs Sampdoria,31,38.0,886,23.32,659,63,49,56,45,14,104,2.74,73,7,6,9,7,2,11,2019-2020,8ad63256-5d94-46a2-9ad9-8f132cedf6b9
e2befd26,/en/squads/e2befd26/2019-2020/Sassuolo-Stats,vs Sassuolo,31,38.0,916,24.11,687,79,44,47,42,17,111,2.92,78,8,10,4,10,1,11,2019-2020,8ad63256-5d94-46a2-9ad9-8f132cedf6b9
1d2fe027,/en/squads/1d2fe027/2019-2020/SPAL-Stats,vs SPAL,34,38.0,1126,29.63,835,80,63,65,61,22,131,3.45,94,5,7,12,11,2,11,2019-2020,8ad63256-5d94-46a2-9ad9-8f132cedf6b9
105360fe,/en/squads/105360fe/2019-2020/Torino-Stats,vs Torino,27,38.0,1042,27.42,741,113,57,70,47,14,103,2.71,67,8,6,10,11,1,11,2019-2020,8ad63256-5d94-46a2-9ad9-8f132cedf6b9
04eea015,/en/squads/04eea015/2019-2020/Udinese-Stats,vs Udinese,25,38.0,1021,26.87,764,75,61,54,49,18,94,2.47,68,4,5,5,11,1,11,2019-2020,8ad63256-5d94-46a2-9ad9-8f132cedf6b9
