team_id,team_url,team,players_used_away,gk_games_away,gk_games_starts_away,gk_minutes_away,minutes_90s_away,gk_goals_against_away,gk_goals_against_per90_away,gk_shots_on_target_against_away,gk_saves_away,gk_save_pct_away,gk_wins_away,gk_ties_away,gk_losses_away,gk_clean_sheets_away,gk_clean_sheets_pct_away,gk_pens_att_away,gk_pens_allowed_away,gk_pens_saved_away,gk_pens_missed_away,gk_pens_save_pct_away,competition_id,season_id,id
922493f3,/en/squads/922493f3/2015-2016/Atalanta-Stats,vs Atalanta,3,38,38,"3,420",38.0,41,1.08,128,95,71.1,15,12,11,13,34.2,11,4,4,3,50.0,11,2015-2016,945c0c06-28f5-4ece-923c-f656f0009453
1d8099f8,/en/squads/1d8099f8/2015-2016/Bologna-Stats,vs Bologna,2,38,38,"3,420",38.0,33,0.87,110,80,71.8,18,9,11,18,47.4,3,2,1,0,33.3,11,2015-2016,945c0c06-28f5-4ece-923c-f656f0009453
71f07916,/en/squads/71f07916/2015-2016/Carpi-Stats,vs Carpi,4,38,38,"3,420",38.0,37,0.97,128,99,75.0,18,11,9,14,36.8,11,5,3,3,37.5,11,2015-2016,945c0c06-28f5-4ece-923c-f656f0009453
cc919b35,/en/squads/cc919b35/2015-2016/Chievo-Stats,vs Chievo,2,38,38,"3,420",38.0,43,1.13,114,79,66.7,14,11,13,13,34.2,8,5,3,0,37.5,11,2015-2016,945c0c06-28f5-4ece-923c-f656f0009453
a3d88bd8,/en/squads/a3d88bd8/2015-2016/Empoli-Stats,vs Empoli,3,38,38,"3,420",38.0,40,1.05,143,105,72.7,16,10,12,10,26.3,3,1,1,1,50.0,11,2015-2016,945c0c06-28f5-4ece-923c-f656f0009453
421387cf,/en/squads/421387cf/2015-2016/Fiorentina-Stats,vs Fiorentina,2,38,38,"3,420",38.0,60,1.58,170,119,69.4,10,10,18,6,15.8,9,8,1,0,11.1,11,2015-2016,945c0c06-28f5-4ece-923c-f656f0009453
6a7ad59d,/en/squads/6a7ad59d/2015-2016/Frosinone-Stats,vs Frosinone,3,38,38,"3,417",38.0,35,0.92,113,81,71.7,23,7,8,17,44.7,3,3,0,0,0.0,11,2015-2016,945c0c06-28f5-4ece-923c-f656f0009453
658bf2de,/en/squads/658bf2de/2015-2016/Genoa-Stats,vs Genoa,2,38,38,"3,420",38.0,45,1.18,145,104,71.7,18,7,13,14,36.8,4,4,0,0,0.0,11,2015-2016,945c0c06-28f5-4ece-923c-f656f0009453
0e72edf2,/en/squads/0e72edf2/2015-2016/Hellas-Verona-Stats,vs Hellas Verona,3,38,38,"3,420",38.0,34,0.89,135,108,79.3,20,13,5,15,39.5,7,6,1,0,14.3,11,2015-2016,945c0c06-28f5-4ece-923c-f656f0009453
d609edc0,/en/squads/d609edc0/2015-2016/Internazionale-Stats,vs Inter,3,38,38,"3,420",38.0,50,1.32,162,114,70.4,11,7,20,6,15.8,3,2,0,1,0.0,11,2015-2016,945c0c06-28f5-4ece-923c-f656f0009453
e0652b02,/en/squads/e0652b02/2015-2016/Juventus-Stats,vs Juventus,2,38,38,"3,420",38.0,75,1.97,204,138,67.2,5,4,29,4,10.5,9,8,1,0,11.1,11,2015-2016,945c0c06-28f5-4ece-923c-f656f0009453
7213da33,/en/squads/7213da33/2015-2016/Lazio-Stats,vs Lazio,2,38,38,"3,420",38.0,52,1.37,129,88,66.7,14,9,15,12,31.6,11,9,2,0,18.2,11,2015-2016,945c0c06-28f5-4ece-923c-f656f0009453
dc56fe14,/en/squads/dc56fe14/2015-2016/Milan-Stats,vs Milan,3,38,38,"3,417",38.0,49,1.29,165,123,73.9,11,12,15,11,28.9,7,6,1,0,14.3,11,2015-2016,945c0c06-28f5-4ece-923c-f656f0009453
d48ad4ff,/en/squads/d48ad4ff/2015-2016/Napoli-Stats,vs Napoli,2,38,38,"3,420",38.0,80,2.11,235,162,68.9,6,7,25,6,15.8,8,7,0,1,0.0,11,2015-2016,945c0c06-28f5-4ece-923c-f656f0009453
ee058a17,/en/squads/ee058a17/2015-2016/Palermo-Stats,vs Palermo,4,38,38,"3,420",38.0,38,1.00,121,84,69.4,19,9,10,15,39.5,1,1,0,0,0.0,11,2015-2016,945c0c06-28f5-4ece-923c-f656f0009453
cf74a709,/en/squads/cf74a709/2015-2016/Roma-Stats,vs Roma,2,38,38,"3,420",38.0,83,2.18,209,130,62.2,4,11,23,4,10.5,4,4,0,0,0.0,11,2015-2016,945c0c06-28f5-4ece-923c-f656f0009453
8ff9e3b3,/en/squads/8ff9e3b3/2015-2016/Sampdoria-Stats,vs Sampdoria,2,38,38,"3,420",38.0,48,1.26,150,105,70.0,18,10,10,11,28.9,3,3,0,0,0.0,11,2015-2016,945c0c06-28f5-4ece-923c-f656f0009453
e2befd26,/en/squads/e2befd26/2015-2016/Sassuolo-Stats,vs Sassuolo,2,38,38,"3,420",38.0,49,1.29,142,99,68.3,9,13,16,7,18.4,9,4,2,3,33.3,11,2015-2016,945c0c06-28f5-4ece-923c-f656f0009453
105360fe,/en/squads/105360fe/2015-2016/Torino-Stats,vs Torino,2,38,38,"3,420",38.0,52,1.37,160,118,73.1,17,9,12,9,23.7,11,9,1,1,10.0,11,2015-2016,945c0c06-28f5-4ece-923c-f656f0009453
04eea015,/en/squads/04eea015/2015-2016/Udinese-Stats,vs Udinese,1,38,38,"3,420",38.0,35,0.92,140,109,76.4,19,9,10,12,31.6,4,2,2,0,50.0,11,2015-2016,945c0c06-28f5-4ece-923c-f656f0009453
