team_id,team_url,team,players_used_away,avg_age_away,possession_away,games_away,games_starts_away,minutes_away,minutes_90s_away,goals_away,assists_away,goals_assists_away,goals_pens_away,pens_made_away,pens_att_away,cards_yellow_away,cards_red_away,xg_away,npxg_away,xg_assist_away,npxg_xg_assist_away,progressive_carries_away,progressive_passes_away,goals_per90_away,assists_per90_away,goals_assists_per90_away,goals_pens_per90_away,goals_assists_pens_per90_away,xg_per90_away,xg_assist_per90_away,xg_xg_assist_per90_away,npxg_per90_away,npxg_xg_assist_per90_away,competition_id,season_id,id
922493f3,/en/squads/922493f3/2024-2025/Atalanta-Stats,vs Atalanta,32,26.2,44.7,38,418,"3,420",38.0,35,26,61,33,2,2,51,2,38.6,37.1,27.5,64.6,510,988,0.92,0.68,1.61,0.87,1.55,1.01,0.72,1.74,0.98,1.70,11,2024-2025,360c73b4-8760-4b3d-9d36-15e748438ebc
squads,/en/squads/1d8099f8/Bologna-Stats,vs Bologna,30,26.3,41.9,38,418,"3,420",38.0,45,32,77,43,2,3,95,3,36.7,34.3,25.4,59.7,440,876,1.18,0.84,2.03,1.13,1.97,0.96,0.67,1.63,0.90,1.57,11,2024-2025,360c73b4-8760-4b3d-9d36-15e748438ebc
squads,/en/squads/c4260e09/Cagliari-Stats,vs Cagliari,28,26.4,55.1,38,418,"3,420",38.0,56,40,96,50,6,6,61,5,55.3,51.1,40.2,91.3,756,1504,1.47,1.05,2.53,1.32,2.37,1.46,1.06,2.51,1.34,2.40,11,2024-2025,360c73b4-8760-4b3d-9d36-15e748438ebc
squads,/en/squads/28c9c3cd/Como-Stats,vs Como,38,26.3,45.4,38,418,"3,420",38.0,52,35,87,45,7,7,95,5,43.0,37.6,28.9,66.5,539,1116,1.37,0.92,2.29,1.18,2.11,1.13,0.76,1.89,0.99,1.75,11,2024-2025,360c73b4-8760-4b3d-9d36-15e748438ebc
squads,/en/squads/a3d88bd8/Empoli-Stats,vs Empoli,34,26.5,58.3,38,418,"3,420",38.0,58,48,106,57,1,3,58,3,50.1,47.7,37.2,84.9,588,1402,1.53,1.26,2.79,1.50,2.76,1.32,0.98,2.30,1.26,2.23,11,2024-2025,360c73b4-8760-4b3d-9d36-15e748438ebc
squads,/en/squads/421387cf/Fiorentina-Stats,vs Fiorentina,34,26.3,49.0,37,407,"3,419",38.0,40,29,69,39,1,3,92,7,42.8,40.4,30.5,70.9,675,1277,1.05,0.76,1.82,1.03,1.79,1.13,0.80,1.93,1.06,1.87,11,2024-2025,360c73b4-8760-4b3d-9d36-15e748438ebc
squads,/en/squads/658bf2de/Genoa-Stats,vs Genoa,37,26.3,54.4,38,418,"3,420",38.0,46,31,77,40,6,8,75,2,47.2,41.1,33.9,75.0,609,1375,1.21,0.82,2.03,1.05,1.87,1.24,0.89,2.13,1.08,1.97,11,2024-2025,360c73b4-8760-4b3d-9d36-15e748438ebc
squads,/en/squads/0e72edf2/Hellas-Verona-Stats,vs Hellas Verona,32,26.2,61.3,38,418,"3,420",38.0,65,48,113,63,2,4,53,2,53.4,50.3,39.1,89.5,665,1593,1.71,1.26,2.97,1.66,2.92,1.41,1.03,2.44,1.32,2.35,11,2024-2025,360c73b4-8760-4b3d-9d36-15e748438ebc
d609edc0,/en/squads/d609edc0/2024-2025/Internazionale-Stats,vs Inter,26,26.2,40.6,37,407,"3,419",38.0,31,20,51,28,3,4,51,4,36.4,33.1,25.5,58.6,631,1064,0.82,0.53,1.34,0.74,1.26,0.96,0.67,1.63,0.87,1.54,11,2024-2025,360c73b4-8760-4b3d-9d36-15e748438ebc
e0652b02,/en/squads/e0652b02/2024-2025/Juventus-Stats,vs Juventus,29,26.4,42.8,38,418,"3,420",38.0,35,22,57,30,5,5,73,2,34.0,30.1,21.4,51.5,540,1097,0.92,0.58,1.50,0.79,1.37,0.90,0.56,1.46,0.79,1.36,11,2024-2025,360c73b4-8760-4b3d-9d36-15e748438ebc
squads,/en/squads/7213da33/Lazio-Stats,vs Lazio,27,26.2,44.9,38,418,"3,420",38.0,47,34,81,43,4,4,116,14,37.7,34.7,28.2,62.8,548,1133,1.24,0.89,2.13,1.13,2.03,0.99,0.74,1.73,0.91,1.65,11,2024-2025,360c73b4-8760-4b3d-9d36-15e748438ebc
squads,/en/squads/ffcbe334/Lecce-Stats,vs Lecce,31,26.4,56.2,38,418,"3,420",38.0,55,37,92,47,8,10,81,5,57.1,49.6,37.8,87.4,654,1685,1.45,0.97,2.42,1.24,2.21,1.50,1.00,2.50,1.31,2.30,11,2024-2025,360c73b4-8760-4b3d-9d36-15e748438ebc
squads,/en/squads/dc56fe14/Milan-Stats,vs Milan,35,26.4,46.1,38,418,"3,420",38.0,40,35,75,39,1,2,75,3,41.3,39.7,33.5,73.2,618,1228,1.05,0.92,1.97,1.03,1.95,1.09,0.88,1.97,1.05,1.93,11,2024-2025,360c73b4-8760-4b3d-9d36-15e748438ebc
squads,/en/squads/21680aa4/Monza-Stats,vs Monza,36,26.2,51.5,38,418,"3,420",38.0,66,54,120,64,2,4,63,2,54.7,51.6,41.7,93.4,699,1599,1.74,1.42,3.16,1.68,3.11,1.44,1.10,2.54,1.36,2.46,11,2024-2025,360c73b4-8760-4b3d-9d36-15e748438ebc
