team_id,team_url,team,players_used,gk_games,gk_games_starts,gk_minutes,minutes_90s,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,competition_id,season_id,id
922493f3,/en/squads/922493f3/2022-2023/Atalanta-Stats,Atalanta,3,38,38,"3,420",38.0,48,1.26,153,107,70.6,19,7,12,9,23.7,3,3,0,0,0.0,11,2022-2023,7aa68028-d550-40c3-bdf6-c46538de772d
1d8099f8,/en/squads/1d8099f8/2022-2023/Bologna-Stats,Bologna,2,38,38,"3,420",38.0,49,1.29,165,117,74.5,14,12,12,8,21.1,9,7,2,0,22.2,11,2022-2023,7aa68028-d550-40c3-bdf6-c46538de772d
9aad3a77,/en/squads/9aad3a77/2022-2023/Cremonese-Stats,Cremonese,3,38,38,"3,420",38.0,69,1.82,225,157,71.6,5,12,21,6,15.8,5,5,0,0,0.0,11,2022-2023,7aa68028-d550-40c3-bdf6-c46538de772d
a3d88bd8,/en/squads/a3d88bd8/2022-2023/Empoli-Stats,Empoli,3,38,38,"3,420",38.0,49,1.29,159,110,71.7,10,13,15,9,23.7,6,4,1,1,20.0,11,2022-2023,7aa68028-d550-40c3-bdf6-c46538de772d
421387cf,/en/squads/421387cf/2022-2023/Fiorentina-Stats,Fiorentina,4,38,38,"3,420",38.0,43,1.13,120,78,70.0,15,11,12,10,26.3,8,7,1,0,12.5,11,2022-2023,7aa68028-d550-40c3-bdf6-c46538de772d
0e72edf2,/en/squads/0e72edf2/2022-2023/Hellas-Verona-Stats,Hellas Verona,2,38,38,"3,420",38.0,59,1.55,185,128,68.6,7,10,21,6,15.8,2,1,1,0,50.0,11,2022-2023,7aa68028-d550-40c3-bdf6-c46538de772d
d609edc0,/en/squads/d609edc0/2022-2023/Internazionale-Stats,Inter,3,38,38,"3,420",38.0,42,1.11,137,98,71.5,23,3,12,13,34.2,3,3,0,0,0.0,11,2022-2023,7aa68028-d550-40c3-bdf6-c46538de772d
e0652b02,/en/squads/e0652b02/2022-2023/Juventus-Stats,Juventus,2,38,38,"3,420",38.0,33,0.87,133,99,78.2,22,6,10,20,52.6,5,4,1,0,20.0,11,2022-2023,7aa68028-d550-40c3-bdf6-c46538de772d
7213da33,/en/squads/7213da33/2022-2023/Lazio-Stats,Lazio,2,38,38,"3,418",38.0,30,0.79,128,99,77.3,22,8,8,21,55.3,2,1,0,1,0.0,11,2022-2023,7aa68028-d550-40c3-bdf6-c46538de772d
ffcbe334,/en/squads/ffcbe334/2022-2023/Lecce-Stats,Lecce,1,38,38,"3,420",38.0,46,1.21,156,112,73.7,8,12,18,6,15.8,6,5,1,0,16.7,11,2022-2023,7aa68028-d550-40c3-bdf6-c46538de772d
dc56fe14,/en/squads/dc56fe14/2022-2023/Milan-Stats,Milan,3,38,38,"3,420",38.0,43,1.13,123,80,68.3,20,10,8,12,31.6,5,4,1,0,20.0,11,2022-2023,7aa68028-d550-40c3-bdf6-c46538de772d
21680aa4,/en/squads/21680aa4/2022-2023/Monza-Stats,Monza,2,38,38,"3,420",38.0,52,1.37,172,121,71.5,14,10,14,10,26.3,3,3,0,0,0.0,11,2022-2023,7aa68028-d550-40c3-bdf6-c46538de772d
d48ad4ff,/en/squads/d48ad4ff/2022-2023/Napoli-Stats,Napoli,2,38,38,"3,420",38.0,28,0.74,107,78,74.8,28,6,4,18,47.4,2,1,1,0,50.0,11,2022-2023,7aa68028-d550-40c3-bdf6-c46538de772d
cf74a709,/en/squads/cf74a709/2022-2023/Roma-Stats,Roma,2,38,38,"3,420",38.0,38,1.00,118,80,69.5,18,9,11,14,36.8,3,2,1,0,33.3,11,2022-2023,7aa68028-d550-40c3-bdf6-c46538de772d
c5577084,/en/squads/c5577084/2022-2023/Salernitana-Stats,Salernitana,3,38,38,"3,420",38.0,62,1.63,196,130,71.9,9,15,14,7,18.4,11,7,4,0,36.4,11,2022-2023,7aa68028-d550-40c3-bdf6-c46538de772d
8ff9e3b3,/en/squads/8ff9e3b3/2022-2023/Sampdoria-Stats,Sampdoria,3,38,38,"3,420",38.0,71,1.87,215,144,70.7,3,10,25,4,10.5,11,8,2,1,20.0,11,2022-2023,7aa68028-d550-40c3-bdf6-c46538de772d
e2befd26,/en/squads/e2befd26/2022-2023/Sassuolo-Stats,Sassuolo,3,38,38,"3,420",38.0,61,1.61,130,71,56.2,12,9,17,9,23.7,4,4,0,0,0.0,11,2022-2023,7aa68028-d550-40c3-bdf6-c46538de772d
68449f6d,/en/squads/68449f6d/2022-2023/Spezia-Stats,Spezia,4,38,38,"3,420",38.0,62,1.63,183,123,68.9,6,13,19,6,15.8,7,5,1,1,16.7,11,2022-2023,7aa68028-d550-40c3-bdf6-c46538de772d
105360fe,/en/squads/105360fe/2022-2023/Torino-Stats,Torino,1,38,38,"3,420",38.0,41,1.08,136,95,73.5,14,11,13,11,28.9,6,5,0,1,0.0,11,2022-2023,7aa68028-d550-40c3-bdf6-c46538de772d
04eea015,/en/squads/04eea015/2022-2023/Udinese-Stats,Udinese,1,38,38,"3,420",38.0,48,1.26,137,91,69.3,11,13,14,10,26.3,7,6,0,1,0.0,11,2022-2023,7aa68028-d550-40c3-bdf6-c46538de772d
