player_link,player_id,player_name,nationality,position,team_id,team_name,team_link,age,birth_year,games,minutes,minutes_per_game,minutes_pct,minutes_90s,games_starts,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,matches_link,competition_id,season_id,id
/en/players/620922ed/Radu-Dragusin,620922ed,Radu Drăgușin,roROU,DF,2023-2024,Tottenham,/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats,21,2002,9,429,48,12.5,4.8,4,90,4,5,14,9,1.89,10,7,+3,+0.63,+0.33,12.8,8.3,+4.5,+0.95,+0.94,/en/players/620922ed/matchlogs/2023-2024/summary/Radu-Dragusin-Match-Logs,9,2023-2024,186910b6-2929-41ed-b111-109a3f28f0b9
/en/players/3a949a25/Martin-Dubravka,3a949a25,Martin Dúbravka,skSVK,GK,2023-2024,Newcastle Utd,/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats,34,1989,23,"1,985",86,58.0,22.1,22,90,22,1,5,14,1.48,48,42,+6,+0.27,-0.79,44.4,43.5,+0.9,+0.04,-0.82,/en/players/3a949a25/matchlogs/2023-2024/summary/Martin-Dubravka-Match-Logs,9,2023-2024,be3fbd4a-ad7f-4001-b63a-5a412903ef13
/en/players/6224214f/Josh-Duffus,6224214f,Josh Duffus,engENG,MF,2023-2024,Brighton,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,/en/players/6224214f/matchlogs/2023-2024/summary/Josh-Duffus-Match-Logs,9,2023-2024,5c047f37-487c-499b-b5c7-220c3e24fb9a
/en/players/3fe6bd8c/Paul-Dummett,3fe6bd8c,Paul Dummett,wlsWAL,DF,2023-2024,Newcastle Utd,/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats,31,1991,5,20,4,0.6,0.2,0,,0,5,4,24,2.60,0,1,-1,-4.50,-5.14,0.4,0.9,-0.5,-2.22,-2.62,/en/players/3fe6bd8c/matchlogs/2023-2024/summary/Paul-Dummett-Match-Logs,9,2023-2024,d7669097-47f9-4fd2-93cc-1568da66e937
/en/players/282f75f3/Lewis-Dunk,282f75f3,Lewis Dunk,engENG,DF,2023-2024,Brighton,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,31,1991,33,"2,869",87,83.9,31.9,33,87,29,0,,0,1.30,49,52,-3,-0.09,+0.56,46.0,46.4,-0.4,-0.01,-0.31,/en/players/282f75f3/matchlogs/2023-2024/summary/Lewis-Dunk-Match-Logs,9,2023-2024,87048d48-96b3-4ff5-ab1f-e1a6bb4636a2
/en/players/414184f7/Jader-Duran,414184f7,Jáder Durán,coCOL,"FW,MF",2023-2024,Aston Villa,/en/squads/8602292d/2023-2024/Aston-Villa-Stats,19,2003,23,475,21,13.9,5.3,3,68,1,20,14,5,1.74,15,12,+3,+0.57,+0.20,8.6,11.3,-2.6,-0.50,-0.68,/en/players/414184f7/matchlogs/2023-2024/summary/Jader-Duran-Match-Logs,9,2023-2024,06c12295-b1c2-4d82-9fe8-1d96f3009bb1
/en/players/b43204f6/Kiano-Dyer,b43204f6,Kiano Dyer,engENG,MF,2023-2024,Chelsea,/en/squads/cff3d9bb/2023-2024/Chelsea-Stats,16,2006,0,,,,,0,,0,0,,4,,,,,,,,,,,,/en/players/b43204f6/matchlogs/2023-2024/summary/Kiano-Dyer-Match-Logs,9,2023-2024,cc0504d6-60fa-4521-a9d9-bfe076970dda
/en/players/123d2733/George-Earthy,123d2733,George Earthy,engENG,FW,2023-2024,West Ham,/en/squads/7c21e445/2023-2024/West-Ham-United-Stats,18,2004,3,34,11,1.0,0.4,0,,0,3,11,6,1.00,1,0,+1,+2.65,+3.05,1.2,0.1,+1.0,+2.75,+3.27,/en/players/123d2733/matchlogs/2023-2024/summary/George-Earthy-Match-Logs,9,2023-2024,86a09f4d-153e-4eaf-beea-c126980c76e9
/en/players/fa9fa773/Malcolm-Ebiowei,fa9fa773,Malcolm Ebiowei,engENG,MF,2023-2024,Crystal Palace,/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats,19,2003,0,,,,,0,,0,0,,10,,,,,,,,,,,,/en/players/fa9fa773/matchlogs/2023-2024/summary/Malcolm-Ebiowei-Match-Logs,9,2023-2024,0cfda618-a778-4e2d-99ed-8ea6003dccfd
/en/players/3bb7b8b4/Ederson,3bb7b8b4,Ederson,brBRA,GK,2023-2024,Manchester City,/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats,29,1993,33,"2,785",84,81.4,30.9,33,84,29,0,,2,2.36,78,27,+51,+1.65,+0.09,66.8,28.0,+38.7,+1.25,+0.37,/en/players/3bb7b8b4/matchlogs/2023-2024/summary/Ederson-Match-Logs,9,2023-2024,8d94bd37-50bd-49c9-9ccb-52c733b97558
/en/players/0562b7f1/Odsonne-Edouard,0562b7f1,Odsonne Édouard,frFRA,"FW,MF",2023-2024,Crystal Palace,/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats,25,1998,30,"1,555",52,45.5,17.3,17,81,5,13,14,3,1.23,14,24,-10,-0.58,-1.01,19.6,20.6,-1.0,-0.06,+0.06,/en/players/0562b7f1/matchlogs/2023-2024/summary/Odsonne-Edouard-Match-Logs,9,2023-2024,044d1af8-f78c-4844-8af6-5970b22368a3
/en/players/debe38a0/John-Egan,debe38a0,John Egan,ieIRL,DF,2023-2024,Sheffield Utd,/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats,30,1992,6,482,80,14.1,5.4,6,80,4,0,,0,0.17,4,17,-13,-2.43,-0.71,3.5,14.6,-11.1,-2.06,-1.23,/en/players/debe38a0/matchlogs/2023-2024/summary/John-Egan-Match-Logs,9,2023-2024,ce84af9d-4107-41a3-9e38-3857025d5e5e
/en/players/d313e8ff/CJ-Egan-Riley,d313e8ff,CJ Egan-Riley,engENG,DF,2023-2024,Burnley,/en/squads/943e8050/2023-2024/Burnley-Stats,20,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,/en/players/d313e8ff/matchlogs/2023-2024/summary/CJ-Egan-Riley-Match-Logs,9,2023-2024,9974a078-092d-4b3f-864f-caad6ac82c29
/en/players/3d554589/Hjalmar-Ekdal,3d554589,Hjalmar Ekdal,seSWE,DF,2023-2024,Burnley,/en/squads/943e8050/2023-2024/Burnley-Stats,24,1998,8,437,55,12.8,4.9,5,75,0,3,21,12,0.88,2,8,-6,-1.24,-0.30,5.1,7.7,-2.6,-0.54,+0.28,/en/players/3d554589/matchlogs/2023-2024/summary/Hjalmar-Ekdal-Match-Logs,9,2023-2024,98c5f3d4-2d5d-4396-872d-c9614c444dd6
/en/players/2fba6108/Anthony-Elanga,2fba6108,Anthony Elanga,seSWE,"FW,MF",2023-2024,Nott'ham Forest,/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats,21,2002,36,"2,433",68,71.1,27.0,25,86,15,11,27,0,0.97,40,47,-7,-0.26,+0.74,39.1,39.8,-0.7,-0.03,+0.22,/en/players/2fba6108/matchlogs/2023-2024/summary/Anthony-Elanga-Match-Logs,9,2023-2024,97f53be7-269e-4844-94b5-bf87a3b632d2
/en/players/b9e1436c/Harvey-Elliott,b9e1436c,Harvey Elliott,engENG,"MF,FW",2023-2024,Liverpool,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,20,2003,34,"1,352",40,39.5,15.0,11,77,4,23,22,4,2.15,41,13,+28,+1.86,+1.12,37.2,18.6,+18.6,+1.24,+0.22,/en/players/b9e1436c/matchlogs/2023-2024/summary/Harvey-Elliott-Match-Logs,9,2023-2024,14549fb9-d1a9-4807-9c9b-15d8fa6ed930
/en/players/47a34c4f/Mohamed-Elneny,47a34c4f,Mohamed Elneny,egEGY,MF,2023-2024,Arsenal,/en/squads/18bb7c10/2023-2024/Arsenal-Stats,31,1992,3,28,9,0.8,0.3,0,,0,3,9,13,3.00,1,0,+1,+3.21,+1.60,0.8,0.1,+0.7,+2.24,+0.98,/en/players/47a34c4f/matchlogs/2023-2024/summary/Mohamed-Elneny-Match-Logs,9,2023-2024,1935e02b-9cc7-4f06-afdf-0dcfd933c282
/en/players/df8b52a5/Emerson,df8b52a5,Emerson,brBRA,DF,2023-2024,Tottenham,/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats,24,1999,22,"1,161",53,33.9,12.9,11,86,8,11,19,16,1.64,22,31,-9,-0.70,-1.57,18.5,28.3,-9.8,-0.76,-1.34,/en/players/df8b52a5/matchlogs/2023-2024/summary/Emerson-Match-Logs,9,2023-2024,a991382f-8de5-466a-b4e5-c1db5a80df7a
/en/players/b5f7fd45/Lander-Emery,b5f7fd45,Lander Emery,engENG,GK,2023-2024,Aston Villa,/en/squads/8602292d/2023-2024/Aston-Villa-Stats,20,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,/en/players/b5f7fd45/matchlogs/2023-2024/summary/Lander-Emery-Match-Logs,9,2023-2024,a9152a5c-e1b8-4845-8126-8079689fbd07
/en/players/e02b5b36/Yunus-Emre-Konak,e02b5b36,Yunus Emre Konak,trTUR,MF,2023-2024,Brentford,/en/squads/cd051869/2023-2024/Brentford-Stats,17,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,,/en/players/e02b5b36/matchlogs/2023-2024/summary/Yunus-Emre-Konak-Match-Logs,9,2023-2024,2d290e71-73d5-4457-89cf-be237ccc4fd8
/en/players/9cfbad36/Julio-Enciso,9cfbad36,Julio Enciso,pyPAR,"MF,FW",2023-2024,Brighton,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,19,2004,12,475,40,13.9,5.3,5,65,0,7,22,1,1.25,8,12,-4,-0.76,-0.67,8.6,9.9,-1.3,-0.25,-0.33,/en/players/9cfbad36/matchlogs/2023-2024/summary/Julio-Enciso-Match-Logs,9,2023-2024,155fcde8-06ab-40b4-acbf-52c72f0a7bfb
/en/players/c149016b/Wataru-Endo,c149016b,Wataru Endo,jpJPN,MF,2023-2024,Liverpool,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,30,1993,29,"1,722",59,50.4,19.1,20,79,11,9,15,4,2.21,42,16,+26,+1.36,+0.35,45.5,22.5,+22.9,+1.20,+0.19,/en/players/c149016b/matchlogs/2023-2024/summary/Wataru-Endo-Match-Logs,9,2023-2024,9b31239e-fa68-47b1-a6c1-089e93aa9d5c
/en/players/980522ec/Christian-Eriksen,980522ec,Christian Eriksen,dkDEN,MF,2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,31,1992,22,"1,141",52,33.4,12.7,12,78,5,10,20,11,1.45,20,27,-7,-0.55,-0.79,19.2,20.1,-0.9,-0.07,+0.39,/en/players/980522ec/matchlogs/2023-2024/summary/Christian-Eriksen-Match-Logs,9,2023-2024,5a51454f-dc0b-4534-ab69-43f01ac653e6
/en/players/1a066e69/Maxime-Esteve,1a066e69,Maxime Estève,frFRA,DF,2023-2024,Burnley,/en/squads/943e8050/2023-2024/Burnley-Stats,21,2002,16,"1,309",82,38.3,14.5,15,84,12,1,45,0,0.75,18,28,-10,-0.69,+0.46,19.4,28.7,-9.3,-0.64,+0.23,/en/players/1a066e69/matchlogs/2023-2024/summary/Maxime-Esteve-Match-Logs,9,2023-2024,a6b1726e-45d5-4319-8832-77cb580d08a3
/en/players/d38fdf53/Pervis-Estupinan,d38fdf53,Pervis Estupiñán,ecECU,DF,2023-2024,Brighton,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,25,1998,19,"1,243",65,36.3,13.8,15,76,9,4,24,1,1.47,23,26,-3,-0.22,-0.05,21.6,25.8,-4.2,-0.30,-0.54,/en/players/d38fdf53/matchlogs/2023-2024/summary/Pervis-Estupinan-Match-Logs,9,2023-2024,0dde9878-5549-4146-87a5-e6f3f3f72ec3
/en/players/f8fcd2a5/Jonny-Evans,f8fcd2a5,Jonny Evans,nirNIR,DF,2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,35,1988,23,"1,392",61,40.7,15.5,15,85,9,8,15,3,1.65,21,24,-3,-0.19,-0.28,18.0,27.4,-9.4,-0.61,-0.47,/en/players/f8fcd2a5/matchlogs/2023-2024/summary/Jonny-Evans-Match-Logs,9,2023-2024,176ea957-bb18-4e97-8c5c-b73101d9b4df
/en/players/ae4fc6a4/Eberechi-Eze,ae4fc6a4,Eberechi Eze,engENG,"MF,FW",2023-2024,Crystal Palace,/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats,25,1998,27,"2,055",76,60.1,22.8,24,83,12,3,18,0,1.56,41,28,+13,+0.57,+1.49,32.2,30.9,+1.3,+0.06,+0.36,/en/players/ae4fc6a4/matchlogs/2023-2024/summary/Eberechi-Eze-Match-Logs,9,2023-2024,e2f36c99-ad50-44b6-9d67-a08b1f01310e
/en/players/9328b835/Lukasz-Fabianski,9328b835,Łukasz Fabiański,plPOL,GK,2023-2024,West Ham,/en/squads/7c21e445/2023-2024/West-Ham-United-Stats,38,1985,10,721,72,21.1,8.0,7,90,7,3,30,27,1.10,11,21,-10,-1.25,-1.11,10.7,16.8,-6.1,-0.76,-0.34,/en/players/9328b835/matchlogs/2023-2024/summary/Lukasz-Fabianski-Match-Logs,9,2023-2024,f68ea878-a40a-4e49-81eb-435d3c898168
/en/players/745ca0a3/Romain-Faivre,745ca0a3,Romain Faivre,frFRA,"MF,FW",2023-2024,Bournemouth,/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats,25,1998,5,41,8,1.2,0.5,0,,0,5,8,8,0.40,0,1,-1,-2.20,-1.88,0.6,0.2,+0.5,+1.01,+1.08,/en/players/745ca0a3/matchlogs/2023-2024/summary/Romain-Faivre-Match-Logs,9,2023-2024,b2ba2c3b-5363-4abc-b627-a4e7609181b9
/en/players/0ba976e4/Ansu-Fati,0ba976e4,Ansu Fati,esESP,"MF,FW",2023-2024,Brighton,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,20,2002,19,521,27,15.2,5.8,3,50,0,16,23,5,1.26,13,12,+1,+0.17,+0.42,10.2,7.0,+3.2,+0.56,+0.61,/en/players/0ba976e4/matchlogs/2023-2024/summary/Ansu-Fati-Match-Logs,9,2023-2024,1228f299-5366-4e0a-83ee-e9881758ea22
/en/players/51a3c4c8/Felipe,51a3c4c8,Felipe,brBRA,DF,2023-2024,Nott'ham Forest,/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats,34,1989,7,375,54,11.0,4.2,4,75,2,3,25,5,0.75,4,11,-7,-1.68,-1.35,5.7,6.3,-0.6,-0.14,-0.06,/en/players/51a3c4c8/matchlogs/2023-2024/summary/Felipe-Match-Logs,9,2023-2024,4165ec66-e42c-44aa-b45c-27d36484ba57
/en/players/4596da74/Evan-Ferguson,4596da74,Evan Ferguson,ieIRL,FW,2023-2024,Brighton,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,18,2004,27,"1,367",51,40.0,15.2,15,71,4,12,25,1,1.48,24,28,-4,-0.26,-0.13,21.5,21.1,+0.4,+0.02,-0.02,/en/players/4596da74/matchlogs/2023-2024/summary/Evan-Ferguson-Match-Logs,9,2023-2024,c38af7e5-c302-42f1-a026-e82e0b41d929
/en/players/507c7bdf/Bruno-Fernandes,507c7bdf,Bruno Fernandes,ptPOR,"MF,FW",2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,28,1994,35,"3,118",89,91.2,34.6,35,89,33,0,,0,1.69,55,52,+3,+0.09,+1.28,53.8,63.3,-9.5,-0.27,+0.61,/en/players/507c7bdf/matchlogs/2023-2024/summary/Bruno-Fernandes-Match-Logs,9,2023-2024,47c5cab5-4116-4760-8d3b-bd7762409ef7
/en/players/5ff4ab71/Enzo-Fernandez,5ff4ab71,Enzo Fernández,arARG,MF,2023-2024,Chelsea,/en/squads/cff3d9bb/2023-2024/Chelsea-Stats,22,2001,28,"2,209",79,64.6,24.5,26,84,18,2,16,0,1.46,41,47,-6,-0.24,-1.73,43.7,39.4,+4.2,+0.17,-0.73,/en/players/5ff4ab71/matchlogs/2023-2024/summary/Enzo-Fernandez-Match-Logs,9,2023-2024,70368812-36c4-4f8e-8db2-a082bff56b34
/en/players/b63e789d/John-Fleck,b63e789d,John Fleck,sctSCO,"MF,DF",2023-2024,Sheffield Utd,/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats,31,1991,4,92,23,2.7,1.0,1,45,0,3,16,5,0.00,1,5,-4,-3.91,-2.16,1.0,3.0,-2.0,-1.92,-0.94,/en/players/b63e789d/matchlogs/2023-2024/summary/John-Fleck-Match-Logs,9,2023-2024,488ff59a-19e5-463a-99d6-914cad1c04c5
/en/players/a92ab7be/Mark-Flekken,a92ab7be,Mark Flekken,nlNED,GK,2023-2024,Brentford,/en/squads/cd051869/2023-2024/Brentford-Stats,30,1993,37,"3,285",89,96.1,36.5,37,89,36,0,,0,1.05,53,63,-10,-0.27,-0.94,56.8,54.3,+2.5,+0.07,+0.23,/en/players/a92ab7be/matchlogs/2023-2024/summary/Mark-Flekken-Match-Logs,9,2023-2024,eeef57ae-81eb-4b8d-88cb-f5c2e606b16e
/en/players/ed1e53f3/Phil-Foden,ed1e53f3,Phil Foden,engENG,"FW,MF",2023-2024,Manchester City,/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats,23,2000,35,"2,857",82,83.5,31.7,33,85,19,2,25,2,2.34,75,27,+48,+1.51,-0.73,65.4,28.8,+36.6,+1.15,-0.18,/en/players/ed1e53f3/matchlogs/2023-2024/summary/Phil-Foden-Match-Logs,9,2023-2024,22bfa53a-4026-4e4b-b424-9e34728ecca9
/en/players/96cf7b61/Wes-Foderingham,96cf7b61,Wes Foderingham,engENG,GK,2023-2024,Sheffield Utd,/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats,32,1991,30,"2,649",88,77.5,29.4,29,90,29,1,39,8,0.43,24,79,-55,-1.87,-0.23,29.0,62.2,-33.1,-1.13,-0.52,/en/players/96cf7b61/matchlogs/2023-2024/summary/Wes-Foderingham-Match-Logs,9,2023-2024,3935271b-aaf7-4d04-a8da-23f0d0c050be
/en/players/82927de4/Pablo-Fornals,82927de4,Pablo Fornals,esESP,"MF,FW",2023-2024,West Ham,/en/squads/7c21e445/2023-2024/West-Ham-United-Stats,27,1996,15,426,28,12.5,4.7,4,78,2,11,11,6,1.67,6,9,-3,-0.63,-0.30,6.7,9.6,-2.8,-0.60,-0.12,/en/players/82927de4/matchlogs/2023-2024/summary/Pablo-Fornals-Match-Logs,9,2023-2024,c7b4578c-71f7-47db-9ae8-9845231894ff
/en/players/1b9728b0/Omari-Forson,1b9728b0,Omari Forson,engENG,FW,2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,19,2004,4,70,18,2.0,0.8,1,52,0,3,6,9,0.75,1,2,-1,-1.29,-1.29,1.4,0.9,+0.5,+0.59,+0.94,/en/players/1b9728b0/matchlogs/2023-2024/summary/Omari-Forson-Match-Logs,9,2023-2024,20a06439-7c1e-4d5f-b63f-553a62a677e6
/en/players/c3e39f12/Fraser-Forster,c3e39f12,Fraser Forster,engENG,GK,2023-2024,Tottenham,/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats,35,1988,0,,,,,0,,0,0,,23,,,,,,,,,,,,/en/players/c3e39f12/matchlogs/2023-2024/summary/Fraser-Forster-Match-Logs,9,2023-2024,d992f6ce-7c9a-4171-84fa-aea343bbde89
/en/players/f84a807c/Lyle-Foster,f84a807c,Lyle Foster,zaRSA,"FW,MF",2023-2024,Burnley,/en/squads/943e8050/2023-2024/Burnley-Stats,22,2000,24,"1,899",79,55.5,21.1,22,84,10,2,24,0,0.79,22,43,-21,-1.00,-0.05,21.9,41.2,-19.3,-0.92,-0.30,/en/players/f84a807c/matchlogs/2023-2024/summary/Lyle-Foster-Match-Logs,9,2023-2024,e0b8516e-f5d1-4d8c-bda6-3b6559a66a3b
/en/players/077faf72/Matheus-Franca,077faf72,Matheus França,brBRA,"MF,FW",2023-2024,Crystal Palace,/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats,19,2004,10,232,23,6.8,2.6,1,83,0,9,17,9,0.70,7,7,0,0.00,+0.03,4.3,3.5,+0.8,+0.32,+0.43,/en/players/077faf72/matchlogs/2023-2024/summary/Matheus-Franca-Match-Logs,9,2023-2024,fb58a349-7c19-4241-ada5-cb9a39c253ff
/en/players/38c29201/Aidan-Francis,38c29201,Aidan Francis,engENG,DF,2023-2024,Luton Town,/en/squads/e297cd13/2023-2024/Luton-Town-Stats,19,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,/en/players/38c29201/matchlogs/2023-2024/summary/Aidan-Francis-Match-Logs,9,2023-2024,17747ce0-1b91-4a81-a921-6025de952213
/en/players/6722d4f0/Tyrese-Francois,6722d4f0,Tyrese Francois,auAUS,MF,2023-2024,Fulham,/en/squads/fd962109/2023-2024/Fulham-Stats,23,2000,0,,,,,0,,0,0,,5,,,,,,,,,,,,/en/players/6722d4f0/matchlogs/2023-2024/summary/Tyrese-Francois-Match-Logs,9,2023-2024,76afcc40-4ed2-4aa3-b80c-9aca6d64720e
/en/players/00b77ecf/Nathan-Fraser,00b77ecf,Nathan Fraser,ieIRL,FW,2023-2024,Wolves,/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats,18,2005,7,186,27,5.4,2.1,1,76,0,6,18,13,0.57,4,3,+1,+0.48,+0.93,2.8,3.3,-0.5,-0.22,+0.35,/en/players/00b77ecf/matchlogs/2023-2024/summary/Nathan-Fraser-Match-Logs,9,2023-2024,943650ec-edda-473b-930d-0f2618feb4a8
/en/players/fde367e5/Benjamin-Fredrick,fde367e5,Benjamin Fredrick,ngNGA,DF,2023-2024,Brentford,/en/squads/cd051869/2023-2024/Brentford-Stats,18,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,/en/players/fde367e5/matchlogs/2023-2024/summary/Benjamin-Fredrick-Match-Logs,9,2023-2024,7be9fd8e-4593-4099-a028-8d0c62077a5a
/en/players/98d2c2c4/Remo-Freuler,98d2c2c4,Remo Freuler,chSUI,MF,2023-2024,Nott'ham Forest,/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats,31,1992,0,,,,,0,,0,0,,3,,,,,,,,,,,,/en/players/98d2c2c4/matchlogs/2023-2024/summary/Remo-Freuler-Match-Logs,9,2023-2024,aa068919-b90d-4b69-9fd3-6f78ec5b6e8c
/en/players/1971591f/Cody-Gakpo,1971591f,Cody Gakpo,nlNED,"FW,MF",2023-2024,Liverpool,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,24,1999,35,"1,649",47,48.2,18.3,17,73,3,18,23,0,2.23,52,20,+32,+1.75,+1.09,46.4,23.8,+22.6,+1.23,+0.24,/en/players/1971591f/matchlogs/2023-2024/summary/Cody-Gakpo-Match-Logs,9,2023-2024,3b262ea6-0328-4282-8507-4bbf258ee067
/en/players/c2731c10/Conor-Gallagher,c2731c10,Conor Gallagher,engENG,MF,2023-2024,Chelsea,/en/squads/cff3d9bb/2023-2024/Chelsea-Stats,23,2000,37,"3,128",85,91.5,34.8,37,85,28,0,,0,1.70,69,55,+14,+0.40,+0.40,67.8,49.8,+18.0,+0.52,+0.99,/en/players/c2731c10/matchlogs/2023-2024/summary/Conor-Gallagher-Match-Logs,9,2023-2024,51b068b4-b177-4674-a4b6-927c4408ab52
/en/players/72c812f3/Idrissa-Gana-Gueye,72c812f3,Idrissa Gana Gueye,snSEN,MF,2023-2024,Everton,/en/squads/d3fd31cc/2023-2024/Everton-Stats,33,1989,25,"1,884",75,55.1,20.9,24,77,12,1,45,3,1.36,23,25,-2,-0.10,+0.43,30.8,28.7,+2.1,+0.10,+0.29,/en/players/72c812f3/matchlogs/2023-2024/summary/Idrissa-Gana-Gueye-Match-Logs,9,2023-2024,1ed6049c-5db6-4638-87a5-b2d36359f60b
/en/players/f4c17979/Joe-Gardner,f4c17979,Joe Gardner,engENG,DF,2023-2024,Nott'ham Forest,/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats,18,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,/en/players/f4c17979/matchlogs/2023-2024/summary/Joe-Gardner-Match-Logs,9,2023-2024,2776210b-ab74-4629-82cf-de65a34f3379
/en/players/7aa8adfe/Alejandro-Garnacho,7aa8adfe,Alejandro Garnacho,arARG,FW,2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,19,2004,36,"2,565",71,75.0,28.5,30,82,12,6,19,2,1.50,44,39,+5,+0.18,+0.81,42.0,50.8,-8.8,-0.31,+0.07,/en/players/7aa8adfe/matchlogs/2023-2024/summary/Alejandro-Garnacho-Match-Logs,9,2023-2024,d40fb51c-22a7-4b41-b26b-214b85d099b1
/en/players/4e015693/James-Garner,4e015693,James Garner,engENG,MF,2023-2024,Everton,/en/squads/d3fd31cc/2023-2024/Everton-Stats,22,2001,37,"3,004",81,87.8,33.4,34,86,29,3,22,0,1.22,36,47,-11,-0.33,-0.33,48.5,47.8,+0.7,+0.02,+0.43,/en/players/4e015693/matchlogs/2023-2024/summary/James-Garner-Match-Logs,9,2023-2024,b18d3c5d-eca2-45b7-b0b2-fa406f5e0e28
/en/players/5600c774/Joe-Gauci,5600c774,Joe Gauci,auAUS,GK,2023-2024,Aston Villa,/en/squads/8602292d/2023-2024/Aston-Villa-Stats,23,2000,0,,,,,0,,0,0,,5,,,,,,,,,,,,/en/players/5600c774/matchlogs/2023-2024/summary/Joe-Gauci-Match-Logs,9,2023-2024,5853fe0b-746b-49ec-84f6-530c24b0cf47
/en/players/e6f7797e/Tyrique-George,e6f7797e,Tyrique George,engENG,FW,2023-2024,Chelsea,/en/squads/cff3d9bb/2023-2024/Chelsea-Stats,17,2006,0,,,,,0,,0,0,,3,,,,,,,,,,,,/en/players/e6f7797e/matchlogs/2023-2024/summary/Tyrique-George-Match-Logs,9,2023-2024,8cffbb8f-96d1-45ba-81ef-0dc749cd66a5
/en/players/f7b1d4e0/Saman-Ghoddos,f7b1d4e0,Saman Ghoddos,irIRN,DF,2023-2024,Brentford,/en/squads/cd051869/2023-2024/Brentford-Stats,29,1993,19,739,39,21.6,8.2,7,88,5,12,10,13,0.74,10,20,-10,-1.22,-1.25,13.8,12.9,+1.0,+0.12,+0.07,/en/players/f7b1d4e0/matchlogs/2023-2024/summary/Saman-Ghoddos-Match-Logs,9,2023-2024,6acf5596-bdc6-4a83-ae4b-d5bdfd659338
/en/players/32f60ed8/Morgan-Gibbs-White,32f60ed8,Morgan Gibbs-White,engENG,"MF,FW",2023-2024,Nott'ham Forest,/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats,23,2000,37,"3,156",85,92.3,35.1,35,88,27,2,38,0,0.97,46,59,-13,-0.37,+1.33,47.2,49.1,-1.9,-0.06,+0.43,/en/players/32f60ed8/matchlogs/2023-2024/summary/Morgan-Gibbs-White-Match-Logs,9,2023-2024,d4c6f37e-2a4b-445d-95e9-98ff478325ef
/en/players/7b5ab7f2/Bryan-Gil,7b5ab7f2,Bryan Gil,esESP,"FW,MF",2023-2024,Tottenham,/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats,22,2001,11,209,19,6.1,2.3,2,58,0,9,10,13,1.09,4,11,-7,-3.01,-3.57,5.3,7.3,-2.0,-0.85,-1.04,/en/players/7b5ab7f2/matchlogs/2023-2024/summary/Bryan-Gil-Match-Logs,9,2023-2024,ced73b44-0424-43f6-a585-8275f9ccad02
