player_link,player_id,player_name,nationality,position,team_id,team_name,team_link,age,birth_year,minutes_90s,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,matches_link,competition_id,season_id,id
/en/players/774cf58b/Max-Aarons,774cf58b,Max Aarons,engENG,DF,2023-2024,Bournemouth,/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats,23,2000,13.7,581,453,127,11,2,3,13,116,0,0,0,0,450,1,23,/en/players/774cf58b/matchlogs/2023-2024/passing_types/Max-Aarons-Match-Logs,9,2023-2024,cb644740-02f8-4b05-8509-c3406d984b72
/en/players/b7e62e1d/Joshua-Acheampong,b7e62e1d,Joshua Acheampong,engENG,DF,2023-2024,Chelsea,/en/squads/cff3d9bb/2023-2024/Chelsea-Stats,17,2006,0.1,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,/en/players/b7e62e1d/matchlogs/2023-2024/passing_types/Joshua-Acheampong-Match-Logs,9,2023-2024,f1f60f93-6cd4-470b-8464-7a69865142d5
/en/players/2b09d998/Tyler-Adams,2b09d998,Tyler Adams,usUSA,MF,2023-2024,Bournemouth,/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats,24,1999,1.3,71,67,4,3,0,1,1,1,0,0,0,0,59,0,0,/en/players/2b09d998/matchlogs/2023-2024/passing_types/Tyler-Adams-Match-Logs,9,2023-2024,717c4be1-cb62-408f-8a72-8698825a5a36
/en/players/c81d773d/Tosin-Adarabioyo,c81d773d,Tosin Adarabioyo,engENG,DF,2023-2024,Fulham,/en/squads/fd962109/2023-2024/Fulham-Stats,25,1997,18.0,1216,1181,33,28,1,9,1,2,0,0,0,0,1028,2,8,/en/players/c81d773d/matchlogs/2023-2024/passing_types/Tosin-Adarabioyo-Match-Logs,9,2023-2024,4638b8d7-5ffc-4415-9e28-b8060ffe7907
/en/players/0480ebc7/Elijah-Adebayo,0480ebc7,Elijah Adebayo,engENG,FW,2023-2024,Luton Town,/en/squads/e297cd13/2023-2024/Luton-Town-Stats,25,1998,15.8,204,202,1,0,1,0,5,1,0,0,0,0,144,1,5,/en/players/0480ebc7/matchlogs/2023-2024/passing_types/Elijah-Adebayo-Match-Logs,9,2023-2024,353de0a2-960e-4a84-9f34-5665ed0dfa55
/en/players/4dcec659/Simon-Adingra,4dcec659,Simon Adingra,ciCIV,FW,2023-2024,Brighton,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,21,2002,24.7,840,815,23,3,7,2,76,15,5,0,1,0,634,2,29,/en/players/4dcec659/matchlogs/2023-2024/passing_types/Simon-Adingra-Match-Logs,9,2023-2024,bc271fdd-2e18-43bd-b087-f34da689a543
/en/players/288e1e13/Nayef-Aguerd,288e1e13,Nayef Aguerd,maMAR,DF,2023-2024,West Ham,/en/squads/7c21e445/2023-2024/West-Ham-United-Stats,27,1996,20.6,1177,1100,75,55,1,29,5,6,0,0,0,0,943,2,5,/en/players/288e1e13/matchlogs/2023-2024/passing_types/Nayef-Aguerd-Match-Logs,9,2023-2024,81dae7d7-2230-4904-be7a-2592b3a7507c
/en/players/938fa024/Brandon-Aguilera,938fa024,Brandon Aguilera,crCRC,FW,2023-2024,Nott'ham Forest,/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats,20,2003,0.1,8,8,0,0,0,0,0,0,0,0,0,0,4,0,1,/en/players/938fa024/matchlogs/2023-2024/passing_types/Brandon-Aguilera-Match-Logs,9,2023-2024,d0833681-1111-44ef-b0d1-5dca24fa45b8
/en/players/a6c58494/Naouirou-Ahamada,a6c58494,Naouirou Ahamada,frFRA,"MF,FW",2023-2024,Crystal Palace,/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats,21,2002,3.9,187,183,4,1,0,0,6,2,0,0,0,0,150,0,8,/en/players/a6c58494/matchlogs/2023-2024/passing_types/Naouirou-Ahamada-Match-Logs,9,2023-2024,84c3930f-534d-497e-a469-7efaf4585b60
/en/players/eab957a3/Anel-Ahmedhodzic,eab957a3,Anel Ahmedhodžić,baBIH,DF,2023-2024,Sheffield Utd,/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats,24,1999,29.4,993,955,36,11,1,2,6,25,0,0,0,0,749,2,20,/en/players/eab957a3/matchlogs/2023-2024/passing_types/Anel-Ahmedhodzic-Match-Logs,9,2023-2024,81762553-7a8d-44e7-a460-8622e6dc9880
/en/players/246d153b/Ola-Aina,246d153b,Ola Aina,ngNGA,DF,2023-2024,Nott'ham Forest,/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats,26,1996,18.8,803,650,150,12,2,2,28,138,0,0,0,0,605,3,17,/en/players/246d153b/matchlogs/2023-2024/passing_types/Ola-Aina-Match-Logs,9,2023-2024,eaf535a5-7830-4ef5-aa0d-b9dc6443a831
/en/players/9b398aea/Rayan-Ait-Nouri,9b398aea,Rayan Aït-Nouri,dzALG,"DF,MF",2023-2024,Wolves,/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats,22,2001,25.9,1190,1047,138,24,2,5,41,106,8,5,2,0,1005,5,24,/en/players/9b398aea/matchlogs/2023-2024/passing_types/Rayan-Ait-Nouri-Match-Logs,9,2023-2024,4f16dc25-61fd-495f-ada2-9b686a12626d
/en/players/a8c0acb7/Kristoffer-Ajer,a8c0acb7,Kristoffer Ajer,noNOR,DF,2023-2024,Brentford,/en/squads/cd051869/2023-2024/Brentford-Stats,25,1998,20.4,810,730,79,9,1,9,22,65,0,0,0,0,610,1,11,/en/players/a8c0acb7/matchlogs/2023-2024/passing_types/Kristoffer-Ajer-Match-Logs,9,2023-2024,7500c287-4286-41f0-bf4c-305c9b0997bf
/en/players/89ac64a6/Manuel-Akanji,89ac64a6,Manuel Akanji,chSUI,"DF,MF",2023-2024,Manchester City,/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats,28,1995,27.9,2334,2261,71,34,4,15,9,27,0,0,0,0,2180,2,10,/en/players/89ac64a6/matchlogs/2023-2024/passing_types/Manuel-Akanji-Match-Logs,9,2023-2024,ab851414-8a86-45ee-b373-3b564294f60a
/en/players/eaeca114/Nathan-Ake,eaeca114,Nathan Aké,nlNED,DF,2023-2024,Manchester City,/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats,28,1995,22.7,1864,1744,118,32,1,3,11,81,0,0,0,0,1716,2,14,/en/players/eaeca114/matchlogs/2023-2024/passing_types/Nathan-Ake-Match-Logs,9,2023-2024,adfd7948-0fdf-46b5-926c-02c4a39843b4
/en/players/77e84962/Thiago-Alcantara,77e84962,Thiago Alcántara,esESP,MF,2023-2024,Liverpool,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,32,1991,0.1,10,9,1,1,0,0,0,0,0,0,0,0,7,0,0,/en/players/77e84962/matchlogs/2023-2024/passing_types/Thiago-Alcantara-Match-Logs,9,2023-2024,703da879-a2a5-4496-8485-bb4d3f5f3a47
/en/players/cd1acf9d/Trent-Alexander-Arnold,cd1acf9d,Trent Alexander-Arnold,engENG,DF,2023-2024,Liverpool,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,24,1998,23.9,2062,1705,346,77,22,32,168,198,71,10,52,0,1553,11,23,/en/players/cd1acf9d/matchlogs/2023-2024/passing_types/Trent-Alexander-Arnold-Match-Logs,9,2023-2024,8bf5433d-0c5b-40d0-b913-bd2295c8b1da
/en/players/7a2e46a8/Alisson,7a2e46a8,Alisson,brBRA,GK,2023-2024,Liverpool,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,30,1992,28.0,1142,983,154,38,0,5,0,0,0,0,0,0,985,5,3,/en/players/7a2e46a8/matchlogs/2023-2024/passing_types/Alisson-Match-Logs,9,2023-2024,34a00ddf-75e9-4957-8264-c02a730afa38
/en/players/862a1c15/Miguel-Almiron,862a1c15,Miguel Almirón,pyPAR,FW,2023-2024,Newcastle Utd,/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats,29,1994,21.5,801,788,10,2,5,0,24,7,1,0,0,0,668,3,16,/en/players/862a1c15/matchlogs/2023-2024/passing_types/Miguel-Almiron-Match-Logs,9,2023-2024,73de9327-2dce-4200-8ad6-cd1e76f79ca2
/en/players/8b3ab7ad/Edson-Alvarez,8b3ab7ad,Edson Álvarez,mxMEX,MF,2023-2024,West Ham,/en/squads/7c21e445/2023-2024/West-Ham-United-Stats,25,1997,26.4,1207,1184,18,15,2,9,4,3,0,0,0,0,1033,5,14,/en/players/8b3ab7ad/matchlogs/2023-2024/passing_types/Edson-Alvarez-Match-Logs,9,2023-2024,3df984c0-628e-4e90-9288-29bf83672410
/en/players/15ab5a2b/Julian-Alvarez,15ab5a2b,Julián Álvarez,arARG,"MF,FW",2023-2024,Manchester City,/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats,23,2000,29.4,1258,1069,185,25,9,1,137,7,129,44,36,2,1011,4,27,/en/players/15ab5a2b/matchlogs/2023-2024/passing_types/Julian-Alvarez-Match-Logs,9,2023-2024,a55ef732-c60e-4441-ab08-35980071b25b
/en/players/2ee5b0c9/Zeki-Amdouni,2ee5b0c9,Zeki Amdouni,chSUI,FW,2023-2024,Burnley,/en/squads/943e8050/2023-2024/Burnley-Stats,22,2000,21.7,500,445,51,2,7,1,8,0,3,0,0,0,396,4,19,/en/players/2ee5b0c9/matchlogs/2023-2024/passing_types/Zeki-Amdouni-Match-Logs,9,2023-2024,a7d9c58b-a589-4951-9745-e4bcbc4b88a7
/en/players/5a2cb25d/Sofyan-Amrabat,5a2cb25d,Sofyan Amrabat,maMAR,"MF,DF",2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,26,1996,10.4,664,642,21,10,0,8,7,11,0,0,0,0,578,1,10,/en/players/5a2cb25d/matchlogs/2023-2024/passing_types/Sofyan-Amrabat-Match-Logs,9,2023-2024,8fdb6cf8-0664-484e-9810-d0b789d8b030
/en/players/e34fc66d/Joachim-Andersen,e34fc66d,Joachim Andersen,dkDEN,DF,2023-2024,Crystal Palace,/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats,27,1996,37.9,2209,2073,121,110,7,31,31,8,0,0,0,0,1731,15,22,/en/players/e34fc66d/matchlogs/2023-2024/passing_types/Joachim-Andersen-Match-Logs,9,2023-2024,c3852da4-9399-496c-8fd8-b0000c244396
/en/players/de31038e/Elliot-Anderson,de31038e,Elliot Anderson,engENG,"MF,FW",2023-2024,Newcastle Utd,/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats,20,2002,11.4,460,431,29,3,4,1,19,25,1,0,0,0,370,0,9,/en/players/de31038e/matchlogs/2023-2024/passing_types/Elliot-Anderson-Match-Logs,9,2023-2024,46801833-e4fc-4a02-9417-8eb8dc898186
/en/players/e4238fb1/Jaidon-Anthony,e4238fb1,Jaidon Anthony,engENG,FW,2023-2024,Bournemouth,/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats,23,1999,1.7,45,42,3,2,0,0,2,0,1,0,0,0,30,0,3,/en/players/e4238fb1/matchlogs/2023-2024/passing_types/Jaidon-Anthony-Match-Logs,9,2023-2024,f52bad8f-90fd-4c16-9941-693987f4aedf
/en/players/ac05f970/Michail-Antonio,ac05f970,Michail Antonio,jmJAM,FW,2023-2024,West Ham,/en/squads/7c21e445/2023-2024/West-Ham-United-Stats,33,1990,18.8,308,288,18,1,3,4,27,11,0,0,0,0,180,2,22,/en/players/ac05f970/matchlogs/2023-2024/passing_types/Michail-Antonio-Match-Logs,9,2023-2024,87e78324-c0c1-4c79-8537-3b29bb7ec3c8
/en/players/99127249/Antony,99127249,Antony,brBRA,FW,2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,23,2000,14.7,595,570,22,7,3,1,16,15,0,0,0,0,468,3,23,/en/players/99127249/matchlogs/2023-2024/passing_types/Antony-Match-Logs,9,2023-2024,b1f0243a-633c-4a10-baf4-5c602a79a10d
/en/players/afe1a491/Oliver-Arblaster,afe1a491,Oliver Arblaster,engENG,MF,2023-2024,Sheffield Utd,/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats,19,2004,10.5,441,409,29,13,1,2,7,0,6,3,0,0,351,3,9,/en/players/afe1a491/matchlogs/2023-2024/passing_types/Oliver-Arblaster-Match-Logs,9,2023-2024,8c82fb16-424b-4796-a5e0-646e4ef62991
/en/players/05e8ca6d/Cameron-Archer,05e8ca6d,Cameron Archer,engENG,"FW,MF",2023-2024,Sheffield Utd,/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats,22,2001,20.4,332,310,22,0,2,1,5,0,0,0,0,0,266,0,15,/en/players/05e8ca6d/matchlogs/2023-2024/passing_types/Cameron-Archer-Match-Logs,9,2023-2024,031a4d4d-69a3-48cf-92a0-bcaff3db0758
/en/players/05e8ca6d/Cameron-Archer,05e8ca6d,Cameron Archer,engENG,MF,2023-2024,Aston Villa,/en/squads/8602292d/2023-2024/Aston-Villa-Stats,22,2001,0.1,6,6,0,0,1,0,0,0,0,0,0,0,5,0,0,/en/players/05e8ca6d/matchlogs/2023-2024/passing_types/Cameron-Archer-Match-Logs,9,2023-2024,994b4c9e-a8a8-4c91-b1c1-3ad6f2cf3242
/en/players/2f965a72/Alphonse-Areola,2f965a72,Alphonse Areola,frFRA,GK,2023-2024,West Ham,/en/squads/7c21e445/2023-2024/West-Ham-United-Stats,30,1993,30.0,867,555,307,88,0,2,0,0,0,0,0,0,562,5,0,/en/players/2f965a72/matchlogs/2023-2024/passing_types/Alphonse-Areola-Match-Logs,9,2023-2024,836afa56-c81a-4ffd-a72a-8bfcc23beb4c
/en/players/b026bbf6/Lorenz-Assignon,b026bbf6,Lorenz Assignon,tgTOG,DF,2023-2024,Burnley,/en/squads/943e8050/2023-2024/Burnley-Stats,23,2000,13.7,485,378,104,3,0,0,29,101,0,0,0,0,352,3,19,/en/players/b026bbf6/matchlogs/2023-2024/passing_types/Lorenz-Assignon-Match-Logs,9,2023-2024,62ccfc31-5ea8-4d49-89aa-33ffb5d80cfc
/en/players/5c2b4f07/Serge-Aurier,5c2b4f07,Serge Aurier,ciCIV,"DF,MF",2023-2024,Nott'ham Forest,/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats,30,1992,9.3,448,407,41,6,1,0,22,35,0,0,0,0,348,0,8,/en/players/5c2b4f07/matchlogs/2023-2024/passing_types/Serge-Aurier-Match-Logs,9,2023-2024,4f180b4b-abd4-4292-af2a-9c90d1896a00
/en/players/e5478b87/Taiwo-Awoniyi,e5478b87,Taiwo Awoniyi,ngNGA,FW,2023-2024,Nott'ham Forest,/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats,25,1997,11.6,175,169,4,0,2,1,1,0,0,0,0,0,127,2,3,/en/players/e5478b87/matchlogs/2023-2024/passing_types/Taiwo-Awoniyi-Match-Logs,9,2023-2024,24e2713a-5f2c-4fd4-a950-ed9a762bbbaf
/en/players/da052c14/Jordan-Ayew,da052c14,Jordan Ayew,ghGHA,"FW,MF",2023-2024,Crystal Palace,/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats,31,1991,28.3,920,876,42,8,4,5,97,10,22,6,8,0,681,2,43,/en/players/da052c14/matchlogs/2023-2024/passing_types/Jordan-Ayew-Match-Logs,9,2023-2024,37191d32-0dd9-409e-838e-40e06725d4f5
/en/players/06df8256/Benoit-Badiashile,06df8256,Benoît Badiashile,frFRA,DF,2023-2024,Chelsea,/en/squads/cff3d9bb/2023-2024/Chelsea-Stats,22,2001,14.9,1173,1137,36,27,1,2,2,6,0,0,0,0,1065,0,6,/en/players/06df8256/matchlogs/2023-2024/passing_types/Benoit-Badiashile-Match-Logs,9,2023-2024,865b0056-035b-4f75-a762-7a6263eb9894
/en/players/3a233281/Leon-Bailey,3a233281,Leon Bailey,jmJAM,"MF,FW",2023-2024,Aston Villa,/en/squads/8602292d/2023-2024/Aston-Villa-Stats,25,1997,23.0,790,745,40,2,11,7,75,9,29,20,0,0,573,5,38,/en/players/3a233281/matchlogs/2023-2024/passing_types/Leon-Bailey-Match-Logs,9,2023-2024,c0ef4182-bb40-4549-a773-c7eecc0e0d35
/en/players/32e8417f/Stefan-Bajcetic,32e8417f,Stefan Bajcetic,esESP,MF,2023-2024,Liverpool,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,18,2004,0.3,10,10,0,0,0,0,0,0,0,0,0,0,7,0,1,/en/players/32e8417f/matchlogs/2023-2024/passing_types/Stefan-Bajcetic-Match-Logs,9,2023-2024,87770a03-0502-4a9c-8280-19258e6efd05
/en/players/394854c4/George-Baldock,394854c4,George Baldock,grGRE,DF,2023-2024,Sheffield Utd,/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats,30,1993,10.8,397,335,60,2,0,0,18,58,0,0,0,0,291,2,18,/en/players/394854c4/matchlogs/2023-2024/passing_types/George-Baldock-Match-Logs,9,2023-2024,00922ce0-e9d9-47b6-b815-a1d0b5fc8c4f
/en/players/a1390d2f/Carlos-Baleba,a1390d2f,Carlos Baleba,cmCMR,MF,2023-2024,Brighton,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,19,2004,14.7,775,767,6,6,0,5,0,0,0,0,0,0,713,2,10,/en/players/a1390d2f/matchlogs/2023-2024/passing_types/Carlos-Baleba-Match-Logs,9,2023-2024,b8eaa73c-07d6-4e75-b10f-f8f8b061a8f4
/en/players/f449640d/Fode-Ballo-Toure,f449640d,Fodé Ballo-Touré,snSEN,"DF,MF",2023-2024,Fulham,/en/squads/fd962109/2023-2024/Fulham-Stats,26,1997,0.8,78,57,20,2,0,0,4,18,0,0,0,0,56,1,3,/en/players/f449640d/matchlogs/2023-2024/passing_types/Fode-Ballo-Toure-Match-Logs,9,2023-2024,bc86d8b4-52e3-4778-a367-7ae6ecb7b471
/en/players/2886c9b5/Shandon-Baptiste,2886c9b5,Shandon Baptiste,gdGRN,MF,2023-2024,Brentford,/en/squads/cd051869/2023-2024/Brentford-Stats,25,1998,2.5,90,87,3,0,0,0,3,1,0,0,0,0,66,0,5,/en/players/2886c9b5/matchlogs/2023-2024/passing_types/Shandon-Baptiste-Match-Logs,9,2023-2024,c80383d5-e17b-4231-aa31-8d7d5fcd1732
/en/players/b9f282ec/Valentin-Barco,b9f282ec,Valentín Barco,arARG,"DF,FW",2023-2024,Brighton,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,19,2004,3.4,233,204,28,5,2,1,30,15,8,3,2,2,179,1,5,/en/players/b9f282ec/matchlogs/2023-2024/passing_types/Valentin-Barco-Match-Logs,9,2023-2024,a13eff00-b6d0-4581-9a54-219b58dafeff
/en/players/3a24769f/Ross-Barkley,3a24769f,Ross Barkley,engENG,MF,2023-2024,Luton Town,/en/squads/e297cd13/2023-2024/Luton-Town-Stats,29,1993,29.1,1474,1329,139,94,4,24,45,14,16,8,8,0,1218,6,31,/en/players/3a24769f/matchlogs/2023-2024/passing_types/Ross-Barkley-Match-Logs,9,2023-2024,02e9a03e-969e-48bd-a615-f2bea996b896
/en/players/3ea50f67/Harvey-Barnes,3ea50f67,Harvey Barnes,engENG,"FW,MF",2023-2024,Newcastle Utd,/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats,25,1997,8.9,272,262,8,2,1,2,12,4,0,0,0,0,208,2,13,/en/players/3ea50f67/matchlogs/2023-2024/passing_types/Harvey-Barnes-Match-Logs,9,2023-2024,72a8753a-7414-4b07-b5f6-d0de5525de95
/en/players/1aa84968/Chris-Basham,1aa84968,Chris Basham,engENG,"DF,MF",2023-2024,Sheffield Utd,/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats,35,1988,3.6,138,125,13,1,0,1,4,12,0,0,0,0,103,0,2,/en/players/1aa84968/matchlogs/2023-2024/passing_types/Chris-Basham-Match-Logs,9,2023-2024,c3e76bd0-09e5-4f17-9f75-a4911a443aff
/en/players/a36524bf/Calvin-Bassey,a36524bf,Calvin Bassey,ngNGA,DF,2023-2024,Fulham,/en/squads/fd962109/2023-2024/Fulham-Stats,23,1999,25.6,1674,1582,91,34,0,12,3,3,0,0,0,0,1440,1,20,/en/players/a36524bf/matchlogs/2023-2024/passing_types/Calvin-Bassey-Match-Logs,9,2023-2024,a45c258c-1aae-457a-ab44-350f080195fa
/en/players/a011a1e9/Owen-Beck,a011a1e9,Owen Beck,wlsWAL,DF,2023-2024,Liverpool,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,20,2002,0.1,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,/en/players/a011a1e9/matchlogs/2023-2024/passing_types/Owen-Beck-Match-Logs,9,2023-2024,edf28d0b-6066-4a09-a4d8-e1507f7f7a10
/en/players/50dc94ce/Donny-van-de-Beek,50dc94ce,Donny van de Beek,nlNED,DF,2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,26,1997,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,/en/players/50dc94ce/matchlogs/2023-2024/passing_types/Donny-van-de-Beek-Match-Logs,9,2023-2024,d50952ec-4893-411d-aa71-f3209b20fa50
/en/players/399e9474/Amarii-Bell,399e9474,Amari'i Bell,jmJAM,DF,2023-2024,Luton Town,/en/squads/e297cd13/2023-2024/Luton-Town-Stats,29,1994,19.1,835,783,48,15,2,3,13,29,0,0,0,0,645,4,23,/en/players/399e9474/matchlogs/2023-2024/passing_types/Amarii-Bell-Match-Logs,9,2023-2024,69415435-aae1-4ce4-8311-dc00533a652d
/en/players/10f0fdd3/Jean-Ricner-Bellegarde,10f0fdd3,Jean-Ricner Bellegarde,frFRA,"MF,FW",2023-2024,Wolves,/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats,25,1998,10.6,314,297,15,4,1,0,30,1,6,3,3,0,241,2,11,/en/players/10f0fdd3/matchlogs/2023-2024/passing_types/Jean-Ricner-Bellegarde-Match-Logs,9,2023-2024,5e72d59d-f767-4918-b199-90991d02dc20
/en/players/9ade9ce1/Anis-Ben-Slimane,9ade9ce1,Anis Ben Slimane,tnTUN,MF,2023-2024,Sheffield Utd,/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats,22,2001,4.7,139,129,7,1,1,0,0,0,0,0,0,0,92,3,7,/en/players/9ade9ce1/matchlogs/2023-2024/passing_types/Anis-Ben-Slimane-Match-Logs,9,2023-2024,ad5cdcf8-bd9c-4d6c-9a41-08df4e8c2f12
/en/players/5a04fd92/Said-Benrahma,5a04fd92,Saïd Benrahma,dzALG,"FW,MF",2023-2024,West Ham,/en/squads/7c21e445/2023-2024/West-Ham-United-Stats,27,1995,6.9,257,253,2,2,5,0,17,0,0,0,0,0,193,2,9,/en/players/5a04fd92/matchlogs/2023-2024/passing_types/Said-Benrahma-Match-Logs,9,2023-2024,b743b3ae-bb87-4c76-a889-394e6e502381
/en/players/3b8674e6/Rodrigo-Bentancur,3b8674e6,Rodrigo Bentancur,uyURU,MF,2023-2024,Tottenham,/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats,26,1997,11.2,800,786,10,9,4,0,9,0,0,0,0,0,674,4,26,/en/players/3b8674e6/matchlogs/2023-2024/passing_types/Rodrigo-Bentancur-Match-Logs,9,2023-2024,6c78acae-2ac4-4b23-b076-a9e082fce06c
/en/players/68db6358/Daniel-Bentley,68db6358,Daniel Bentley,engENG,GK,2023-2024,Wolves,/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats,30,1993,4.3,144,98,46,13,0,0,0,0,0,0,0,0,96,0,0,/en/players/68db6358/matchlogs/2023-2024/passing_types/Daniel-Bentley-Match-Logs,9,2023-2024,64efb7e8-16f6-4c10-9da5-20869ce84a7d
/en/players/f72293fc/Johann-Berg-Gudmundsson,f72293fc,Jóhann Berg Guðmundsson,isISL,"MF,FW",2023-2024,Burnley,/en/squads/943e8050/2023-2024/Burnley-Stats,32,1990,13.2,544,465,77,28,4,5,70,7,39,18,12,5,396,2,14,/en/players/f72293fc/matchlogs/2023-2024/passing_types/Johann-Berg-Gudmundsson-Match-Logs,9,2023-2024,200ea76b-9b2b-4d42-96fb-7b889bcdbd3e
/en/players/d0b6129f/Sander-Berge,d0b6129f,Sander Berge,noNOR,MF,2023-2024,Burnley,/en/squads/943e8050/2023-2024/Burnley-Stats,25,1998,33.4,1562,1529,31,21,7,10,12,1,0,0,0,0,1376,2,14,/en/players/d0b6129f/matchlogs/2023-2024/passing_types/Sander-Berge-Match-Logs,9,2023-2024,547fc098-84a3-4ef7-8d16-f54e40aaf325
/en/players/2aaadf33/Luke-Berry,2aaadf33,Luke Berry,engENG,"MF,DF",2023-2024,Luton Town,/en/squads/e297cd13/2023-2024/Luton-Town-Stats,31,1992,3.6,99,83,16,4,0,0,8,2,6,5,1,0,64,0,3,/en/players/2aaadf33/matchlogs/2023-2024/passing_types/Luke-Berry-Match-Logs,9,2023-2024,8d20f09b-c336-4db1-a457-e00b25beaa37
/en/players/ed5c0319/Beto,ed5c0319,Beto,gwGNB,FW,2023-2024,Everton,/en/squads/d3fd31cc/2023-2024/Everton-Stats,25,1998,10.6,180,179,1,0,1,1,5,1,0,0,0,0,108,0,6,/en/players/ed5c0319/matchlogs/2023-2024/passing_types/Beto-Match-Logs,9,2023-2024,c63f3171-d53d-4924-a520-dbd27c0566e9
/en/players/9af1f9ff/Jordan-Beyer,9af1f9ff,Jordan Beyer,deGER,DF,2023-2024,Burnley,/en/squads/943e8050/2023-2024/Burnley-Stats,23,2000,13.7,861,840,19,14,1,5,0,4,0,0,0,0,766,2,9,/en/players/9af1f9ff/matchlogs/2023-2024/passing_types/Jordan-Beyer-Match-Logs,9,2023-2024,9270f1b0-ea3e-4a66-9175-f88dfc1a956e
/en/players/d328a254/Philip-Billing,d328a254,Philip Billing,dkDEN,MF,2023-2024,Bournemouth,/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats,27,1996,15.5,537,518,17,4,0,6,29,5,6,3,1,0,404,2,17,/en/players/d328a254/matchlogs/2023-2024/passing_types/Philip-Billing-Match-Logs,9,2023-2024,7ad619ad-f912-4103-8d2f-85b8b7076c42
/en/players/6c203af0/Yves-Bissouma,6c203af0,Yves Bissouma,mlMLI,MF,2023-2024,Tottenham,/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats,26,1996,23.0,1842,1787,51,48,3,4,1,3,0,0,0,0,1689,4,19,/en/players/6c203af0/matchlogs/2023-2024/passing_types/Yves-Bissouma-Match-Logs,9,2023-2024,a1f52b18-83f8-4181-9333-d2ff33cd47b0
/en/players/4c5835e6/Benicio-Boaitey,4c5835e6,Benicio Boaitey,engENG,"FW,DF",2023-2024,Brighton,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,19,2004,0.4,20,19,1,0,0,0,0,1,0,0,0,0,13,0,0,/en/players/4c5835e6/matchlogs/2023-2024/passing_types/Benicio-Boaitey-Match-Logs,9,2023-2024,011e39a8-c2c8-47d3-b6d5-de6cea241ae3
/en/players/eed2427e/Oscar-Bobb,eed2427e,Oscar Bobb,noNOR,"FW,MF",2023-2024,Manchester City,/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats,20,2003,3.4,177,169,8,3,3,0,5,4,1,0,0,0,155,0,5,/en/players/eed2427e/matchlogs/2023-2024/passing_types/Oscar-Bobb-Match-Logs,9,2023-2024,cd6f50b2-5ca9-43d0-a9ef-8546fdbdca01
