player_link,player_id,player_name,nationality,position,team_id,team_name,team_link,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches_link,competition_id,season_id,id
/en/players/246d153b/Ola-Aina,246d153b,Ola Aina,ngNGA,DF,2023-2024,Nott'ham Forest,/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats,26,1996,22,20,"1,692",18.8,1,1,2,1,0,0,3,0,0.3,0.3,0.9,1.2,52,69,37,0.05,0.05,0.11,0.05,0.11,0.01,0.05,0.06,0.01,0.06,/en/players/246d153b/matchlogs/2023-2024/summary/Ola-Aina-Match-Logs,9,2023-2024,7097c476-1937-49aa-b8f6-d53c7b113cf7
/en/players/9b398aea/Rayan-Ait-Nouri,9b398aea,Rayan Aït-Nouri,dzALG,"DF,MF",2023-2024,Wolves,/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats,22,2001,33,29,"2,329",25.9,2,1,3,2,0,0,7,0,3.3,3.3,2.4,5.6,67,99,99,0.08,0.04,0.12,0.08,0.12,0.13,0.09,0.22,0.13,0.22,/en/players/9b398aea/matchlogs/2023-2024/summary/Rayan-Ait-Nouri-Match-Logs,9,2023-2024,f7152a27-6723-444f-a9bd-76d4a5db627f
/en/players/a8c0acb7/Kristoffer-Ajer,a8c0acb7,Kristoffer Ajer,noNOR,DF,2023-2024,Brentford,/en/squads/cd051869/2023-2024/Brentford-Stats,25,1998,28,21,"1,832",20.4,2,1,3,2,0,0,5,0,1.3,1.3,2.3,3.6,22,61,31,0.10,0.05,0.15,0.10,0.15,0.06,0.11,0.18,0.06,0.18,/en/players/a8c0acb7/matchlogs/2023-2024/summary/Kristoffer-Ajer-Match-Logs,9,2023-2024,2afa04eb-803c-4aae-9321-092fc575fad5
/en/players/89ac64a6/Manuel-Akanji,89ac64a6,Manuel Akanji,chSUI,"DF,MF",2023-2024,Manchester City,/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats,28,1995,30,28,"2,511",27.9,2,0,2,2,0,0,4,1,1.9,1.9,0.5,2.4,46,148,36,0.07,0.00,0.07,0.07,0.07,0.07,0.02,0.09,0.07,0.09,/en/players/89ac64a6/matchlogs/2023-2024/summary/Manuel-Akanji-Match-Logs,9,2023-2024,61c2ca10-0e76-4c01-8a66-8ef8c81b3fc8
/en/players/eaeca114/Nathan-Ake,eaeca114,Nathan Aké,nlNED,DF,2023-2024,Manchester City,/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats,28,1995,29,24,"2,042",22.7,2,2,4,2,0,0,0,0,2.5,2.5,1.2,3.7,24,116,18,0.09,0.09,0.18,0.09,0.18,0.11,0.05,0.16,0.11,0.16,/en/players/eaeca114/matchlogs/2023-2024/summary/Nathan-Ake-Match-Logs,9,2023-2024,04f5586c-930b-4311-9aca-81a7e784ef43
/en/players/77e84962/Thiago-Alcantara,77e84962,Thiago Alcántara,esESP,MF,2023-2024,Liverpool,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,32,1991,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,/en/players/77e84962/matchlogs/2023-2024/summary/Thiago-Alcantara-Match-Logs,9,2023-2024,c467d399-64ee-4d39-b5d7-a6d7b11c88aa
/en/players/cd1acf9d/Trent-Alexander-Arnold,cd1acf9d,Trent Alexander-Arnold,engENG,DF,2023-2024,Liverpool,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,24,1998,28,25,"2,155",23.9,3,4,7,3,0,0,6,0,2.6,2.3,7.2,9.5,45,205,97,0.13,0.17,0.29,0.13,0.29,0.11,0.30,0.41,0.10,0.40,/en/players/cd1acf9d/matchlogs/2023-2024/summary/Trent-Alexander-Arnold-Match-Logs,9,2023-2024,ff7e12c1-d7fb-4712-880d-ce29fa52972f
/en/players/7a2e46a8/Alisson,7a2e46a8,Alisson,brBRA,GK,2023-2024,Liverpool,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,30,1992,28,28,"2,520",28.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,/en/players/7a2e46a8/matchlogs/2023-2024/summary/Alisson-Match-Logs,9,2023-2024,b06859ca-ae77-444e-a2ad-19e6b87efe99
/en/players/862a1c15/Miguel-Almiron,862a1c15,Miguel Almirón,pyPAR,FW,2023-2024,Newcastle Utd,/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats,29,1994,33,23,"1,937",21.5,3,1,4,3,0,0,2,0,4.5,4.5,2.6,7.2,78,78,162,0.14,0.05,0.19,0.14,0.19,0.21,0.12,0.33,0.21,0.33,/en/players/862a1c15/matchlogs/2023-2024/summary/Miguel-Almiron-Match-Logs,9,2023-2024,b22854a6-a57a-4d65-8226-87ee72d572b5
/en/players/8b3ab7ad/Edson-Alvarez,8b3ab7ad,Edson Álvarez,mxMEX,MF,2023-2024,West Ham,/en/squads/7c21e445/2023-2024/West-Ham-United-Stats,25,1997,31,28,"2,377",26.4,1,1,2,1,0,0,11,0,1.3,1.3,0.6,1.9,20,91,26,0.04,0.04,0.08,0.04,0.08,0.05,0.02,0.07,0.05,0.07,/en/players/8b3ab7ad/matchlogs/2023-2024/summary/Edson-Alvarez-Match-Logs,9,2023-2024,2f73bd10-f815-4511-881f-186dcb7a9033
/en/players/15ab5a2b/Julian-Alvarez,15ab5a2b,Julián Álvarez,arARG,"MF,FW",2023-2024,Manchester City,/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats,23,2000,36,31,"2,647",29.4,11,8,19,9,2,2,2,0,13.0,11.5,6.4,17.9,64,103,180,0.37,0.27,0.65,0.31,0.58,0.44,0.22,0.66,0.39,0.61,/en/players/15ab5a2b/matchlogs/2023-2024/summary/Julian-Alvarez-Match-Logs,9,2023-2024,b7fbe7f8-e510-49af-9d88-23c4b6bff01e
/en/players/2ee5b0c9/Zeki-Amdouni,2ee5b0c9,Zeki Amdouni,chSUI,FW,2023-2024,Burnley,/en/squads/943e8050/2023-2024/Burnley-Stats,22,2000,34,27,"1,953",21.7,5,1,6,4,1,1,2,0,5.8,5.0,1.4,6.5,63,49,93,0.23,0.05,0.28,0.18,0.23,0.27,0.07,0.33,0.23,0.30,/en/players/2ee5b0c9/matchlogs/2023-2024/summary/Zeki-Amdouni-Match-Logs,9,2023-2024,977d48a9-08e3-4d96-9aca-295f31c470c9
/en/players/5a2cb25d/Sofyan-Amrabat,5a2cb25d,Sofyan Amrabat,maMAR,"MF,DF",2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,26,1996,21,10,938,10.4,0,0,0,0,0,0,6,0,0.1,0.1,0.3,0.4,6,66,10,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,/en/players/5a2cb25d/matchlogs/2023-2024/summary/Sofyan-Amrabat-Match-Logs,9,2023-2024,03bfd48d-ce7a-4293-8744-118c76f6d19f
/en/players/e34fc66d/Joachim-Andersen,e34fc66d,Joachim Andersen,dkDEN,DF,2023-2024,Crystal Palace,/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats,27,1996,38,38,"3,415",37.9,2,3,5,2,0,0,7,0,1.7,1.7,2.8,4.5,21,147,10,0.05,0.08,0.13,0.05,0.13,0.04,0.07,0.12,0.04,0.12,/en/players/e34fc66d/matchlogs/2023-2024/summary/Joachim-Andersen-Match-Logs,9,2023-2024,cbe3520f-d13e-4911-b929-ebdcb88cc040
/en/players/de31038e/Elliot-Anderson,de31038e,Elliot Anderson,engENG,"MF,FW",2023-2024,Newcastle Utd,/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats,20,2002,21,10,"1,027",11.4,0,2,2,0,0,0,3,0,1.5,1.5,1.9,3.5,37,57,70,0.00,0.18,0.18,0.00,0.18,0.13,0.17,0.30,0.13,0.30,/en/players/de31038e/matchlogs/2023-2024/summary/Elliot-Anderson-Match-Logs,9,2023-2024,503e58b4-41eb-4de4-8e21-22a2e1c8a6cc
/en/players/e4238fb1/Jaidon-Anthony,e4238fb1,Jaidon Anthony,engENG,FW,2023-2024,Bournemouth,/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats,23,1999,3,2,152,1.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,8,9,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,/en/players/e4238fb1/matchlogs/2023-2024/summary/Jaidon-Anthony-Match-Logs,9,2023-2024,31d29fce-09e7-4414-accc-4659276d7c88
/en/players/ac05f970/Michail-Antonio,ac05f970,Michail Antonio,jmJAM,FW,2023-2024,West Ham,/en/squads/7c21e445/2023-2024/West-Ham-United-Stats,33,1990,26,21,"1,695",18.8,6,2,8,6,0,0,6,0,5.8,5.8,0.9,6.7,48,22,104,0.32,0.11,0.42,0.32,0.42,0.31,0.05,0.35,0.31,0.35,/en/players/ac05f970/matchlogs/2023-2024/summary/Michail-Antonio-Match-Logs,9,2023-2024,e153df0b-346b-4b78-843b-45837668f1a4
/en/players/99127249/Antony,99127249,Antony,brBRA,FW,2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,23,2000,29,15,"1,324",14.7,1,1,2,1,0,0,5,0,3.4,3.4,2.8,6.1,53,64,149,0.07,0.07,0.14,0.07,0.14,0.23,0.19,0.42,0.23,0.42,/en/players/99127249/matchlogs/2023-2024/summary/Antony-Match-Logs,9,2023-2024,b7c08742-20e0-43a2-8eac-133fd7965c70
/en/players/afe1a491/Oliver-Arblaster,afe1a491,Oliver Arblaster,engENG,MF,2023-2024,Sheffield Utd,/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats,19,2004,12,11,943,10.5,0,0,0,0,0,0,2,0,0.0,0.0,0.8,0.8,14,43,4,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.08,0.00,0.08,/en/players/afe1a491/matchlogs/2023-2024/summary/Oliver-Arblaster-Match-Logs,9,2023-2024,6ea5800b-994b-49f7-b5ab-c7c80b6f8b05
/en/players/05e8ca6d/Cameron-Archer,05e8ca6d,Cameron Archer,engENG,"FW,MF",2023-2024,Sheffield Utd,/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats,22,2001,29,21,"1,832",20.4,4,1,5,4,0,0,1,0,5.5,5.5,2.8,8.3,33,15,114,0.20,0.05,0.25,0.20,0.25,0.27,0.14,0.41,0.27,0.41,/en/players/05e8ca6d/matchlogs/2023-2024/summary/Cameron-Archer-Match-Logs,9,2023-2024,9e4b7fdf-d863-4cb0-aaed-b45c866ef55d
/en/players/05e8ca6d/Cameron-Archer,05e8ca6d,Cameron Archer,engENG,MF,2023-2024,Aston Villa,/en/squads/8602292d/2023-2024/Aston-Villa-Stats,22,2001,1,0,6,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,/en/players/05e8ca6d/matchlogs/2023-2024/summary/Cameron-Archer-Match-Logs,9,2023-2024,81e02190-df05-4766-92ad-6bd9b2810c9d
/en/players/2f965a72/Alphonse-Areola,2f965a72,Alphonse Areola,frFRA,GK,2023-2024,West Ham,/en/squads/7c21e445/2023-2024/West-Ham-United-Stats,30,1993,31,31,"2,699",30.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,/en/players/2f965a72/matchlogs/2023-2024/summary/Alphonse-Areola-Match-Logs,9,2023-2024,ae803a60-6a9c-4f89-9969-dbebd9527b9c
/en/players/b026bbf6/Lorenz-Assignon,b026bbf6,Lorenz Assignon,tgTOG,DF,2023-2024,Burnley,/en/squads/943e8050/2023-2024/Burnley-Stats,23,2000,15,15,"1,234",13.7,1,2,3,1,0,0,5,1,0.4,0.4,2.6,3.0,38,34,57,0.07,0.15,0.22,0.07,0.22,0.03,0.19,0.22,0.03,0.22,/en/players/b026bbf6/matchlogs/2023-2024/summary/Lorenz-Assignon-Match-Logs,9,2023-2024,daa205b7-e2cb-45a4-a435-dfe71efdd8fa
/en/players/5c2b4f07/Serge-Aurier,5c2b4f07,Serge Aurier,ciCIV,"DF,MF",2023-2024,Nott'ham Forest,/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats,30,1992,12,10,833,9.3,0,2,2,0,0,0,2,0,0.2,0.2,0.5,0.6,10,47,29,0.00,0.22,0.22,0.00,0.22,0.02,0.05,0.07,0.02,0.07,/en/players/5c2b4f07/matchlogs/2023-2024/summary/Serge-Aurier-Match-Logs,9,2023-2024,5cedd266-3da8-4fc2-9686-4878c177775d
/en/players/e5478b87/Taiwo-Awoniyi,e5478b87,Taiwo Awoniyi,ngNGA,FW,2023-2024,Nott'ham Forest,/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats,25,1997,20,12,"1,042",11.6,6,3,9,6,0,0,2,0,4.7,4.7,1.7,6.4,8,14,45,0.52,0.26,0.78,0.52,0.78,0.41,0.15,0.56,0.41,0.56,/en/players/e5478b87/matchlogs/2023-2024/summary/Taiwo-Awoniyi-Match-Logs,9,2023-2024,5a7070ef-0f38-4b2e-b6b8-f60ec5e36524
/en/players/da052c14/Jordan-Ayew,da052c14,Jordan Ayew,ghGHA,"FW,MF",2023-2024,Crystal Palace,/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats,31,1991,35,30,"2,543",28.3,4,7,11,4,0,0,9,1,3.9,3.9,4.2,8.1,74,63,173,0.14,0.25,0.39,0.14,0.39,0.14,0.15,0.29,0.14,0.29,/en/players/da052c14/matchlogs/2023-2024/summary/Jordan-Ayew-Match-Logs,9,2023-2024,a5cf9557-e572-483d-9a75-be305d446d0b
/en/players/06df8256/Benoit-Badiashile,06df8256,Benoît Badiashile,frFRA,DF,2023-2024,Chelsea,/en/squads/cff3d9bb/2023-2024/Chelsea-Stats,22,2001,18,15,"1,338",14.9,0,1,1,0,0,0,3,0,0.3,0.3,1.5,1.8,3,46,3,0.00,0.07,0.07,0.00,0.07,0.02,0.10,0.12,0.02,0.12,/en/players/06df8256/matchlogs/2023-2024/summary/Benoit-Badiashile-Match-Logs,9,2023-2024,57b439cc-a2d1-4b4a-b10a-09552d2a859b
/en/players/3a233281/Leon-Bailey,3a233281,Leon Bailey,jmJAM,"MF,FW",2023-2024,Aston Villa,/en/squads/8602292d/2023-2024/Aston-Villa-Stats,25,1997,35,22,"2,068",23.0,10,9,19,10,0,0,5,0,6.3,6.3,9.2,15.5,102,82,226,0.44,0.39,0.83,0.44,0.83,0.27,0.40,0.67,0.27,0.67,/en/players/3a233281/matchlogs/2023-2024/summary/Leon-Bailey-Match-Logs,9,2023-2024,8f6bd004-f716-46c6-ba59-5897919606e1
/en/players/32e8417f/Stefan-Bajcetic,32e8417f,Stefan Bajcetic,esESP,MF,2023-2024,Liverpool,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,18,2004,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,/en/players/32e8417f/matchlogs/2023-2024/summary/Stefan-Bajcetic-Match-Logs,9,2023-2024,3cc6ca19-0ec6-45cb-b1f4-b24fb65a5aac
/en/players/394854c4/George-Baldock,394854c4,George Baldock,grGRE,DF,2023-2024,Sheffield Utd,/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats,30,1993,13,11,969,10.8,0,1,1,0,0,0,4,0,0.0,0.0,0.8,0.8,9,31,24,0.00,0.09,0.09,0.00,0.09,0.00,0.07,0.08,0.00,0.08,/en/players/394854c4/matchlogs/2023-2024/summary/George-Baldock-Match-Logs,9,2023-2024,84d257eb-3713-4320-bf40-8c923a8b6119
/en/players/a1390d2f/Carlos-Baleba,a1390d2f,Carlos Baleba,cmCMR,MF,2023-2024,Brighton,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,19,2004,27,15,"1,325",14.7,0,0,0,0,0,0,7,0,0.8,0.8,0.3,1.1,19,50,9,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08,/en/players/a1390d2f/matchlogs/2023-2024/summary/Carlos-Baleba-Match-Logs,9,2023-2024,071fbe6e-7f56-4419-a4a0-8c801d88c1a9
/en/players/f449640d/Fode-Ballo-Toure,f449640d,Fodé Ballo-Touré,snSEN,"DF,MF",2023-2024,Fulham,/en/squads/fd962109/2023-2024/Fulham-Stats,26,1997,6,0,71,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,5,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,/en/players/f449640d/matchlogs/2023-2024/summary/Fode-Ballo-Toure-Match-Logs,9,2023-2024,f3625c49-a4c6-445f-9a81-3493d86b29ea
/en/players/2886c9b5/Shandon-Baptiste,2886c9b5,Shandon Baptiste,gdGRN,MF,2023-2024,Brentford,/en/squads/cd051869/2023-2024/Brentford-Stats,25,1998,10,2,229,2.5,1,1,2,1,0,0,1,0,0.9,0.9,0.2,1.1,3,5,1,0.39,0.39,0.79,0.39,0.79,0.35,0.08,0.43,0.35,0.43,/en/players/2886c9b5/matchlogs/2023-2024/summary/Shandon-Baptiste-Match-Logs,9,2023-2024,9bd241f9-915c-46bd-88bf-c3f94a935e66
/en/players/b9f282ec/Valentin-Barco,b9f282ec,Valentín Barco,arARG,"DF,FW",2023-2024,Brighton,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,19,2004,6,3,307,3.4,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,8,14,20,0.00,0.00,0.00,0.00,0.00,0.05,0.07,0.13,0.05,0.13,/en/players/b9f282ec/matchlogs/2023-2024/summary/Valentin-Barco-Match-Logs,9,2023-2024,ec662082-1703-4cb6-8f8f-892981a39f09
/en/players/3a24769f/Ross-Barkley,3a24769f,Ross Barkley,engENG,MF,2023-2024,Luton Town,/en/squads/e297cd13/2023-2024/Luton-Town-Stats,29,1993,32,30,"2,618",29.1,5,4,9,5,0,0,6,0,4.1,4.1,3.7,7.9,48,163,39,0.17,0.14,0.31,0.17,0.31,0.14,0.13,0.27,0.14,0.27,/en/players/3a24769f/matchlogs/2023-2024/summary/Ross-Barkley-Match-Logs,9,2023-2024,819aac25-f53e-43ed-b997-7ef11c8dd51d
/en/players/3ea50f67/Harvey-Barnes,3ea50f67,Harvey Barnes,engENG,"FW,MF",2023-2024,Newcastle Utd,/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats,25,1997,21,7,802,8.9,5,3,8,5,0,0,2,0,3.6,3.6,3.2,6.8,45,34,79,0.56,0.34,0.90,0.56,0.90,0.40,0.36,0.76,0.40,0.76,/en/players/3ea50f67/matchlogs/2023-2024/summary/Harvey-Barnes-Match-Logs,9,2023-2024,1fc1baeb-931b-4352-bcfe-17cc0cf4d234
/en/players/1aa84968/Chris-Basham,1aa84968,Chris Basham,engENG,"DF,MF",2023-2024,Sheffield Utd,/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats,35,1988,8,3,321,3.6,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,1,7,6,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.10,0.04,0.10,/en/players/1aa84968/matchlogs/2023-2024/summary/Chris-Basham-Match-Logs,9,2023-2024,25404d59-8342-4454-9cc3-ab6367511f61
/en/players/a36524bf/Calvin-Bassey,a36524bf,Calvin Bassey,ngNGA,DF,2023-2024,Fulham,/en/squads/fd962109/2023-2024/Fulham-Stats,23,1999,29,25,"2,303",25.6,1,0,1,1,0,0,6,1,0.3,0.3,0.0,0.4,15,62,4,0.04,0.00,0.04,0.04,0.04,0.01,0.00,0.01,0.01,0.01,/en/players/a36524bf/matchlogs/2023-2024/summary/Calvin-Bassey-Match-Logs,9,2023-2024,1752e2ef-9e0e-4325-8500-3454c45d4afc
/en/players/a011a1e9/Owen-Beck,a011a1e9,Owen Beck,wlsWAL,DF,2023-2024,Liverpool,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,20,2002,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,/en/players/a011a1e9/matchlogs/2023-2024/summary/Owen-Beck-Match-Logs,9,2023-2024,28cf6808-ae20-42c2-911f-24614da35825
/en/players/50dc94ce/Donny-van-de-Beek,50dc94ce,Donny van de Beek,nlNED,DF,2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,26,1997,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,0,0,1,0.00,0.00,0.00,0.00,0.00,1.09,4.44,5.54,1.09,5.54,/en/players/50dc94ce/matchlogs/2023-2024/summary/Donny-van-de-Beek-Match-Logs,9,2023-2024,00345c3a-8d47-472a-9df8-d9deaa5d6988
/en/players/399e9474/Amarii-Bell,399e9474,Amari'i Bell,jmJAM,DF,2023-2024,Luton Town,/en/squads/e297cd13/2023-2024/Luton-Town-Stats,29,1994,21,21,"1,720",19.1,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.7,32,76,10,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04,/en/players/399e9474/matchlogs/2023-2024/summary/Amarii-Bell-Match-Logs,9,2023-2024,14ad0e9c-d4aa-40f9-9d59-2db4d013d73f
