team_id,team_url,team,players_used_away,possession_away,minutes_90s_away,touches_away,touches_def_pen_area_away,touches_def_3rd_away,touches_mid_3rd_away,touches_att_3rd_away,touches_att_pen_area_away,touches_live_ball_away,take_ons_away,take_ons_won_away,take_ons_won_pct_away,take_ons_tackled_away,take_ons_tackled_pct_away,carries_away,carries_distance_away,carries_progressive_distance_away,progressive_carries_away,carries_into_final_third_away,carries_into_penalty_area_away,miscontrols_away,dispossessed_away,passes_received_away,progressive_passes_received_away,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2017-2018/Augsburg-Stats,vs Augsburg,27,54.3,34.0,21159,2018,6165,10466,4771,671,21156,603,239,39.6,364,60.4,10758,58267,29629,562,439,124,432,359,13280,1451,20,2017-2018,eeb8f7e9-941a-4ad4-843c-732bf1e91036
054efa67,/en/squads/054efa67/2017-2018/Bayern-Munich-Stats,vs Bayern Munich,28,33.9,34.0,15888,2408,6232,6997,2826,408,15884,549,241,43.9,308,56.1,7480,41830,21657,440,303,111,297,301,8976,854,20,2017-2018,eeb8f7e9-941a-4ad4-843c-732bf1e91036
add600ae,/en/squads/add600ae/2017-2018/Dortmund-Stats,vs Dortmund,30,40.9,34.0,17881,2106,6161,8006,3926,609,17878,602,256,42.5,346,57.5,8649,47780,24310,506,360,136,405,349,10187,1121,20,2017-2018,eeb8f7e9-941a-4ad4-843c-732bf1e91036
f0ac8ee6,/en/squads/f0ac8ee6/2017-2018/Eintracht-Frankfurt-Stats,vs Eint Frankfurt,28,52.1,34.0,20360,2024,6671,9764,4131,587,20357,542,252,46.5,289,53.3,10134,54599,27662,555,367,135,379,334,12468,1251,20,2017-2018,eeb8f7e9-941a-4ad4-843c-732bf1e91036
a486e511,/en/squads/a486e511/2017-2018/Freiburg-Stats,vs Freiburg,29,55.2,34.0,22530,1894,6764,11028,4957,730,22525,551,267,48.5,284,51.5,12006,63166,32299,606,472,149,390,355,14874,1447,20,2017-2018,eeb8f7e9-941a-4ad4-843c-732bf1e91036
32f3ee20,/en/squads/32f3ee20/2017-2018/Monchengladbach-Stats,vs Gladbach,27,48.0,34.0,20770,1932,5812,10266,4918,772,20766,598,255,42.6,343,57.4,10912,60037,30270,572,454,152,377,331,13343,1511,20,2017-2018,eeb8f7e9-941a-4ad4-843c-732bf1e91036
26790c6a,/en/squads/26790c6a/2017-2018/Hamburger-SV-Stats,vs Hamburger SV,29,51.0,34.0,19948,2081,6397,9363,4381,680,19944,642,310,48.3,331,51.6,9393,52415,26880,567,412,156,412,398,11566,1255,20,2017-2018,eeb8f7e9-941a-4ad4-843c-732bf1e91036
60b5e41f,/en/squads/60b5e41f/2017-2018/Hannover-96-Stats,vs Hannover 96,26,53.1,34.0,21017,1818,6087,10128,5027,721,21013,661,308,46.6,353,53.4,10728,57275,29231,588,421,137,433,315,12927,1463,20,2017-2018,eeb8f7e9-941a-4ad4-843c-732bf1e91036
2818f8bc,/en/squads/2818f8bc/2017-2018/Hertha-BSC-Stats,vs Hertha BSC,25,53.9,34.0,21947,1677,5714,11628,4804,693,21940,515,202,39.2,313,60.8,11804,62263,31400,562,407,140,416,342,14404,1582,20,2017-2018,eeb8f7e9-941a-4ad4-843c-732bf1e91036
033ea6b8,/en/squads/033ea6b8/2017-2018/Hoffenheim-Stats,vs Hoffenheim,26,48.8,34.0,20357,1986,6415,9690,4469,668,20353,571,251,44.0,320,56.0,10786,59911,31477,657,461,157,383,368,13060,1396,20,2017-2018,eeb8f7e9-941a-4ad4-843c-732bf1e91036
