team_id,team_url,team,players_used_away,minutes_90s_away,passes_away,passes_live_away,passes_dead_away,passes_free_kicks_away,through_balls_away,passes_switches_away,crosses_away,throw_ins_away,corner_kicks_away,corner_kicks_in_away,corner_kicks_out_away,corner_kicks_straight_away,passes_completed_away,passes_offsides_away,passes_blocked_away,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2022-2023/Augsburg-Stats,vs Augsburg,34,34.0,18024,16282,1663,470,56,83,708,716,165,64,81,0,13841,79,349,20,2022-2023,176f47aa-6671-4b4e-8bb0-3ce199b08893
054efa67,/en/squads/054efa67/2022-2023/Bayern-Munich-Stats,vs Bayern Munich,28,34.0,12829,11249,1531,363,17,116,454,608,126,61,49,1,9411,49,344,20,2022-2023,176f47aa-6671-4b4e-8bb0-3ce199b08893
b42c6323,/en/squads/b42c6323/2022-2023/Bochum-Stats,vs Bochum,26,34.0,16038,14119,1855,455,34,131,676,853,195,84,90,1,11742,64,319,20,2022-2023,176f47aa-6671-4b4e-8bb0-3ce199b08893
add600ae,/en/squads/add600ae/2022-2023/Dortmund-Stats,vs Dortmund,30,34.0,14394,12810,1498,353,51,86,476,595,153,55,75,1,11021,86,309,20,2022-2023,176f47aa-6671-4b4e-8bb0-3ce199b08893
f0ac8ee6,/en/squads/f0ac8ee6/2022-2023/Eintracht-Frankfurt-Stats,vs Eint Frankfurt,28,34.0,16233,14486,1689,478,34,88,520,721,141,56,73,0,12292,58,357,20,2022-2023,176f47aa-6671-4b4e-8bb0-3ce199b08893
a486e511,/en/squads/a486e511/2022-2023/Freiburg-Stats,vs Freiburg,27,34.0,16835,15223,1568,443,49,88,548,659,148,60,68,2,13030,44,303,20,2022-2023,176f47aa-6671-4b4e-8bb0-3ce199b08893
32f3ee20,/en/squads/32f3ee20/2022-2023/Monchengladbach-Stats,vs Gladbach,27,34.0,16130,14554,1486,381,30,119,671,635,181,81,62,0,12596,90,342,20,2022-2023,176f47aa-6671-4b4e-8bb0-3ce199b08893
2818f8bc,/en/squads/2818f8bc/2022-2023/Hertha-BSC-Stats,vs Hertha BSC,32,34.0,18039,16064,1899,449,47,111,652,902,203,90,79,2,13867,76,349,20,2022-2023,176f47aa-6671-4b4e-8bb0-3ce199b08893
033ea6b8,/en/squads/033ea6b8/2022-2023/Hoffenheim-Stats,vs Hoffenheim,31,34.0,16768,14896,1807,527,43,104,652,760,187,70,76,0,12906,65,349,20,2022-2023,176f47aa-6671-4b4e-8bb0-3ce199b08893
bc357bf7,/en/squads/bc357bf7/2022-2023/Koln-Stats,vs Köln,27,34.0,16789,14939,1795,448,29,121,598,850,156,70,59,0,12817,55,370,20,2022-2023,176f47aa-6671-4b4e-8bb0-3ce199b08893
c7a9f859,/en/squads/c7a9f859/2022-2023/Bayer-Leverkusen-Stats,vs Leverkusen,27,34.0,16950,15411,1477,397,35,91,525,641,131,68,54,2,13329,62,304,20,2022-2023,176f47aa-6671-4b4e-8bb0-3ce199b08893
a224b06a,/en/squads/a224b06a/2022-2023/Mainz-05-Stats,vs Mainz 05,27,34.0,18210,16407,1755,520,45,108,599,755,142,55,71,1,13921,48,363,20,2022-2023,176f47aa-6671-4b4e-8bb0-3ce199b08893
acbb6a5b,/en/squads/acbb6a5b/2022-2023/RB-Leipzig-Stats,vs RB Leipzig,25,34.0,14800,13150,1601,449,34,102,483,673,120,60,42,1,11163,49,370,20,2022-2023,176f47aa-6671-4b4e-8bb0-3ce199b08893
c539e393,/en/squads/c539e393/2022-2023/Schalke-04-Stats,vs Schalke 04,35,34.0,16016,14133,1821,475,49,139,618,795,206,102,77,2,12030,62,331,20,2022-2023,176f47aa-6671-4b4e-8bb0-3ce199b08893
598bc722,/en/squads/598bc722/2022-2023/Stuttgart-Stats,vs Stuttgart,30,34.0,16923,15251,1619,373,26,86,575,732,163,79,56,1,13193,53,348,20,2022-2023,176f47aa-6671-4b4e-8bb0-3ce199b08893
7a41008f,/en/squads/7a41008f/2022-2023/Union-Berlin-Stats,vs Union Berlin,28,34.0,18818,17083,1702,484,40,108,594,703,158,69,71,0,14887,33,291,20,2022-2023,176f47aa-6671-4b4e-8bb0-3ce199b08893
62add3bf,/en/squads/62add3bf/2022-2023/Werder-Bremen-Stats,vs Werder Bremen,25,34.0,17033,15214,1726,469,52,64,629,770,190,93,72,2,12977,93,316,20,2022-2023,176f47aa-6671-4b4e-8bb0-3ce199b08893
4eaa11d7,/en/squads/4eaa11d7/2022-2023/Wolfsburg-Stats,vs Wolfsburg,28,34.0,15835,14014,1727,413,63,137,616,741,205,69,81,7,12117,94,365,20,2022-2023,176f47aa-6671-4b4e-8bb0-3ce199b08893
