team_id,team_url,team,players_used_away,possession_away,minutes_90s_away,touches_away,touches_def_pen_area_away,touches_def_3rd_away,touches_mid_3rd_away,touches_att_3rd_away,touches_att_pen_area_away,touches_live_ball_away,take_ons_away,take_ons_won_away,take_ons_won_pct_away,take_ons_tackled_away,take_ons_tackled_pct_away,carries_away,carries_distance_away,carries_progressive_distance_away,progressive_carries_away,carries_into_final_third_away,carries_into_penalty_area_away,miscontrols_away,dispossessed_away,passes_received_away,progressive_passes_received_away,competition_id,season_id,id
247c4b67,/en/squads/247c4b67/2021-2022/Arminia-Stats,vs Arminia,26,59.5,34.0,24123,2206,8093,11101,5141,923,24116,543,305,56.2,238,43.8,13766,67947,34268,618,468,141,639,311,15731,1544,20,2021-2022,afd145a0-f895-4756-82a6-4ce15baf0147
0cdc4311,/en/squads/0cdc4311/2021-2022/Augsburg-Stats,vs Augsburg,26,58.8,34.0,22478,2155,7245,10432,5024,826,22473,584,334,57.2,250,42.8,12489,61191,31344,561,401,168,594,311,14668,1524,20,2021-2022,afd145a0-f895-4756-82a6-4ce15baf0147
054efa67,/en/squads/054efa67/2021-2022/Bayern-Munich-Stats,vs Bayern Munich,30,35.2,34.0,17397,2841,7477,6712,3405,554,17395,559,300,53.7,259,46.3,8893,45583,22053,439,348,125,595,304,9449,913,20,2021-2022,afd145a0-f895-4756-82a6-4ce15baf0147
b42c6323,/en/squads/b42c6323/2021-2022/Bochum-Stats,vs Bochum,28,55.5,34.0,20636,2173,6917,9252,4679,793,20628,575,297,51.7,277,48.2,11633,61059,31925,600,418,150,598,289,12641,1393,20,2021-2022,afd145a0-f895-4756-82a6-4ce15baf0147
add600ae,/en/squads/add600ae/2021-2022/Dortmund-Stats,vs Dortmund,33,40.4,34.0,18432,2278,6830,7906,3895,627,18426,551,295,53.5,255,46.3,9568,48756,23973,489,350,126,615,286,10895,1046,20,2021-2022,afd145a0-f895-4756-82a6-4ce15baf0147
f0ac8ee6,/en/squads/f0ac8ee6/2021-2022/Eintracht-Frankfurt-Stats,vs Eint Frankfurt,27,50.4,34.0,21621,2536,7758,9624,4449,778,21617,673,390,57.9,283,42.1,11468,56525,26820,519,352,122,660,312,12998,1228,20,2021-2022,afd145a0-f895-4756-82a6-4ce15baf0147
a486e511,/en/squads/a486e511/2021-2022/Freiburg-Stats,vs Freiburg,26,50.8,34.0,20400,2340,7206,8899,4481,808,20398,477,262,54.9,215,45.1,10866,59380,30266,582,392,153,555,303,12499,1115,20,2021-2022,afd145a0-f895-4756-82a6-4ce15baf0147
32f3ee20,/en/squads/32f3ee20/2021-2022/Monchengladbach-Stats,vs Gladbach,26,45.6,34.0,19174,2094,6376,8728,4288,735,19169,615,330,53.7,285,46.3,10420,54125,26778,540,369,151,530,287,11648,1185,20,2021-2022,afd145a0-f895-4756-82a6-4ce15baf0147
12192a4c,/en/squads/12192a4c/2021-2022/Greuther-Furth-Stats,vs Greuther Fürth,29,56.6,34.0,22142,1925,6953,10329,5051,873,22136,568,297,52.3,270,47.5,12117,61531,30586,619,413,150,587,298,14278,1490,20,2021-2022,afd145a0-f895-4756-82a6-4ce15baf0147
2818f8bc,/en/squads/2818f8bc/2021-2022/Hertha-BSC-Stats,vs Hertha BSC,36,56.5,34.0,22122,1838,6042,11128,5149,809,22114,546,292,53.5,252,46.2,12831,65756,32728,519,380,128,605,294,14351,1492,20,2021-2022,afd145a0-f895-4756-82a6-4ce15baf0147
