team_id,team_url,team,players_used,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2019-2020/Augsburg-Stats,Augsburg,28,34.0,534,314,271,215,48,220,563,39.1,343,362,123,239,434,968,778,8,20,2019-2020,e1bd2882-d0c3-4a03-9fbf-78aeae0efb4d
054efa67,/en/squads/054efa67/2019-2020/Bayern-Munich-Stats,Bayern Munich,29,34.0,500,293,180,222,98,211,503,41.9,292,290,79,211,342,842,382,9,20,2019-2020,e1bd2882-d0c3-4a03-9fbf-78aeae0efb4d
add600ae,/en/squads/add600ae/2019-2020/Dortmund-Stats,Dortmund,27,34.0,529,329,249,214,66,226,509,44.4,283,353,88,265,375,904,463,10,20,2019-2020,e1bd2882-d0c3-4a03-9fbf-78aeae0efb4d
b1278397,/en/squads/b1278397/2019-2020/Dusseldorf-Stats,Düsseldorf,28,34.0,496,307,244,199,53,200,540,37.0,340,350,105,245,376,872,610,9,20,2019-2020,e1bd2882-d0c3-4a03-9fbf-78aeae0efb4d
f0ac8ee6,/en/squads/f0ac8ee6/2019-2020/Eintracht-Frankfurt-Stats,Eint Frankfurt,27,34.0,596,377,278,246,72,232,617,37.6,385,403,97,306,376,972,520,5,20,2019-2020,e1bd2882-d0c3-4a03-9fbf-78aeae0efb4d
a486e511,/en/squads/a486e511/2019-2020/Freiburg-Stats,Freiburg,26,34.0,431,252,226,162,43,175,497,35.2,322,401,157,244,354,785,810,18,20,2019-2020,e1bd2882-d0c3-4a03-9fbf-78aeae0efb4d
32f3ee20,/en/squads/32f3ee20/2019-2020/Monchengladbach-Stats,Gladbach,25,34.0,552,322,254,215,83,228,586,38.9,358,398,106,292,381,933,596,11,20,2019-2020,e1bd2882-d0c3-4a03-9fbf-78aeae0efb4d
2818f8bc,/en/squads/2818f8bc/2019-2020/Hertha-BSC-Stats,Hertha BSC,32,34.0,556,341,282,221,53,208,521,39.9,313,435,130,305,409,965,794,12,20,2019-2020,e1bd2882-d0c3-4a03-9fbf-78aeae0efb4d
033ea6b8,/en/squads/033ea6b8/2019-2020/Hoffenheim-Stats,Hoffenheim,31,34.0,529,309,283,196,50,239,578,41.3,339,384,121,263,349,878,719,9,20,2019-2020,e1bd2882-d0c3-4a03-9fbf-78aeae0efb4d
bc357bf7,/en/squads/bc357bf7/2019-2020/Koln-Stats,Köln,29,34.0,607,413,292,257,58,249,622,40.0,373,397,97,300,435,1042,681,5,20,2019-2020,e1bd2882-d0c3-4a03-9fbf-78aeae0efb4d
c7a9f859,/en/squads/c7a9f859/2019-2020/Bayer-Leverkusen-Stats,Leverkusen,24,34.0,557,353,239,244,74,263,600,43.8,337,365,71,294,333,890,496,11,20,2019-2020,e1bd2882-d0c3-4a03-9fbf-78aeae0efb4d
a224b06a,/en/squads/a224b06a/2019-2020/Mainz-05-Stats,Mainz 05,25,34.0,576,331,280,233,63,225,542,41.5,317,403,110,293,363,939,724,13,20,2019-2020,e1bd2882-d0c3-4a03-9fbf-78aeae0efb4d
d9f93f02,/en/squads/d9f93f02/2019-2020/Paderborn-07-Stats,Paderborn 07,27,34.0,632,400,354,221,57,301,722,41.7,421,435,111,324,364,996,747,9,20,2019-2020,e1bd2882-d0c3-4a03-9fbf-78aeae0efb4d
acbb6a5b,/en/squads/acbb6a5b/2019-2020/RB-Leipzig-Stats,RB Leipzig,29,34.0,616,361,280,251,85,258,624,41.3,366,397,86,311,364,980,610,16,20,2019-2020,e1bd2882-d0c3-4a03-9fbf-78aeae0efb4d
c539e393,/en/squads/c539e393/2019-2020/Schalke-04-Stats,Schalke 04,29,34.0,589,361,268,242,79,255,625,40.8,370,474,118,356,407,996,656,15,20,2019-2020,e1bd2882-d0c3-4a03-9fbf-78aeae0efb4d
7a41008f,/en/squads/7a41008f/2019-2020/Union-Berlin-Stats,Union Berlin,26,34.0,550,322,265,220,65,213,565,37.7,352,396,124,272,421,971,775,8,20,2019-2020,e1bd2882-d0c3-4a03-9fbf-78aeae0efb4d
62add3bf,/en/squads/62add3bf/2019-2020/Werder-Bremen-Stats,Werder Bremen,30,34.0,550,345,285,199,66,216,573,37.7,357,369,123,246,423,973,775,11,20,2019-2020,e1bd2882-d0c3-4a03-9fbf-78aeae0efb4d
4eaa11d7,/en/squads/4eaa11d7/2019-2020/Wolfsburg-Stats,Wolfsburg,26,34.0,598,363,277,247,74,241,589,40.9,348,378,87,291,377,975,649,9,20,2019-2020,e1bd2882-d0c3-4a03-9fbf-78aeae0efb4d
