ranker,nationality,players,minutes,List,competition_id,season_id,id
1,deGermany,256,"267,067","Thomas Müller,Karim Bellarabi,Sandro Wagner,Kevin Volland,Lars Stindl,Marcel Heller,Daniel Didavi,Marcel Risse,Leroy Sané,Jérôme Gondorf...",20,2015-2016,6d218eec-1303-4117-b322-c5d22473906c
2,chSwitzerland,23,"32,757","Roman Bürki,Marwin Hitz,Haris Seferović,Yann Sommer,Granit Xhaka,Fabian Lustenberger,Ricardo Rodríguez,Johan Djourou,Admir Mehmedi,Diego Benaglio...",20,2015-2016,6d218eec-1303-4117-b322-c5d22473906c
3,brBrazil,19,"26,666","Raffael,Douglas Costa,Caiuby,Naldo,Roger,Wendell,Dante,Júnior Caiçara,Luiz Gustavo,Rafinha...",20,2015-2016,6d218eec-1303-4117-b322-c5d22473906c
4,atAustria,19,"23,220","Zlatko Junuzović,Julian Baumgartlinger,David Alaba,Ramazan Özcan,Florian Grillitsch,Lukas Hinterseer,Michael Gregoritsch,György Garics,Florian Klein,Markus Suttner...",20,2015-2016,6d218eec-1303-4117-b322-c5d22473906c
,,,,View Complete Nationalities Table,20,2015-2016,6d218eec-1303-4117-b322-c5d22473906c
