ranker,nationality,players,minutes,List,competition_id,season_id,id
1,deGermany,256,"242,402","Timo Werner,Thomas Müller,Florian Niederlechner,Serge Gnabry,Kai Havertz,Philipp Max,Christian Günter,Maximilian Arnold,Rouwen Hennings,Joshua Kimmich...",20,2019-2020,80606f48-3d14-41ee-8fdc-876f095ced9e
2,atAustria,32,"42,940","Marcel Sabitzer,Christopher Trimmel,Martin Hinteregger,Stefan Lainer,Konrad Laimer,Florian Grillitsch,David Alaba,Karim Onisiwo,Florian Kainz,Marco Friedl...",20,2019-2020,80606f48-3d14-41ee-8fdc-876f095ced9e
3,frFrance,25,"31,106","Alassane Pléa,Marcus Thuram,Christopher Nkunku,Benjamin Pavard,Jonathan Schmid,Moussa Diaby,Jérôme Roussillon,Dayot Upamecano,Josuha Guilavogui,Nordi Mukiele...",20,2019-2020,80606f48-3d14-41ee-8fdc-876f095ced9e
4,chSwitzerland,18,"28,376","Ruben Vargas,Yann Sommer,Roman Bürki,Breel Embolo,Nico Elvedi,Manuel Akanji,Renato Steffen,Denis Zakaria,Djibril Sow,Kevin Mbabu...",20,2019-2020,80606f48-3d14-41ee-8fdc-876f095ced9e
,,,,View Complete Nationalities Table,20,2019-2020,80606f48-3d14-41ee-8fdc-876f095ced9e
