team_id,team_url,team,players_used_away,minutes_90s_away,passes_completed_away,passes_away,passes_pct_away,passes_total_distance_away,passes_progressive_distance_away,passes_completed_short_away,passes_short_away,passes_pct_short_away,passes_completed_medium_away,passes_medium_away,passes_pct_medium_away,passes_completed_long_away,passes_long_away,passes_pct_long_away,assists_away,xg_assist_away,pass_xa_away,xg_assist_net_away,assisted_shots_away,passes_into_final_third_away,passes_into_penalty_area_away,crosses_into_penalty_area_away,progressive_passes_away,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2019-2020/Augsburg-Stats,vs Augsburg,28,34.0,16310,20275,80.4,302574,105088,6626,7632,86.8,7229,8268,87.4,1980,3269,60.6,50,44.9,42.7,+5.1,356,1243,279,76,1564,20,2019-2020,fa9591ff-43bf-478a-a0d5-ec89d7d2dcb8
054efa67,/en/squads/054efa67/2019-2020/Bayern-Munich-Stats,vs Bayern Munich,29,34.0,9582,13091,73.2,177045,76683,4287,5062,84.7,3692,4569,80.8,1288,2567,50.2,23,26.3,23.3,-3.3,231,629,166,54,840,20,2019-2020,fa9591ff-43bf-478a-a0d5-ec89d7d2dcb8
add600ae,/en/squads/add600ae/2019-2020/Dortmund-Stats,vs Dortmund,27,34.0,12236,15653,78.2,219973,79043,5249,5987,87.7,5213,6143,84.9,1370,2472,55.4,27,31.3,27.9,-4.3,262,843,189,54,1101,20,2019-2020,fa9591ff-43bf-478a-a0d5-ec89d7d2dcb8
b1278397,/en/squads/b1278397/2019-2020/Dusseldorf-Stats,vs Düsseldorf,28,34.0,14730,18407,80.0,261806,94817,6457,7328,88.1,6228,7187,86.7,1589,2767,57.4,53,44.2,43.8,+8.8,336,981,237,77,1286,20,2019-2020,fa9591ff-43bf-478a-a0d5-ec89d7d2dcb8
f0ac8ee6,/en/squads/f0ac8ee6/2019-2020/Eintracht-Frankfurt-Stats,vs Eint Frankfurt,27,34.0,12331,16294,75.7,224751,89439,5345,6334,84.4,5019,6050,83.0,1535,2788,55.1,46,40.3,30.1,+5.7,335,874,227,68,1264,20,2019-2020,fa9591ff-43bf-478a-a0d5-ec89d7d2dcb8
a486e511,/en/squads/a486e511/2019-2020/Freiburg-Stats,vs Freiburg,26,34.0,13736,17426,78.8,248240,92895,5944,6839,86.9,5833,6771,86.1,1509,2752,54.8,32,44.9,46.0,-12.9,452,1125,316,93,1350,20,2019-2020,fa9591ff-43bf-478a-a0d5-ec89d7d2dcb8
32f3ee20,/en/squads/32f3ee20/2019-2020/Monchengladbach-Stats,vs Gladbach,25,34.0,12722,16383,77.7,235215,89810,5305,6146,86.3,5366,6341,84.6,1625,2809,57.8,30,34.9,34.3,-4.9,359,858,252,98,1186,20,2019-2020,fa9591ff-43bf-478a-a0d5-ec89d7d2dcb8
2818f8bc,/en/squads/2818f8bc/2019-2020/Hertha-BSC-Stats,vs Hertha BSC,32,34.0,14773,18586,79.5,262373,96366,6521,7441,87.6,6186,7231,85.5,1625,2749,59.1,43,37.5,39.4,+5.5,338,1136,295,69,1620,20,2019-2020,fa9591ff-43bf-478a-a0d5-ec89d7d2dcb8
033ea6b8,/en/squads/033ea6b8/2019-2020/Hoffenheim-Stats,vs Hoffenheim,31,34.0,13279,16873,78.7,247637,90130,5477,6276,87.3,5677,6683,84.9,1722,2865,60.1,37,44.8,40.8,-7.8,372,1078,307,89,1494,20,2019-2020,fa9591ff-43bf-478a-a0d5-ec89d7d2dcb8
bc357bf7,/en/squads/bc357bf7/2019-2020/Koln-Stats,vs Köln,29,34.0,13651,17500,78.0,239631,93941,6191,7108,87.1,5520,6530,84.5,1460,2719,53.7,53,40.2,35.4,+12.8,335,968,259,55,1382,20,2019-2020,fa9591ff-43bf-478a-a0d5-ec89d7d2dcb8
c7a9f859,/en/squads/c7a9f859/2019-2020/Bayer-Leverkusen-Stats,vs Leverkusen,24,34.0,9475,13325,71.1,175589,74681,4053,4977,81.4,3791,4803,78.9,1283,2519,50.9,31,37.5,31.4,-6.5,273,695,177,43,923,20,2019-2020,fa9591ff-43bf-478a-a0d5-ec89d7d2dcb8
a224b06a,/en/squads/a224b06a/2019-2020/Mainz-05-Stats,vs Mainz 05,25,34.0,14847,18725,79.3,268650,102123,6297,7206,87.4,6322,7376,85.7,1708,2941,58.1,49,42.3,48.2,+6.7,388,1048,290,81,1518,20,2019-2020,fa9591ff-43bf-478a-a0d5-ec89d7d2dcb8
d9f93f02,/en/squads/d9f93f02/2019-2020/Paderborn-07-Stats,vs Paderborn 07,27,34.0,14581,18340,79.5,268004,100639,6121,7007,87.4,6277,7258,86.5,1741,2907,59.9,56,53.8,48.3,+2.2,380,980,340,83,1512,20,2019-2020,fa9591ff-43bf-478a-a0d5-ec89d7d2dcb8
acbb6a5b,/en/squads/acbb6a5b/2019-2020/RB-Leipzig-Stats,vs RB Leipzig,29,34.0,12737,16552,77.0,232466,86304,5478,6329,86.6,5303,6266,84.6,1539,2829,54.4,28,29.8,29.7,-1.8,255,790,179,43,1079,20,2019-2020,fa9591ff-43bf-478a-a0d5-ec89d7d2dcb8
c539e393,/en/squads/c539e393/2019-2020/Schalke-04-Stats,vs Schalke 04,29,34.0,12855,16747,76.8,235142,89194,5436,6400,84.9,5262,6350,82.9,1660,2788,59.5,35,35.9,32.9,-0.9,350,869,238,74,1186,20,2019-2020,fa9591ff-43bf-478a-a0d5-ec89d7d2dcb8
7a41008f,/en/squads/7a41008f/2019-2020/Union-Berlin-Stats,vs Union Berlin,26,34.0,15034,19264,78.0,271292,98538,6377,7419,86.0,6519,7647,85.2,1684,3020,55.8,41,38.9,36.1,+2.1,366,964,248,66,1434,20,2019-2020,fa9591ff-43bf-478a-a0d5-ec89d7d2dcb8
62add3bf,/en/squads/62add3bf/2019-2020/Werder-Bremen-Stats,vs Werder Bremen,30,34.0,14001,17852,78.4,253599,94513,6015,7028,85.6,5684,6760,84.1,1706,2822,60.5,53,45.6,42.3,+7.4,385,1053,275,102,1393,20,2019-2020,fa9591ff-43bf-478a-a0d5-ec89d7d2dcb8
4eaa11d7,/en/squads/4eaa11d7/2019-2020/Wolfsburg-Stats,vs Wolfsburg,26,34.0,12768,16849,75.8,235356,91841,5380,6355,84.7,5354,6459,82.9,1600,2902,55.1,32,28.7,29.8,+3.3,279,960,220,63,1328,20,2019-2020,fa9591ff-43bf-478a-a0d5-ec89d7d2dcb8
