team_id,team_url,team,players_used,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2022-2023/Augsburg-Stats,Augsburg,34,34.0,522,299,251,202,69,232,479,48.4,247,428,125,303,286,808,755,14,20,2022-2023,60c6f62d-fcee-4aba-a974-10216ea0ff1b
054efa67,/en/squads/054efa67/2022-2023/Bayern-Munich-Stats,Bayern Munich,28,34.0,623,387,263,258,102,287,538,53.3,251,381,77,304,287,910,477,19,20,2022-2023,60c6f62d-fcee-4aba-a974-10216ea0ff1b
b42c6323,/en/squads/b42c6323/2022-2023/Bochum-Stats,Bochum,26,34.0,626,386,301,247,78,310,635,48.8,325,402,118,284,337,963,776,13,20,2022-2023,60c6f62d-fcee-4aba-a974-10216ea0ff1b
add600ae,/en/squads/add600ae/2022-2023/Dortmund-Stats,Dortmund,30,34.0,580,334,246,241,93,287,551,52.1,264,382,95,287,298,878,491,9,20,2022-2023,60c6f62d-fcee-4aba-a974-10216ea0ff1b
f0ac8ee6,/en/squads/f0ac8ee6/2022-2023/Eintracht-Frankfurt-Stats,Eint Frankfurt,28,34.0,562,357,244,248,70,265,585,45.3,320,415,88,327,284,846,687,5,20,2022-2023,60c6f62d-fcee-4aba-a974-10216ea0ff1b
a486e511,/en/squads/a486e511/2022-2023/Freiburg-Stats,Freiburg,27,34.0,498,289,223,211,64,207,451,45.9,244,375,106,269,325,823,612,10,20,2022-2023,60c6f62d-fcee-4aba-a974-10216ea0ff1b
32f3ee20,/en/squads/32f3ee20/2022-2023/Monchengladbach-Stats,Gladbach,27,34.0,497,275,274,171,52,267,536,49.8,269,405,104,301,267,764,728,7,20,2022-2023,60c6f62d-fcee-4aba-a974-10216ea0ff1b
2818f8bc,/en/squads/2818f8bc/2022-2023/Hertha-BSC-Stats,Hertha BSC,32,34.0,576,344,307,215,54,251,521,48.2,270,416,132,284,366,942,797,8,20,2022-2023,60c6f62d-fcee-4aba-a974-10216ea0ff1b
033ea6b8,/en/squads/033ea6b8/2022-2023/Hoffenheim-Stats,Hoffenheim,31,34.0,543,323,254,231,58,236,474,49.8,238,428,119,309,285,828,665,8,20,2022-2023,60c6f62d-fcee-4aba-a974-10216ea0ff1b
bc357bf7,/en/squads/bc357bf7/2022-2023/Koln-Stats,Köln,27,34.0,615,370,287,263,65,310,666,46.5,356,423,99,324,372,987,716,5,20,2022-2023,60c6f62d-fcee-4aba-a974-10216ea0ff1b
c7a9f859,/en/squads/c7a9f859/2022-2023/Bayer-Leverkusen-Stats,Leverkusen,27,34.0,494,280,242,206,46,236,421,56.1,185,358,99,259,294,788,599,12,20,2022-2023,60c6f62d-fcee-4aba-a974-10216ea0ff1b
a224b06a,/en/squads/a224b06a/2022-2023/Mainz-05-Stats,Mainz 05,27,34.0,547,341,268,206,73,270,559,48.3,289,419,98,321,433,980,673,9,20,2022-2023,60c6f62d-fcee-4aba-a974-10216ea0ff1b
acbb6a5b,/en/squads/acbb6a5b/2022-2023/RB-Leipzig-Stats,RB Leipzig,25,34.0,534,312,237,231,66,253,512,49.4,259,428,94,334,310,844,552,3,20,2022-2023,60c6f62d-fcee-4aba-a974-10216ea0ff1b
c539e393,/en/squads/c539e393/2022-2023/Schalke-04-Stats,Schalke 04,35,34.0,542,329,240,246,56,253,551,45.9,298,397,110,287,306,848,723,12,20,2022-2023,60c6f62d-fcee-4aba-a974-10216ea0ff1b
598bc722,/en/squads/598bc722/2022-2023/Stuttgart-Stats,Stuttgart,30,34.0,528,316,255,207,66,268,524,51.1,256,421,113,308,308,836,666,10,20,2022-2023,60c6f62d-fcee-4aba-a974-10216ea0ff1b
7a41008f,/en/squads/7a41008f/2022-2023/Union-Berlin-Stats,Union Berlin,28,34.0,494,278,217,216,61,239,525,45.5,286,356,101,255,262,756,704,6,20,2022-2023,60c6f62d-fcee-4aba-a974-10216ea0ff1b
62add3bf,/en/squads/62add3bf/2022-2023/Werder-Bremen-Stats,Werder Bremen,25,34.0,595,349,269,273,53,300,617,48.6,317,371,103,268,321,916,789,7,20,2022-2023,60c6f62d-fcee-4aba-a974-10216ea0ff1b
4eaa11d7,/en/squads/4eaa11d7/2022-2023/Wolfsburg-Stats,Wolfsburg,28,34.0,543,324,255,206,82,265,521,50.9,256,443,116,327,292,835,701,9,20,2022-2023,60c6f62d-fcee-4aba-a974-10216ea0ff1b
