team_id,team_url,team,players_used,possession,minutes_90s,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2017-2018/Augsburg-Stats,Augsburg,27,45.7,34.0,18129,1982,6243,7905,4191,631,18125,441,185,42.0,256,58.0,8558,49475,25463,524,350,112,421,320,10142,1103,20,2017-2018,be0862cf-e5bb-4fe9-8045-44ee9320e236
054efa67,/en/squads/054efa67/2017-2018/Bayern-Munich-Stats,Bayern Munich,28,66.1,34.0,27289,1772,6537,13304,7645,1009,27281,679,277,40.8,402,59.2,16244,77254,42070,755,644,199,345,219,20429,2314,20,2017-2018,be0862cf-e5bb-4fe9-8045-44ee9320e236
add600ae,/en/squads/add600ae/2017-2018/Dortmund-Stats,Dortmund,30,59.1,34.0,24162,1675,5898,12785,5697,870,24156,679,304,44.8,375,55.2,13212,76120,39596,733,570,209,405,321,16589,1698,20,2017-2018,be0862cf-e5bb-4fe9-8045-44ee9320e236
f0ac8ee6,/en/squads/f0ac8ee6/2017-2018/Eintracht-Frankfurt-Stats,Eint Frankfurt,28,47.9,34.0,19250,1811,5920,9658,3884,657,19248,550,246,44.7,304,55.3,9846,50831,26283,492,325,141,376,354,11339,1278,20,2017-2018,be0862cf-e5bb-4fe9-8045-44ee9320e236
a486e511,/en/squads/a486e511/2017-2018/Freiburg-Stats,Freiburg,29,44.8,34.0,18561,2223,6830,8285,3649,506,18551,454,219,48.2,235,51.8,9103,50794,22979,399,379,87,375,392,11022,1053,20,2017-2018,be0862cf-e5bb-4fe9-8045-44ee9320e236
32f3ee20,/en/squads/32f3ee20/2017-2018/Monchengladbach-Stats,Gladbach,27,52.0,34.0,21783,2153,6551,10818,4617,716,21776,669,312,46.6,357,53.4,11529,60608,32581,578,409,174,363,382,14463,1379,20,2017-2018,be0862cf-e5bb-4fe9-8045-44ee9320e236
26790c6a,/en/squads/26790c6a/2017-2018/Hamburger-SV-Stats,Hamburger SV,29,49.0,34.0,19120,1827,5773,9139,4450,701,19115,671,265,39.5,406,60.5,9776,49975,26283,568,361,142,457,365,10677,1259,20,2017-2018,be0862cf-e5bb-4fe9-8045-44ee9320e236
60b5e41f,/en/squads/60b5e41f/2017-2018/Hannover-96-Stats,Hannover 96,26,46.9,34.0,18974,2224,6769,8556,3855,565,18969,484,230,47.5,254,52.5,9223,50907,26297,472,341,92,424,387,10765,1213,20,2017-2018,be0862cf-e5bb-4fe9-8045-44ee9320e236
2818f8bc,/en/squads/2818f8bc/2017-2018/Hertha-BSC-Stats,Hertha BSC,25,46.1,34.0,19287,2087,6348,9323,3799,478,19282,554,240,43.3,313,56.5,9386,49220,23027,426,304,104,358,306,11674,1203,20,2017-2018,be0862cf-e5bb-4fe9-8045-44ee9320e236
033ea6b8,/en/squads/033ea6b8/2017-2018/Hoffenheim-Stats,Hoffenheim,26,51.2,34.0,20933,2132,7236,9671,4187,746,20928,552,233,42.2,319,57.8,10970,58676,31534,644,420,178,335,373,13737,1336,20,2017-2018,be0862cf-e5bb-4fe9-8045-44ee9320e236
bc357bf7,/en/squads/bc357bf7/2017-2018/Koln-Stats,Köln,31,47.4,34.0,19550,2066,6084,9483,4195,630,19547,559,231,41.3,327,58.5,9117,50291,26494,507,359,120,402,258,11694,1317,20,2017-2018,be0862cf-e5bb-4fe9-8045-44ee9320e236
c7a9f859,/en/squads/c7a9f859/2017-2018/Bayer-Leverkusen-Stats,Leverkusen,24,54.6,34.0,22242,1891,6281,11093,5098,802,22237,634,308,48.6,325,51.3,13431,72297,35723,696,499,172,367,383,14579,1641,20,2017-2018,be0862cf-e5bb-4fe9-8045-44ee9320e236
a224b06a,/en/squads/a224b06a/2017-2018/Mainz-05-Stats,Mainz 05,27,44.4,34.0,18080,1904,6135,8371,3821,512,18076,634,273,43.1,361,56.9,9260,50133,26374,484,353,120,434,390,10131,1096,20,2017-2018,be0862cf-e5bb-4fe9-8045-44ee9320e236
acbb6a5b,/en/squads/acbb6a5b/2017-2018/RB-Leipzig-Stats,RB Leipzig,23,55.0,34.0,22433,1805,5814,11667,5204,786,22428,769,364,47.3,406,52.8,11673,66862,36051,778,535,208,491,421,14222,1578,20,2017-2018,be0862cf-e5bb-4fe9-8045-44ee9320e236
c539e393,/en/squads/c539e393/2017-2018/Schalke-04-Stats,Schalke 04,24,46.6,34.0,19580,1765,5983,10154,3721,623,19570,740,315,42.6,424,57.3,10235,62491,32100,776,497,168,394,290,12034,1230,20,2017-2018,be0862cf-e5bb-4fe9-8045-44ee9320e236
598bc722,/en/squads/598bc722/2017-2018/Stuttgart-Stats,Stuttgart,26,46.6,34.0,19754,2049,6717,9177,4056,531,19751,539,237,44.0,302,56.0,9531,47175,23778,474,372,104,315,274,12052,1017,20,2017-2018,be0862cf-e5bb-4fe9-8045-44ee9320e236
62add3bf,/en/squads/62add3bf/2017-2018/Werder-Bremen-Stats,Werder Bremen,25,47.4,34.0,19545,1914,5873,9449,4407,617,19545,477,204,42.8,273,57.2,8428,51353,26628,572,339,137,317,341,11946,1459,20,2017-2018,be0862cf-e5bb-4fe9-8045-44ee9320e236
4eaa11d7,/en/squads/4eaa11d7/2017-2018/Wolfsburg-Stats,Wolfsburg,29,49.3,34.0,19900,2209,6822,9481,3783,456,19894,451,220,48.8,231,51.2,9421,51639,25172,502,334,89,366,383,12757,1290,20,2017-2018,be0862cf-e5bb-4fe9-8045-44ee9320e236
