team_id,team_url,team,players_used_away,minutes_90s_away,gk_goals_against_away,gk_pens_allowed_away,gk_free_kick_goals_against_away,gk_corner_kick_goals_against_away,gk_own_goals_against_away,gk_psxg_away,gk_psnpxg_per_shot_on_target_against_away,gk_psxg_net_away,gk_psxg_net_per90_away,gk_passes_completed_launched_away,gk_passes_launched_away,gk_passes_pct_launched_away,gk_passes_away,gk_passes_throws_away,gk_pct_passes_launched_away,gk_passes_length_avg_away,gk_goal_kicks_away,gk_pct_goal_kicks_launched_away,gk_goal_kick_length_avg_away,gk_crosses_away,gk_crosses_stopped_away,gk_crosses_stopped_pct_away,gk_def_actions_outside_pen_area_away,gk_def_actions_outside_pen_area_per90_away,gk_avg_distance_def_actions_away,competition_id,season_id,id
squads,/en/squads/0cdc4311/Augsburg-Stats,vs Augsburg,2,34.0,35,1,0,4,0,32.1,0.26,-2.9,-0.08,150,410,36.6,1110,150,27.8,31.2,272,37.1,35.7,446,20,4.5,36,1.06,13.9,20,2024-2025,d80d2386-5bf2-4378-8d28-6a2338010109
054efa67,/en/squads/054efa67/2024-2025/Bayern-Munich-Stats,vs Bayern Munich,4,34.0,99,9,2,7,3,98.9,0.35,+2.9,+0.08,263,701,37.5,1105,139,51.6,40.7,328,39.9,33.1,499,28,5.6,11,0.32,9.0,20,2024-2025,d80d2386-5bf2-4378-8d28-6a2338010109
b42c6323,/en/squads/b42c6323/2024-2025/Bochum-Stats,vs Bochum,2,34.0,32,1,0,4,0,42.4,0.30,+10.4,+0.31,155,448,34.6,1022,149,35.8,34.6,249,32.9,31.4,509,37,7.3,43,1.26,14.1,20,2024-2025,d80d2386-5bf2-4378-8d28-6a2338010109
add600ae,/en/squads/add600ae/2024-2025/Dortmund-Stats,vs Dortmund,2,34.0,71,5,1,7,2,58.4,0.34,-10.6,-0.31,191,512,37.3,960,144,39.6,36.1,276,47.8,38.7,549,40,7.3,42,1.24,13.0,20,2024-2025,d80d2386-5bf2-4378-8d28-6a2338010109
f0ac8ee6,/en/squads/f0ac8ee6/2024-2025/Eintracht-Frankfurt-Stats,vs Eint Frankfurt,2,34.0,68,3,2,9,0,68.5,0.37,+0.5,+0.01,201,534,37.6,1108,152,37.2,35.2,280,43.6,37.0,428,25,5.8,41,1.21,16.0,20,2024-2025,d80d2386-5bf2-4378-8d28-6a2338010109
squads,/en/squads/a486e511/Freiburg-Stats,vs Freiburg,2,34.0,49,0,2,7,3,49.6,0.36,+3.6,+0.10,178,428,41.6,1176,173,27.7,30.8,215,47.4,38.2,445,27,6.1,19,0.56,11.6,20,2024-2025,d80d2386-5bf2-4378-8d28-6a2338010109
squads,/en/squads/32f3ee20/Monchengladbach-Stats,vs Gladbach,4,34.0,55,4,0,9,2,57.0,0.34,+4.0,+0.12,125,360,34.7,922,138,30.8,32.1,204,37.3,32.3,481,26,5.4,40,1.18,14.7,20,2024-2025,d80d2386-5bf2-4378-8d28-6a2338010109
squads,/en/squads/18d9d2a7/Heidenheim-Stats,vs Heidenheim,2,34.0,37,5,1,4,0,41.3,0.29,+4.3,+0.13,161,432,37.3,983,135,33.4,33.3,252,41.3,35.6,461,26,5.6,51,1.50,15.9,20,2024-2025,d80d2386-5bf2-4378-8d28-6a2338010109
squads,/en/squads/033ea6b8/Hoffenheim-Stats,vs Hoffenheim,2,34.0,46,3,1,4,0,44.6,0.28,-1.4,-0.04,202,479,42.2,1016,147,37.3,35.4,246,40.7,34.9,561,26,4.6,33,0.97,13.9,20,2024-2025,d80d2386-5bf2-4378-8d28-6a2338010109
2ac661d9,/en/squads/2ac661d9/2024-2025/Holstein-Kiel-Stats,vs Holstein Kiel,2,34.0,49,4,1,5,0,45.9,0.32,-3.1,-0.09,144,403,35.7,908,136,33.4,34.0,220,45.5,39.6,396,31,7.8,55,1.62,16.3,20,2024-2025,d80d2386-5bf2-4378-8d28-6a2338010109
c7a9f859,/en/squads/c7a9f859/2024-2025/Bayer-Leverkusen-Stats,vs Leverkusen,2,34.0,72,3,1,10,2,60.7,0.30,-9.3,-0.27,176,533,33.0,1042,123,40.1,36.4,262,43.9,36.3,595,19,3.2,30,0.88,12.5,20,2024-2025,d80d2386-5bf2-4378-8d28-6a2338010109
squads,/en/squads/a224b06a/Mainz-05-Stats,vs Mainz 05,2,34.0,55,4,2,1,2,51.8,0.35,-1.2,-0.04,220,633,34.8,1124,117,44.7,38.2,284,46.1,37.4,497,24,4.8,50,1.47,14.5,20,2024-2025,d80d2386-5bf2-4378-8d28-6a2338010109
squads,/en/squads/acbb6a5b/RB-Leipzig-Stats,vs RB Leipzig,2,34.0,53,3,1,4,2,50.7,0.33,-0.3,-0.01,183,473,38.7,1017,136,36.4,34.8,216,47.7,38.9,449,24,5.3,38,1.12,15.3,20,2024-2025,d80d2386-5bf2-4378-8d28-6a2338010109
squads,/en/squads/54864664/St-Pauli-Stats,vs St. Pauli,2,34.0,28,1,0,1,2,30.0,0.26,+4.0,+0.12,179,421,42.5,1042,138,30.5,31.4,251,41.0,35.4,466,42,9.0,55,1.62,14.4,20,2024-2025,d80d2386-5bf2-4378-8d28-6a2338010109
squads,/en/squads/598bc722/Stuttgart-Stats,vs Stuttgart,1,34.0,64,2,1,11,3,61.3,0.33,+0.3,+0.01,189,543,34.8,1075,125,39.3,35.8,257,47.1,38.5,495,28,5.7,46,1.35,15.0,20,2024-2025,d80d2386-5bf2-4378-8d28-6a2338010109
squads,/en/squads/7a41008f/Union-Berlin-Stats,vs Union Berlin,2,34.0,36,3,0,8,0,36.5,0.28,+0.5,+0.02,142,463,30.7,1131,187,31.0,32.6,260,43.1,35.7,481,28,5.8,44,1.29,14.9,20,2024-2025,d80d2386-5bf2-4378-8d28-6a2338010109
squads,/en/squads/62add3bf/Werder-Bremen-Stats,vs Werder Bremen,1,34.0,54,3,2,7,1,50.0,0.33,-3.0,-0.09,172,525,32.8,1086,153,37.5,35.1,251,47.0,38.9,531,32,6.0,66,1.94,15.9,20,2024-2025,d80d2386-5bf2-4378-8d28-6a2338010109
squads,/en/squads/4eaa11d7/Wolfsburg-Stats,vs Wolfsburg,2,34.0,56,4,1,12,3,49.6,0.33,-3.4,-0.10,176,435,40.5,983,127,33.4,33.7,257,41.6,35.4,478,26,5.4,39,1.15,13.4,20,2024-2025,d80d2386-5bf2-4378-8d28-6a2338010109
