team_id,team_url,team,players_used,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2023-2024/Augsburg-Stats,Augsburg,29,34.0,71,3,1,454,338,81,631,295,319,5,10,2,1669,587,602,49.4,20,2023-2024,d5ddfb0f-fca0-4402-80aa-969003eec60c
054efa67,/en/squads/054efa67/2023-2024/Bayern-Munich-Stats,Bayern Munich,30,34.0,47,2,1,304,306,60,655,288,323,2,4,0,1768,410,319,56.2,20,2023-2024,d5ddfb0f-fca0-4402-80aa-969003eec60c
b42c6323,/en/squads/b42c6323/2023-2024/Bochum-Stats,Bochum,25,34.0,97,2,0,446,409,83,649,308,366,4,11,4,1808,815,816,50.0,20,2023-2024,d5ddfb0f-fca0-4402-80aa-969003eec60c
6a6967fc,/en/squads/6a6967fc/2023-2024/Darmstadt-98-Stats,Darmstadt 98,32,34.0,83,4,0,429,351,57,514,317,323,2,2,2,1502,510,569,47.3,20,2023-2024,d5ddfb0f-fca0-4402-80aa-969003eec60c
add600ae,/en/squads/add600ae/2023-2024/Dortmund-Stats,Dortmund,32,34.0,59,4,2,315,391,44,522,251,356,5,6,2,1763,389,426,47.7,20,2023-2024,d5ddfb0f-fca0-4402-80aa-969003eec60c
f0ac8ee6,/en/squads/f0ac8ee6/2023-2024/Eintracht-Frankfurt-Stats,Eint Frankfurt,34,34.0,70,5,4,355,318,51,557,302,359,2,11,0,1792,477,525,47.6,20,2023-2024,d5ddfb0f-fca0-4402-80aa-969003eec60c
a486e511,/en/squads/a486e511/2023-2024/Freiburg-Stats,Freiburg,25,34.0,64,4,1,364,376,52,593,272,319,7,5,1,1633,625,628,49.9,20,2023-2024,d5ddfb0f-fca0-4402-80aa-969003eec60c
32f3ee20,/en/squads/32f3ee20/2023-2024/Monchengladbach-Stats,Gladbach,27,34.0,66,2,1,337,372,53,574,333,337,4,6,0,1701,485,478,50.4,20,2023-2024,d5ddfb0f-fca0-4402-80aa-969003eec60c
18d9d2a7,/en/squads/18d9d2a7/2023-2024/Heidenheim-Stats,Heidenheim,22,34.0,54,1,0,442,325,38,663,302,352,1,10,3,1741,690,612,53.0,20,2023-2024,d5ddfb0f-fca0-4402-80aa-969003eec60c
033ea6b8,/en/squads/033ea6b8/2023-2024/Hoffenheim-Stats,Hoffenheim,30,34.0,86,5,4,339,366,52,603,357,304,5,5,1,1715,515,515,50.0,20,2023-2024,d5ddfb0f-fca0-4402-80aa-969003eec60c
bc357bf7,/en/squads/bc357bf7/2023-2024/Koln-Stats,Köln,26,34.0,71,4,3,418,364,53,779,305,375,5,3,0,1689,557,533,51.1,20,2023-2024,d5ddfb0f-fca0-4402-80aa-969003eec60c
c7a9f859,/en/squads/c7a9f859/2023-2024/Bayer-Leverkusen-Stats,Leverkusen,24,34.0,59,0,0,305,342,73,586,224,277,7,0,0,1847,363,316,53.5,20,2023-2024,d5ddfb0f-fca0-4402-80aa-969003eec60c
a224b06a,/en/squads/a224b06a/2023-2024/Mainz-05-Stats,Mainz 05,30,34.0,99,3,1,473,410,59,633,346,328,4,4,1,1786,665,761,46.6,20,2023-2024,d5ddfb0f-fca0-4402-80aa-969003eec60c
acbb6a5b,/en/squads/acbb6a5b/2023-2024/RB-Leipzig-Stats,RB Leipzig,26,34.0,61,1,1,354,388,67,608,240,317,7,5,1,1743,426,394,52.0,20,2023-2024,d5ddfb0f-fca0-4402-80aa-969003eec60c
598bc722,/en/squads/598bc722/2023-2024/Stuttgart-Stats,Stuttgart,27,34.0,56,1,1,329,373,50,537,269,316,7,3,3,1754,430,429,50.1,20,2023-2024,d5ddfb0f-fca0-4402-80aa-969003eec60c
7a41008f,/en/squads/7a41008f/2023-2024/Union-Berlin-Stats,Union Berlin,30,34.0,67,7,3,402,339,61,662,305,352,3,7,1,1705,620,619,50.0,20,2023-2024,d5ddfb0f-fca0-4402-80aa-969003eec60c
62add3bf,/en/squads/62add3bf/2023-2024/Werder-Bremen-Stats,Werder Bremen,30,34.0,73,2,0,396,396,70,543,284,351,5,6,1,1758,508,575,46.9,20,2023-2024,d5ddfb0f-fca0-4402-80aa-969003eec60c
4eaa11d7,/en/squads/4eaa11d7/2023-2024/Wolfsburg-Stats,Wolfsburg,28,34.0,86,5,2,415,412,41,593,268,303,3,3,3,1580,512,467,52.3,20,2023-2024,d5ddfb0f-fca0-4402-80aa-969003eec60c
