team_id,team_url,team,players_used,gk_games,gk_games_starts,gk_minutes,minutes_90s,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2016-2017/Augsburg-Stats,Augsburg,2,34,34,"3,060",34.0,51,1.50,176,125,73.3,9,11,14,8,23.5,5,4,0,1,0.0,20,2016-2017,b50ee495-14c0-40d4-a0e3-64c12c50fe2c
054efa67,/en/squads/054efa67/2016-2017/Bayern-Munich-Stats,Bayern Munich,3,34,34,"3,060",34.0,22,0.65,100,78,80.0,25,7,2,17,50.0,3,2,1,0,33.3,20,2016-2017,b50ee495-14c0-40d4-a0e3-64c12c50fe2c
6a6967fc,/en/squads/6a6967fc/2016-2017/Darmstadt-98-Stats,Darmstadt 98,2,34,34,"3,060",34.0,63,1.85,187,124,69.5,7,4,23,3,8.8,8,6,1,1,14.3,20,2016-2017,b50ee495-14c0-40d4-a0e3-64c12c50fe2c
add600ae,/en/squads/add600ae/2016-2017/Dortmund-Stats,Dortmund,2,34,34,"3,060",34.0,40,1.18,125,85,69.6,18,10,6,9,26.5,2,2,0,0,0.0,20,2016-2017,b50ee495-14c0-40d4-a0e3-64c12c50fe2c
f0ac8ee6,/en/squads/f0ac8ee6/2016-2017/Eintracht-Frankfurt-Stats,Eint Frankfurt,2,34,34,"3,058",34.0,43,1.27,120,77,66.7,11,9,14,11,32.4,4,3,0,1,0.0,20,2016-2017,b50ee495-14c0-40d4-a0e3-64c12c50fe2c
a486e511,/en/squads/a486e511/2016-2017/Freiburg-Stats,Freiburg,1,34,34,"3,060",34.0,60,1.76,165,105,66.1,14,6,14,6,17.6,6,4,2,0,33.3,20,2016-2017,b50ee495-14c0-40d4-a0e3-64c12c50fe2c
32f3ee20,/en/squads/32f3ee20/2016-2017/Monchengladbach-Stats,Gladbach,1,34,34,"3,060",34.0,49,1.44,146,97,69.2,12,9,13,10,29.4,5,4,0,1,0.0,20,2016-2017,b50ee495-14c0-40d4-a0e3-64c12c50fe2c
26790c6a,/en/squads/26790c6a/2016-2017/Hamburger-SV-Stats,Hamburger SV,3,34,34,"3,060",34.0,61,1.79,154,93,63.6,10,8,16,8,23.5,8,5,1,2,16.7,20,2016-2017,b50ee495-14c0-40d4-a0e3-64c12c50fe2c
2818f8bc,/en/squads/2818f8bc/2016-2017/Hertha-BSC-Stats,Hertha BSC,1,34,34,"3,060",34.0,47,1.38,150,103,71.3,15,4,15,11,32.4,5,4,1,0,20.0,20,2016-2017,b50ee495-14c0-40d4-a0e3-64c12c50fe2c
033ea6b8,/en/squads/033ea6b8/2016-2017/Hoffenheim-Stats,Hoffenheim,1,34,34,"3,060",34.0,37,1.09,150,113,76.0,16,14,4,12,35.3,3,1,1,1,50.0,20,2016-2017,b50ee495-14c0-40d4-a0e3-64c12c50fe2c
12eb2039,/en/squads/12eb2039/2016-2017/Ingolstadt-04-Stats,Ingolstadt 04,2,34,34,"3,060",34.0,57,1.68,160,103,68.8,8,8,18,4,11.8,8,7,1,0,12.5,20,2016-2017,b50ee495-14c0-40d4-a0e3-64c12c50fe2c
bc357bf7,/en/squads/bc357bf7/2016-2017/Koln-Stats,Köln,3,34,34,"3,060",34.0,42,1.24,159,117,76.1,12,13,9,10,29.4,4,4,0,0,0.0,20,2016-2017,b50ee495-14c0-40d4-a0e3-64c12c50fe2c
c7a9f859,/en/squads/c7a9f859/2016-2017/Bayer-Leverkusen-Stats,Leverkusen,1,34,34,"3,060",34.0,55,1.62,160,105,67.5,11,8,15,6,17.6,3,3,0,0,0.0,20,2016-2017,b50ee495-14c0-40d4-a0e3-64c12c50fe2c
a224b06a,/en/squads/a224b06a/2016-2017/Mainz-05-Stats,Mainz 05,2,34,34,"3,060",34.0,55,1.62,160,105,67.5,10,7,17,7,20.6,4,3,1,0,25.0,20,2016-2017,b50ee495-14c0-40d4-a0e3-64c12c50fe2c
acbb6a5b,/en/squads/acbb6a5b/2016-2017/RB-Leipzig-Stats,RB Leipzig,2,34,34,"3,060",34.0,39,1.15,104,65,65.4,20,7,7,10,29.4,5,3,2,0,40.0,20,2016-2017,b50ee495-14c0-40d4-a0e3-64c12c50fe2c
c539e393,/en/squads/c539e393/2016-2017/Schalke-04-Stats,Schalke 04,1,34,34,"3,060",34.0,40,1.18,118,78,71.2,11,10,13,8,23.5,10,6,4,0,40.0,20,2016-2017,b50ee495-14c0-40d4-a0e3-64c12c50fe2c
62add3bf,/en/squads/62add3bf/2016-2017/Werder-Bremen-Stats,Werder Bremen,2,34,34,"3,058",34.0,64,1.88,190,126,70.5,13,6,15,6,17.6,10,8,2,0,20.0,20,2016-2017,b50ee495-14c0-40d4-a0e3-64c12c50fe2c
4eaa11d7,/en/squads/4eaa11d7/2016-2017/Wolfsburg-Stats,Wolfsburg,2,34,34,"3,060",34.0,52,1.53,155,103,67.7,10,7,17,11,32.4,5,2,1,2,33.3,20,2016-2017,b50ee495-14c0-40d4-a0e3-64c12c50fe2c
