team_id,team_url,team,players_used_away,avg_age_away,games_away,minutes_away,minutes_per_game_away,minutes_pct_away,minutes_90s_away,games_starts_away,minutes_per_start_away,games_complete_away,games_subs_away,minutes_per_sub_away,unused_subs_away,points_per_game_away,on_goals_for_away,on_goals_against_away,plus_minus_away,plus_minus_per90_away,on_xg_for_away,on_xg_against_away,xg_plus_minus_away,xg_plus_minus_per90_away,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2017-2018/Augsburg-Stats,vs Augsburg,27,25.7,34,"3,060",90,100,34.0,374,,,99,20,138,1.47,46,43,+3,+0.09,41.4,44.7,-3.3,-0.10,20,2017-2018,b14a3afb-b79c-4d4c-967e-892afd05164a
054efa67,/en/squads/054efa67/2017-2018/Bayern-Munich-Stats,vs Bayern Munich,28,25.3,34,"3,060",90,100,34.0,374,,,101,23,137,0.44,28,92,-64,-1.88,31.7,75.8,-44.1,-1.30,20,2017-2018,b14a3afb-b79c-4d4c-967e-892afd05164a
add600ae,/en/squads/add600ae/2017-2018/Dortmund-Stats,vs Dortmund,30,25.6,34,"3,060",90,100,34.0,374,,,96,23,142,1.09,47,64,-17,-0.50,42.2,66.0,-23.8,-0.70,20,2017-2018,b14a3afb-b79c-4d4c-967e-892afd05164a
f0ac8ee6,/en/squads/f0ac8ee6/2017-2018/Eintracht-Frankfurt-Stats,vs Eint Frankfurt,28,25.5,34,"3,060",90,100,34.0,374,,,99,23,138,1.35,45,45,0,0.00,41.7,42.2,-0.5,-0.01,20,2017-2018,b14a3afb-b79c-4d4c-967e-892afd05164a
a486e511,/en/squads/a486e511/2017-2018/Freiburg-Stats,vs Freiburg,29,25.6,34,"3,060",90,100,34.0,374,,,98,18,139,1.59,56,32,+24,+0.71,46.1,39.6,+6.6,+0.19,20,2017-2018,b14a3afb-b79c-4d4c-967e-892afd05164a
32f3ee20,/en/squads/32f3ee20/2017-2018/Monchengladbach-Stats,vs Gladbach,27,25.4,34,"3,060",90,100,34.0,374,,,98,19,139,1.38,52,47,+5,+0.15,52.0,51.1,+0.8,+0.02,20,2017-2018,b14a3afb-b79c-4d4c-967e-892afd05164a
26790c6a,/en/squads/26790c6a/2017-2018/Hamburger-SV-Stats,vs Hamburger SV,29,25.6,34,"3,060",90,100,34.0,374,,,99,22,137,1.88,53,29,+24,+0.71,55.9,37.7,+18.2,+0.54,20,2017-2018,b14a3afb-b79c-4d4c-967e-892afd05164a
60b5e41f,/en/squads/60b5e41f/2017-2018/Hannover-96-Stats,vs Hannover 96,26,25.6,34,"3,060",90,100,34.0,374,,,99,21,139,1.59,54,44,+10,+0.29,55.6,44.6,+11.0,+0.32,20,2017-2018,b14a3afb-b79c-4d4c-967e-892afd05164a
2818f8bc,/en/squads/2818f8bc/2017-2018/Hertha-BSC-Stats,vs Hertha BSC,25,25.5,34,"3,060",90,100,34.0,374,,,99,20,139,1.35,46,43,+3,+0.09,44.3,39.2,+5.1,+0.15,20,2017-2018,b14a3afb-b79c-4d4c-967e-892afd05164a
033ea6b8,/en/squads/033ea6b8/2017-2018/Hoffenheim-Stats,vs Hoffenheim,26,25.7,34,"3,060",90,100,34.0,374,,,99,21,139,1.09,48,66,-18,-0.53,47.2,50.5,-3.3,-0.10,20,2017-2018,b14a3afb-b79c-4d4c-967e-892afd05164a
bc357bf7,/en/squads/bc357bf7/2017-2018/Koln-Stats,vs Köln,31,25.7,34,"3,060",90,100,34.0,374,,,101,22,136,2.15,70,35,+35,+1.03,67.4,43.2,+24.1,+0.71,20,2017-2018,b14a3afb-b79c-4d4c-967e-892afd05164a
c7a9f859,/en/squads/c7a9f859/2017-2018/Bayer-Leverkusen-Stats,vs Leverkusen,24,25.7,34,"3,060",90,100,34.0,374,,,99,22,138,1.09,44,58,-14,-0.41,38.9,57.5,-18.6,-0.55,20,2017-2018,b14a3afb-b79c-4d4c-967e-892afd05164a
a224b06a,/en/squads/a224b06a/2017-2018/Mainz-05-Stats,vs Mainz 05,27,25.7,34,"3,060",90,100,34.0,374,,,99,23,137,1.68,52,38,+14,+0.41,47.9,35.4,+12.5,+0.37,20,2017-2018,b14a3afb-b79c-4d4c-967e-892afd05164a
acbb6a5b,/en/squads/acbb6a5b/2017-2018/RB-Leipzig-Stats,vs RB Leipzig,23,25.7,34,"3,060",90,100,34.0,374,,,95,23,143,1.21,53,57,-4,-0.12,46.7,51.9,-5.2,-0.15,20,2017-2018,b14a3afb-b79c-4d4c-967e-892afd05164a
c539e393,/en/squads/c539e393/2017-2018/Schalke-04-Stats,vs Schalke 04,24,25.5,34,"3,060",90,100,34.0,374,,,99,23,139,0.88,37,53,-16,-0.47,40.2,46.7,-6.6,-0.19,20,2017-2018,b14a3afb-b79c-4d4c-967e-892afd05164a
598bc722,/en/squads/598bc722/2017-2018/Stuttgart-Stats,vs Stuttgart,26,25.7,34,"3,060",90,100,34.0,374,,,99,23,138,1.32,36,36,0,0.00,43.5,40.3,+3.1,+0.09,20,2017-2018,b14a3afb-b79c-4d4c-967e-892afd05164a
62add3bf,/en/squads/62add3bf/2017-2018/Werder-Bremen-Stats,vs Werder Bremen,25,25.6,34,"3,060",90,100,34.0,374,,,97,21,140,1.41,40,37,+3,+0.09,45.1,38.9,+6.2,+0.18,20,2017-2018,b14a3afb-b79c-4d4c-967e-892afd05164a
4eaa11d7,/en/squads/4eaa11d7/2017-2018/Wolfsburg-Stats,vs Wolfsburg,29,25.7,34,"3,060",90,100,34.0,374,,,100,20,138,1.59,48,36,+12,+0.35,52.0,34.2,+17.8,+0.52,20,2017-2018,b14a3afb-b79c-4d4c-967e-892afd05164a
