team_id,team_url,team,players_used_away,gk_games_away,gk_games_starts_away,gk_minutes_away,minutes_90s_away,gk_goals_against_away,gk_goals_against_per90_away,gk_shots_on_target_against_away,gk_saves_away,gk_save_pct_away,gk_wins_away,gk_ties_away,gk_losses_away,gk_clean_sheets_away,gk_clean_sheets_pct_away,gk_pens_att_away,gk_pens_allowed_away,gk_pens_saved_away,gk_pens_missed_away,gk_pens_save_pct_away,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2018-2019/Augsburg-Stats,vs Augsburg,3,34,34,"3,060",34.0,51,1.50,161,111,71.4,18,8,8,9,26.5,5,5,0,0,0.0,20,2018-2019,e2a3c9dc-36a5-494e-a5f6-4b7650b030fb
054efa67,/en/squads/054efa67/2018-2019/Bayern-Munich-Stats,vs Bayern Munich,2,34,34,"3,060",34.0,88,2.59,255,169,66.7,4,6,24,3,8.8,4,3,0,1,0.0,20,2018-2019,e2a3c9dc-36a5-494e-a5f6-4b7650b030fb
add600ae,/en/squads/add600ae/2018-2019/Dortmund-Stats,vs Dortmund,2,34,34,"3,060",34.0,81,2.38,180,100,57.2,4,7,23,3,8.8,4,4,0,0,0.0,20,2018-2019,e2a3c9dc-36a5-494e-a5f6-4b7650b030fb
b1278397,/en/squads/b1278397/2018-2019/Dusseldorf-Stats,vs Düsseldorf,2,34,34,"3,060",34.0,49,1.44,158,110,72.2,16,5,13,9,26.5,7,5,0,2,0.0,20,2018-2019,e2a3c9dc-36a5-494e-a5f6-4b7650b030fb
f0ac8ee6,/en/squads/f0ac8ee6/2018-2019/Eintracht-Frankfurt-Stats,vs Eint Frankfurt,2,34,34,"3,060",34.0,60,1.76,152,92,63.2,10,9,15,5,14.7,4,4,0,0,0.0,20,2018-2019,e2a3c9dc-36a5-494e-a5f6-4b7650b030fb
a486e511,/en/squads/a486e511/2018-2019/Freiburg-Stats,vs Freiburg,2,34,34,"3,060",34.0,46,1.35,160,115,74.4,14,12,8,9,26.5,6,5,1,0,16.7,20,2018-2019,e2a3c9dc-36a5-494e-a5f6-4b7650b030fb
32f3ee20,/en/squads/32f3ee20/2018-2019/Monchengladbach-Stats,vs Gladbach,1,34,34,"3,057",34.0,55,1.62,155,100,67.1,11,7,16,6,17.6,7,4,2,1,33.3,20,2018-2019,e2a3c9dc-36a5-494e-a5f6-4b7650b030fb
60b5e41f,/en/squads/60b5e41f/2018-2019/Hannover-96-Stats,vs Hannover 96,3,34,34,"3,060",34.0,31,0.91,115,85,75.7,23,6,5,12,35.3,3,3,0,0,0.0,20,2018-2019,e2a3c9dc-36a5-494e-a5f6-4b7650b030fb
2818f8bc,/en/squads/2818f8bc/2018-2019/Hertha-BSC-Stats,vs Hertha BSC,2,34,34,"3,060",34.0,49,1.44,147,98,69.4,13,10,11,8,23.5,4,4,0,0,0.0,20,2018-2019,e2a3c9dc-36a5-494e-a5f6-4b7650b030fb
033ea6b8,/en/squads/033ea6b8/2018-2019/Hoffenheim-Stats,vs Hoffenheim,2,34,34,"3,060",34.0,70,2.06,221,152,71.0,9,12,13,2,5.9,7,6,0,1,0.0,20,2018-2019,e2a3c9dc-36a5-494e-a5f6-4b7650b030fb
c7a9f859,/en/squads/c7a9f859/2018-2019/Bayer-Leverkusen-Stats,vs Leverkusen,2,34,34,"3,060",34.0,69,2.03,193,124,66.3,12,4,18,4,11.8,5,4,1,0,20.0,20,2018-2019,e2a3c9dc-36a5-494e-a5f6-4b7650b030fb
a224b06a,/en/squads/a224b06a/2018-2019/Mainz-05-Stats,vs Mainz 05,2,34,34,"3,060",34.0,46,1.35,149,105,71.1,15,7,12,10,29.4,3,3,0,0,0.0,20,2018-2019,e2a3c9dc-36a5-494e-a5f6-4b7650b030fb
6f2c108c,/en/squads/6f2c108c/2018-2019/Nurnberg-Stats,vs Nürnberg,2,34,34,"3,060",34.0,26,0.76,103,76,76.7,21,10,3,15,44.1,6,2,2,2,50.0,20,2018-2019,e2a3c9dc-36a5-494e-a5f6-4b7650b030fb
acbb6a5b,/en/squads/acbb6a5b/2018-2019/RB-Leipzig-Stats,vs RB Leipzig,2,34,34,"3,060",34.0,63,1.85,178,114,67.4,6,9,19,9,26.5,7,5,1,1,16.7,20,2018-2019,e2a3c9dc-36a5-494e-a5f6-4b7650b030fb
c539e393,/en/squads/c539e393/2018-2019/Schalke-04-Stats,vs Schalke 04,2,34,34,"3,060",34.0,37,1.09,130,92,76.9,17,9,8,13,38.2,9,7,1,1,12.5,20,2018-2019,e2a3c9dc-36a5-494e-a5f6-4b7650b030fb
598bc722,/en/squads/598bc722/2018-2019/Stuttgart-Stats,vs Stuttgart,1,34,34,"3,060",34.0,32,0.94,114,82,72.8,20,7,7,15,44.1,1,1,0,0,0.0,20,2018-2019,e2a3c9dc-36a5-494e-a5f6-4b7650b030fb
62add3bf,/en/squads/62add3bf/2018-2019/Werder-Bremen-Stats,vs Werder Bremen,3,34,34,"3,060",34.0,58,1.71,174,117,69.0,9,11,14,1,2.9,4,4,0,0,0.0,20,2018-2019,e2a3c9dc-36a5-494e-a5f6-4b7650b030fb
4eaa11d7,/en/squads/4eaa11d7/2018-2019/Wolfsburg-Stats,vs Wolfsburg,2,34,34,"3,060",34.0,62,1.82,164,105,65.2,11,7,16,8,23.5,5,5,0,0,0.0,20,2018-2019,e2a3c9dc-36a5-494e-a5f6-4b7650b030fb
