team_id,team_url,team,players_used,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2017-2018/Augsburg-Stats,Augsburg,27,34.0,723,543,361,292,70,364,603,60.4,239,400,107,293,400,1123,835,15,20,2017-2018,bb90d79e-764d-4f12-a572-2481632bd506
054efa67,/en/squads/054efa67/2017-2018/Bayern-Munich-Stats,Bayern Munich,28,34.0,609,467,269,248,92,308,549,56.1,241,313,75,238,355,964,399,11,20,2017-2018,bb90d79e-764d-4f12-a572-2481632bd506
add600ae,/en/squads/add600ae/2017-2018/Dortmund-Stats,Dortmund,30,34.0,695,510,305,307,83,346,602,57.5,256,390,73,317,336,1031,657,17,20,2017-2018,bb90d79e-764d-4f12-a572-2481632bd506
f0ac8ee6,/en/squads/f0ac8ee6/2017-2018/Eintracht-Frankfurt-Stats,Eint Frankfurt,28,34.0,623,483,271,295,57,289,541,53.4,252,465,101,364,409,1032,918,8,20,2017-2018,bb90d79e-764d-4f12-a572-2481632bd506
a486e511,/en/squads/a486e511/2017-2018/Freiburg-Stats,Freiburg,29,34.0,639,465,300,289,50,284,551,51.5,267,421,117,304,392,1031,802,6,20,2017-2018,bb90d79e-764d-4f12-a572-2481632bd506
32f3ee20,/en/squads/32f3ee20/2017-2018/Monchengladbach-Stats,Gladbach,27,34.0,674,488,326,277,71,343,598,57.4,255,466,108,358,384,1058,719,17,20,2017-2018,bb90d79e-764d-4f12-a572-2481632bd506
26790c6a,/en/squads/26790c6a/2017-2018/Hamburger-SV-Stats,Hamburger SV,29,34.0,729,543,346,313,70,331,641,51.6,310,496,112,384,367,1096,768,16,20,2017-2018,bb90d79e-764d-4f12-a572-2481632bd506
60b5e41f,/en/squads/60b5e41f/2017-2018/Hannover-96-Stats,Hannover 96,26,34.0,668,490,346,269,53,353,661,53.4,308,474,134,340,382,1050,962,19,20,2017-2018,bb90d79e-764d-4f12-a572-2481632bd506
2818f8bc,/en/squads/2818f8bc/2017-2018/Hertha-BSC-Stats,Hertha BSC,25,34.0,655,488,325,268,62,313,515,60.8,202,436,91,345,386,1041,876,13,20,2017-2018,bb90d79e-764d-4f12-a572-2481632bd506
033ea6b8,/en/squads/033ea6b8/2017-2018/Hoffenheim-Stats,Hoffenheim,26,34.0,688,516,325,300,63,320,571,56.0,251,440,98,342,345,1033,648,15,20,2017-2018,bb90d79e-764d-4f12-a572-2481632bd506
bc357bf7,/en/squads/bc357bf7/2017-2018/Koln-Stats,Köln,31,34.0,678,502,363,274,41,337,635,53.1,298,421,106,315,389,1067,832,17,20,2017-2018,bb90d79e-764d-4f12-a572-2481632bd506
c7a9f859,/en/squads/c7a9f859/2017-2018/Bayer-Leverkusen-Stats,Leverkusen,24,34.0,645,482,292,291,62,325,560,58.0,235,480,83,397,390,1035,621,9,20,2017-2018,bb90d79e-764d-4f12-a572-2481632bd506
a224b06a,/en/squads/a224b06a/2017-2018/Mainz-05-Stats,Mainz 05,27,34.0,699,522,339,277,83,353,625,56.5,272,502,107,395,402,1101,796,15,20,2017-2018,bb90d79e-764d-4f12-a572-2481632bd506
acbb6a5b,/en/squads/acbb6a5b/2017-2018/RB-Leipzig-Stats,RB Leipzig,23,34.0,698,509,318,309,71,342,617,55.4,275,471,76,395,397,1095,822,10,20,2017-2018,bb90d79e-764d-4f12-a572-2481632bd506
c539e393,/en/squads/c539e393/2017-2018/Schalke-04-Stats,Schalke 04,24,34.0,720,534,335,325,60,332,628,52.9,296,483,89,394,498,1218,773,15,20,2017-2018,bb90d79e-764d-4f12-a572-2481632bd506
598bc722,/en/squads/598bc722/2017-2018/Stuttgart-Stats,Stuttgart,26,34.0,696,496,332,299,65,328,560,58.6,232,439,107,332,414,1110,814,17,20,2017-2018,bb90d79e-764d-4f12-a572-2481632bd506
62add3bf,/en/squads/62add3bf/2017-2018/Werder-Bremen-Stats,Werder Bremen,25,34.0,600,435,288,264,48,294,528,55.7,234,353,77,276,421,1021,738,18,20,2017-2018,bb90d79e-764d-4f12-a572-2481632bd506
4eaa11d7,/en/squads/4eaa11d7/2017-2018/Wolfsburg-Stats,Wolfsburg,29,34.0,589,430,329,213,47,306,546,56.0,240,420,119,301,403,992,730,12,20,2017-2018,bb90d79e-764d-4f12-a572-2481632bd506
