team_id,team_url,team,players_used_away,minutes_90s_away,cards_yellow_away,cards_red_away,cards_yellow_red_away,fouls_away,fouled_away,offsides_away,crosses_away,interceptions_away,tackles_won_away,pens_won_away,pens_conceded_away,own_goals_away,ball_recoveries_away,aerials_won_away,aerials_lost_away,aerials_won_pct_away,competition_id,season_id,id
squads,/en/squads/0cdc4311/Augsburg-Stats,vs Augsburg,29,34.0,50,3,2,378,331,57,712,270,357,2,2,0,1450,491,529,48.1,20,2024-2025,3a13eabb-aaaf-4db3-b298-34a60e73b798
054efa67,/en/squads/054efa67/2024-2025/Bayern-Munich-Stats,vs Bayern Munich,29,34.0,65,2,2,357,283,44,334,404,353,1,10,3,1315,344,418,45.1,20,2024-2025,3a13eabb-aaaf-4db3-b298-34a60e73b798
b42c6323,/en/squads/b42c6323/2024-2025/Bochum-Stats,vs Bochum,27,34.0,44,4,0,302,448,63,595,300,308,5,3,0,1462,665,744,47.2,20,2024-2025,3a13eabb-aaaf-4db3-b298-34a60e73b798
add600ae,/en/squads/add600ae/2024-2025/Dortmund-Stats,vs Dortmund,28,34.0,65,5,2,357,321,93,551,312,374,4,6,2,1424,418,474,46.9,20,2024-2025,3a13eabb-aaaf-4db3-b298-34a60e73b798
f0ac8ee6,/en/squads/f0ac8ee6/2024-2025/Eintracht-Frankfurt-Stats,vs Eint Frankfurt,26,34.0,58,3,0,324,329,99,677,264,323,3,5,0,1479,437,467,48.3,20,2024-2025,3a13eabb-aaaf-4db3-b298-34a60e73b798
squads,/en/squads/a486e511/Freiburg-Stats,vs Freiburg,26,34.0,59,2,0,345,296,43,604,260,298,2,4,3,1404,608,596,50.5,20,2024-2025,3a13eabb-aaaf-4db3-b298-34a60e73b798
squads,/en/squads/32f3ee20/Monchengladbach-Stats,vs Gladbach,26,34.0,46,1,1,338,328,57,750,302,303,6,5,2,1462,473,530,47.2,20,2024-2025,3a13eabb-aaaf-4db3-b298-34a60e73b798
squads,/en/squads/18d9d2a7/Heidenheim-Stats,vs Heidenheim,27,34.0,78,2,1,405,371,32,634,243,303,5,5,0,1527,646,553,53.9,20,2024-2025,3a13eabb-aaaf-4db3-b298-34a60e73b798
squads,/en/squads/033ea6b8/Hoffenheim-Stats,vs Hoffenheim,35,34.0,48,3,3,385,376,41,626,273,321,4,3,0,1427,588,577,50.5,20,2024-2025,3a13eabb-aaaf-4db3-b298-34a60e73b798
2ac661d9,/en/squads/2ac661d9/2024-2025/Holstein-Kiel-Stats,vs Holstein Kiel,27,34.0,74,2,1,370,390,62,852,237,258,5,5,0,1388,607,546,52.6,20,2024-2025,3a13eabb-aaaf-4db3-b298-34a60e73b798
c7a9f859,/en/squads/c7a9f859/2024-2025/Bayer-Leverkusen-Stats,vs Leverkusen,23,34.0,68,1,0,368,314,63,443,352,313,4,6,2,1379,419,463,47.5,20,2024-2025,3a13eabb-aaaf-4db3-b298-34a60e73b798
squads,/en/squads/a224b06a/Mainz-05-Stats,vs Mainz 05,25,34.0,83,6,2,349,399,49,656,303,349,5,4,2,1452,697,618,53.0,20,2024-2025,3a13eabb-aaaf-4db3-b298-34a60e73b798
squads,/en/squads/acbb6a5b/RB-Leipzig-Stats,vs RB Leipzig,29,34.0,73,1,0,344,351,68,660,298,329,3,4,2,1543,439,480,47.8,20,2024-2025,3a13eabb-aaaf-4db3-b298-34a60e73b798
squads,/en/squads/54864664/St-Pauli-Stats,vs St. Pauli,28,34.0,75,1,0,367,336,74,562,244,275,4,2,2,1351,656,533,55.2,20,2024-2025,3a13eabb-aaaf-4db3-b298-34a60e73b798
squads,/en/squads/598bc722/Stuttgart-Stats,vs Stuttgart,29,34.0,96,7,6,428,343,82,531,303,347,2,6,3,1435,448,468,48.9,20,2024-2025,3a13eabb-aaaf-4db3-b298-34a60e73b798
squads,/en/squads/7a41008f/Union-Berlin-Stats,vs Union Berlin,28,34.0,57,2,1,325,400,42,723,250,289,5,3,0,1322,676,656,50.8,20,2024-2025,3a13eabb-aaaf-4db3-b298-34a60e73b798
squads,/en/squads/62add3bf/Werder-Bremen-Stats,vs Werder Bremen,23,34.0,81,8,5,423,318,72,593,317,306,2,5,1,1573,470,473,49.8,20,2024-2025,3a13eabb-aaaf-4db3-b298-34a60e73b798
squads,/en/squads/4eaa11d7/Wolfsburg-Stats,vs Wolfsburg,27,34.0,67,2,1,379,335,68,646,309,289,2,5,3,1389,562,519,52.0,20,2024-2025,3a13eabb-aaaf-4db3-b298-34a60e73b798
