team_id,team_url,team,players_used,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2017-2018/Augsburg-Stats,Augsburg,27,34.0,10252,14448,71.0,193475,85959,4005,4903,81.7,4024,5162,78.0,1575,3074,51.2,30,32.3,33.2,-2.3,319,832,244,107,1117,20,2017-2018,2d414e7a-8b5d-4a85-810a-22d9685fab26
054efa67,/en/squads/054efa67/2017-2018/Bayern-Munich-Stats,Bayern Munich,28,34.0,20569,24122,85.3,398009,131959,7778,8580,90.7,9880,11016,89.7,2649,3819,69.4,72,58.8,66.0,+13.2,477,2082,435,105,2333,20,2017-2018,2d414e7a-8b5d-4a85-810a-22d9685fab26
add600ae,/en/squads/add600ae/2017-2018/Dortmund-Stats,Dortmund,30,34.0,16710,20632,81.0,293803,101995,7227,8196,88.2,7279,8418,86.5,1632,2896,56.4,44,48.9,45.1,-4.9,365,1364,323,67,1712,20,2017-2018,2d414e7a-8b5d-4a85-810a-22d9685fab26
f0ac8ee6,/en/squads/f0ac8ee6/2017-2018/Eintracht-Frankfurt-Stats,Eint Frankfurt,28,34.0,11467,15568,73.7,226658,92883,4363,5297,82.4,5076,6225,81.5,1727,3161,54.6,34,30.7,31.3,+3.3,282,994,259,75,1292,20,2017-2018,2d414e7a-8b5d-4a85-810a-22d9685fab26
a486e511,/en/squads/a486e511/2017-2018/Freiburg-Stats,Freiburg,29,34.0,11137,15106,73.7,228706,93188,3820,4709,81.1,5268,6373,82.7,1748,3318,52.7,21,25.0,25.0,-4.0,277,875,191,57,1061,20,2017-2018,2d414e7a-8b5d-4a85-810a-22d9685fab26
32f3ee20,/en/squads/32f3ee20/2017-2018/Monchengladbach-Stats,Gladbach,27,34.0,14595,18200,80.2,267763,97277,6123,7012,87.3,6427,7380,87.1,1695,2915,58.1,26,35.0,33.4,-9.0,338,1106,257,54,1385,20,2017-2018,2d414e7a-8b5d-4a85-810a-22d9685fab26
26790c6a,/en/squads/26790c6a/2017-2018/Hamburger-SV-Stats,Hamburger SV,29,34.0,10836,15211,71.2,205265,85675,4376,5334,82.0,4736,6120,77.4,1435,2908,49.3,18,24.1,28.4,-6.1,271,967,251,88,1283,20,2017-2018,2d414e7a-8b5d-4a85-810a-22d9685fab26
60b5e41f,/en/squads/60b5e41f/2017-2018/Hannover-96-Stats,Hannover 96,26,34.0,10896,15033,72.5,205987,91079,4337,5385,80.5,4669,5853,79.8,1524,2855,53.4,26,30.7,32.7,-4.7,312,870,219,75,1237,20,2017-2018,2d414e7a-8b5d-4a85-810a-22d9685fab26
2818f8bc,/en/squads/2818f8bc/2017-2018/Hertha-BSC-Stats,Hertha BSC,25,34.0,11790,15682,75.2,234644,92326,4360,5252,83.0,5395,6453,83.6,1774,3238,54.8,32,27.8,26.3,+4.2,232,1000,182,65,1219,20,2017-2018,2d414e7a-8b5d-4a85-810a-22d9685fab26
033ea6b8,/en/squads/033ea6b8/2017-2018/Hoffenheim-Stats,Hoffenheim,26,34.0,13876,17437,79.6,258752,103013,5627,6473,86.9,6192,7146,86.6,1686,2997,56.3,47,36.6,37.6,+10.4,372,1079,287,72,1351,20,2017-2018,2d414e7a-8b5d-4a85-810a-22d9685fab26
