team_id,team_url,team,players_used_away,minutes_90s_away,gk_goals_against_away,gk_pens_allowed_away,gk_free_kick_goals_against_away,gk_corner_kick_goals_against_away,gk_own_goals_against_away,gk_psxg_away,gk_psnpxg_per_shot_on_target_against_away,gk_psxg_net_away,gk_psxg_net_per90_away,gk_passes_completed_launched_away,gk_passes_launched_away,gk_passes_pct_launched_away,gk_passes_away,gk_passes_throws_away,gk_pct_passes_launched_away,gk_passes_length_avg_away,gk_goal_kicks_away,gk_pct_goal_kicks_launched_away,gk_goal_kick_length_avg_away,gk_crosses_away,gk_crosses_stopped_away,gk_crosses_stopped_pct_away,gk_def_actions_outside_pen_area_away,gk_def_actions_outside_pen_area_per90_away,gk_avg_distance_def_actions_away,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2022-2023/Augsburg-Stats,vs Augsburg,2,34.0,42,4,0,6,1,34.0,0.29,-7.0,-0.21,260,636,40.9,1257,179,42.6,36.6,236,42.8,37.0,427,37,8.7,59,1.74,17.2,20,2022-2023,8f6b1816-d6c8-454c-a5e8-6955bb06c8fe
054efa67,/en/squads/054efa67/2022-2023/Bayern-Munich-Stats,vs Bayern Munich,3,34.0,92,3,1,7,2,80.3,0.30,-9.7,-0.29,273,587,46.5,1027,137,41.2,37.0,309,53.1,43.5,500,23,4.6,36,1.06,14.7,20,2022-2023,8f6b1816-d6c8-454c-a5e8-6955bb06c8fe
b42c6323,/en/squads/b42c6323/2022-2023/Bochum-Stats,vs Bochum,1,34.0,40,3,0,8,3,39.2,0.28,+2.2,+0.07,211,598,35.3,1139,197,40.3,36.2,278,50.0,41.6,448,40,8.9,37,1.09,13.8,20,2022-2023,8f6b1816-d6c8-454c-a5e8-6955bb06c8fe
add600ae,/en/squads/add600ae/2022-2023/Dortmund-Stats,vs Dortmund,2,34.0,83,4,1,7,2,71.2,0.31,-9.8,-0.29,157,418,37.6,977,156,31.3,32.7,282,39.7,38.4,558,36,6.5,47,1.38,15.3,20,2022-2023,8f6b1816-d6c8-454c-a5e8-6955bb06c8fe
f0ac8ee6,/en/squads/f0ac8ee6/2022-2023/Eintracht-Frankfurt-Stats,vs Eint Frankfurt,2,34.0,58,6,2,6,2,47.4,0.30,-8.6,-0.25,202,493,41.0,1195,164,32.1,32.0,258,42.6,39.1,466,35,7.5,54,1.59,15.8,20,2022-2023,8f6b1816-d6c8-454c-a5e8-6955bb06c8fe
a486e511,/en/squads/a486e511/2022-2023/Freiburg-Stats,vs Freiburg,1,34.0,51,7,3,10,0,50.9,0.25,-0.1,0.00,193,496,38.9,1269,168,29.9,30.9,233,50.2,41.1,432,27,6.3,53,1.56,16.9,20,2022-2023,8f6b1816-d6c8-454c-a5e8-6955bb06c8fe
32f3ee20,/en/squads/32f3ee20/2022-2023/Monchengladbach-Stats,vs Gladbach,4,34.0,52,4,0,8,0,53.9,0.28,+1.9,+0.06,155,412,37.6,1130,133,29.3,31.2,204,39.7,37.0,341,22,6.5,55,1.62,17.9,20,2022-2023,8f6b1816-d6c8-454c-a5e8-6955bb06c8fe
2818f8bc,/en/squads/2818f8bc/2022-2023/Hertha-BSC-Stats,vs Hertha BSC,2,34.0,42,7,0,2,0,38.5,0.25,-3.5,-0.10,175,480,36.5,1076,158,33.1,33.0,271,45.8,40.0,405,20,4.9,50,1.47,16.1,20,2022-2023,8f6b1816-d6c8-454c-a5e8-6955bb06c8fe
033ea6b8,/en/squads/033ea6b8/2022-2023/Hoffenheim-Stats,vs Hoffenheim,1,34.0,48,7,1,3,2,47.5,0.29,+1.5,+0.04,239,592,40.4,1135,133,39.1,35.2,252,58.7,46.2,450,19,4.2,56,1.65,18.5,20,2022-2023,8f6b1816-d6c8-454c-a5e8-6955bb06c8fe
bc357bf7,/en/squads/bc357bf7/2022-2023/Koln-Stats,vs Köln,1,34.0,49,4,0,4,3,47.2,0.30,+1.2,+0.04,202,502,40.2,1307,149,30.0,32.5,258,42.6,38.9,604,38,6.3,56,1.65,16.6,20,2022-2023,8f6b1816-d6c8-454c-a5e8-6955bb06c8fe
