team_id,team_url,team,players_used_away,minutes_90s_away,passes_completed_away,passes_away,passes_pct_away,passes_total_distance_away,passes_progressive_distance_away,passes_completed_short_away,passes_short_away,passes_pct_short_away,passes_completed_medium_away,passes_medium_away,passes_pct_medium_away,passes_completed_long_away,passes_long_away,passes_pct_long_away,assists_away,xg_assist_away,pass_xa_away,xg_assist_net_away,assisted_shots_away,passes_into_final_third_away,passes_into_penalty_area_away,crosses_into_penalty_area_away,progressive_passes_away,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2022-2023/Augsburg-Stats,vs Augsburg,34,34.0,13841,18024,76.8,252155,99254,5992,6995,85.7,5949,7081,84.0,1561,2925,53.4,46,45.7,49.0,+0.3,400,1117,325,88,1458,20,2022-2023,e080364b-f78c-4e28-ac8e-2755a106fbb0
054efa67,/en/squads/054efa67/2022-2023/Bayern-Munich-Stats,vs Bayern Munich,28,34.0,9411,12829,73.4,177710,76294,4054,4829,84.0,3857,4768,80.9,1260,2389,52.7,22,21.9,23.3,+0.1,216,677,180,46,879,20,2022-2023,e080364b-f78c-4e28-ac8e-2755a106fbb0
b42c6323,/en/squads/b42c6323/2022-2023/Bochum-Stats,vs Bochum,26,34.0,11742,16038,73.2,219649,90652,5106,6094,83.8,4821,6031,79.9,1535,3027,50.7,40,39.4,41.8,+0.6,371,908,325,73,1247,20,2022-2023,e080364b-f78c-4e28-ac8e-2755a106fbb0
add600ae,/en/squads/add600ae/2022-2023/Dortmund-Stats,vs Dortmund,30,34.0,11021,14394,76.6,200711,80724,4703,5513,85.3,4799,5688,84.4,1243,2321,53.6,31,33.3,32.9,-2.3,316,868,227,65,1064,20,2022-2023,e080364b-f78c-4e28-ac8e-2755a106fbb0
f0ac8ee6,/en/squads/f0ac8ee6/2022-2023/Eintracht-Frankfurt-Stats,vs Eint Frankfurt,28,34.0,12292,16233,75.7,230503,86018,4872,5794,84.1,5737,6783,84.6,1412,2745,51.4,41,33.6,37.2,+7.4,256,857,222,56,1129,20,2022-2023,e080364b-f78c-4e28-ac8e-2755a106fbb0
a486e511,/en/squads/a486e511/2022-2023/Freiburg-Stats,vs Freiburg,27,34.0,13030,16835,77.4,235183,89097,5520,6460,85.4,5929,6997,84.7,1275,2512,50.8,28,35.2,37.9,-7.2,340,972,296,68,1220,20,2022-2023,e080364b-f78c-4e28-ac8e-2755a106fbb0
32f3ee20,/en/squads/32f3ee20/2022-2023/Monchengladbach-Stats,vs Gladbach,27,34.0,12596,16130,78.1,227403,84295,5369,6189,86.8,5568,6500,85.7,1323,2494,53.0,37,35.1,39.4,+1.9,340,984,282,75,1349,20,2022-2023,e080364b-f78c-4e28-ac8e-2755a106fbb0
2818f8bc,/en/squads/2818f8bc/2022-2023/Hertha-BSC-Stats,vs Hertha BSC,32,34.0,13867,18039,76.9,250228,93013,5895,6904,85.4,6118,7220,84.7,1473,2855,51.6,51,46.3,43.4,+4.7,366,1058,307,78,1328,20,2022-2023,e080364b-f78c-4e28-ac8e-2755a106fbb0
033ea6b8,/en/squads/033ea6b8/2022-2023/Hoffenheim-Stats,vs Hoffenheim,31,34.0,12906,16768,77.0,235808,93447,5651,6568,86.0,5435,6494,83.7,1515,2776,54.6,45,41.8,43.1,+3.2,371,945,325,98,1338,20,2022-2023,e080364b-f78c-4e28-ac8e-2755a106fbb0
bc357bf7,/en/squads/bc357bf7/2022-2023/Koln-Stats,vs Köln,27,34.0,12817,16789,76.3,242447,92419,5059,5978,84.6,5825,6921,84.2,1630,2902,56.2,37,31.4,34.1,+5.6,269,885,225,71,1157,20,2022-2023,e080364b-f78c-4e28-ac8e-2755a106fbb0
