team_id,team_url,team,players_used_away,minutes_90s_away,goals_away,shots_away,shots_on_target_away,shots_on_target_pct_away,shots_per90_away,shots_on_target_per90_away,goals_per_shot_away,goals_per_shot_on_target_away,average_shot_distance_away,shots_free_kicks_away,pens_made_away,pens_att_away,xg_away,npxg_away,npxg_per_shot_away,xg_net_away,npxg_net_away,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2022-2023/Augsburg-Stats,vs Augsburg,34,34.0,61,534,198,37.1,15.71,5.82,0.11,0.30,17.3,13,1,4,58.7,55.6,0.11,+2.3,+4.4,20,2022-2023,09cd1d8b-a2ea-41d1-860c-48331c2359b8
054efa67,/en/squads/054efa67/2022-2023/Bayern-Munich-Stats,vs Bayern Munich,28,34.0,38,302,97,32.1,8.88,2.85,0.10,0.30,17.7,8,9,10,37.1,29.7,0.10,+0.9,-0.7,20,2022-2023,09cd1d8b-a2ea-41d1-860c-48331c2359b8
b42c6323,/en/squads/b42c6323/2022-2023/Bochum-Stats,vs Bochum,26,34.0,69,520,189,36.3,15.29,5.56,0.12,0.32,17.1,20,8,14,65.7,54.5,0.11,+3.3,+6.5,20,2022-2023,09cd1d8b-a2ea-41d1-860c-48331c2359b8
add600ae,/en/squads/add600ae/2022-2023/Dortmund-Stats,vs Dortmund,30,34.0,43,409,150,36.7,12.03,4.41,0.10,0.28,17.8,9,1,1,43.2,42.4,0.11,-0.2,-0.4,20,2022-2023,09cd1d8b-a2ea-41d1-860c-48331c2359b8
f0ac8ee6,/en/squads/f0ac8ee6/2022-2023/Eintracht-Frankfurt-Stats,vs Eint Frankfurt,28,34.0,51,370,133,35.9,10.88,3.91,0.13,0.37,16.4,12,2,2,43.5,41.9,0.12,+7.5,+7.1,20,2022-2023,09cd1d8b-a2ea-41d1-860c-48331c2359b8
a486e511,/en/squads/a486e511/2022-2023/Freiburg-Stats,vs Freiburg,27,34.0,44,438,145,33.1,12.88,4.26,0.09,0.27,17.3,9,5,6,48.8,44.1,0.10,-4.8,-5.1,20,2022-2023,09cd1d8b-a2ea-41d1-860c-48331c2359b8
32f3ee20,/en/squads/32f3ee20/2022-2023/Monchengladbach-Stats,vs Gladbach,27,34.0,54,476,174,36.6,14.00,5.12,0.10,0.28,17.4,18,6,6,53.4,48.7,0.11,+0.6,-0.7,20,2022-2023,09cd1d8b-a2ea-41d1-860c-48331c2359b8
2818f8bc,/en/squads/2818f8bc/2022-2023/Hertha-BSC-Stats,vs Hertha BSC,32,34.0,69,469,164,35.0,13.79,4.82,0.14,0.39,16.5,22,5,6,60.0,55.5,0.12,+9.0,+8.5,20,2022-2023,09cd1d8b-a2ea-41d1-860c-48331c2359b8
033ea6b8,/en/squads/033ea6b8/2022-2023/Hoffenheim-Stats,vs Hoffenheim,31,34.0,56,478,159,33.3,14.06,4.68,0.11,0.34,16.9,9,2,3,51.1,48.7,0.10,+4.9,+5.3,20,2022-2023,09cd1d8b-a2ea-41d1-860c-48331c2359b8
bc357bf7,/en/squads/bc357bf7/2022-2023/Koln-Stats,vs Köln,27,34.0,51,371,124,33.4,10.91,3.65,0.13,0.38,17.4,14,4,5,42.6,38.7,0.11,+8.4,+8.3,20,2022-2023,09cd1d8b-a2ea-41d1-860c-48331c2359b8
c7a9f859,/en/squads/c7a9f859/2022-2023/Bayer-Leverkusen-Stats,vs Leverkusen,27,34.0,47,386,139,36.0,11.35,4.09,0.10,0.29,17.6,19,7,7,42.8,37.3,0.10,+4.2,+2.7,20,2022-2023,09cd1d8b-a2ea-41d1-860c-48331c2359b8
a224b06a,/en/squads/a224b06a/2022-2023/Mainz-05-Stats,vs Mainz 05,27,34.0,55,432,146,33.8,12.71,4.29,0.12,0.35,18.0,20,4,8,53.6,47.5,0.11,+1.4,+3.5,20,2022-2023,09cd1d8b-a2ea-41d1-860c-48331c2359b8
acbb6a5b,/en/squads/acbb6a5b/2022-2023/RB-Leipzig-Stats,vs RB Leipzig,25,34.0,39,308,98,31.8,9.06,2.88,0.10,0.33,18.3,10,7,8,37.2,30.9,0.10,+1.8,+1.1,20,2022-2023,09cd1d8b-a2ea-41d1-860c-48331c2359b8
c539e393,/en/squads/c539e393/2022-2023/Schalke-04-Stats,vs Schalke 04,35,34.0,70,488,188,38.5,14.35,5.53,0.13,0.35,17.0,9,5,6,57.1,52.5,0.11,+12.9,+12.5,20,2022-2023,09cd1d8b-a2ea-41d1-860c-48331c2359b8
598bc722,/en/squads/598bc722/2022-2023/Stuttgart-Stats,vs Stuttgart,30,34.0,56,395,140,35.4,11.62,4.12,0.13,0.36,17.7,17,6,6,45.2,40.6,0.10,+10.8,+9.4,20,2022-2023,09cd1d8b-a2ea-41d1-860c-48331c2359b8
7a41008f,/en/squads/7a41008f/2022-2023/Union-Berlin-Stats,vs Union Berlin,28,34.0,38,383,137,35.8,11.26,4.03,0.08,0.23,17.6,13,7,7,42.6,37.1,0.10,-4.6,-6.1,20,2022-2023,09cd1d8b-a2ea-41d1-860c-48331c2359b8
62add3bf,/en/squads/62add3bf/2022-2023/Werder-Bremen-Stats,vs Werder Bremen,25,34.0,62,474,181,38.2,13.94,5.32,0.13,0.33,17.5,14,2,3,52.9,50.6,0.11,+9.1,+9.4,20,2022-2023,09cd1d8b-a2ea-41d1-860c-48331c2359b8
4eaa11d7,/en/squads/4eaa11d7/2022-2023/Wolfsburg-Stats,vs Wolfsburg,28,34.0,45,462,142,30.7,13.59,4.18,0.09,0.29,17.5,12,4,7,51.3,45.8,0.10,-6.3,-4.8,20,2022-2023,09cd1d8b-a2ea-41d1-860c-48331c2359b8
