team_id,team_url,team,players_used_away,minutes_90s_away,sca_away,sca_per90_away,sca_passes_live_away,sca_passes_dead_away,sca_take_ons_away,sca_shots_away,sca_fouled_away,sca_defense_away,gca_away,gca_per90_away,gca_passes_live_away,gca_passes_dead_away,gca_take_ons_away,gca_shots_away,gca_fouled_away,gca_defense_away,competition_id,season_id,id
247c4b67,/en/squads/247c4b67/2021-2022/Arminia-Stats,vs Arminia,26,34.0,926,27.24,697,84,35,53,46,11,90,2.65,65,3,6,6,8,2,20,2021-2022,3c589762-83be-4a1e-b5f9-b95fab71bd56
0cdc4311,/en/squads/0cdc4311/2021-2022/Augsburg-Stats,vs Augsburg,26,34.0,834,24.53,586,68,51,62,56,11,91,2.68,67,4,10,4,6,0,20,2021-2022,3c589762-83be-4a1e-b5f9-b95fab71bd56
054efa67,/en/squads/054efa67/2021-2022/Bayern-Munich-Stats,vs Bayern Munich,30,34.0,521,15.32,365,51,33,24,30,18,64,1.88,51,3,5,2,2,1,20,2021-2022,3c589762-83be-4a1e-b5f9-b95fab71bd56
b42c6323,/en/squads/b42c6323/2021-2022/Bochum-Stats,vs Bochum,28,34.0,787,23.15,563,77,44,54,36,13,72,2.12,47,7,3,5,7,3,20,2021-2022,3c589762-83be-4a1e-b5f9-b95fab71bd56
add600ae,/en/squads/add600ae/2021-2022/Dortmund-Stats,vs Dortmund,33,34.0,624,18.35,423,61,35,43,43,19,85,2.50,57,4,6,10,7,1,20,2021-2022,3c589762-83be-4a1e-b5f9-b95fab71bd56
f0ac8ee6,/en/squads/f0ac8ee6/2021-2022/Eintracht-Frankfurt-Stats,vs Eint Frankfurt,27,34.0,739,21.74,537,71,46,48,32,5,77,2.26,52,6,4,8,6,1,20,2021-2022,3c589762-83be-4a1e-b5f9-b95fab71bd56
a486e511,/en/squads/a486e511/2021-2022/Freiburg-Stats,vs Freiburg,26,34.0,819,24.09,591,78,36,59,43,12,75,2.21,57,5,2,5,4,2,20,2021-2022,3c589762-83be-4a1e-b5f9-b95fab71bd56
32f3ee20,/en/squads/32f3ee20/2021-2022/Monchengladbach-Stats,vs Gladbach,26,34.0,773,22.74,530,89,44,56,42,12,109,3.21,80,8,6,8,6,1,20,2021-2022,3c589762-83be-4a1e-b5f9-b95fab71bd56
12192a4c,/en/squads/12192a4c/2021-2022/Greuther-Furth-Stats,vs Greuther Fürth,29,34.0,907,26.68,661,97,31,61,48,9,131,3.85,87,12,8,12,12,0,20,2021-2022,3c589762-83be-4a1e-b5f9-b95fab71bd56
2818f8bc,/en/squads/2818f8bc/2021-2022/Hertha-BSC-Stats,vs Hertha BSC,36,34.0,803,23.62,565,81,41,48,55,13,119,3.50,80,10,5,12,10,2,20,2021-2022,3c589762-83be-4a1e-b5f9-b95fab71bd56
033ea6b8,/en/squads/033ea6b8/2021-2022/Hoffenheim-Stats,vs Hoffenheim,32,34.0,705,20.74,492,78,35,48,43,9,96,2.82,62,12,4,10,7,1,20,2021-2022,3c589762-83be-4a1e-b5f9-b95fab71bd56
bc357bf7,/en/squads/bc357bf7/2021-2022/Koln-Stats,vs Köln,26,34.0,741,21.79,519,75,37,55,43,12,84,2.47,66,6,4,6,2,0,20,2021-2022,3c589762-83be-4a1e-b5f9-b95fab71bd56
c7a9f859,/en/squads/c7a9f859/2021-2022/Bayer-Leverkusen-Stats,vs Leverkusen,29,34.0,781,22.97,575,71,27,62,31,15,71,2.09,50,3,2,12,3,1,20,2021-2022,3c589762-83be-4a1e-b5f9-b95fab71bd56
a224b06a,/en/squads/a224b06a/2021-2022/Mainz-05-Stats,vs Mainz 05,28,34.0,652,19.18,461,58,41,37,45,10,75,2.21,47,5,9,8,5,1,20,2021-2022,3c589762-83be-4a1e-b5f9-b95fab71bd56
acbb6a5b,/en/squads/acbb6a5b/2021-2022/RB-Leipzig-Stats,vs RB Leipzig,29,34.0,595,17.50,416,63,29,47,30,10,55,1.62,35,4,2,11,2,1,20,2021-2022,3c589762-83be-4a1e-b5f9-b95fab71bd56
598bc722,/en/squads/598bc722/2021-2022/Stuttgart-Stats,vs Stuttgart,34,34.0,858,25.24,622,82,50,56,32,16,104,3.06,73,8,9,10,3,1,20,2021-2022,3c589762-83be-4a1e-b5f9-b95fab71bd56
7a41008f,/en/squads/7a41008f/2021-2022/Union-Berlin-Stats,vs Union Berlin,28,34.0,680,20.00,482,74,35,42,37,10,70,2.06,55,6,3,4,2,0,20,2021-2022,3c589762-83be-4a1e-b5f9-b95fab71bd56
4eaa11d7,/en/squads/4eaa11d7/2021-2022/Wolfsburg-Stats,vs Wolfsburg,30,34.0,761,22.38,534,82,37,53,43,12,94,2.76,68,6,6,8,6,0,20,2021-2022,3c589762-83be-4a1e-b5f9-b95fab71bd56
