team_id,team_url,team,players_used_away,avg_age_away,games_away,minutes_away,minutes_per_game_away,minutes_pct_away,minutes_90s_away,games_starts_away,minutes_per_start_away,games_complete_away,games_subs_away,minutes_per_sub_away,unused_subs_away,points_per_game_away,on_goals_for_away,on_goals_against_away,plus_minus_away,plus_minus_per90_away,on_xg_for_away,on_xg_against_away,xg_plus_minus_away,xg_plus_minus_per90_away,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2019-2020/Augsburg-Stats,vs Augsburg,28,25.9,34,"3,060",90,100,34.0,374,84,,111,23,189,1.68,63,45,+18,+0.53,56.6,43.1,+13.5,+0.40,20,2019-2020,f2013075-7736-4339-9e95-de600f5a61a5
054efa67,/en/squads/054efa67/2019-2020/Bayern-Munich-Stats,vs Bayern Munich,29,26.0,34,"3,060",90,100,34.0,374,84,,119,24,179,0.47,32,100,-68,-2.00,37.9,89.5,-51.6,-1.52,20,2019-2020,f2013075-7736-4339-9e95-de600f5a61a5
add600ae,/en/squads/add600ae/2019-2020/Dortmund-Stats,vs Dortmund,27,26.2,34,"3,060",90,100,34.0,374,84,,114,20,185,0.79,41,84,-43,-1.26,40.9,61.0,-20.1,-0.59,20,2019-2020,f2013075-7736-4339-9e95-de600f5a61a5
b1278397,/en/squads/b1278397/2019-2020/Dusseldorf-Stats,vs Düsseldorf,28,26.1,34,"3,060",90,100,34.0,374,84,,111,22,190,1.76,67,36,+31,+0.91,60.7,35.9,+24.8,+0.73,20,2019-2020,f2013075-7736-4339-9e95-de600f5a61a5
f0ac8ee6,/en/squads/f0ac8ee6/2019-2020/Eintracht-Frankfurt-Stats,vs Eint Frankfurt,27,25.8,34,"3,060",90,100,34.0,374,84,,115,20,184,1.50,60,59,+1,+0.03,49.9,59.5,-9.6,-0.28,20,2019-2020,f2013075-7736-4339-9e95-de600f5a61a5
a486e511,/en/squads/a486e511/2019-2020/Freiburg-Stats,vs Freiburg,26,26.0,34,"3,060",90,100,34.0,374,84,,106,21,193,1.32,47,48,-1,-0.03,64.6,46.7,+17.8,+0.52,20,2019-2020,f2013075-7736-4339-9e95-de600f5a61a5
32f3ee20,/en/squads/32f3ee20/2019-2020/Monchengladbach-Stats,vs Gladbach,25,26.0,34,"3,060",90,100,34.0,374,84,,111,20,187,0.94,40,66,-26,-0.76,45.9,72.0,-26.1,-0.77,20,2019-2020,f2013075-7736-4339-9e95-de600f5a61a5
2818f8bc,/en/squads/2818f8bc/2019-2020/Hertha-BSC-Stats,vs Hertha BSC,32,26.1,34,"3,060",90,100,34.0,374,83,,111,19,186,1.56,59,48,+11,+0.32,54.5,43.1,+11.4,+0.34,20,2019-2020,f2013075-7736-4339-9e95-de600f5a61a5
033ea6b8,/en/squads/033ea6b8/2019-2020/Hoffenheim-Stats,vs Hoffenheim,31,26.1,34,"3,060",90,100,34.0,374,82,,118,20,177,1.26,53,53,0,0.00,59.6,56.1,+3.4,+0.10,20,2019-2020,f2013075-7736-4339-9e95-de600f5a61a5
bc357bf7,/en/squads/bc357bf7/2019-2020/Koln-Stats,vs Köln,29,26.0,34,"3,060",90,100,34.0,374,82,,107,22,192,1.76,69,51,+18,+0.53,53.3,48.9,+4.4,+0.13,20,2019-2020,f2013075-7736-4339-9e95-de600f5a61a5
c7a9f859,/en/squads/c7a9f859/2019-2020/Bayer-Leverkusen-Stats,vs Leverkusen,24,25.9,34,"3,060",90,100,34.0,374,82,,110,20,185,0.97,44,61,-17,-0.50,51.2,59.1,-7.8,-0.23,20,2019-2020,f2013075-7736-4339-9e95-de600f5a61a5
a224b06a,/en/squads/a224b06a/2019-2020/Mainz-05-Stats,vs Mainz 05,25,26.0,34,"3,060",90,100,34.0,374,83,,113,24,185,1.79,65,44,+21,+0.62,59.6,48.2,+11.5,+0.34,20,2019-2020,f2013075-7736-4339-9e95-de600f5a61a5
d9f93f02,/en/squads/d9f93f02/2019-2020/Paderborn-07-Stats,vs Paderborn 07,27,26.1,34,"3,060",90,100,34.0,374,83,,111,20,187,2.18,74,37,+37,+1.09,67.3,39.2,+28.1,+0.83,20,2019-2020,f2013075-7736-4339-9e95-de600f5a61a5
acbb6a5b,/en/squads/acbb6a5b/2019-2020/RB-Leipzig-Stats,vs RB Leipzig,29,25.9,34,"3,060",90,100,34.0,374,83,,116,21,185,0.71,37,81,-44,-1.29,38.8,71.3,-32.6,-0.96,20,2019-2020,f2013075-7736-4339-9e95-de600f5a61a5
c539e393,/en/squads/c539e393/2019-2020/Schalke-04-Stats,vs Schalke 04,29,26.2,34,"3,060",90,100,34.0,374,84,,109,20,190,1.50,58,38,+20,+0.59,51.6,37.8,+13.8,+0.41,20,2019-2020,f2013075-7736-4339-9e95-de600f5a61a5
7a41008f,/en/squads/7a41008f/2019-2020/Union-Berlin-Stats,vs Union Berlin,26,26.2,34,"3,060",90,100,34.0,374,84,,110,20,184,1.65,58,41,+17,+0.50,54.3,41.4,+12.8,+0.38,20,2019-2020,f2013075-7736-4339-9e95-de600f5a61a5
62add3bf,/en/squads/62add3bf/2019-2020/Werder-Bremen-Stats,vs Werder Bremen,30,25.9,34,"3,060",90,100,34.0,374,84,,110,22,192,1.88,69,42,+27,+0.79,55.4,39.4,+16.0,+0.47,20,2019-2020,f2013075-7736-4339-9e95-de600f5a61a5
4eaa11d7,/en/squads/4eaa11d7/2019-2020/Wolfsburg-Stats,vs Wolfsburg,26,26.1,34,"3,060",90,100,34.0,374,85,,115,20,183,1.26,46,48,-2,-0.06,42.9,52.8,-9.9,-0.29,20,2019-2020,f2013075-7736-4339-9e95-de600f5a61a5
