team_id,team_url,team,players_used_away,minutes_90s_away,passes_away,passes_live_away,passes_dead_away,passes_free_kicks_away,through_balls_away,passes_switches_away,crosses_away,throw_ins_away,corner_kicks_away,corner_kicks_in_away,corner_kicks_out_away,corner_kicks_straight_away,passes_completed_away,passes_offsides_away,passes_blocked_away,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2018-2019/Augsburg-Stats,vs Augsburg,30,34.0,17792,15864,1865,520,50,155,596,809,173,63,93,2,13895,63,325,20,2018-2019,23142e40-99cb-480e-b211-d991d0a0b513
054efa67,/en/squads/054efa67/2018-2019/Bayern-Munich-Stats,vs Bayern Munich,24,34.0,12463,10880,1529,383,13,123,317,565,68,28,35,0,9169,54,279,20,2018-2019,23142e40-99cb-480e-b211-d991d0a0b513
add600ae,/en/squads/add600ae/2018-2019/Dortmund-Stats,vs Dortmund,23,34.0,15855,14264,1511,334,25,159,575,668,162,52,87,0,12337,80,300,20,2018-2019,23142e40-99cb-480e-b211-d991d0a0b513
b1278397,/en/squads/b1278397/2018-2019/Dusseldorf-Stats,vs Düsseldorf,24,34.0,19758,18045,1660,452,36,108,672,716,164,77,73,2,16201,53,327,20,2018-2019,23142e40-99cb-480e-b211-d991d0a0b513
f0ac8ee6,/en/squads/f0ac8ee6/2018-2019/Eintracht-Frankfurt-Stats,vs Eint Frankfurt,30,34.0,17072,15211,1755,477,31,144,584,758,161,46,95,1,12853,106,425,20,2018-2019,23142e40-99cb-480e-b211-d991d0a0b513
a486e511,/en/squads/a486e511/2018-2019/Freiburg-Stats,vs Freiburg,28,34.0,19165,17485,1632,426,25,147,685,732,186,63,98,2,15522,48,330,20,2018-2019,23142e40-99cb-480e-b211-d991d0a0b513
32f3ee20,/en/squads/32f3ee20/2018-2019/Monchengladbach-Stats,vs Gladbach,22,34.0,17142,15552,1514,383,29,120,581,601,157,68,74,2,13859,76,345,20,2018-2019,23142e40-99cb-480e-b211-d991d0a0b513
60b5e41f,/en/squads/60b5e41f/2018-2019/Hannover-96-Stats,vs Hannover 96,32,34.0,17626,15829,1741,453,48,153,681,768,209,73,109,1,13724,56,360,20,2018-2019,23142e40-99cb-480e-b211-d991d0a0b513
2818f8bc,/en/squads/2818f8bc/2018-2019/Hertha-BSC-Stats,vs Hertha BSC,26,34.0,17667,15841,1757,499,57,141,676,766,186,77,91,1,13672,69,373,20,2018-2019,23142e40-99cb-480e-b211-d991d0a0b513
033ea6b8,/en/squads/033ea6b8/2018-2019/Hoffenheim-Stats,vs Hoffenheim,29,34.0,15611,13774,1774,510,22,149,597,670,165,58,76,3,11999,63,359,20,2018-2019,23142e40-99cb-480e-b211-d991d0a0b513
c7a9f859,/en/squads/c7a9f859/2018-2019/Bayer-Leverkusen-Stats,vs Leverkusen,21,34.0,14540,12824,1641,404,33,128,520,695,164,48,93,2,10756,75,379,20,2018-2019,23142e40-99cb-480e-b211-d991d0a0b513
a224b06a,/en/squads/a224b06a/2018-2019/Mainz-05-Stats,vs Mainz 05,28,34.0,18311,16492,1764,482,30,152,638,708,201,72,89,2,14350,55,396,20,2018-2019,23142e40-99cb-480e-b211-d991d0a0b513
6f2c108c,/en/squads/6f2c108c/2018-2019/Nurnberg-Stats,vs Nürnberg,27,34.0,19664,17978,1645,420,22,149,766,715,210,80,96,1,16091,41,335,20,2018-2019,23142e40-99cb-480e-b211-d991d0a0b513
acbb6a5b,/en/squads/acbb6a5b/2018-2019/RB-Leipzig-Stats,vs RB Leipzig,23,34.0,17249,15205,1913,530,32,145,497,851,135,43,66,5,12788,131,440,20,2018-2019,23142e40-99cb-480e-b211-d991d0a0b513
c539e393,/en/squads/c539e393/2018-2019/Schalke-04-Stats,vs Schalke 04,32,34.0,17542,15723,1775,492,34,160,539,770,158,56,68,2,13754,44,389,20,2018-2019,23142e40-99cb-480e-b211-d991d0a0b513
598bc722,/en/squads/598bc722/2018-2019/Stuttgart-Stats,vs Stuttgart,26,34.0,18252,16456,1727,408,31,145,657,792,195,62,110,3,14307,69,381,20,2018-2019,23142e40-99cb-480e-b211-d991d0a0b513
62add3bf,/en/squads/62add3bf/2018-2019/Werder-Bremen-Stats,vs Werder Bremen,24,34.0,16798,14997,1698,448,41,220,631,710,182,78,85,5,12854,103,374,20,2018-2019,23142e40-99cb-480e-b211-d991d0a0b513
4eaa11d7,/en/squads/4eaa11d7/2018-2019/Wolfsburg-Stats,vs Wolfsburg,25,34.0,15131,13305,1782,400,15,147,680,805,201,74,94,5,11248,44,375,20,2018-2019,23142e40-99cb-480e-b211-d991d0a0b513
