team_id,team_url,team,players_used,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2017-2018/Augsburg-Stats,Augsburg,27,34.0,747,21.97,518,90,27,48,46,18,68,2.00,45,6,1,9,6,1,20,2017-2018,f0abd0a1-7932-4f9f-b12e-7fa9443d606f
054efa67,/en/squads/054efa67/2017-2018/Bayern-Munich-Stats,Bayern Munich,28,34.0,1105,32.50,863,86,37,52,54,13,169,4.97,134,7,9,9,8,2,20,2017-2018,f0abd0a1-7932-4f9f-b12e-7fa9443d606f
add600ae,/en/squads/add600ae/2017-2018/Dortmund-Stats,Dortmund,30,34.0,857,25.21,658,53,39,60,28,19,102,3.00,72,1,10,15,2,2,20,2017-2018,f0abd0a1-7932-4f9f-b12e-7fa9443d606f
f0ac8ee6,/en/squads/f0ac8ee6/2017-2018/Eintracht-Frankfurt-Stats,Eint Frankfurt,28,34.0,678,19.94,479,81,26,42,32,18,83,2.44,61,7,2,5,6,2,20,2017-2018,f0abd0a1-7932-4f9f-b12e-7fa9443d606f
a486e511,/en/squads/a486e511/2017-2018/Freiburg-Stats,Freiburg,29,34.0,670,19.71,460,81,26,37,55,11,56,1.65,31,10,4,2,7,2,20,2017-2018,f0abd0a1-7932-4f9f-b12e-7fa9443d606f
32f3ee20,/en/squads/32f3ee20/2017-2018/Monchengladbach-Stats,Gladbach,27,34.0,795,23.38,566,72,46,53,41,17,77,2.26,44,7,6,11,7,2,20,2017-2018,f0abd0a1-7932-4f9f-b12e-7fa9443d606f
26790c6a,/en/squads/26790c6a/2017-2018/Hamburger-SV-Stats,Hamburger SV,29,34.0,678,19.94,445,83,45,37,49,19,46,1.35,26,2,3,8,4,3,20,2017-2018,f0abd0a1-7932-4f9f-b12e-7fa9443d606f
60b5e41f,/en/squads/60b5e41f/2017-2018/Hannover-96-Stats,Hannover 96,26,34.0,763,22.44,509,89,36,55,59,15,78,2.29,53,7,2,8,8,0,20,2017-2018,f0abd0a1-7932-4f9f-b12e-7fa9443d606f
2818f8bc,/en/squads/2818f8bc/2017-2018/Hertha-BSC-Stats,Hertha BSC,25,34.0,562,16.53,401,59,28,29,39,6,79,2.32,49,10,4,6,9,1,20,2017-2018,f0abd0a1-7932-4f9f-b12e-7fa9443d606f
033ea6b8,/en/squads/033ea6b8/2017-2018/Hoffenheim-Stats,Hoffenheim,26,34.0,843,24.79,648,61,44,47,31,12,105,3.09,72,6,7,11,6,3,20,2017-2018,f0abd0a1-7932-4f9f-b12e-7fa9443d606f
bc357bf7,/en/squads/bc357bf7/2017-2018/Koln-Stats,Köln,31,34.0,669,19.68,487,56,31,38,41,16,63,1.85,37,9,5,3,8,1,20,2017-2018,f0abd0a1-7932-4f9f-b12e-7fa9443d606f
c7a9f859,/en/squads/c7a9f859/2017-2018/Bayer-Leverkusen-Stats,Leverkusen,24,34.0,913,26.85,689,65,50,40,49,20,105,3.09,75,6,13,2,5,4,20,2017-2018,f0abd0a1-7932-4f9f-b12e-7fa9443d606f
a224b06a,/en/squads/a224b06a/2017-2018/Mainz-05-Stats,Mainz 05,27,34.0,724,21.29,525,63,38,29,47,22,66,1.94,45,7,4,4,6,0,20,2017-2018,f0abd0a1-7932-4f9f-b12e-7fa9443d606f
acbb6a5b,/en/squads/acbb6a5b/2017-2018/RB-Leipzig-Stats,RB Leipzig,23,34.0,872,25.65,638,71,60,42,42,19,104,3.06,78,5,7,8,5,1,20,2017-2018,f0abd0a1-7932-4f9f-b12e-7fa9443d606f
c539e393,/en/squads/c539e393/2017-2018/Schalke-04-Stats,Schalke 04,24,34.0,730,21.47,476,82,55,42,53,22,89,2.62,47,10,7,8,15,2,20,2017-2018,f0abd0a1-7932-4f9f-b12e-7fa9443d606f
598bc722,/en/squads/598bc722/2017-2018/Stuttgart-Stats,Stuttgart,26,34.0,628,18.47,431,59,37,40,34,27,58,1.71,28,5,9,10,3,3,20,2017-2018,f0abd0a1-7932-4f9f-b12e-7fa9443d606f
62add3bf,/en/squads/62add3bf/2017-2018/Werder-Bremen-Stats,Werder Bremen,25,34.0,789,23.21,566,78,32,63,39,11,58,1.71,33,8,2,10,2,3,20,2017-2018,f0abd0a1-7932-4f9f-b12e-7fa9443d606f
4eaa11d7,/en/squads/4eaa11d7/2017-2018/Wolfsburg-Stats,Wolfsburg,29,34.0,625,18.38,460,49,23,34,46,13,66,1.94,51,5,2,2,5,1,20,2017-2018,f0abd0a1-7932-4f9f-b12e-7fa9443d606f
