team_id,team_url,team,players_used_away,avg_age_away,games_away,minutes_away,minutes_per_game_away,minutes_pct_away,minutes_90s_away,games_starts_away,minutes_per_start_away,games_complete_away,games_subs_away,minutes_per_sub_away,unused_subs_away,points_per_game_away,on_goals_for_away,on_goals_against_away,plus_minus_away,plus_minus_per90_away,on_xg_for_away,on_xg_against_away,xg_plus_minus_away,xg_plus_minus_per90_away,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2023-2024/Augsburg-Stats,vs Augsburg,29,26.6,34,"3,060",90,100,34.0,374,81,220,153,18,146,1.59,60,50,+10,+0.29,57.4,46.1,+11.3,+0.33,20,2023-2024,45453508-e1f2-4075-933e-98a1dab95595
054efa67,/en/squads/054efa67/2023-2024/Bayern-Munich-Stats,vs Bayern Munich,30,26.5,34,"3,060",90,100,34.0,374,82,209,162,20,141,0.79,45,94,-49,-1.44,32.1,85.2,-53.0,-1.56,20,2023-2024,45453508-e1f2-4075-933e-98a1dab95595
b42c6323,/en/squads/b42c6323/2023-2024/Bochum-Stats,vs Bochum,25,26.5,34,"3,060",90,100,34.0,374,82,214,160,19,145,1.68,74,42,+32,+0.94,63.9,44.5,+19.3,+0.57,20,2023-2024,45453508-e1f2-4075-933e-98a1dab95595
6a6967fc,/en/squads/6a6967fc/2023-2024/Darmstadt-98-Stats,vs Darmstadt 98,32,26.7,34,"3,060",90,100,34.0,374,80,213,158,20,145,2.26,86,30,+56,+1.65,73.1,32.3,+40.8,+1.20,20,2023-2024,45453508-e1f2-4075-933e-98a1dab95595
add600ae,/en/squads/add600ae/2023-2024/Dortmund-Stats,vs Dortmund,32,26.6,34,"3,060",90,100,34.0,374,80,223,151,18,152,0.88,43,68,-25,-0.74,52.0,63.5,-11.5,-0.34,20,2023-2024,45453508-e1f2-4075-933e-98a1dab95595
f0ac8ee6,/en/squads/f0ac8ee6/2023-2024/Eintracht-Frankfurt-Stats,vs Eint Frankfurt,34,26.7,34,"3,060",90,100,34.0,374,82,218,155,17,146,1.21,50,51,-1,-0.03,52.1,46.2,+5.9,+0.17,20,2023-2024,45453508-e1f2-4075-933e-98a1dab95595
a486e511,/en/squads/a486e511/2023-2024/Freiburg-Stats,vs Freiburg,25,26.6,34,"3,060",90,100,34.0,374,83,217,156,18,143,1.50,58,45,+13,+0.38,50.5,49.4,+1.1,+0.03,20,2023-2024,45453508-e1f2-4075-933e-98a1dab95595
32f3ee20,/en/squads/32f3ee20/2023-2024/Monchengladbach-Stats,vs Gladbach,27,26.7,34,"3,060",90,100,34.0,374,82,223,149,21,154,1.62,67,56,+11,+0.32,54.2,46.5,+7.8,+0.23,20,2023-2024,45453508-e1f2-4075-933e-98a1dab95595
18d9d2a7,/en/squads/18d9d2a7/2023-2024/Heidenheim-Stats,vs Heidenheim,22,26.6,34,"3,060",90,100,34.0,374,82,224,150,18,145,1.41,55,50,+5,+0.15,61.8,39.4,+22.5,+0.66,20,2023-2024,45453508-e1f2-4075-933e-98a1dab95595
033ea6b8,/en/squads/033ea6b8/2023-2024/Hoffenheim-Stats,vs Hoffenheim,30,26.4,34,"3,060",90,100,34.0,374,81,212,157,18,144,1.44,66,66,0,0.00,60.8,53.6,+7.2,+0.21,20,2023-2024,45453508-e1f2-4075-933e-98a1dab95595
bc357bf7,/en/squads/bc357bf7/2023-2024/Koln-Stats,vs Köln,26,26.6,34,"3,060",90,100,34.0,374,81,216,155,19,146,1.85,60,28,+32,+0.94,64.6,39.3,+25.3,+0.74,20,2023-2024,45453508-e1f2-4075-933e-98a1dab95595
c7a9f859,/en/squads/c7a9f859/2023-2024/Bayer-Leverkusen-Stats,vs Leverkusen,24,26.5,34,"3,060",90,100,34.0,374,85,212,159,20,140,0.18,24,89,-65,-1.91,29.9,73.6,-43.7,-1.29,20,2023-2024,45453508-e1f2-4075-933e-98a1dab95595
a224b06a,/en/squads/a224b06a/2023-2024/Mainz-05-Stats,vs Mainz 05,30,26.5,34,"3,060",90,100,34.0,374,83,218,156,20,144,1.56,51,39,+12,+0.35,44.5,44.6,-0.2,-0.01,20,2023-2024,45453508-e1f2-4075-933e-98a1dab95595
acbb6a5b,/en/squads/acbb6a5b/2023-2024/RB-Leipzig-Stats,vs RB Leipzig,26,26.7,34,"3,060",90,100,34.0,374,83,219,152,20,149,0.85,39,77,-38,-1.12,40.1,65.6,-25.5,-0.75,20,2023-2024,45453508-e1f2-4075-933e-98a1dab95595
598bc722,/en/squads/598bc722/2023-2024/Stuttgart-Stats,vs Stuttgart,27,26.6,34,"3,060",90,100,34.0,374,83,217,155,21,143,0.74,39,78,-39,-1.15,38.1,70.9,-32.7,-0.96,20,2023-2024,45453508-e1f2-4075-933e-98a1dab95595
7a41008f,/en/squads/7a41008f/2023-2024/Union-Berlin-Stats,vs Union Berlin,30,26.5,34,"3,060",90,100,34.0,374,79,217,156,19,147,1.85,58,33,+25,+0.74,50.5,40.1,+10.4,+0.31,20,2023-2024,45453508-e1f2-4075-933e-98a1dab95595
62add3bf,/en/squads/62add3bf/2023-2024/Werder-Bremen-Stats,vs Werder Bremen,30,26.7,34,"3,060",90,100,34.0,374,84,208,161,18,142,1.50,54,48,+6,+0.18,56.5,46.9,+9.6,+0.28,20,2023-2024,45453508-e1f2-4075-933e-98a1dab95595
4eaa11d7,/en/squads/4eaa11d7/2023-2024/Wolfsburg-Stats,vs Wolfsburg,28,26.4,34,"3,060",90,100,34.0,374,82,221,149,16,149,1.71,56,41,+15,+0.44,44.7,39.2,+5.5,+0.16,20,2023-2024,45453508-e1f2-4075-933e-98a1dab95595
