team_id,team_url,team,players_used_away,minutes_90s_away,tackles_away,tackles_won_away,tackles_def_3rd_away,tackles_mid_3rd_away,tackles_att_3rd_away,challenge_tackles_away,challenges_away,challenge_tackles_pct_away,challenges_lost_away,blocks_away,blocked_shots_away,blocked_passes_away,interceptions_away,tackles_interceptions_away,clearances_away,errors_away,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2023-2024/Augsburg-Stats,vs Augsburg,29,34.0,491,293,245,196,50,255,490,52.0,235,393,120,273,249,740,803,16,20,2023-2024,51fe222b-93cf-49bd-8ce7-1e5b88d287f6
054efa67,/en/squads/054efa67/2023-2024/Bayern-Munich-Stats,vs Bayern Munich,30,34.0,731,435,396,232,103,374,855,43.7,481,527,188,339,349,1080,734,8,20,2023-2024,51fe222b-93cf-49bd-8ce7-1e5b88d287f6
b42c6323,/en/squads/b42c6323/2023-2024/Bochum-Stats,vs Bochum,25,34.0,489,304,234,215,40,209,395,52.9,186,433,147,286,314,803,928,11,20,2023-2024,51fe222b-93cf-49bd-8ce7-1e5b88d287f6
6a6967fc,/en/squads/6a6967fc/2023-2024/Darmstadt-98-Stats,vs Darmstadt 98,32,34.0,450,270,188,205,57,220,412,53.4,192,395,117,278,221,671,578,6,20,2023-2024,51fe222b-93cf-49bd-8ce7-1e5b88d287f6
add600ae,/en/squads/add600ae/2023-2024/Dortmund-Stats,vs Dortmund,32,34.0,641,376,313,249,79,312,632,49.4,320,444,126,318,336,977,673,12,20,2023-2024,51fe222b-93cf-49bd-8ce7-1e5b88d287f6
f0ac8ee6,/en/squads/f0ac8ee6/2023-2024/Eintracht-Frankfurt-Stats,vs Eint Frankfurt,34,34.0,624,370,286,257,81,326,607,53.7,281,442,108,334,312,936,692,10,20,2023-2024,51fe222b-93cf-49bd-8ce7-1e5b88d287f6
a486e511,/en/squads/a486e511/2023-2024/Freiburg-Stats,vs Freiburg,25,34.0,477,281,214,186,77,237,458,51.7,221,388,101,287,244,721,718,6,20,2023-2024,51fe222b-93cf-49bd-8ce7-1e5b88d287f6
32f3ee20,/en/squads/32f3ee20/2023-2024/Monchengladbach-Stats,vs Gladbach,27,34.0,581,358,246,233,102,261,498,52.4,237,404,105,299,286,867,552,6,20,2023-2024,51fe222b-93cf-49bd-8ce7-1e5b88d287f6
18d9d2a7,/en/squads/18d9d2a7/2023-2024/Heidenheim-Stats,vs Heidenheim,22,34.0,545,345,252,224,69,266,489,54.4,223,473,109,364,303,848,708,11,20,2023-2024,51fe222b-93cf-49bd-8ce7-1e5b88d287f6
033ea6b8,/en/squads/033ea6b8/2023-2024/Hoffenheim-Stats,vs Hoffenheim,30,34.0,508,299,252,188,68,267,487,54.8,220,420,120,300,279,787,714,17,20,2023-2024,51fe222b-93cf-49bd-8ce7-1e5b88d287f6
bc357bf7,/en/squads/bc357bf7/2023-2024/Koln-Stats,vs Köln,26,34.0,528,322,205,255,68,236,482,49.0,246,464,122,342,268,796,784,6,20,2023-2024,51fe222b-93cf-49bd-8ce7-1e5b88d287f6
c7a9f859,/en/squads/c7a9f859/2023-2024/Bayer-Leverkusen-Stats,vs Leverkusen,24,34.0,661,376,365,226,70,328,676,48.5,348,472,160,312,363,1024,751,17,20,2023-2024,51fe222b-93cf-49bd-8ce7-1e5b88d287f6
a224b06a,/en/squads/a224b06a/2023-2024/Mainz-05-Stats,vs Mainz 05,30,34.0,554,315,284,215,55,269,538,50.0,269,442,146,296,276,830,896,9,20,2023-2024,51fe222b-93cf-49bd-8ce7-1e5b88d287f6
acbb6a5b,/en/squads/acbb6a5b/2023-2024/RB-Leipzig-Stats,vs RB Leipzig,26,34.0,570,322,282,220,68,238,560,42.5,322,433,131,302,299,869,701,11,20,2023-2024,51fe222b-93cf-49bd-8ce7-1e5b88d287f6
598bc722,/en/squads/598bc722/2023-2024/Stuttgart-Stats,vs Stuttgart,27,34.0,608,370,313,247,48,279,613,45.5,334,435,124,311,328,936,618,13,20,2023-2024,51fe222b-93cf-49bd-8ce7-1e5b88d287f6
7a41008f,/en/squads/7a41008f/2023-2024/Union-Berlin-Stats,vs Union Berlin,30,34.0,553,343,300,193,60,260,477,54.5,217,389,106,283,282,835,724,10,20,2023-2024,51fe222b-93cf-49bd-8ce7-1e5b88d287f6
62add3bf,/en/squads/62add3bf/2023-2024/Werder-Bremen-Stats,vs Werder Bremen,30,34.0,525,298,236,229,60,262,515,50.9,253,382,107,275,283,808,586,11,20,2023-2024,51fe222b-93cf-49bd-8ce7-1e5b88d287f6
4eaa11d7,/en/squads/4eaa11d7/2023-2024/Wolfsburg-Stats,vs Wolfsburg,28,34.0,496,300,239,199,58,235,437,53.8,202,401,103,298,274,770,631,9,20,2023-2024,51fe222b-93cf-49bd-8ce7-1e5b88d287f6
