team_id,team_url,team,players_used,avg_age,games,minutes,minutes_per_game,minutes_pct,minutes_90s,games_starts,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2018-2019/Augsburg-Stats,Augsburg,30,26.5,34,"3,060",90,100,34.0,374,85,,94,22,144,0.94,51,71,-20,-0.59,45.3,61.1,-15.8,-0.46,20,2018-2019,d0651c1c-4ba8-40fb-a0e0-6c90a8de3d06
054efa67,/en/squads/054efa67/2018-2019/Bayern-Munich-Stats,Bayern Munich,24,27.4,34,"3,060",90,100,34.0,374,85,,102,20,133,2.29,88,32,+56,+1.65,85.6,27.2,+58.4,+1.72,20,2018-2019,d0651c1c-4ba8-40fb-a0e0-6c90a8de3d06
add600ae,/en/squads/add600ae/2018-2019/Dortmund-Stats,Dortmund,23,24.8,34,"3,060",90,100,34.0,374,85,,100,17,137,2.24,81,44,+37,+1.09,61.5,39.9,+21.5,+0.63,20,2018-2019,d0651c1c-4ba8-40fb-a0e0-6c90a8de3d06
b1278397,/en/squads/b1278397/2018-2019/Dusseldorf-Stats,Düsseldorf,24,26.9,34,"3,060",90,100,34.0,374,85,,97,19,140,1.29,49,65,-16,-0.47,47.1,62.4,-15.3,-0.45,20,2018-2019,d0651c1c-4ba8-40fb-a0e0-6c90a8de3d06
f0ac8ee6,/en/squads/f0ac8ee6/2018-2019/Eintracht-Frankfurt-Stats,Eint Frankfurt,30,26.4,34,"3,060",90,100,34.0,374,84,,93,21,145,1.59,60,48,+12,+0.35,57.2,50.7,+6.6,+0.19,20,2018-2019,d0651c1c-4ba8-40fb-a0e0-6c90a8de3d06
a486e511,/en/squads/a486e511/2018-2019/Freiburg-Stats,Freiburg,28,25.8,34,"3,060",90,100,34.0,374,85,,101,20,137,1.06,46,61,-15,-0.44,40.9,61.1,-20.2,-0.60,20,2018-2019,d0651c1c-4ba8-40fb-a0e0-6c90a8de3d06
32f3ee20,/en/squads/32f3ee20/2018-2019/Monchengladbach-Stats,Gladbach,22,26.5,34,"3,060",90,100,34.0,374,84,,102,20,136,1.62,55,42,+13,+0.38,52.2,52.3,0.0,0.00,20,2018-2019,d0651c1c-4ba8-40fb-a0e0-6c90a8de3d06
60b5e41f,/en/squads/60b5e41f/2018-2019/Hannover-96-Stats,Hannover 96,32,26.3,34,"3,060",90,100,34.0,374,84,,97,22,141,0.62,31,71,-40,-1.18,37.2,67.8,-30.6,-0.90,20,2018-2019,d0651c1c-4ba8-40fb-a0e0-6c90a8de3d06
2818f8bc,/en/squads/2818f8bc/2018-2019/Hertha-BSC-Stats,Hertha BSC,26,25.9,34,"3,060",90,100,34.0,374,85,,92,20,145,1.26,49,57,-8,-0.24,51.0,61.4,-10.5,-0.31,20,2018-2019,d0651c1c-4ba8-40fb-a0e0-6c90a8de3d06
033ea6b8,/en/squads/033ea6b8/2018-2019/Hoffenheim-Stats,Hoffenheim,29,25.5,34,"3,060",90,100,34.0,374,84,,100,23,138,1.50,70,52,+18,+0.53,75.9,52.5,+23.4,+0.69,20,2018-2019,d0651c1c-4ba8-40fb-a0e0-6c90a8de3d06
c7a9f859,/en/squads/c7a9f859/2018-2019/Bayer-Leverkusen-Stats,Leverkusen,21,25.3,34,"3,060",90,100,34.0,374,85,,93,22,144,1.71,69,52,+17,+0.50,58.3,44.0,+14.3,+0.42,20,2018-2019,d0651c1c-4ba8-40fb-a0e0-6c90a8de3d06
a224b06a,/en/squads/a224b06a/2018-2019/Mainz-05-Stats,Mainz 05,28,24.2,34,"3,060",90,100,34.0,374,85,,102,20,136,1.26,46,57,-11,-0.32,51.2,59.2,-8.0,-0.24,20,2018-2019,d0651c1c-4ba8-40fb-a0e0-6c90a8de3d06
6f2c108c,/en/squads/6f2c108c/2018-2019/Nurnberg-Stats,Nürnberg,27,24.9,34,"3,060",90,100,34.0,374,84,,96,20,141,0.56,26,68,-42,-1.24,35.7,52.9,-17.2,-0.51,20,2018-2019,d0651c1c-4ba8-40fb-a0e0-6c90a8de3d06
acbb6a5b,/en/squads/acbb6a5b/2018-2019/RB-Leipzig-Stats,RB Leipzig,23,24.0,34,"3,060",90,100,34.0,374,86,,100,15,138,1.94,63,29,+34,+1.00,65.7,40.5,+25.2,+0.74,20,2018-2019,d0651c1c-4ba8-40fb-a0e0-6c90a8de3d06
c539e393,/en/squads/c539e393/2018-2019/Schalke-04-Stats,Schalke 04,32,25.8,34,"3,060",90,100,34.0,374,84,,97,21,141,0.97,37,55,-18,-0.53,45.6,50.1,-4.5,-0.13,20,2018-2019,d0651c1c-4ba8-40fb-a0e0-6c90a8de3d06
598bc722,/en/squads/598bc722/2018-2019/Stuttgart-Stats,Stuttgart,26,26.3,34,"3,060",90,100,34.0,374,84,,101,23,137,0.82,32,70,-38,-1.12,38.0,58.2,-20.1,-0.59,20,2018-2019,d0651c1c-4ba8-40fb-a0e0-6c90a8de3d06
62add3bf,/en/squads/62add3bf/2018-2019/Werder-Bremen-Stats,Werder Bremen,24,27.1,34,"3,060",90,100,34.0,374,84,,101,22,137,1.56,58,49,+9,+0.26,49.8,56.1,-6.4,-0.19,20,2018-2019,d0651c1c-4ba8-40fb-a0e0-6c90a8de3d06
4eaa11d7,/en/squads/4eaa11d7/2018-2019/Wolfsburg-Stats,Wolfsburg,25,25.4,34,"3,060",90,100,34.0,374,86,,97,16,140,1.62,62,50,+12,+0.35,47.6,48.3,-0.7,-0.02,20,2018-2019,d0651c1c-4ba8-40fb-a0e0-6c90a8de3d06
