team_id,team_url,team,players_used_away,avg_age_away,games_away,minutes_away,minutes_per_game_away,minutes_pct_away,minutes_90s_away,games_starts_away,minutes_per_start_away,games_complete_away,games_subs_away,minutes_per_sub_away,unused_subs_away,points_per_game_away,on_goals_for_away,on_goals_against_away,plus_minus_away,plus_minus_per90_away,on_xg_for_away,on_xg_against_away,xg_plus_minus_away,xg_plus_minus_per90_away,competition_id,season_id,id
squads,/en/squads/0cdc4311/Augsburg-Stats,vs Augsburg,29,26.6,34,"3,060",90,100,34.0,374,80,216,158,21,145,1.44,51,35,+16,+0.47,48.9,34.7,+14.2,+0.42,20,2024-2025,8eecdacd-2d20-4415-af4e-da20c693562e
054efa67,/en/squads/054efa67/2024-2025/Bayern-Munich-Stats,vs Bayern Munich,29,26.5,34,"3,060",90,100,34.0,374,82,220,153,20,152,0.38,32,99,-67,-1.97,25.5,81.7,-56.2,-1.65,20,2024-2025,8eecdacd-2d20-4415-af4e-da20c693562e
b42c6323,/en/squads/b42c6323/2024-2025/Bochum-Stats,vs Bochum,27,26.5,34,"3,060",90,100,34.0,374,81,215,158,20,144,2.06,67,33,+34,+1.00,63.2,41.8,+21.3,+0.63,20,2024-2025,8eecdacd-2d20-4415-af4e-da20c693562e
add600ae,/en/squads/add600ae/2024-2025/Dortmund-Stats,vs Dortmund,28,26.7,34,"3,060",90,100,34.0,374,81,216,156,18,149,1.15,51,71,-20,-0.59,42.8,61.2,-18.4,-0.54,20,2024-2025,8eecdacd-2d20-4415-af4e-da20c693562e
f0ac8ee6,/en/squads/f0ac8ee6/2024-2025/Eintracht-Frankfurt-Stats,vs Eint Frankfurt,26,26.7,34,"3,060",90,100,34.0,374,81,219,153,21,150,0.97,46,68,-22,-0.65,48.0,65.1,-17.1,-0.50,20,2024-2025,8eecdacd-2d20-4415-af4e-da20c693562e
squads,/en/squads/a486e511/Freiburg-Stats,vs Freiburg,26,26.5,34,"3,060",90,100,34.0,374,82,215,158,21,145,1.18,53,49,+4,+0.12,42.4,44.3,-1.8,-0.05,20,2024-2025,8eecdacd-2d20-4415-af4e-da20c693562e
squads,/en/squads/32f3ee20/Monchengladbach-Stats,vs Gladbach,26,26.7,34,"3,060",90,100,34.0,374,83,221,153,21,152,1.50,57,55,+2,+0.06,63.4,50.6,+12.7,+0.37,20,2024-2025,8eecdacd-2d20-4415-af4e-da20c693562e
squads,/en/squads/18d9d2a7/Heidenheim-Stats,vs Heidenheim,27,26.6,34,"3,060",90,100,34.0,374,80,214,160,21,145,2.00,64,37,+27,+0.79,57.6,40.3,+17.4,+0.51,20,2024-2025,8eecdacd-2d20-4415-af4e-da20c693562e
squads,/en/squads/033ea6b8/Hoffenheim-Stats,vs Hoffenheim,35,26.7,34,"3,060",90,100,34.0,374,81,215,158,20,146,1.74,68,46,+22,+0.65,55.8,42.6,+13.1,+0.39,20,2024-2025,8eecdacd-2d20-4415-af4e-da20c693562e
2ac661d9,/en/squads/2ac661d9/2024-2025/Holstein-Kiel-Stats,vs Holstein Kiel,27,26.5,34,"3,060",90,100,34.0,374,79,215,158,20,146,2.06,80,49,+31,+0.91,61.0,39.8,+21.1,+0.62,20,2024-2025,8eecdacd-2d20-4415-af4e-da20c693562e
c7a9f859,/en/squads/c7a9f859/2024-2025/Bayer-Leverkusen-Stats,vs Leverkusen,23,26.4,34,"3,060",90,100,34.0,374,83,212,164,18,141,0.62,43,72,-29,-0.85,36.2,56.9,-20.6,-0.61,20,2024-2025,8eecdacd-2d20-4415-af4e-da20c693562e
squads,/en/squads/a224b06a/Mainz-05-Stats,vs Mainz 05,25,26.5,34,"3,060",90,100,34.0,374,82,214,156,23,147,1.18,43,55,-12,-0.35,48.1,50.1,-2.0,-0.06,20,2024-2025,8eecdacd-2d20-4415-af4e-da20c693562e
squads,/en/squads/acbb6a5b/RB-Leipzig-Stats,vs RB Leipzig,29,26.4,34,"3,060",90,100,34.0,374,81,228,145,17,158,1.15,48,53,-5,-0.15,53.3,46.6,+6.8,+0.20,20,2024-2025,8eecdacd-2d20-4415-af4e-da20c693562e
squads,/en/squads/54864664/St-Pauli-Stats,vs St. Pauli,28,26.5,34,"3,060",90,100,34.0,374,84,221,152,20,153,1.82,41,28,+13,+0.38,45.4,35.3,+10.1,+0.30,20,2024-2025,8eecdacd-2d20-4415-af4e-da20c693562e
squads,/en/squads/598bc722/Stuttgart-Stats,vs Stuttgart,29,26.6,34,"3,060",90,100,34.0,374,81,216,152,19,154,1.29,53,64,-11,-0.32,46.9,62.3,-15.4,-0.45,20,2024-2025,8eecdacd-2d20-4415-af4e-da20c693562e
squads,/en/squads/7a41008f/Union-Berlin-Stats,vs Union Berlin,28,26.5,34,"3,060",90,100,34.0,374,80,216,156,19,148,1.53,51,35,+16,+0.47,47.8,37.0,+10.7,+0.32,20,2024-2025,8eecdacd-2d20-4415-af4e-da20c693562e
squads,/en/squads/62add3bf/Werder-Bremen-Stats,vs Werder Bremen,23,26.3,34,"3,060",90,100,34.0,374,83,213,157,21,149,1.24,57,54,+3,+0.09,48.1,49.1,-1.0,-0.03,20,2024-2025,8eecdacd-2d20-4415-af4e-da20c693562e
squads,/en/squads/4eaa11d7/Wolfsburg-Stats,vs Wolfsburg,27,26.8,34,"3,060",90,100,34.0,374,82,224,149,20,155,1.44,54,56,-2,-0.06,52.5,47.5,+5.1,+0.15,20,2024-2025,8eecdacd-2d20-4415-af4e-da20c693562e
