ranker,nationality,players,minutes,List,competition_id,season_id,id
1,deGermany,262,"244,710","Jonas Hofmann,Marvin Ducksch,Niclas Füllkrug,Jamal Musiala,Julian Brandt,Joshua Kimmich,Marius Bülter,Serge Gnabry,Philipp Hofmann,Matthias Ginter...",20,2022-2023,1ea7fb14-f715-4a42-9e8a-9796fde32593
2,frFrance,37,"46,848","Randal Kolo Muani,Moussa Diaby,Marcus Thuram,Christopher Nkunku,Lucas Tousart,Anthony Losilla,Benjamin Pavard,Manu Koné,Alassane Pléa,Kingsley Coman...",20,2022-2023,1ea7fb14-f715-4a42-9e8a-9796fde32593
3,atAustria,24,"30,080","Florian Kainz,Karim Onisiwo,Christoph Baumgartner,Michael Gregoritsch,Kevin Stöger,Patrick Wimmer,Marco Friedl,Philipp Lienhart,Christopher Trimmel,Dejan Ljubicic...",20,2022-2023,1ea7fb14-f715-4a42-9e8a-9796fde32593
4,dkDenmark,18,"17,192","Oliver Christensen,Frederik Rønnow,Jesper Lindstrøm,Jens Stage,Marcus Ingvartsen,Mads Pedersen,Jonas Wind,Robert Skov,Yussuf Poulsen,Kasper Dolberg...",20,2022-2023,1ea7fb14-f715-4a42-9e8a-9796fde32593
,,,,View Complete Nationalities Table,20,2022-2023,1ea7fb14-f715-4a42-9e8a-9796fde32593
