team_id,team_url,team,players_used,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2018-2019/Augsburg-Stats,Augsburg,30,34.0,55,1,0,458,349,85,603,467,376,2,2,2,1875,654,699,48.3,20,2018-2019,f02abfdc-8a90-495c-a35a-f2c9c7480d90
054efa67,/en/squads/054efa67/2018-2019/Bayern-Munich-Stats,Bayern Munich,24,34.0,44,2,2,312,342,88,777,336,294,4,6,1,1979,522,444,54.0,20,2018-2019,f02abfdc-8a90-495c-a35a-f2c9c7480d90
add600ae,/en/squads/add600ae/2018-2019/Dortmund-Stats,Dortmund,23,34.0,40,3,0,292,385,66,458,384,319,3,5,0,1784,461,472,49.4,20,2018-2019,f02abfdc-8a90-495c-a35a-f2c9c7480d90
b1278397,/en/squads/b1278397/2018-2019/Dusseldorf-Stats,Düsseldorf,24,34.0,67,1,0,432,404,49,544,419,384,3,7,0,1725,609,608,50.0,20,2018-2019,f02abfdc-8a90-495c-a35a-f2c9c7480d90
f0ac8ee6,/en/squads/f0ac8ee6/2018-2019/Eintracht-Frankfurt-Stats,Eint Frankfurt,30,34.0,60,3,2,420,346,81,678,360,371,1,1,1,2032,819,712,53.5,20,2018-2019,f02abfdc-8a90-495c-a35a-f2c9c7480d90
a486e511,/en/squads/a486e511/2018-2019/Freiburg-Stats,Freiburg,28,34.0,57,3,3,412,408,51,528,374,357,4,7,0,1649,553,669,45.3,20,2018-2019,f02abfdc-8a90-495c-a35a-f2c9c7480d90
32f3ee20,/en/squads/32f3ee20/2018-2019/Monchengladbach-Stats,Gladbach,22,34.0,43,0,0,333,357,70,565,310,292,5,3,0,1680,426,549,43.7,20,2018-2019,f02abfdc-8a90-495c-a35a-f2c9c7480d90
60b5e41f,/en/squads/60b5e41f/2018-2019/Hannover-96-Stats,Hannover 96,32,34.0,64,4,3,421,420,58,522,459,342,2,7,1,1788,617,716,46.3,20,2018-2019,f02abfdc-8a90-495c-a35a-f2c9c7480d90
2818f8bc,/en/squads/2818f8bc/2018-2019/Hertha-BSC-Stats,Hertha BSC,26,34.0,67,5,3,447,374,75,554,381,352,3,6,2,1746,693,640,52.0,20,2018-2019,f02abfdc-8a90-495c-a35a-f2c9c7480d90
033ea6b8,/en/squads/033ea6b8/2018-2019/Hoffenheim-Stats,Hoffenheim,29,34.0,69,2,2,471,348,66,667,399,363,5,7,1,1847,521,531,49.5,20,2018-2019,f02abfdc-8a90-495c-a35a-f2c9c7480d90
c7a9f859,/en/squads/c7a9f859/2018-2019/Bayer-Leverkusen-Stats,Leverkusen,21,34.0,50,1,0,367,383,65,633,358,368,3,6,3,2020,541,554,49.4,20,2018-2019,f02abfdc-8a90-495c-a35a-f2c9c7480d90
a224b06a,/en/squads/a224b06a/2018-2019/Mainz-05-Stats,Mainz 05,28,34.0,56,0,0,430,359,83,646,395,309,3,4,0,1843,658,627,51.2,20,2018-2019,f02abfdc-8a90-495c-a35a-f2c9c7480d90
6f2c108c,/en/squads/6f2c108c/2018-2019/Nurnberg-Stats,Nürnberg,27,34.0,59,4,1,394,381,53,495,354,350,5,4,2,1646,621,669,48.1,20,2018-2019,f02abfdc-8a90-495c-a35a-f2c9c7480d90
acbb6a5b,/en/squads/acbb6a5b/2018-2019/RB-Leipzig-Stats,RB Leipzig,23,34.0,61,1,0,465,393,87,616,416,398,3,6,1,1998,743,603,55.2,20,2018-2019,f02abfdc-8a90-495c-a35a-f2c9c7480d90
c539e393,/en/squads/c539e393/2018-2019/Schalke-04-Stats,Schalke 04,32,34.0,73,5,1,454,397,79,521,419,381,7,6,1,1886,600,559,51.8,20,2018-2019,f02abfdc-8a90-495c-a35a-f2c9c7480d90
598bc722,/en/squads/598bc722/2018-2019/Stuttgart-Stats,Stuttgart,26,34.0,66,5,2,374,399,67,727,399,362,0,3,4,1720,723,691,51.1,20,2018-2019,f02abfdc-8a90-495c-a35a-f2c9c7480d90
62add3bf,/en/squads/62add3bf/2018-2019/Werder-Bremen-Stats,Werder Bremen,24,34.0,64,3,3,437,346,40,676,407,344,4,5,0,1825,605,662,47.8,20,2018-2019,f02abfdc-8a90-495c-a35a-f2c9c7480d90
4eaa11d7,/en/squads/4eaa11d7/2018-2019/Wolfsburg-Stats,Wolfsburg,25,34.0,62,0,0,358,439,67,682,426,343,3,6,0,1813,610,573,51.6,20,2018-2019,f02abfdc-8a90-495c-a35a-f2c9c7480d90
