team_id,team_url,team,players_used_away,avg_age_away,possession_away,games_away,games_starts_away,minutes_away,minutes_90s_away,goals_away,assists_away,goals_assists_away,goals_pens_away,pens_made_away,pens_att_away,cards_yellow_away,cards_red_away,xg_away,npxg_away,xg_assist_away,npxg_xg_assist_away,progressive_carries_away,progressive_passes_away,goals_per90_away,assists_per90_away,goals_assists_per90_away,goals_pens_per90_away,goals_assists_pens_per90_away,xg_per90_away,xg_assist_per90_away,xg_xg_assist_per90_away,npxg_per90_away,npxg_xg_assist_per90_away,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2022-2023/Augsburg-Stats,vs Augsburg,34,26.5,58.3,34,374,"3,060",34.0,61,46,107,60,1,4,66,0,58.7,55.6,45.7,101.3,597,1458,1.79,1.35,3.15,1.76,3.12,1.73,1.34,3.07,1.64,2.98,20,2022-2023,f406e45a-16d2-4209-adfb-0ba0f4147373
054efa67,/en/squads/054efa67/2022-2023/Bayern-Munich-Stats,vs Bayern Munich,28,26.6,35.8,34,374,"3,060",34.0,38,22,60,29,9,10,50,0,37.1,29.7,21.9,51.6,354,879,1.12,0.65,1.76,0.85,1.50,1.09,0.65,1.74,0.87,1.52,20,2022-2023,f406e45a-16d2-4209-adfb-0ba0f4147373
b42c6323,/en/squads/b42c6323/2022-2023/Bochum-Stats,vs Bochum,26,26.3,53.9,34,374,"3,060",34.0,69,40,109,61,8,14,62,2,65.7,54.5,39.4,93.9,525,1247,2.03,1.18,3.21,1.79,2.97,1.93,1.16,3.09,1.60,2.76,20,2022-2023,f406e45a-16d2-4209-adfb-0ba0f4147373
add600ae,/en/squads/add600ae/2022-2023/Dortmund-Stats,vs Dortmund,30,26.5,41.8,34,374,"3,060",34.0,43,31,74,42,1,1,79,5,43.2,42.4,33.3,75.7,452,1064,1.26,0.91,2.18,1.24,2.15,1.27,0.98,2.25,1.25,2.23,20,2022-2023,f406e45a-16d2-4209-adfb-0ba0f4147373
f0ac8ee6,/en/squads/f0ac8ee6/2022-2023/Eintracht-Frankfurt-Stats,vs Eint Frankfurt,28,26.4,47.1,34,374,"3,060",34.0,51,41,92,49,2,2,78,2,43.5,41.9,33.6,75.5,435,1129,1.50,1.21,2.71,1.44,2.65,1.28,0.99,2.27,1.23,2.22,20,2022-2023,f406e45a-16d2-4209-adfb-0ba0f4147373
a486e511,/en/squads/a486e511/2022-2023/Freiburg-Stats,vs Freiburg,27,26.6,51.9,34,374,"3,060",34.0,44,28,72,39,5,6,80,5,48.8,44.1,35.2,79.3,527,1220,1.29,0.82,2.12,1.15,1.97,1.44,1.03,2.47,1.30,2.33,20,2022-2023,f406e45a-16d2-4209-adfb-0ba0f4147373
32f3ee20,/en/squads/32f3ee20/2022-2023/Monchengladbach-Stats,vs Gladbach,27,26.4,46.3,34,374,"3,060",34.0,54,37,91,48,6,6,66,6,53.4,48.7,35.1,83.8,600,1349,1.59,1.09,2.68,1.41,2.50,1.57,1.03,2.60,1.43,2.46,20,2022-2023,f406e45a-16d2-4209-adfb-0ba0f4147373
2818f8bc,/en/squads/2818f8bc/2022-2023/Hertha-BSC-Stats,vs Hertha BSC,32,26.7,58.0,34,374,"3,060",34.0,69,51,120,64,5,6,47,1,60.0,55.5,46.3,101.8,535,1328,2.03,1.50,3.53,1.88,3.38,1.76,1.36,3.13,1.63,2.99,20,2022-2023,f406e45a-16d2-4209-adfb-0ba0f4147373
033ea6b8,/en/squads/033ea6b8/2022-2023/Hoffenheim-Stats,vs Hoffenheim,31,26.6,51.7,34,374,"3,060",34.0,56,45,101,54,2,3,63,2,51.1,48.7,41.8,90.5,604,1338,1.65,1.32,2.97,1.59,2.91,1.50,1.23,2.73,1.43,2.66,20,2022-2023,f406e45a-16d2-4209-adfb-0ba0f4147373
bc357bf7,/en/squads/bc357bf7/2022-2023/Koln-Stats,vs Köln,27,26.6,50.1,34,374,"3,060",34.0,51,37,88,47,4,5,64,4,42.6,38.7,31.4,70.1,470,1157,1.50,1.09,2.59,1.38,2.47,1.25,0.92,2.18,1.14,2.06,20,2022-2023,f406e45a-16d2-4209-adfb-0ba0f4147373
c7a9f859,/en/squads/c7a9f859/2022-2023/Bayer-Leverkusen-Stats,vs Leverkusen,27,26.5,48.0,34,374,"3,060",34.0,47,29,76,40,7,7,95,1,42.8,37.3,28.8,66.1,481,1254,1.38,0.85,2.24,1.18,2.03,1.26,0.85,2.11,1.10,1.94,20,2022-2023,f406e45a-16d2-4209-adfb-0ba0f4147373
a224b06a,/en/squads/a224b06a/2022-2023/Mainz-05-Stats,vs Mainz 05,27,26.6,55.2,34,374,"3,060",34.0,55,42,97,51,4,8,72,5,53.6,47.5,39.0,86.5,595,1279,1.62,1.24,2.85,1.50,2.74,1.58,1.15,2.72,1.40,2.54,20,2022-2023,f406e45a-16d2-4209-adfb-0ba0f4147373
acbb6a5b,/en/squads/acbb6a5b/2022-2023/RB-Leipzig-Stats,vs RB Leipzig,25,26.6,41.9,34,374,"3,060",34.0,39,23,62,32,7,8,81,1,37.2,30.9,23.5,54.4,424,1009,1.15,0.68,1.82,0.94,1.62,1.09,0.69,1.79,0.91,1.60,20,2022-2023,f406e45a-16d2-4209-adfb-0ba0f4147373
c539e393,/en/squads/c539e393/2022-2023/Schalke-04-Stats,vs Schalke 04,35,26.6,54.0,34,374,"3,060",34.0,70,50,120,65,5,6,78,3,57.1,52.5,40.7,93.1,577,1240,2.06,1.47,3.53,1.91,3.38,1.68,1.20,2.88,1.54,2.74,20,2022-2023,f406e45a-16d2-4209-adfb-0ba0f4147373
598bc722,/en/squads/598bc722/2022-2023/Stuttgart-Stats,vs Stuttgart,30,26.6,49.8,34,374,"3,060",34.0,56,39,95,50,6,6,78,1,45.2,40.6,32.1,72.7,461,1226,1.65,1.15,2.79,1.47,2.62,1.33,0.94,2.27,1.19,2.14,20,2022-2023,f406e45a-16d2-4209-adfb-0ba0f4147373
7a41008f,/en/squads/7a41008f/2022-2023/Union-Berlin-Stats,vs Union Berlin,28,26.3,56.2,34,374,"3,060",34.0,38,26,64,31,7,7,61,3,42.6,37.1,30.5,67.6,525,1334,1.12,0.76,1.88,0.91,1.68,1.25,0.90,2.15,1.09,1.99,20,2022-2023,f406e45a-16d2-4209-adfb-0ba0f4147373
62add3bf,/en/squads/62add3bf/2022-2023/Werder-Bremen-Stats,vs Werder Bremen,25,26.5,50.7,34,374,"3,060",34.0,62,50,112,60,2,3,66,0,52.9,50.6,38.4,89.0,574,1303,1.82,1.47,3.29,1.76,3.24,1.56,1.13,2.69,1.49,2.62,20,2022-2023,f406e45a-16d2-4209-adfb-0ba0f4147373
4eaa11d7,/en/squads/4eaa11d7/2022-2023/Wolfsburg-Stats,vs Wolfsburg,28,26.5,49.4,34,374,"3,060",34.0,45,33,78,41,4,7,78,2,51.3,45.8,36.3,82.2,467,1157,1.32,0.97,2.29,1.21,2.18,1.51,1.07,2.58,1.35,2.42,20,2022-2023,f406e45a-16d2-4209-adfb-0ba0f4147373
