team_id,team_url,team,players_used,possession,minutes_90s,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2022-2023/Augsburg-Stats,Augsburg,34,41.7,34.0,16607,2548,6859,6323,3604,574,16602,491,202,41.1,234,47.7,7744,41189,20165,331,241,70,490,266,8309,831,20,2022-2023,ba397553-489a-4fb9-bac1-a61f0c87c1c2
054efa67,/en/squads/054efa67/2022-2023/Bayern-Munich-Stats,Bayern Munich,28,64.2,34.0,26741,2210,7657,12339,6998,1185,26736,912,466,51.1,362,39.7,17141,88991,44959,863,577,286,601,354,19261,2019,20,2022-2023,ba397553-489a-4fb9-bac1-a61f0c87c1c2
b42c6323,/en/squads/b42c6323/2022-2023/Bochum-Stats,Bochum,26,46.1,34.0,17478,2270,6243,7442,3956,661,17475,420,175,41.7,195,46.4,7951,40250,18371,350,274,86,500,258,9060,1007,20,2022-2023,ba397553-489a-4fb9-bac1-a61f0c87c1c2
add600ae,/en/squads/add600ae/2022-2023/Dortmund-Stats,Dortmund,30,58.2,34.0,23758,2099,7166,10816,6011,944,23752,879,415,47.2,366,41.6,14458,75809,39242,783,514,205,483,356,16318,1614,20,2022-2023,ba397553-489a-4fb9-bac1-a61f0c87c1c2
f0ac8ee6,/en/squads/f0ac8ee6/2022-2023/Eintracht-Frankfurt-Stats,Eint Frankfurt,28,52.9,34.0,21945,2034,6815,10478,4867,850,21939,695,292,42.0,331,47.6,12138,61277,31167,632,431,220,533,293,13832,1361,20,2022-2023,ba397553-489a-4fb9-bac1-a61f0c87c1c2
a486e511,/en/squads/a486e511/2022-2023/Freiburg-Stats,Freiburg,27,48.1,34.0,19068,2247,6546,8368,4296,723,19060,483,216,44.7,200,41.4,10112,53575,25969,427,297,108,444,240,11445,1027,20,2022-2023,ba397553-489a-4fb9-bac1-a61f0c87c1c2
32f3ee20,/en/squads/32f3ee20/2022-2023/Monchengladbach-Stats,Gladbach,27,53.7,34.0,22583,2744,8415,10217,4133,720,22577,548,240,43.8,226,41.2,13046,62465,31728,518,396,143,493,304,15408,1159,20,2022-2023,ba397553-489a-4fb9-bac1-a61f0c87c1c2
2818f8bc,/en/squads/2818f8bc/2022-2023/Hertha-BSC-Stats,Hertha BSC,32,42.0,34.0,17023,2095,6263,7457,3531,612,17016,711,323,45.4,316,44.4,8139,43026,19959,413,269,132,521,301,8796,905,20,2022-2023,ba397553-489a-4fb9-bac1-a61f0c87c1c2
033ea6b8,/en/squads/033ea6b8/2022-2023/Hoffenheim-Stats,Hoffenheim,31,48.3,34.0,19434,2364,6926,8417,4271,705,19425,577,249,43.2,268,46.4,10627,53164,25890,457,330,138,551,258,11634,1168,20,2022-2023,ba397553-489a-4fb9-bac1-a61f0c87c1c2
bc357bf7,/en/squads/bc357bf7/2022-2023/Koln-Stats,Köln,27,49.9,34.0,20320,2232,7198,8697,4630,751,20316,521,226,43.4,236,45.3,11017,58246,28164,522,383,117,485,287,12123,1240,20,2022-2023,ba397553-489a-4fb9-bac1-a61f0c87c1c2
c7a9f859,/en/squads/c7a9f859/2022-2023/Bayer-Leverkusen-Stats,Leverkusen,27,52.0,34.0,21877,2184,7160,10575,4338,702,21870,714,352,49.3,268,37.5,12070,67165,36395,678,469,187,524,327,14558,1232,20,2022-2023,ba397553-489a-4fb9-bac1-a61f0c87c1c2
a224b06a,/en/squads/a224b06a/2022-2023/Mainz-05-Stats,Mainz 05,27,44.8,34.0,18471,1946,6200,8219,4257,780,18465,495,224,45.3,220,44.4,9265,44936,20625,364,275,106,552,251,9946,1139,20,2022-2023,ba397553-489a-4fb9-bac1-a61f0c87c1c2
acbb6a5b,/en/squads/acbb6a5b/2022-2023/RB-Leipzig-Stats,RB Leipzig,25,58.1,34.0,24322,2220,7782,11436,5327,834,24315,697,345,49.5,270,38.7,15273,73350,36506,599,440,168,525,316,16801,1437,20,2022-2023,ba397553-489a-4fb9-bac1-a61f0c87c1c2
