team_id,team_url,team,players_used_away,minutes_90s_away,passes_completed_away,passes_away,passes_pct_away,passes_total_distance_away,passes_progressive_distance_away,passes_completed_short_away,passes_short_away,passes_pct_short_away,passes_completed_medium_away,passes_medium_away,passes_pct_medium_away,passes_completed_long_away,passes_long_away,passes_pct_long_away,assists_away,xg_assist_away,pass_xa_away,xg_assist_net_away,assisted_shots_away,passes_into_final_third_away,passes_into_penalty_area_away,crosses_into_penalty_area_away,progressive_passes_away,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2023-2024/Augsburg-Stats,vs Augsburg,29,34.0,14958,18656,80.2,264692,98255,6839,7791,87.8,6224,7202,86.4,1555,2741,56.7,40,39.0,44.3,+1.0,391,1058,332,83,1420,20,2023-2024,d68f506a-afa1-4261-baf1-36658b8e1ad6
054efa67,/en/squads/054efa67/2023-2024/Bayern-Munich-Stats,vs Bayern Munich,30,34.0,11673,14634,79.8,202954,78046,5434,6109,89.0,4745,5506,86.2,1143,2123,53.8,35,22.3,28.0,+12.7,262,815,216,51,1001,20,2023-2024,d68f506a-afa1-4261-baf1-36658b8e1ad6
b42c6323,/en/squads/b42c6323/2023-2024/Bochum-Stats,vs Bochum,25,34.0,12224,16555,73.8,222302,91121,5394,6454,83.6,5143,6349,81.0,1393,2806,49.6,55,46.9,49.4,+8.1,417,882,302,82,1264,20,2023-2024,d68f506a-afa1-4261-baf1-36658b8e1ad6
6a6967fc,/en/squads/6a6967fc/2023-2024/Darmstadt-98-Stats,vs Darmstadt 98,32,34.0,14988,18463,81.2,258021,96049,6889,7744,89.0,6439,7393,87.1,1280,2397,53.4,68,58.3,52.8,+9.7,446,1144,333,85,1458,20,2023-2024,d68f506a-afa1-4261-baf1-36658b8e1ad6
add600ae,/en/squads/add600ae/2023-2024/Dortmund-Stats,vs Dortmund,32,34.0,11645,14962,77.8,204512,80525,5261,6029,87.3,4918,5814,84.6,1155,2193,52.7,28,35.0,40.7,-7.0,336,943,276,74,1283,20,2023-2024,d68f506a-afa1-4261-baf1-36658b8e1ad6
f0ac8ee6,/en/squads/f0ac8ee6/2023-2024/Eintracht-Frankfurt-Stats,vs Eint Frankfurt,34,34.0,13799,17532,78.7,247001,91541,6066,6954,87.2,5914,6961,85.0,1470,2591,56.7,34,33.5,39.0,+0.5,295,1018,265,72,1283,20,2023-2024,d68f506a-afa1-4261-baf1-36658b8e1ad6
a486e511,/en/squads/a486e511/2023-2024/Freiburg-Stats,vs Freiburg,25,34.0,15011,18560,80.9,260679,94538,6651,7565,87.9,6723,7698,87.3,1268,2365,53.6,45,38.1,46.1,+6.9,394,1093,307,90,1334,20,2023-2024,d68f506a-afa1-4261-baf1-36658b8e1ad6
32f3ee20,/en/squads/32f3ee20/2023-2024/Monchengladbach-Stats,vs Gladbach,27,34.0,16078,19590,82.1,276051,95993,7427,8280,89.7,6901,7868,87.7,1359,2449,55.5,52,39.1,51.3,+12.9,436,1306,381,96,1599,20,2023-2024,d68f506a-afa1-4261-baf1-36658b8e1ad6
18d9d2a7,/en/squads/18d9d2a7/2023-2024/Heidenheim-Stats,vs Heidenheim,22,34.0,15688,19659,79.8,280276,106544,6871,7861,87.4,6867,7970,86.2,1592,2821,56.4,36,42.7,48.0,-6.7,391,1268,331,75,1587,20,2023-2024,d68f506a-afa1-4261-baf1-36658b8e1ad6
033ea6b8,/en/squads/033ea6b8/2023-2024/Hoffenheim-Stats,vs Hoffenheim,30,34.0,13823,17443,79.2,244953,92176,6292,7184,87.6,5762,6774,85.1,1444,2584,55.9,51,44.7,50.5,+6.3,442,1183,337,89,1514,20,2023-2024,d68f506a-afa1-4261-baf1-36658b8e1ad6
bc357bf7,/en/squads/bc357bf7/2023-2024/Koln-Stats,vs Köln,26,34.0,14756,18354,80.4,265054,97866,6253,7137,87.6,6674,7685,86.8,1483,2552,58.1,39,44.8,47.2,-5.8,366,1081,311,78,1442,20,2023-2024,d68f506a-afa1-4261-baf1-36658b8e1ad6
c7a9f859,/en/squads/c7a9f859/2023-2024/Bayer-Leverkusen-Stats,vs Leverkusen,24,34.0,11820,14960,79.0,208801,77623,5262,5958,88.3,5090,5928,85.9,1157,2298,50.3,18,22.1,26.5,-4.1,214,790,187,44,940,20,2023-2024,d68f506a-afa1-4261-baf1-36658b8e1ad6
a224b06a,/en/squads/a224b06a/2023-2024/Mainz-05-Stats,vs Mainz 05,30,34.0,13806,17869,77.3,244134,86719,6132,7201,85.2,6081,7159,84.9,1299,2612,49.7,40,34.2,37.9,+5.8,312,1042,261,68,1205,20,2023-2024,d68f506a-afa1-4261-baf1-36658b8e1ad6
