team_id,team_url,team,players_used,possession,minutes_90s,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2019-2020/Augsburg-Stats,Augsburg,28,38.6,34.0,16178,2334,6414,6784,3190,508,16173,473,233,49.3,240,50.7,8252,43431,20950,411,281,104,512,304,8347,808,20,2019-2020,ab1e0487-b639-436e-89cb-fe83959ff97e
054efa67,/en/squads/054efa67/2019-2020/Bayern-Munich-Stats,Bayern Munich,29,65.1,34.0,27878,1923,7313,13410,7376,1215,27872,741,480,64.8,261,35.2,17382,92867,49916,930,624,266,515,309,20486,2285,20,2019-2020,ab1e0487-b639-436e-89cb-fe83959ff97e
add600ae,/en/squads/add600ae/2019-2020/Dortmund-Stats,Dortmund,27,60.4,34.0,27633,1949,7849,13650,6343,852,27631,750,468,62.4,282,37.6,16995,85828,43712,792,608,199,494,351,20513,1729,20,2019-2020,ab1e0487-b639-436e-89cb-fe83959ff97e
b1278397,/en/squads/b1278397/2019-2020/Dusseldorf-Stats,Düsseldorf,28,45.6,34.0,18732,2030,6468,8196,4250,542,18728,453,257,56.7,196,43.3,9240,50961,25340,487,352,97,476,272,11271,1256,20,2019-2020,ab1e0487-b639-436e-89cb-fe83959ff97e
f0ac8ee6,/en/squads/f0ac8ee6/2019-2020/Eintracht-Frankfurt-Stats,Eint Frankfurt,27,50.9,34.0,20419,1985,6428,9309,4903,762,20417,520,330,63.5,190,36.5,10145,57981,30952,677,441,147,523,301,12165,1380,20,2019-2020,ab1e0487-b639-436e-89cb-fe83959ff97e
a486e511,/en/squads/a486e511/2019-2020/Freiburg-Stats,Freiburg,26,48.1,34.0,19615,2565,7346,8247,4202,658,19609,452,249,55.1,203,44.9,10684,59004,30501,537,412,120,521,259,11966,1116,20,2019-2020,ab1e0487-b639-436e-89cb-fe83959ff97e
32f3ee20,/en/squads/32f3ee20/2019-2020/Monchengladbach-Stats,Gladbach,25,52.4,34.0,21776,2267,7659,9822,4533,785,21770,638,387,60.7,251,39.3,13011,67728,35910,650,429,183,491,321,14209,1292,20,2019-2020,ab1e0487-b639-436e-89cb-fe83959ff97e
2818f8bc,/en/squads/2818f8bc/2019-2020/Hertha-BSC-Stats,Hertha BSC,32,44.7,34.0,18882,2245,6610,8985,3495,524,18879,526,351,66.7,175,33.3,9692,57318,29175,546,422,123,521,345,11260,1058,20,2019-2020,ab1e0487-b639-436e-89cb-fe83959ff97e
033ea6b8,/en/squads/033ea6b8/2019-2020/Hoffenheim-Stats,Hoffenheim,31,51.6,34.0,21896,2499,8107,9908,4074,701,21892,512,299,58.4,213,41.6,11882,62387,32328,598,400,148,478,324,14282,1250,20,2019-2020,ab1e0487-b639-436e-89cb-fe83959ff97e
bc357bf7,/en/squads/bc357bf7/2019-2020/Koln-Stats,Köln,29,46.7,34.0,19055,2172,6627,8619,4007,625,19051,450,272,60.4,179,39.8,9962,52836,25870,494,342,92,570,300,11111,1145,20,2019-2020,ab1e0487-b639-436e-89cb-fe83959ff97e
c7a9f859,/en/squads/c7a9f859/2019-2020/Bayer-Leverkusen-Stats,Leverkusen,24,63.2,34.0,26856,2245,7685,14063,5334,845,26854,710,450,63.4,260,36.6,15221,81517,40657,761,575,217,600,360,18938,1463,20,2019-2020,ab1e0487-b639-436e-89cb-fe83959ff97e
a224b06a,/en/squads/a224b06a/2019-2020/Mainz-05-Stats,Mainz 05,25,43.2,34.0,18148,2210,6311,7907,4161,635,18145,614,379,61.7,235,38.3,9831,54963,28563,524,399,128,600,346,10146,1133,20,2019-2020,ab1e0487-b639-436e-89cb-fe83959ff97e
d9f93f02,/en/squads/d9f93f02/2019-2020/Paderborn-07-Stats,Paderborn 07,27,45.9,34.0,19472,2478,7836,8041,3854,551,19468,689,382,55.4,307,44.6,10969,65414,33453,682,435,174,655,362,11400,993,20,2019-2020,ab1e0487-b639-436e-89cb-fe83959ff97e
