team_id,team_url,team,players_used_away,minutes_90s_away,goals_away,shots_away,shots_on_target_away,shots_on_target_pct_away,shots_per90_away,shots_on_target_per90_away,goals_per_shot_away,goals_per_shot_on_target_away,average_shot_distance_away,shots_free_kicks_away,pens_made_away,pens_att_away,xg_away,npxg_away,npxg_per_shot_away,xg_net_away,npxg_net_away,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2017-2018/Augsburg-Stats,vs Augsburg,27,34.0,46,465,163,35.1,13.68,4.79,0.09,0.27,18.8,22,2,3,41.4,39.1,0.09,+4.6,+4.9,20,2017-2018,1ad75344-a423-4d45-bb52-83d2fa967e33
054efa67,/en/squads/054efa67/2017-2018/Bayern-Munich-Stats,vs Bayern Munich,28,34.0,25,284,91,32.0,8.35,2.68,0.08,0.26,19.0,14,1,4,31.7,28.4,0.10,-6.7,-4.4,20,2017-2018,1ad75344-a423-4d45-bb52-83d2fa967e33
add600ae,/en/squads/add600ae/2017-2018/Dortmund-Stats,vs Dortmund,30,34.0,47,365,149,40.8,10.74,4.38,0.12,0.30,18.0,16,3,3,42.2,40.1,0.11,+4.8,+3.9,20,2017-2018,1ad75344-a423-4d45-bb52-83d2fa967e33
f0ac8ee6,/en/squads/f0ac8ee6/2017-2018/Eintracht-Frankfurt-Stats,vs Eint Frankfurt,28,34.0,43,394,131,33.2,11.59,3.85,0.10,0.31,18.1,15,2,3,41.7,39.4,0.10,+1.3,+1.6,20,2017-2018,1ad75344-a423-4d45-bb52-83d2fa967e33
a486e511,/en/squads/a486e511/2017-2018/Freiburg-Stats,vs Freiburg,29,34.0,52,484,154,31.8,14.24,4.53,0.10,0.31,18.4,13,4,5,46.1,42.2,0.09,+5.9,+5.8,20,2017-2018,1ad75344-a423-4d45-bb52-83d2fa967e33
32f3ee20,/en/squads/32f3ee20/2017-2018/Monchengladbach-Stats,vs Gladbach,27,34.0,51,501,170,33.9,14.74,5.00,0.09,0.28,17.9,18,4,4,52.0,48.8,0.10,-1.0,-1.8,20,2017-2018,1ad75344-a423-4d45-bb52-83d2fa967e33
26790c6a,/en/squads/26790c6a/2017-2018/Hamburger-SV-Stats,vs Hamburger SV,29,34.0,52,443,139,31.4,13.03,4.09,0.11,0.35,17.3,17,3,4,55.9,52.8,0.12,-3.9,-3.8,20,2017-2018,1ad75344-a423-4d45-bb52-83d2fa967e33
60b5e41f,/en/squads/60b5e41f/2017-2018/Hannover-96-Stats,vs Hannover 96,26,34.0,54,494,176,35.6,14.53,5.18,0.11,0.30,18.9,18,2,4,55.6,52.5,0.11,-1.6,-0.5,20,2017-2018,1ad75344-a423-4d45-bb52-83d2fa967e33
2818f8bc,/en/squads/2818f8bc/2017-2018/Hertha-BSC-Stats,vs Hertha BSC,25,34.0,45,430,148,34.4,12.65,4.35,0.09,0.26,18.3,15,6,7,44.3,38.8,0.09,+0.7,+0.2,20,2017-2018,1ad75344-a423-4d45-bb52-83d2fa967e33
033ea6b8,/en/squads/033ea6b8/2017-2018/Hoffenheim-Stats,vs Hoffenheim,26,34.0,46,428,143,33.4,12.59,4.21,0.10,0.30,18.2,19,3,4,47.2,44.1,0.10,-1.2,-1.1,20,2017-2018,1ad75344-a423-4d45-bb52-83d2fa967e33
bc357bf7,/en/squads/bc357bf7/2017-2018/Koln-Stats,vs Köln,31,34.0,70,525,192,36.6,15.44,5.65,0.12,0.32,17.2,20,8,9,67.4,60.4,0.12,+2.6,+1.6,20,2017-2018,1ad75344-a423-4d45-bb52-83d2fa967e33
c7a9f859,/en/squads/c7a9f859/2017-2018/Bayer-Leverkusen-Stats,vs Leverkusen,24,34.0,44,345,112,32.5,10.15,3.29,0.11,0.35,18.5,13,5,6,38.9,34.2,0.10,+5.1,+4.8,20,2017-2018,1ad75344-a423-4d45-bb52-83d2fa967e33
a224b06a,/en/squads/a224b06a/2017-2018/Mainz-05-Stats,vs Mainz 05,27,34.0,51,432,138,31.9,12.71,4.06,0.11,0.33,18.3,24,5,7,47.9,42.5,0.10,+3.1,+3.5,20,2017-2018,1ad75344-a423-4d45-bb52-83d2fa967e33
acbb6a5b,/en/squads/acbb6a5b/2017-2018/RB-Leipzig-Stats,vs RB Leipzig,23,34.0,53,379,146,38.5,11.15,4.29,0.13,0.33,17.3,11,5,5,46.7,42.8,0.11,+6.3,+5.2,20,2017-2018,1ad75344-a423-4d45-bb52-83d2fa967e33
c539e393,/en/squads/c539e393/2017-2018/Schalke-04-Stats,vs Schalke 04,24,34.0,36,371,124,33.4,10.91,3.65,0.09,0.27,18.7,15,3,6,40.2,35.6,0.10,-4.2,-2.6,20,2017-2018,1ad75344-a423-4d45-bb52-83d2fa967e33
598bc722,/en/squads/598bc722/2017-2018/Stuttgart-Stats,vs Stuttgart,26,34.0,36,435,149,34.3,12.79,4.38,0.07,0.21,18.6,16,4,6,43.5,38.7,0.09,-7.5,-6.7,20,2017-2018,1ad75344-a423-4d45-bb52-83d2fa967e33
62add3bf,/en/squads/62add3bf/2017-2018/Werder-Bremen-Stats,vs Werder Bremen,25,34.0,38,418,159,38.0,12.29,4.68,0.09,0.23,18.4,16,2,4,45.1,42.1,0.10,-7.1,-6.1,20,2017-2018,1ad75344-a423-4d45-bb52-83d2fa967e33
4eaa11d7,/en/squads/4eaa11d7/2017-2018/Wolfsburg-Stats,vs Wolfsburg,29,34.0,46,454,144,31.7,13.35,4.24,0.09,0.28,18.3,25,6,9,52.0,45.2,0.10,-6.0,-5.2,20,2017-2018,1ad75344-a423-4d45-bb52-83d2fa967e33
