team_id,team_url,team,players_used_away,minutes_90s_away,passes_completed_away,passes_away,passes_pct_away,passes_total_distance_away,passes_progressive_distance_away,passes_completed_short_away,passes_short_away,passes_pct_short_away,passes_completed_medium_away,passes_medium_away,passes_pct_medium_away,passes_completed_long_away,passes_long_away,passes_pct_long_away,assists_away,xg_assist_away,pass_xa_away,xg_assist_net_away,assisted_shots_away,passes_into_final_third_away,passes_into_penalty_area_away,crosses_into_penalty_area_away,progressive_passes_away,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2017-2018/Augsburg-Stats,vs Augsburg,27,34.0,13442,17485,76.9,260688,104811,5283,6300,83.9,5972,7192,83.0,1912,3267,58.5,32,29.9,36.0,+2.1,345,1237,260,79,1476,20,2017-2018,18e7807f-db42-4ed6-8a24-602de6aa5683
054efa67,/en/squads/054efa67/2017-2018/Bayern-Munich-Stats,vs Bayern Munich,28,34.0,9078,12396,73.2,167726,71801,3948,4736,83.4,3700,4571,80.9,1135,2433,46.7,18,20.9,21.3,-2.9,197,703,150,40,866,20,2017-2018,18e7807f-db42-4ed6-8a24-602de6aa5683
add600ae,/en/squads/add600ae/2017-2018/Dortmund-Stats,vs Dortmund,30,34.0,10274,14089,72.9,191440,82579,4367,5191,84.1,4187,5211,80.3,1363,2781,49.0,35,31.1,29.4,+3.9,270,857,233,72,1132,20,2017-2018,18e7807f-db42-4ed6-8a24-602de6aa5683
f0ac8ee6,/en/squads/f0ac8ee6/2017-2018/Eintracht-Frankfurt-Stats,vs Eint Frankfurt,28,34.0,12584,16827,74.8,239558,96292,5150,6143,83.8,5396,6564,82.2,1727,3243,53.3,32,29.6,28.6,+2.4,281,1001,200,65,1265,20,2017-2018,18e7807f-db42-4ed6-8a24-602de6aa5683
a486e511,/en/squads/a486e511/2017-2018/Freiburg-Stats,vs Freiburg,29,34.0,15037,19027,79.0,293010,104859,5665,6534,86.7,7017,8148,86.1,2042,3520,58.0,35,33.0,40.0,+2.0,364,1293,307,104,1464,20,2017-2018,18e7807f-db42-4ed6-8a24-602de6aa5683
32f3ee20,/en/squads/32f3ee20/2017-2018/Monchengladbach-Stats,vs Gladbach,27,34.0,13473,17055,79.0,257310,97216,5256,6132,85.7,6048,7020,86.2,1793,2995,59.9,39,41.8,44.9,-2.8,401,1203,314,106,1529,20,2017-2018,18e7807f-db42-4ed6-8a24-602de6aa5683
26790c6a,/en/squads/26790c6a/2017-2018/Hamburger-SV-Stats,vs Hamburger SV,29,34.0,11669,15906,73.4,225425,91044,4601,5575,82.5,5114,6252,81.8,1624,3148,51.6,37,41.8,37.3,-4.8,338,971,251,70,1265,20,2017-2018,18e7807f-db42-4ed6-8a24-602de6aa5683
60b5e41f,/en/squads/60b5e41f/2017-2018/Hannover-96-Stats,vs Hannover 96,26,34.0,13042,17240,75.6,246509,97282,5381,6337,84.9,5577,6784,82.2,1749,3250,53.8,40,41.4,39.7,-1.4,370,1140,309,81,1478,20,2017-2018,18e7807f-db42-4ed6-8a24-602de6aa5683
2818f8bc,/en/squads/2818f8bc/2017-2018/Hertha-BSC-Stats,vs Hertha BSC,25,34.0,14561,18490,78.8,265020,99548,6176,7115,86.8,6298,7451,84.5,1662,2951,56.3,31,30.0,36.7,+1.0,332,1227,268,80,1607,20,2017-2018,18e7807f-db42-4ed6-8a24-602de6aa5683
033ea6b8,/en/squads/033ea6b8/2017-2018/Hoffenheim-Stats,vs Hoffenheim,26,34.0,13175,16724,78.8,249059,98012,5301,6132,86.4,5882,6873,85.6,1679,2870,58.5,32,33.2,33.1,-1.2,312,985,229,56,1407,20,2017-2018,18e7807f-db42-4ed6-8a24-602de6aa5683
bc357bf7,/en/squads/bc357bf7/2017-2018/Koln-Stats,vs Köln,31,34.0,13753,17649,77.9,259095,101136,5667,6564,86.3,6054,7226,83.8,1713,3044,56.3,48,46.8,46.8,+1.2,401,1263,318,89,1650,20,2017-2018,18e7807f-db42-4ed6-8a24-602de6aa5683
c7a9f859,/en/squads/c7a9f859/2017-2018/Bayer-Leverkusen-Stats,vs Leverkusen,24,34.0,11659,15508,75.2,224961,89193,4542,5496,82.6,5237,6292,83.2,1602,2899,55.3,33,27.8,27.1,+5.2,266,909,204,50,1184,20,2017-2018,18e7807f-db42-4ed6-8a24-602de6aa5683
a224b06a,/en/squads/a224b06a/2017-2018/Mainz-05-Stats,vs Mainz 05,27,34.0,13856,18014,76.9,263976,102679,5491,6459,85.0,6174,7378,83.7,1811,3265,55.5,36,33.6,35.1,+2.4,323,1100,272,77,1396,20,2017-2018,18e7807f-db42-4ed6-8a24-602de6aa5683
acbb6a5b,/en/squads/acbb6a5b/2017-2018/RB-Leipzig-Stats,vs RB Leipzig,23,34.0,10914,15146,72.1,213901,88963,4133,5083,81.3,4954,6177,80.2,1558,3047,51.1,34,33.0,31.2,+1.0,277,930,214,62,1210,20,2017-2018,18e7807f-db42-4ed6-8a24-602de6aa5683
c539e393,/en/squads/c539e393/2017-2018/Schalke-04-Stats,vs Schalke 04,24,34.0,14287,18165,78.7,269233,97078,5615,6572,85.4,6563,7597,86.4,1768,3074,57.5,25,24.9,26.9,+0.1,261,1035,208,65,1379,20,2017-2018,18e7807f-db42-4ed6-8a24-602de6aa5683
598bc722,/en/squads/598bc722/2017-2018/Stuttgart-Stats,vs Stuttgart,26,34.0,14373,18342,78.4,274132,102980,5734,6760,84.8,6363,7555,84.2,1954,3209,60.9,24,29.5,32.5,-5.5,320,1315,248,67,1577,20,2017-2018,18e7807f-db42-4ed6-8a24-602de6aa5683
62add3bf,/en/squads/62add3bf/2017-2018/Werder-Bremen-Stats,vs Werder Bremen,25,34.0,14073,18078,77.8,258607,99491,5962,6918,86.2,5980,7118,84.0,1709,3136,54.5,27,32.7,34.4,-5.7,303,1109,235,71,1344,20,2017-2018,18e7807f-db42-4ed6-8a24-602de6aa5683
