team_id,team_url,team,players_used,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,competition_id,season_id,id
247c4b67,/en/squads/247c4b67/2021-2022/Arminia-Stats,Arminia,26,34.0,549,311,270,235,44,238,543,43.8,305,395,110,285,421,970,770,7,20,2021-2022,8802be28-2b66-4622-be31-b856198a7dca
0cdc4311,/en/squads/0cdc4311/2021-2022/Augsburg-Stats,Augsburg,26,34.0,561,335,254,236,71,250,584,42.8,334,397,116,281,363,924,769,12,20,2021-2022,8802be28-2b66-4622-be31-b856198a7dca
054efa67,/en/squads/054efa67/2021-2022/Bayern-Munich-Stats,Bayern Munich,30,34.0,563,338,231,237,95,259,559,46.3,300,338,68,270,349,912,404,18,20,2021-2022,8802be28-2b66-4622-be31-b856198a7dca
b42c6323,/en/squads/b42c6323/2021-2022/Bochum-Stats,Bochum,28,34.0,566,353,298,199,69,277,574,48.3,297,420,119,301,429,995,616,13,20,2021-2022,8802be28-2b66-4622-be31-b856198a7dca
add600ae,/en/squads/add600ae/2021-2022/Dortmund-Stats,Dortmund,33,34.0,541,322,232,236,73,255,550,46.4,295,351,82,269,347,888,519,11,20,2021-2022,8802be28-2b66-4622-be31-b856198a7dca
f0ac8ee6,/en/squads/f0ac8ee6/2021-2022/Eintracht-Frankfurt-Stats,Eint Frankfurt,27,34.0,595,330,260,252,83,283,673,42.1,390,435,95,340,377,972,592,12,20,2021-2022,8802be28-2b66-4622-be31-b856198a7dca
a486e511,/en/squads/a486e511/2021-2022/Freiburg-Stats,Freiburg,26,34.0,518,299,246,207,65,215,477,45.1,262,352,130,222,355,873,751,13,20,2021-2022,8802be28-2b66-4622-be31-b856198a7dca
32f3ee20,/en/squads/32f3ee20/2021-2022/Monchengladbach-Stats,Gladbach,26,34.0,572,345,260,252,60,285,615,46.3,330,402,91,311,326,898,553,13,20,2021-2022,8802be28-2b66-4622-be31-b856198a7dca
12192a4c,/en/squads/12192a4c/2021-2022/Greuther-Furth-Stats,Greuther Fürth,29,34.0,568,336,258,252,58,270,567,47.6,297,416,124,292,374,942,712,8,20,2021-2022,8802be28-2b66-4622-be31-b856198a7dca
2818f8bc,/en/squads/2818f8bc/2021-2022/Hertha-BSC-Stats,Hertha BSC,36,34.0,546,321,294,197,55,252,544,46.3,292,377,105,272,406,952,816,15,20,2021-2022,8802be28-2b66-4622-be31-b856198a7dca
033ea6b8,/en/squads/033ea6b8/2021-2022/Hoffenheim-Stats,Hoffenheim,32,34.0,483,291,191,216,76,223,484,46.1,261,390,88,302,285,768,520,17,20,2021-2022,8802be28-2b66-4622-be31-b856198a7dca
bc357bf7,/en/squads/bc357bf7/2021-2022/Koln-Stats,Köln,26,34.0,598,361,264,246,88,288,665,43.3,377,442,99,343,426,1024,628,10,20,2021-2022,8802be28-2b66-4622-be31-b856198a7dca
c7a9f859,/en/squads/c7a9f859/2021-2022/Bayer-Leverkusen-Stats,Leverkusen,29,34.0,484,281,235,199,50,225,493,45.6,268,350,101,249,360,844,620,12,20,2021-2022,8802be28-2b66-4622-be31-b856198a7dca
a224b06a,/en/squads/a224b06a/2021-2022/Mainz-05-Stats,Mainz 05,28,34.0,579,305,291,220,68,282,595,47.4,313,404,94,310,439,1018,584,9,20,2021-2022,8802be28-2b66-4622-be31-b856198a7dca
acbb6a5b,/en/squads/acbb6a5b/2021-2022/RB-Leipzig-Stats,RB Leipzig,29,34.0,499,289,218,222,59,219,512,42.8,293,399,81,318,349,848,523,12,20,2021-2022,8802be28-2b66-4622-be31-b856198a7dca
598bc722,/en/squads/598bc722/2021-2022/Stuttgart-Stats,Stuttgart,34,34.0,532,307,231,236,65,241,530,45.5,289,386,124,262,342,874,708,8,20,2021-2022,8802be28-2b66-4622-be31-b856198a7dca
7a41008f,/en/squads/7a41008f/2021-2022/Union-Berlin-Stats,Union Berlin,28,34.0,538,296,266,223,49,268,568,47.2,300,322,90,232,376,914,657,7,20,2021-2022,8802be28-2b66-4622-be31-b856198a7dca
4eaa11d7,/en/squads/4eaa11d7/2021-2022/Wolfsburg-Stats,Wolfsburg,30,34.0,539,298,278,201,60,257,540,47.6,283,388,103,285,388,927,740,9,20,2021-2022,8802be28-2b66-4622-be31-b856198a7dca
