team_id,team_url,team,players_used,gk_games,gk_games_starts,gk_minutes,minutes_90s,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2017-2018/Augsburg-Stats,Augsburg,2,34,34,"3,060",34.0,46,1.35,166,119,73.5,10,11,13,9,26.5,3,2,1,0,33.3,20,2017-2018,5470b10d-86ad-47b1-8677-1a412b4b85de
054efa67,/en/squads/054efa67/2017-2018/Bayern-Munich-Stats,Bayern Munich,3,34,34,"3,060",34.0,28,0.82,95,67,71.6,27,3,4,16,47.1,4,1,3,0,75.0,20,2017-2018,5470b10d-86ad-47b1-8677-1a412b4b85de
add600ae,/en/squads/add600ae/2017-2018/Dortmund-Stats,Dortmund,2,34,34,"3,060",34.0,47,1.38,152,105,71.1,15,10,9,12,35.3,3,3,0,0,0.0,20,2017-2018,5470b10d-86ad-47b1-8677-1a412b4b85de
f0ac8ee6,/en/squads/f0ac8ee6/2017-2018/Eintracht-Frankfurt-Stats,Eint Frankfurt,1,34,34,"3,060",34.0,45,1.32,133,90,67.7,14,7,13,7,20.6,3,2,0,1,0.0,20,2017-2018,5470b10d-86ad-47b1-8677-1a412b4b85de
a486e511,/en/squads/a486e511/2017-2018/Freiburg-Stats,Freiburg,2,34,34,"3,060",34.0,56,1.65,158,106,67.1,8,12,14,9,26.5,5,4,0,1,0.0,20,2017-2018,5470b10d-86ad-47b1-8677-1a412b4b85de
32f3ee20,/en/squads/32f3ee20/2017-2018/Monchengladbach-Stats,Gladbach,2,34,34,"3,060",34.0,52,1.53,174,123,72.4,13,8,13,7,20.6,4,4,0,0,0.0,20,2017-2018,5470b10d-86ad-47b1-8677-1a412b4b85de
26790c6a,/en/squads/26790c6a/2017-2018/Hamburger-SV-Stats,Hamburger SV,2,34,34,"3,060",34.0,53,1.56,142,90,64.8,8,7,19,7,20.6,4,3,0,1,0.0,20,2017-2018,5470b10d-86ad-47b1-8677-1a412b4b85de
60b5e41f,/en/squads/60b5e41f/2017-2018/Hannover-96-Stats,Hannover 96,2,34,34,"3,060",34.0,54,1.59,178,124,70.8,10,9,15,5,14.7,4,2,0,2,0.0,20,2017-2018,5470b10d-86ad-47b1-8677-1a412b4b85de
2818f8bc,/en/squads/2818f8bc/2017-2018/Hertha-BSC-Stats,Hertha BSC,2,34,34,"3,060",34.0,46,1.35,154,109,74.0,10,13,11,8,23.5,7,6,0,1,0.0,20,2017-2018,5470b10d-86ad-47b1-8677-1a412b4b85de
033ea6b8,/en/squads/033ea6b8/2017-2018/Hoffenheim-Stats,Hoffenheim,1,34,34,"3,060",34.0,48,1.41,147,100,69.4,15,10,9,10,29.4,4,3,1,0,25.0,20,2017-2018,5470b10d-86ad-47b1-8677-1a412b4b85de
bc357bf7,/en/squads/bc357bf7/2017-2018/Koln-Stats,Köln,1,34,34,"3,060",34.0,70,2.06,201,130,69.2,5,7,22,5,14.7,9,8,1,0,11.1,20,2017-2018,5470b10d-86ad-47b1-8677-1a412b4b85de
c7a9f859,/en/squads/c7a9f859/2017-2018/Bayer-Leverkusen-Stats,Leverkusen,2,34,34,"3,060",34.0,44,1.29,118,73,66.9,15,10,9,10,29.4,6,5,1,0,16.7,20,2017-2018,5470b10d-86ad-47b1-8677-1a412b4b85de
a224b06a,/en/squads/a224b06a/2017-2018/Mainz-05-Stats,Mainz 05,3,34,34,"3,060",34.0,52,1.53,144,92,67.4,9,9,16,7,20.6,7,5,1,1,16.7,20,2017-2018,5470b10d-86ad-47b1-8677-1a412b4b85de
acbb6a5b,/en/squads/acbb6a5b/2017-2018/RB-Leipzig-Stats,RB Leipzig,2,34,34,"3,060",34.0,53,1.56,151,98,68.2,15,8,11,6,17.6,5,5,0,0,0.0,20,2017-2018,5470b10d-86ad-47b1-8677-1a412b4b85de
c539e393,/en/squads/c539e393/2017-2018/Schalke-04-Stats,Schalke 04,2,34,34,"3,060",34.0,37,1.09,129,91,73.6,18,9,7,13,38.2,6,3,2,1,40.0,20,2017-2018,5470b10d-86ad-47b1-8677-1a412b4b85de
598bc722,/en/squads/598bc722/2017-2018/Stuttgart-Stats,Stuttgart,1,34,34,"3,060",34.0,36,1.06,155,117,79.4,15,6,13,12,35.3,6,4,2,0,33.3,20,2017-2018,5470b10d-86ad-47b1-8677-1a412b4b85de
62add3bf,/en/squads/62add3bf/2017-2018/Werder-Bremen-Stats,Werder Bremen,1,34,34,"3,060",34.0,40,1.18,162,123,76.5,10,12,12,8,23.5,4,2,1,1,33.3,20,2017-2018,5470b10d-86ad-47b1-8677-1a412b4b85de
4eaa11d7,/en/squads/4eaa11d7/2017-2018/Wolfsburg-Stats,Wolfsburg,1,34,34,"3,060",34.0,48,1.41,153,104,72.5,6,15,13,8,23.5,9,6,3,0,33.3,20,2017-2018,5470b10d-86ad-47b1-8677-1a412b4b85de
