team_id,team_url,team,players_used,avg_age,possession,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2018-2019/Augsburg-Stats,Augsburg,30,26.5,46.4,34,374,"3,060",34.0,50,33,83,45,5,5,55,1,45.3,41.8,32.0,73.9,515,1158,1.47,0.97,2.44,1.32,2.29,1.33,0.94,2.28,1.23,2.17,20,2018-2019,cc8a6967-a560-4905-a673-07ff9395943e
054efa67,/en/squads/054efa67/2018-2019/Bayern-Munich-Stats,Bayern Munich,24,27.4,65.7,34,374,"3,060",34.0,86,62,148,83,3,4,44,2,85.6,82.4,66.1,148.5,960,2192,2.53,1.82,4.35,2.44,4.26,2.52,1.94,4.46,2.42,4.37,20,2018-2019,cc8a6967-a560-4905-a673-07ff9395943e
add600ae,/en/squads/add600ae/2018-2019/Dortmund-Stats,Dortmund,23,24.8,58.1,34,374,"3,060",34.0,80,60,140,76,4,4,40,3,61.5,58.4,46.0,104.4,784,1637,2.35,1.76,4.12,2.24,4.00,1.81,1.35,3.16,1.72,3.07,20,2018-2019,cc8a6967-a560-4905-a673-07ff9395943e
b1278397,/en/squads/b1278397/2018-2019/Dusseldorf-Stats,Düsseldorf,24,26.9,43.2,34,374,"3,060",34.0,48,35,83,43,5,7,67,1,47.1,41.6,32.2,73.8,553,1202,1.41,1.03,2.44,1.26,2.29,1.39,0.95,2.33,1.22,2.17,20,2018-2019,cc8a6967-a560-4905-a673-07ff9395943e
f0ac8ee6,/en/squads/f0ac8ee6/2018-2019/Eintracht-Frankfurt-Stats,Eint Frankfurt,30,26.4,47.2,34,374,"3,060",34.0,60,42,102,56,4,4,60,3,57.2,54.4,42.9,97.3,625,1247,1.76,1.24,3.00,1.65,2.88,1.68,1.26,2.95,1.60,2.86,20,2018-2019,cc8a6967-a560-4905-a673-07ff9395943e
a486e511,/en/squads/a486e511/2018-2019/Freiburg-Stats,Freiburg,28,25.8,44.0,34,374,"3,060",34.0,44,25,69,39,5,6,57,3,40.9,36.2,26.5,62.6,507,1064,1.29,0.74,2.03,1.15,1.88,1.20,0.78,1.98,1.06,1.84,20,2018-2019,cc8a6967-a560-4905-a673-07ff9395943e
32f3ee20,/en/squads/32f3ee20/2018-2019/Monchengladbach-Stats,Gladbach,22,26.5,53.1,34,374,"3,060",34.0,53,43,96,49,4,7,43,0,52.2,46.7,36.7,83.4,775,1532,1.56,1.26,2.82,1.44,2.71,1.54,1.08,2.62,1.37,2.45,20,2018-2019,cc8a6967-a560-4905-a673-07ff9395943e
60b5e41f,/en/squads/60b5e41f/2018-2019/Hannover-96-Stats,Hannover 96,32,26.3,46.3,34,374,"3,060",34.0,30,20,50,27,3,3,64,4,37.2,34.9,27.2,62.0,572,1105,0.88,0.59,1.47,0.79,1.38,1.10,0.80,1.89,1.03,1.82,20,2018-2019,cc8a6967-a560-4905-a673-07ff9395943e
2818f8bc,/en/squads/2818f8bc/2018-2019/Hertha-BSC-Stats,Hertha BSC,26,25.9,47.9,34,374,"3,060",34.0,49,32,81,45,4,4,67,5,51.0,48.0,36.8,84.8,562,1241,1.44,0.94,2.38,1.32,2.26,1.50,1.08,2.58,1.41,2.49,20,2018-2019,cc8a6967-a560-4905-a673-07ff9395943e
033ea6b8,/en/squads/033ea6b8/2018-2019/Hoffenheim-Stats,Hoffenheim,29,25.5,53.8,34,374,"3,060",34.0,69,49,118,63,6,7,69,2,75.9,70.5,56.8,127.3,950,1589,2.03,1.44,3.47,1.85,3.29,2.23,1.67,3.90,2.07,3.74,20,2018-2019,cc8a6967-a560-4905-a673-07ff9395943e
c7a9f859,/en/squads/c7a9f859/2018-2019/Bayer-Leverkusen-Stats,Leverkusen,21,25.3,59.8,34,374,"3,060",34.0,68,51,119,64,4,5,50,1,58.3,54.4,43.8,98.2,719,1791,2.00,1.50,3.50,1.88,3.38,1.71,1.29,3.00,1.60,2.89,20,2018-2019,cc8a6967-a560-4905-a673-07ff9395943e
a224b06a,/en/squads/a224b06a/2018-2019/Mainz-05-Stats,Mainz 05,28,24.2,46.1,34,374,"3,060",34.0,44,30,74,41,3,3,56,0,51.2,48.8,37.5,86.3,624,1261,1.29,0.88,2.18,1.21,2.09,1.51,1.10,2.61,1.44,2.54,20,2018-2019,cc8a6967-a560-4905-a673-07ff9395943e
6f2c108c,/en/squads/6f2c108c/2018-2019/Nurnberg-Stats,Nürnberg,27,24.9,42.4,34,374,"3,060",34.0,25,16,41,23,2,6,59,4,35.7,30.9,21.1,52.0,483,989,0.74,0.47,1.21,0.68,1.15,1.05,0.62,1.67,0.91,1.53,20,2018-2019,cc8a6967-a560-4905-a673-07ff9395943e
acbb6a5b,/en/squads/acbb6a5b/2018-2019/RB-Leipzig-Stats,RB Leipzig,23,24.0,49.6,34,374,"3,060",34.0,63,41,104,58,5,7,61,1,65.7,60.2,46.0,106.2,733,1607,1.85,1.21,3.06,1.71,2.91,1.93,1.35,3.29,1.77,3.12,20,2018-2019,cc8a6967-a560-4905-a673-07ff9395943e
c539e393,/en/squads/c539e393/2018-2019/Schalke-04-Stats,Schalke 04,32,25.8,45.4,34,374,"3,060",34.0,37,23,60,30,7,9,73,5,45.6,39.0,29.7,68.7,676,1148,1.09,0.68,1.76,0.88,1.56,1.34,0.87,2.21,1.15,2.02,20,2018-2019,cc8a6967-a560-4905-a673-07ff9395943e
598bc722,/en/squads/598bc722/2018-2019/Stuttgart-Stats,Stuttgart,26,26.3,45.9,34,374,"3,060",34.0,32,26,58,31,1,1,66,5,38.0,37.3,28.2,65.5,506,1130,0.94,0.76,1.71,0.91,1.68,1.12,0.83,1.95,1.10,1.93,20,2018-2019,cc8a6967-a560-4905-a673-07ff9395943e
62add3bf,/en/squads/62add3bf/2018-2019/Werder-Bremen-Stats,Werder Bremen,24,27.1,52.1,34,374,"3,060",34.0,57,38,95,53,4,4,64,3,49.8,46.7,33.7,80.3,635,1672,1.68,1.12,2.79,1.56,2.68,1.46,0.99,2.45,1.37,2.36,20,2018-2019,cc8a6967-a560-4905-a673-07ff9395943e
4eaa11d7,/en/squads/4eaa11d7/2018-2019/Wolfsburg-Stats,Wolfsburg,25,25.4,53.3,34,374,"3,060",34.0,59,38,97,54,5,5,62,0,47.6,43.8,33.0,76.9,618,1320,1.74,1.12,2.85,1.59,2.71,1.40,0.97,2.37,1.29,2.26,20,2018-2019,cc8a6967-a560-4905-a673-07ff9395943e
