team_id,team_url,team,players_used,possession,minutes_90s,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2018-2019/Augsburg-Stats,Augsburg,30,46.4,34.0,18950,2152,6550,8752,3877,593,18945,407,217,53.3,190,46.7,9631,52308,26312,515,364,80,504,336,10914,1143,20,2018-2019,881b5df3-55e8-4bc0-8cc7-5f112426c2b5
054efa67,/en/squads/054efa67/2018-2019/Bayern-Munich-Stats,Bayern Munich,24,65.7,34.0,27295,1572,6398,13813,7296,1226,27291,683,426,62.4,257,37.6,16385,90227,49370,960,728,243,469,315,20325,2174,20,2018-2019,881b5df3-55e8-4bc0-8cc7-5f112426c2b5
add600ae,/en/squads/add600ae/2018-2019/Dortmund-Stats,Dortmund,23,58.1,34.0,25919,1845,6539,13672,5943,829,25915,737,440,59.7,297,40.3,15941,85698,43630,784,610,207,530,381,18684,1626,20,2018-2019,881b5df3-55e8-4bc0-8cc7-5f112426c2b5
b1278397,/en/squads/b1278397/2018-2019/Dusseldorf-Stats,Düsseldorf,24,43.2,34.0,18363,2081,6608,8212,3744,572,18356,435,232,53.3,203,46.7,9580,52985,27987,553,346,125,466,257,10988,1199,20,2018-2019,881b5df3-55e8-4bc0-8cc7-5f112426c2b5
f0ac8ee6,/en/squads/f0ac8ee6/2018-2019/Eintracht-Frankfurt-Stats,Eint Frankfurt,30,47.2,34.0,18899,1922,5739,9079,4331,700,18895,522,293,56.1,229,43.9,9030,54681,30101,625,406,175,528,365,10463,1235,20,2018-2019,881b5df3-55e8-4bc0-8cc7-5f112426c2b5
a486e511,/en/squads/a486e511/2018-2019/Freiburg-Stats,Freiburg,28,44.0,34.0,18724,2188,6576,8638,3667,531,18719,441,236,53.5,205,46.5,8730,53596,28408,507,369,118,464,300,11288,1056,20,2018-2019,881b5df3-55e8-4bc0-8cc7-5f112426c2b5
32f3ee20,/en/squads/32f3ee20/2018-2019/Monchengladbach-Stats,Gladbach,22,53.1,34.0,22515,2107,7022,10979,4688,718,22508,488,280,57.4,207,42.4,12727,78751,45660,775,517,130,473,300,15624,1520,20,2018-2019,881b5df3-55e8-4bc0-8cc7-5f112426c2b5
60b5e41f,/en/squads/60b5e41f/2018-2019/Hannover-96-Stats,Hannover 96,32,46.3,34.0,19244,2233,6547,9176,3739,533,19241,529,277,52.4,252,47.6,9719,58489,30454,572,405,116,558,389,11258,1094,20,2018-2019,881b5df3-55e8-4bc0-8cc7-5f112426c2b5
2818f8bc,/en/squads/2818f8bc/2018-2019/Hertha-BSC-Stats,Hertha BSC,26,47.9,34.0,20051,2083,6050,10251,3961,611,20047,515,305,59.2,209,40.6,11616,56652,27835,562,450,135,554,332,12228,1229,20,2018-2019,881b5df3-55e8-4bc0-8cc7-5f112426c2b5
033ea6b8,/en/squads/033ea6b8/2018-2019/Hoffenheim-Stats,Hoffenheim,29,53.8,34.0,21996,1995,6560,10363,5317,940,21989,596,356,59.7,240,40.3,12546,73337,41580,950,613,194,499,361,14348,1583,20,2018-2019,881b5df3-55e8-4bc0-8cc7-5f112426c2b5
